name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,12/31/2004
		Inventory,"488,000,000","408,000,000","418,000,000","290,000,000","379,000,000","287,000,000","298,000,000","273,000,000","379,000,000","351,000,000","296,000,000","290,000,000","446,000,000","309,000,000","264,000,000","257,000,000","401,000,000","275,000,000","316,000,000","325,000,000","364,000,000","339,000,000","312,000,000","231,000,000","304,000,000","321,200,000","329,800,000","205,300,000","267,700,000","202,900,000","254,800,000","205,000,000","384,400,000","274,300,000","357,400,000","321,000,000","385,800,000","277,900,000","310,000,000","229,600,000","265,500,000","304,200,000","341,600,000","277,000,000","395,200,000","270,300,000","271,100,000","287,300,000","287,200,000","207,800,000","219,600,000","213,900,000","460,100,000","588,600,000","617,200,000","368,800,000","444,500,000","231,700,000","236,700,000","180,100,000","303,700,000","176,100,000","241,400,000","202,600,000","331,300,000","251,100,000","215,816,000","141,386,000","233,547,000"
			RawMaterials,"52,000,000","50,000,000","48,000,000","48,000,000","41,000,000","41,000,000","39,000,000","44,000,000","43,000,000","40,000,000","43,000,000","40,000,000","41,000,000","37,000,000","38,000,000","40,000,000","38,000,000","42,000,000","39,000,000","49,000,000","56,000,000","60,000,000","32,000,000","34,000,000","35,000,000","35,100,000","37,300,000","24,600,000","23,100,000","23,400,000","21,000,000","22,500,000","23,500,000","23,300,000","68,400,000","69,800,000","64,400,000","65,700,000","310,000,000","229,600,000","265,500,000","304,200,000","341,600,000","277,000,000","395,200,000","270,300,000","271,100,000","287,300,000","287,200,000",,"219,600,000","213,900,000","460,100,000","62,400,000","64,700,000","62,800,000","51,400,000","41,200,000","42,400,000","45,300,000","46,900,000","41,000,000","61,700,000","59,000,000","60,300,000","55,000,000","46,125,000","45,030,000","45,256,000"
			FinishedGoods,"436,000,000","358,000,000","370,000,000","242,000,000","338,000,000","246,000,000","259,000,000","229,000,000","336,000,000","311,000,000","253,000,000","250,000,000","405,000,000","272,000,000","226,000,000","217,000,000","363,000,000","233,000,000","277,000,000","276,000,000","308,000,000","279,000,000","280,000,000","197,000,000","269,000,000","286,100,000","292,500,000","180,700,000","244,600,000","179,500,000","233,800,000","182,500,000","360,900,000","251,000,000","289,000,000","251,200,000","321,400,000","212,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"526,200,000","552,500,000","306,000,000","393,100,000","190,500,000","194,300,000","134,800,000","256,800,000","135,100,000","179,700,000","143,600,000","271,000,000","196,100,000","169,691,000","96,356,000","188,291,000"
		PrepaidAssets,"0","4,000,000","201,000,000","68,000,000","11,000,000","97,000,000","53,000,000","20,000,000","78,000,000","71,000,000","17,000,000","1,000,000","1,000,000","28,000,000","17,000,000","1,000,000","55,000,000","33,000,000","42,000,000","34,000,000","844,000,000","841,000,000","830,000,000","855,000,000","207,000,000","184,600,000","111,000,000","14,700,000","27,700,000","52,800,000","43,500,000","0","0","53,100,000","35,800,000","24,500,000",,"17,700,000","118,100,000",,,,,,,"0","28,600,000","7,600,000","23,000,000","14,700,000","0","0","0","26,300,000","81,700,000",,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,"0","0","4,000,000","4,000,000","5,000,000","7,000,000","7,000,000","12,000,000","22,800,000","25,900,000","54,000,000","63,300,000","86,100,000","145,600,000","645,000,000","653,300,000","154,000,000","111,400,000","74,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,800,000","53,800,000","55,100,000","84,000,000","39,800,000","52,500,000","44,600,000","60,000,000","44,100,000","44,900,000","38,500,000","9,500,000",,,,,,,,,,,,,"0",,,,"600,000",,,,,,,,,,,,,"27,452,000","33,501,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,800,000","53,800,000","55,100,000","84,000,000","39,800,000","52,500,000","44,600,000","60,000,000","44,100,000","44,900,000","38,500,000","9,500,000",,,,,,,,,,,,,"0",,,,"600,000",,,,,,,,,,,,,"27,452,000","33,501,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","74,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000",,,,"72,700,000",,,,"10,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"42,000,000","56,000,000","52,000,000","33,000,000","24,000,000","35,000,000","33,000,000","30,000,000","19,000,000","23,000,000","26,000,000","26,000,000","30,000,000","20,000,000","21,000,000","24,000,000","21,000,000","15,000,000","22,000,000","29,000,000","29,000,000","70,000,000","21,000,000","34,000,000","46,000,000","45,300,000","34,600,000","33,800,000","20,000,000",,"46,900,000","50,800,000","82,900,000","92,400,000","37,900,000","26,500,000","30,400,000","100,000","24,900,000","23,900,000","14,700,000","18,000,000","21,600,000","20,100,000","16,000,000","31,400,000","22,100,000","23,700,000","6,400,000","11,100,000","19,300,000","11,400,000","10,500,000","18,200,000","35,800,000","182,200,000","65,800,000","37,700,000","22,000,000","19,600,000","23,700,000","17,500,000","22,000,000","25,200,000","43,900,000","54,400,000","93,878,000","21,284,000","59,182,000"
	TotalNonCurrentAssets,"9,956,000,000","9,782,000,000","9,952,000,000","10,438,000,000","10,522,000,000","10,656,000,000","10,760,000,000","10,814,000,000","10,961,000,000","11,198,000,000","11,233,000,000","11,375,000,000","11,530,000,000","11,387,000,000","11,559,000,000","11,639,000,000","11,862,000,000","11,998,000,000","12,206,000,000","12,261,000,000","12,380,000,000","12,476,000,000","12,701,000,000","12,388,000,000","12,061,000,000","11,611,800,000","11,105,600,000","9,632,000,000","9,105,600,000","8,723,700,000","8,321,100,000","7,899,200,000","7,564,400,000","8,048,000,000","7,739,300,000","7,532,100,000","7,430,700,000","7,359,300,000","7,167,500,000","7,122,200,000","7,158,500,000","7,175,900,000","7,187,900,000","7,339,600,000","7,381,100,000","7,417,100,000","7,418,500,000","7,327,900,000","1,083,300,000","1,211,800,000","1,272,300,000","995,000,000","1,011,100,000","954,400,000","977,000,000","996,500,000","1,014,100,000","733,400,000","686,500,000","664,600,000","661,000,000","657,300,000","636,500,000","641,200,000","658,400,000","652,000,000","650,194,000","708,465,000","758,174,000"
		NetPPE,"7,142,000,000","7,324,000,000","7,471,000,000","7,665,000,000","7,741,000,000","7,891,000,000","8,008,000,000","8,070,000,000","8,225,000,000","8,450,000,000","8,511,000,000","8,617,000,000","8,756,000,000","8,623,000,000","8,772,000,000","8,841,000,000","9,031,000,000","9,175,000,000","9,372,000,000","9,441,000,000","9,552,000,000","9,652,000,000","9,725,000,000","9,413,000,000","9,052,000,000","8,539,000,000","7,939,600,000","6,465,600,000","5,925,000,000","5,525,800,000","5,050,200,000","4,605,100,000","4,281,900,000","4,101,700,000","4,250,000,000","4,086,500,000","3,938,100,000","3,900,500,000","3,721,800,000","3,700,800,000","3,712,500,000","3,736,000,000","3,739,300,000","3,869,500,000","3,924,100,000","3,925,600,000","3,928,800,000","3,907,600,000","789,700,000","793,800,000","766,900,000","738,500,000","706,400,000","661,900,000","665,100,000","649,300,000","636,400,000","623,600,000","618,400,000","596,000,000","593,900,000","597,000,000","603,200,000","608,400,000","619,200,000","630,100,000","627,428,000","626,000,000","645,595,000"
			GrossPPE,"14,161,000,000","14,131,000,000","14,128,000,000","14,251,000,000","14,106,000,000","14,036,000,000","13,938,000,000","13,800,000,000","13,730,000,000","13,815,000,000","13,645,000,000","13,686,000,000","13,609,000,000","13,307,000,000","13,353,000,000","13,275,000,000","13,297,000,000","13,246,000,000","13,258,000,000","13,099,000,000","12,987,000,000","12,891,000,000","12,844,000,000","12,435,000,000","11,991,000,000","11,313,200,000","10,630,300,000","9,103,800,000","8,482,100,000","8,036,800,000","7,507,400,000","7,004,600,000","6,589,700,000","6,343,200,000","7,245,700,000","6,986,200,000","6,767,300,000","6,657,600,000","6,434,200,000","6,315,100,000","6,246,900,000","6,183,500,000","6,103,800,000","6,190,800,000","6,167,600,000","6,078,100,000","6,036,800,000",,"2,753,100,000","2,721,100,000","2,700,500,000","2,631,900,000","2,557,800,000","2,507,900,000","2,506,700,000","2,490,900,000","2,478,000,000","2,465,200,000","2,401,500,000","2,379,100,000","2,377,000,000","2,380,100,000","2,350,300,000","2,355,500,000","2,366,300,000","2,377,200,000","2,321,588,000","2,320,160,000","2,339,755,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"200,700,000",,,,"200,700,000",,,"196,700,000","196,700,000","196,700,000","193,000,000","193,000,000","0",,,,"0",,,,"0",,,,"0",,,"0"
				LandAndImprovements,"67,000,000","68,000,000","68,000,000","68,000,000","68,000,000","68,000,000","67,000,000","70,000,000","70,000,000","71,000,000","69,000,000","70,000,000","70,000,000","69,000,000","70,000,000","70,000,000","71,000,000","71,000,000","70,000,000","70,000,000","69,000,000","69,000,000","66,000,000","66,000,000","68,000,000","68,100,000","69,000,000","48,600,000","47,900,000","48,400,000","48,600,000","48,900,000","37,600,000","37,900,000",,,,"60,200,000",,,,"60,300,000",,,,"60,500,000",,,"36,500,000","36,500,000","36,500,000","36,400,000","36,300,000","224,800,000",,,,"216,900,000",,,,"217,000,000",,,,"216,600,000",,,"216,160,000"
				BuildingsAndImprovements,"916,000,000","915,000,000","908,000,000","911,000,000","898,000,000","895,000,000","891,000,000","889,000,000","888,000,000","890,000,000","887,000,000","882,000,000","882,000,000","886,000,000","886,000,000","884,000,000","885,000,000","882,000,000","882,000,000","879,000,000","885,000,000","878,000,000","342,000,000","339,000,000","335,000,000","270,900,000","201,700,000","174,500,000","159,300,000","160,700,000","161,200,000","162,400,000","158,000,000","159,400,000",,,,"537,100,000",,,,,,,,,,,,,,,,,,,,,,,,"1,926,800,000",,,,"2,146,700,000",,,"2,111,910,000"
				MachineryFurnitureEquipment,"12,763,000,000","12,757,000,000","12,696,000,000","12,664,000,000","12,597,000,000","12,539,000,000","12,389,000,000","12,322,000,000","12,243,000,000","12,338,000,000","12,176,000,000","12,178,000,000","12,162,000,000","12,127,000,000","12,172,000,000","12,064,000,000","12,139,000,000","12,070,000,000","12,058,000,000","11,907,000,000","11,768,000,000","11,664,000,000","7,754,000,000","7,742,000,000","7,757,000,000","7,347,600,000","6,348,300,000","5,458,700,000","5,276,000,000","5,268,700,000","5,154,900,000","5,107,200,000","5,040,500,000","5,046,800,000",,,,"5,388,600,000",,,,"5,720,600,000",,,,"5,518,500,000",,,"2,390,800,000","2,370,000,000","2,354,900,000","2,286,300,000","2,218,600,000","1,987,400,000",,,,"2,014,500,000",,,,,,,,,,,
				OtherProperties,"236,000,000","243,000,000","261,000,000","228,000,000","249,000,000","259,000,000","284,000,000","279,000,000","287,000,000","280,000,000","264,000,000","281,000,000","285,000,000","8,623,000,000","8,772,000,000","8,841,000,000","9,031,000,000","9,175,000,000","9,372,000,000","9,441,000,000","9,552,000,000","9,652,000,000","9,725,000,000","9,413,000,000","9,052,000,000","8,539,000,000","7,939,600,000",,"5,925,000,000",,"5,050,200,000","4,605,100,000","4,281,900,000","4,101,700,000","4,250,000,000","4,086,500,000","3,938,100,000","202,600,000",,,,,,,,,,,,,,,,"220,800,000",,,,"205,200,000",,,,"218,100,000",,,,,,,
				ConstructionInProgress,"179,000,000","148,000,000","195,000,000","380,000,000","294,000,000","275,000,000","307,000,000","240,000,000","242,000,000","236,000,000","249,000,000","275,000,000","210,000,000","225,000,000","225,000,000","257,000,000","202,000,000","223,000,000","248,000,000","243,000,000","265,000,000","280,000,000","4,682,000,000","4,288,000,000","3,831,000,000","3,626,600,000","4,011,300,000","3,422,000,000","2,998,900,000","2,559,000,000","2,142,700,000","1,686,100,000","1,353,600,000","1,099,100,000",,,,"469,100,000",,,,"201,900,000",,,,"298,400,000",,,"129,100,000","117,900,000","112,400,000","116,200,000","109,900,000","74,900,000",,,,"28,600,000",,,,"18,200,000",,,,"13,900,000",,,"11,685,000"
			AccumulatedDepreciation,"-7,019,000,000","-6,807,000,000","-6,657,000,000","-6,586,000,000","-6,365,000,000","-6,145,000,000","-5,930,000,000","-5,730,000,000","-5,505,000,000","-5,365,000,000","-5,134,000,000","-5,069,000,000","-4,853,000,000","-4,684,000,000","-4,581,000,000","-4,434,000,000","-4,266,000,000","-4,071,000,000","-3,886,000,000","-3,658,000,000","-3,435,000,000","-3,239,000,000","-3,119,000,000","-3,022,000,000","-2,939,000,000","-2,774,200,000","-2,690,700,000","-2,638,200,000","-2,557,100,000","-2,511,000,000","-2,457,200,000","-2,399,500,000","-2,307,800,000","-2,241,500,000","-2,995,700,000","-2,899,700,000","-2,829,200,000","-2,757,100,000","-2,712,400,000","-2,614,300,000","-2,534,400,000","-2,447,500,000","-2,364,500,000","-2,321,300,000","-2,243,500,000","-2,152,500,000","-2,108,000,000",,"-1,963,400,000","-1,927,300,000","-1,933,600,000","-1,893,400,000","-1,851,400,000","-1,846,000,000","-1,841,600,000","-1,841,600,000","-1,841,600,000","-1,841,600,000","-1,783,100,000","-1,783,100,000","-1,783,100,000","-1,783,100,000","-1,747,100,000","-1,747,100,000","-1,747,100,000","-1,747,100,000","-1,694,160,000","-1,694,160,000","-1,694,160,000"
		GoodwillAndOtherIntangibleAssets,"2,135,000,000","2,136,000,000","2,182,000,000","2,480,000,000","2,479,000,000","2,478,000,000","2,459,000,000","2,447,000,000","2,448,000,000","2,475,000,000","2,450,000,000","2,464,000,000","2,475,000,000","2,468,000,000","2,480,000,000","2,485,000,000","2,512,000,000","2,500,000,000","2,499,000,000","2,489,000,000","2,478,000,000","2,473,000,000","2,494,000,000","2,503,000,000","2,534,000,000","2,545,800,000","2,569,600,000","2,126,200,000","2,126,500,000","2,134,600,000","2,136,800,000","2,139,500,000","2,139,400,000","2,141,600,000","2,111,300,000","2,112,200,000","2,113,200,000","2,114,100,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,085,700,000","2,096,400,000","2,096,400,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","1,327,000","1,327,000","1,327,000"
			Goodwill,"2,091,000,000","2,091,000,000","2,116,000,000","2,378,000,000","2,377,000,000","2,374,000,000","2,357,000,000","2,346,000,000","2,346,000,000","2,365,000,000","2,344,000,000","2,353,000,000","2,360,000,000","2,353,000,000","2,361,000,000","2,364,000,000","2,381,000,000","2,371,000,000","2,369,000,000","2,360,000,000","2,350,000,000","2,345,000,000","2,359,000,000","2,363,000,000","2,384,000,000","2,390,100,000","2,407,200,000","2,090,800,000","2,090,400,000","2,092,800,000","2,094,000,000","2,095,700,000","2,094,600,000","2,095,800,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,064,500,000","2,085,700,000","2,096,400,000","2,096,400,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000",,,,
			OtherIntangibleAssets,"44,000,000","45,000,000","66,000,000","102,000,000","102,000,000","104,000,000","102,000,000","101,000,000","102,000,000","110,000,000","106,000,000","111,000,000","115,000,000","115,000,000","119,000,000","121,000,000","131,000,000","129,000,000","130,000,000","129,000,000","128,000,000","128,000,000","135,000,000","140,000,000","150,000,000","155,700,000","162,400,000","35,400,000","36,100,000","41,800,000","42,800,000","43,800,000","44,800,000","45,800,000","46,800,000","47,700,000","48,700,000","49,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","1,327,000","1,327,000","1,327,000"
		InvestmentsAndAdvances,"84,000,000","82,000,000","92,000,000","82,000,000","91,000,000","80,000,000","86,000,000","94,000,000","91,000,000","88,000,000","87,000,000","101,000,000","100,000,000","93,000,000","96,000,000","94,000,000","100,000,000","108,000,000","109,000,000","120,000,000","141,000,000","139,000,000","287,000,000","289,000,000","298,000,000","297,800,000","359,800,000","808,700,000","853,500,000","861,500,000","925,200,000","943,000,000","933,500,000","939,100,000","931,800,000","898,600,000","905,800,000","961,600,000","991,900,000","999,800,000","1,005,800,000","999,500,000","1,057,000,000","1,085,300,000","1,084,400,000","1,079,900,000","1,110,900,000","1,064,700,000","218,800,000","376,200,000","428,100,000","180,000,000","211,600,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"84,000,000","82,000,000","92,000,000","82,000,000","91,000,000","80,000,000","86,000,000","94,000,000","91,000,000","88,000,000","87,000,000","101,000,000","100,000,000","93,000,000","96,000,000","94,000,000","100,000,000","108,000,000","109,000,000","120,000,000","141,000,000","139,000,000","287,000,000","289,000,000","298,000,000","297,800,000","359,800,000","808,700,000","853,500,000","861,500,000","925,200,000","943,000,000","933,500,000","926,000,000","931,800,000","898,600,000","905,800,000","935,600,000",,,,,,"1,003,500,000",,,,,,,,"43,400,000",,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"84,000,000","82,000,000","92,000,000","82,000,000","91,000,000","80,000,000","86,000,000","94,000,000","91,000,000","88,000,000","87,000,000","101,000,000","100,000,000","93,000,000","96,000,000","94,000,000","100,000,000","108,000,000","109,000,000","120,000,000","141,000,000","139,000,000","287,000,000","289,000,000","298,000,000","297,800,000","359,800,000","808,700,000","853,500,000","861,500,000","925,200,000","943,000,000","933,500,000","926,000,000","931,800,000","898,600,000","905,800,000","935,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,100,000",,,,"26,000,000",,"55,500,000","71,100,000","70,900,000","71,100,000","81,800,000",,,,,,,,"136,600,000",,,,,,,,,,,,,,,,,
				TradingSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,100,000",,,,"26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
