name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013
TotalAssets,"10,131,148,000","9,773,082,000","9,424,998,000","9,395,519,000","9,054,507,000","9,004,340,000","8,720,438,000","9,137,538,000","9,004,302,000","8,296,526,000","7,813,427,000","7,699,974,000","7,479,342,000","7,113,971,000","6,751,746,000","6,321,740,000","6,128,848,000","5,899,777,000","5,614,717,000","5,736,390,000","5,372,229,000","4,941,668,000","4,663,121,000","4,545,090,000","4,135,363,000","3,911,388,000","3,671,458,000","3,487,859,000","3,065,853,000","2,913,612,000","2,557,935,000","2,371,518,000","1,786,100,000"
	CurrentAssets,"808,984,000","786,692,000","718,785,000","926,019,000","817,130,000","839,006,000","735,892,000","1,317,627,000","1,214,088,000","682,020,000","516,585,000","498,193,000","409,642,000","378,713,000","377,588,000","365,316,000","341,081,000","331,131,000","308,251,000","740,723,000","365,885,000","323,410,000","289,733,000","354,457,000","258,940,000","280,457,000","226,218,000","245,150,000","182,983,000","280,590,000","169,639,000","221,375,000","162,310,000"
		CashCashEquivalentsAndShortTermInvestments,"39,340,000","64,269,000","37,018,000","168,567,000","145,565,000","166,381,000","144,478,000","699,165,000","633,192,000","99,753,000","27,553,000","25,368,000","37,352,000","27,511,000","25,598,000","43,622,000","35,116,000","42,937,000","34,986,000","468,510,000","103,301,000","54,200,000","30,044,000","118,521,000","30,956,000","67,115,000","28,969,000","66,244,000","30,324,000","136,313,000","44,398,000","94,693,000","61,814,000"
			CashAndCashEquivalents,"39,340,000","64,269,000","37,018,000","168,567,000","145,565,000","166,381,000","144,478,000","699,165,000","633,192,000","99,753,000","27,553,000","25,368,000","37,352,000","27,511,000","25,598,000","43,622,000","35,116,000","42,937,000","34,986,000","468,510,000","103,301,000","54,200,000","30,044,000","118,521,000","30,956,000","67,115,000","28,969,000","66,244,000","30,324,000","136,313,000","44,398,000","94,693,000","61,814,000"
		Receivables,"736,410,000","697,269,000","649,414,000","638,227,000","671,565,000","650,321,000","591,414,000","618,462,000","580,896,000","582,267,000","473,175,000","454,464,000","356,999,000","351,202,000","351,990,000","321,694,000","299,098,000","271,453,000","273,265,000","267,958,000","262,584,000","269,210,000","259,689,000","235,936,000","225,710,000","213,342,000","197,249,000","168,273,000","145,850,000","111,354,000","99,717,000","101,627,000","66,917,000"
			LoansReceivable,"359,079,000","363,149,000","343,034,000","339,802,000","327,286,000","328,805,000","244,468,000","249,066,000","223,624,000","225,324,000","185,795,000","182,388,000","174,276,000","166,343,000","166,970,000","321,694,000","299,098,000","142,347,000","148,810,000","143,905,000","138,426,000","146,212,000","136,592,000","114,057,000","113,873,000","101,427,000","92,591,000","92,361,000","95,878,000","65,583,000","63,538,000","65,432,000","66,917,000"
			OtherReceivables,"377,331,000","334,120,000","306,380,000","298,425,000","344,279,000","321,516,000","346,946,000","369,396,000","357,272,000","356,943,000","287,380,000","272,076,000","182,723,000","184,859,000","185,020,000",,,"129,106,000","124,455,000","124,053,000","124,158,000","122,998,000","123,097,000","121,879,000","111,837,000","111,915,000","104,658,000","75,912,000","49,972,000","45,771,000","36,179,000","36,195,000",
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,"-2,538,000","-2,538,000","-2,538,000","-2,538,000","-2,538,000",,,"-1,500,000",,,,,,,,,,,,,,,
		RestrictedCash,,,"5,800,000","89,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,"32,923,000","24,670,000","24,201,000","24,556,000"
		AssetsHeldForSaleCurrent,"33,234,000","25,154,000","26,553,000","29,547,000","0","22,304,000",,,,,"15,857,000","18,361,000","15,291,000","0","0","0","6,867,000","16,741,000",,"4,255,000",,,,,"2,274,000",,,"10,633,000","6,809,000","0","854,000","854,000","9,023,000"
