name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"320,900,000","39,000,000","190,900,000","50,100,000","40,900,000","-10,600,000","218,800,000","261,300,000","112,100,000","10,400,000","251,400,000","212,900,000","172,300,000","31,400,000","189,200,000","126,500,000","80,500,000","44,100,000","182,200,000","105,400,000","98,400,000","57,700,000","166,900,000","123,600,000","150,800,000","111,300,000","102,300,000","129,900,000","94,800,000","32,100,000","166,200,000","132,300,000","103,100,000","-19,700,000","178,100,000","115,600,000","99,200,000","24,000,000","208,700,000","94,700,000","81,200,000","65,100,000","126,900,000","101,000,000","54,200,000","46,800,000","154,100,000","90,500,000","66,800,000","51,100,000","134,900,000","142,000,000","173,600,000","114,800,000","233,100,000","76,600,000","73,400,000","53,100,000","178,200,000","194,200,000","92,700,000","148,600,000","169,900,000","93,500,000","67,800,000","147,700,000","147,200,000","145,800,000","64,200,000","91,100,000","87,800,000","82,900,000","90,500,000","81,300,000","129,300,000","142,500,000","87,400,000","36,100,000","124,500,000","139,700,000","84,100,000","107,600,000","121,400,000","161,500,000","165,300,000","86,300,000","129,200,000","123,300,000","114,300,000","74,000,000","75,100,000","80,800,000","150,300,000","64,600,000","131,000,000","84,800,000","108,900,000","30,200,000","78,300,000","87,300,000","68,100,000","54,600,000","76,000,000","88,300,000","21,200,000","52,600,000","50,400,000","86,500,000","31,800,000","34,500,000","43,200,000","63,500,000","32,600,000","33,700,000","44,400,000","41,900,000","25,600,000","33,800,000","21,500,000","34,200,000","16,800,000","24,700,000","14,400,000","40,000,000","24,700,000","8,400,000","24,300,000","19,600,000","15,500,000","6,500,000","21,500,000","17,500,000"
	CashFlowFromContinuingOperatingActivities,"320,900,000","39,000,000","190,900,000","50,100,000","40,900,000","-10,600,000","218,800,000","261,300,000","112,100,000","10,400,000","251,400,000","212,900,000","172,300,000","31,400,000","189,200,000","126,500,000","80,500,000","44,100,000","182,200,000","105,400,000","98,400,000","57,700,000","166,900,000","123,600,000","150,800,000","111,300,000","102,300,000","129,900,000","94,800,000","32,100,000","166,200,000","132,300,000","103,100,000","-19,700,000","178,100,000","115,600,000","99,200,000","24,000,000","208,700,000","94,700,000","81,200,000","65,100,000","126,900,000","101,000,000","54,200,000","46,800,000","154,100,000","90,500,000","66,800,000","51,100,000","134,900,000","142,000,000","173,600,000","114,800,000","233,100,000","76,600,000","73,400,000","53,100,000","178,200,000","194,200,000","92,700,000","148,600,000","169,900,000","93,500,000","67,800,000","147,700,000","147,200,000","145,800,000","64,200,000","91,100,000","87,800,000","82,900,000","90,500,000","81,300,000","129,300,000","142,500,000","87,400,000","36,100,000","124,500,000","139,700,000","84,100,000","107,600,000","121,400,000","161,500,000","165,300,000","86,300,000","129,200,000","123,300,000","114,300,000","74,000,000","75,100,000","80,800,000","150,300,000","64,600,000","131,000,000","84,800,000","108,900,000","30,200,000","78,300,000","87,300,000","68,100,000","54,600,000","76,000,000","88,300,000","21,200,000","52,600,000","50,400,000","86,500,000","31,800,000","34,500,000","43,200,000","63,500,000","32,600,000","33,700,000","44,400,000","41,900,000","25,600,000","33,800,000","21,500,000","34,200,000","16,800,000","24,700,000","14,400,000","40,000,000","24,700,000","8,400,000","24,300,000","19,600,000","15,500,000","6,500,000","21,500,000","17,500,000"
		NetIncomeFromContinuingOperations,"405,500,000","90,400,000","105,600,000","97,200,000","112,300,000","87,500,000","103,200,000","104,900,000","-6,100,000","45,700,000","86,900,000","99,600,000","86,300,000","61,100,000","53,100,000","90,000,000","85,100,000","77,900,000","36,400,000","82,600,000","87,600,000","86,100,000","81,700,000","93,600,000","119,800,000","91,100,000","81,800,000","96,100,000","78,500,000","72,800,000","21,600,000","49,000,000","-23,100,000","53,700,000","6,300,000","72,000,000","71,900,000","49,500,000","74,000,000","66,600,000","65,400,000","44,500,000","9,300,000","45,300,000","54,900,000","46,900,000","32,500,000","49,300,000","54,100,000","46,900,000","37,100,000","55,700,000","19,200,000","3,000,000","-18,000,000","32,700,000","46,300,000","43,400,000","-212,600,000","65,700,000","60,000,000","75,700,000","70,000,000","84,000,000","84,200,000","62,100,000","45,300,000","54,000,000","79,200,000","72,800,000","65,600,000","80,200,000","76,800,000","62,800,000","59,000,000","50,800,000","46,700,000","49,400,000","48,900,000","57,700,000","70,300,000","56,200,000","35,400,000","55,300,000","50,900,000","46,000,000","45,100,000","68,900,000","76,300,000","73,800,000","74,300,000","77,700,000","72,400,000","66,100,000","61,500,000","65,200,000","63,400,000","57,900,000","55,100,000","52,800,000","52,000,000","48,400,000","44,700,000","44,000,000","27,900,000","36,400,000","34,200,000","34,800,000","33,000,000","32,900,000","31,000,000","30,200,000","28,200,000","26,000,000","23,000,000","24,000,000","20,200,000","18,700,000","16,000,000","17,800,000","14,800,000","13,900,000","10,100,000","12,000,000","9,800,000","7,500,000","-6,400,000","10,500,000","13,000,000","12,300,000","10,300,000","12,100,000"
		OperatingGainsLosses,,"-700,000","1,200,000","-900,000",,,,,,,"2,600,000","-1,500,000","-1,600,000","-200,000","-800,000","-18,800,000","-1,500,000","-200,000","-9,600,000","-7,200,000","-300,000","-200,000","-19,200,000","-200,000","-18,800,000","-2,500,000","17,000,000","200,000","-3,800,000","-1,500,000","9,000,000","-100,000","-600,000","-4,100,000","0","-900,000","-4,500,000","-3,200,000","-300,000","-400,000","-600,000","-2,000,000","-1,100,000","-1,000,000","-300,000","-8,500,000","-300,000","800,000","-600,000","-11,500,000","-2,700,000","0","300,000","-600,000","-10,500,000","8,000,000","2,600,000","2,200,000","-21,300,000","8,100,000","-3,800,000","-25,700,000","3,800,000","-4,000,000","-18,800,000","17,300,000","58,500,000","11,300,000","-16,600,000","-800,000","700,000","4,000,000","-10,300,000","-3,400,000","1,700,000","-10,500,000","17,100,000","-1,000,000","-7,000,000","7,000,000","10,400,000","-2,300,000","-5,700,000","-2,000,000","-2,100,000","-1,900,000","-15,200,000","10,400,000","4,000,000","-1,000,000","-1,600,000","-8,000,000","700,000","4,600,000","-6,000,000","10,400,000","700,000","2,100,000","3,100,000","-1,200,000","1,900,000","2,000,000","14,100,000","-1,800,000","30,400,000","400,000","200,000","-900,000","-500,000","1,000,000","-4,300,000","3,100,000","1,100,000","2,100,000","6,000,000","-6,500,000","1,500,000","500,000",,,,"10,800,000","-43,900,000","28,000,000","14,900,000","900,000","15,300,000","9,100,000","2,500,000","-5,800,000","5,100,000","5,300,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000","-600,000","-11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,"2,800,000",,,,"-500,000",,,,"15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"186,900,000","45,700,000","46,500,000","46,600,000","48,100,000","46,100,000","48,400,000","47,000,000","46,500,000","47,500,000","47,200,000","48,400,000","50,000,000","46,300,000","35,100,000","33,800,000","33,800,000","33,400,000","31,500,000","32,200,000","31,900,000","30,300,000","29,000,000","29,200,000","28,900,000","28,300,000","28,200,000","28,500,000","26,900,000","29,600,000","30,300,000","29,200,000","29,500,000","28,900,000","34,300,000","29,200,000","31,100,000","28,000,000","28,400,000","30,000,000","28,700,000","29,000,000","28,700,000","27,900,000","30,200,000","30,100,000","31,600,000","30,000,000","29,300,000","31,900,000","33,000,000","32,500,000","33,400,000","31,400,000","34,800,000","34,400,000","36,200,000","35,000,000","48,300,000","44,900,000","46,700,000","43,500,000","43,500,000","43,900,000","44,800,000","43,200,000","44,200,000","44,300,000","39,200,000","43,400,000","43,800,000","43,700,000","46,400,000","43,300,000","44,900,000","39,800,000","42,000,000","40,300,000","42,600,000","45,000,000","38,700,000","38,300,000","52,100,000","48,200,000","50,500,000","45,800,000","46,500,000","45,300,000","42,600,000","38,900,000","39,400,000","35,700,000","37,200,000","37,000,000","35,500,000","31,400,000","30,900,000","30,100,000","29,100,000","25,200,000","28,000,000","23,300,000","24,600,000","23,500,000","25,900,000","18,200,000","18,800,000","16,100,000","15,800,000","16,400,000","15,900,000","14,700,000","13,400,000","12,900,000","13,100,000","12,800,000","9,900,000","9,500,000",,,,,,,,,,,,,,
			DepreciationAndAmortization,"186,900,000","45,700,000","46,500,000","46,600,000","48,100,000","46,100,000","48,400,000","47,000,000","46,500,000","47,500,000","47,200,000","48,400,000","50,000,000","46,300,000","35,100,000","33,800,000","33,800,000","33,400,000","31,500,000","32,200,000","31,900,000","30,300,000","29,000,000","29,200,000","28,900,000","28,300,000","28,200,000","28,500,000","26,900,000","29,600,000","30,300,000","29,200,000","29,500,000","28,900,000","34,300,000","29,200,000","31,100,000","28,000,000","28,400,000","30,000,000","28,700,000","29,000,000","28,700,000","27,900,000","30,200,000","30,100,000","31,600,000","30,000,000","29,300,000","31,900,000","33,000,000","32,500,000","33,400,000","31,400,000","34,800,000","34,400,000","36,200,000","35,000,000","48,300,000","44,900,000","46,700,000","43,500,000","43,500,000","43,900,000","44,800,000","43,200,000","44,200,000","44,300,000","39,200,000","43,400,000","43,800,000","43,700,000","46,400,000","43,300,000","44,900,000","39,800,000","42,000,000","40,300,000","42,600,000","45,000,000","38,700,000","38,300,000","52,100,000","48,200,000","50,500,000","45,800,000","46,500,000","45,300,000","42,600,000","38,900,000","39,400,000","35,700,000","37,200,000","37,000,000","35,500,000","31,400,000","30,900,000","30,100,000","29,100,000","25,200,000","28,000,000","23,300,000","24,600,000","23,500,000","25,900,000","18,200,000","18,800,000","16,100,000","15,800,000","16,400,000","15,900,000","14,700,000","13,400,000","12,900,000","13,100,000","12,800,000","9,900,000","9,500,000",,,,,,,,,,,,,,
				Depreciation,"115,600,000","28,200,000","29,100,000","29,000,000","29,300,000","29,100,000","30,600,000","29,600,000","29,100,000","30,100,000","29,600,000","29,500,000","29,300,000","29,100,000","26,900,000","25,900,000","26,000,000","25,500,000","24,100,000","23,500,000","24,900,000","22,800,000","21,700,000","22,100,000","21,900,000","21,100,000","20,800,000","21,000,000","19,200,000","22,500,000","22,900,000","22,300,000","22,600,000","22,100,000","23,100,000","22,000,000","22,700,000","22,300,000","21,800,000","23,500,000","22,300,000","22,800,000","24,300,000","23,200,000","25,300,000","25,300,000","26,600,000","25,100,000","24,400,000","26,900,000","27,600,000","27,000,000","27,900,000","27,100,000","28,800,000","28,200,000","29,900,000","29,000,000","40,600,000","38,900,000","39,500,000","37,900,000","38,300,000","39,700,000","39,700,000","38,900,000","40,600,000","42,000,000","36,800,000","41,400,000","41,500,000","41,100,000","43,600,000","40,500,000","42,800,000","37,800,000","39,800,000","38,200,000","40,300,000","42,500,000","35,900,000","35,700,000","42,100,000","39,000,000","38,600,000","37,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"71,300,000","17,500,000","17,400,000","17,600,000","18,800,000","17,000,000","17,800,000","17,400,000","17,400,000","17,400,000","17,600,000","18,900,000","20,700,000","17,200,000","8,200,000","7,900,000","7,800,000","7,900,000","7,400,000","8,700,000","7,000,000","7,500,000","7,300,000","7,100,000","7,000,000","7,200,000","7,400,000","7,500,000","7,700,000","7,100,000","7,400,000","6,900,000","6,900,000","6,800,000","11,200,000","7,200,000","8,400,000","5,700,000","6,600,000","6,500,000","6,400,000","6,200,000","4,400,000","4,700,000","4,900,000","4,800,000","5,000,000","4,900,000","4,900,000","5,000,000","5,400,000","5,500,000","5,500,000","4,300,000","6,000,000","6,200,000","6,300,000","6,000,000","7,700,000","6,000,000","7,200,000","5,600,000","5,200,000","4,200,000","5,100,000","4,300,000","3,600,000","2,300,000","2,400,000","2,000,000","2,300,000","2,600,000","2,800,000","2,800,000","2,100,000","2,000,000","2,200,000","2,100,000","2,300,000","2,500,000","2,800,000","2,600,000","10,000,000","9,200,000","11,900,000","8,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
