name,ttm
OperatingCashFlow,"54,897,462"
FinancingCashFlow,"-45,598,082"
EndCashPosition,"12,686,901"
	ChangesInCash,"9,299,380"
	BeginningCashPosition,"3,387,521"
IssuanceOfDebt,"25,000,000"
FreeCashFlow,"54,897,462"
