name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
TotalRevenue,"2,632,622,000","536,037,000","612,659,000","689,390,000","794,536,000","659,861,000","684,015,000","731,651,000","782,544,000","351,573,000","370,881,000","347,099,000","373,709,000","367,729,000","452,548,000","440,580,000","483,133,000","445,331,000","456,290,000","424,007,000","432,024,000","432,435,000","526,182,000","441,564,000","418,540,000","413,677,000","480,270,000","391,211,000","388,013,000","398,344,000","470,360,000","352,991,000","332,545,000","341,207,000","397,593,000","301,426,000","293,204,000","311,994,000","342,034,000","255,352,000","239,536,000","262,367,000","314,077,000","239,738,000","234,992,000","265,470,000","348,870,000","245,420,000","231,253,000","264,330,000","318,178,000","195,081,000","176,143,000","187,367,000","255,862,000","186,855,000","188,842,000","200,745,000","291,334,000","161,930,000","148,967,000","157,930,000","289,249,000","158,727,000","159,968,000","180,206,000","317,980,000","169,323,000","150,638,000","165,881,000","221,321,000","103,444,000","87,792,000","82,078,000","123,160,000","57,788,000","28,833,000","29,164,000","41,529,000","23,808,000","14,380,000","12,067,000"
	OperatingRevenue,"2,632,622,000","536,037,000","612,659,000","689,390,000","794,536,000","659,861,000","669,666,000","717,695,000","766,956,000","339,598,000","364,076,000","340,798,000","367,475,000","362,625,000","431,143,000","440,580,000","483,133,000","445,331,000","456,290,000","424,007,000","432,024,000","432,435,000","526,182,000","441,564,000","418,540,000","413,677,000","480,270,000","391,211,000","388,013,000","398,344,000","470,360,000","352,991,000","332,545,000","341,207,000","397,593,000","301,426,000","293,204,000","311,994,000","342,034,000","255,352,000","239,536,000","262,367,000","314,077,000","239,738,000","234,992,000","265,470,000","348,870,000","245,420,000","231,253,000","264,330,000","318,178,000","195,081,000","176,143,000","187,367,000","255,862,000","186,855,000","188,842,000","200,745,000","291,334,000","161,930,000","148,967,000","157,930,000","289,249,000","158,727,000","159,968,000","180,206,000","317,980,000","169,323,000","150,638,000","165,881,000","221,321,000","103,444,000","87,792,000","82,078,000","123,160,000","57,788,000","28,833,000","29,164,000","41,529,000","23,808,000","14,380,000","12,067,000"
CostOfRevenue,"2,037,032,000","410,825,000","473,815,000","532,682,000","619,710,000","506,337,000","530,972,000","560,883,000","602,662,000","275,733,000","294,359,000","277,551,000","299,810,000","294,605,000","370,968,000","353,864,000","391,390,000","351,462,000","370,492,000","340,332,000","347,853,000","345,528,000","428,178,000","361,848,000","342,218,000","336,370,000","397,161,000","318,760,000","314,356,000","322,907,000","384,980,000","285,933,000","269,920,000","277,211,000","325,858,000","242,276,000","235,365,000","253,058,000","280,823,000","208,810,000","196,367,000","214,859,000","263,216,000","201,365,000","195,222,000","215,386,000","289,458,000","204,042,000","189,674,000","217,059,000","264,694,000","157,412,000","140,235,000","149,676,000","212,252,000","154,736,000","154,737,000","165,959,000","243,642,000","133,669,000","122,664,000","132,615,000","265,553,000","135,779,000","136,974,000","155,044,000","269,199,000","144,528,000","128,529,000","141,010,000","187,652,000","89,697,000","77,900,000","73,609,000","111,386,000","53,537,000","24,030,000","24,539,000","32,382,000","19,238,000","11,831,000","9,990,000"
GrossProfit,"595,590,000","125,212,000","138,844,000","156,708,000","174,826,000","153,524,000","153,043,000","170,768,000","179,882,000","75,840,000","76,522,000","69,548,000","73,899,000","73,124,000","81,580,000","86,716,000","91,743,000","93,869,000","85,798,000","83,675,000","84,171,000","86,907,000","98,004,000","79,716,000","76,322,000","77,307,000","83,109,000","72,451,000","73,657,000","75,437,000","85,380,000","67,058,000","62,625,000","63,996,000","71,735,000","59,150,000","57,839,000","58,936,000","61,211,000","46,542,000","43,169,000","47,508,000","50,861,000","38,373,000","39,770,000","50,084,000","59,412,000","41,378,000","41,579,000","47,271,000","53,484,000","37,669,000","35,908,000","37,691,000","43,610,000","32,119,000","34,105,000","34,786,000","47,692,000","28,261,000","26,303,000","25,315,000","23,696,000","22,948,000","22,994,000","25,162,000","48,781,000","24,795,000","22,109,000","24,871,000","33,669,000","13,747,000","9,892,000","8,469,000","11,774,000","4,251,000","4,803,000","4,625,000","9,147,000","4,570,000","2,549,000","2,077,000"
OperatingExpense,"498,656,000","112,758,000","119,724,000","127,859,000","138,315,000","126,932,000","143,265,000","141,219,000","140,839,000","101,984,000","106,843,000","99,678,000","99,682,000","110,379,000","130,024,000","134,548,000","158,279,000","148,263,000","108,513,000","95,550,000","93,902,000","89,220,000","98,346,000","84,763,000","81,831,000","79,014,000","86,198,000","75,822,000","71,575,000","71,593,000","83,672,000","64,703,000","60,832,000","58,289,000","70,208,000","55,692,000","53,713,000","51,953,000","53,296,000","44,812,000","43,150,000","44,935,000","53,049,000","46,314,000","47,188,000","50,071,000","44,697,000","44,554,000","42,860,000","43,133,000","42,210,000","37,823,000","35,975,000","40,783,000","37,928,000","36,374,000","40,422,000","39,098,000","53,178,000","33,135,000","33,628,000","36,946,000","56,293,000","46,807,000","39,672,000","40,120,000","51,881,000","36,023,000","28,173,000","28,273,000","31,278,000","16,792,000","12,295,000","10,763,000","14,983,000","8,085,000","6,051,000","8,721,000","8,087,000","5,129,000","4,314,000","4,867,000"
	SellingGeneralAndAdministration,"498,656,000","112,758,000","119,724,000","127,859,000","138,315,000","126,932,000","143,265,000","141,219,000","140,839,000","101,984,000","108,085,000","99,678,000","99,677,000","109,142,000","130,024,000","134,548,000","158,279,000","148,263,000","108,513,000","95,550,000","93,902,000","89,220,000","98,346,000","84,763,000","81,831,000","79,014,000","86,198,000","75,822,000","71,575,000","71,593,000","83,672,000","64,703,000","60,832,000","58,289,000","70,208,000","55,692,000","53,713,000","51,953,000","100,141,000","28,727,000","28,028,000","29,297,000","36,645,000","29,143,000","30,380,000","33,411,000","28,749,000","30,368,000","28,682,000","29,185,000","28,757,000","25,378,000","23,326,000","26,994,000","24,059,000","22,255,000","25,111,000","24,582,000","38,511,000","18,559,000","18,391,000","21,973,000","-8,865,000","46,807,000","39,672,000","40,120,000","51,874,000","36,031,000","28,120,000","28,253,000","31,194,000","16,774,000","12,172,000","10,628,000","14,838,000","7,914,000","5,939,000","8,393,000","7,510,000","4,455,000","3,508,000","4,021,000"
		GeneralAndAdministrativeExpense,"211,251,000","54,245,000","51,754,000","52,209,000","53,043,000","53,394,000","68,781,000","69,209,000","61,049,000","65,222,000","67,217,000","65,463,000","65,117,000","75,665,000","82,487,000","79,236,000","63,863,000","71,049,000","53,992,000","50,397,000","50,605,000","51,602,000","49,966,000","50,056,000","48,478,000","47,558,000","47,851,000","45,760,000","43,488,000","43,621,000","46,574,000","39,275,000","37,289,000","34,897,000","38,975,000","33,229,000","34,505,000","33,248,000","79,560,000","13,828,000","14,516,000","14,822,000","17,734,000","15,321,000","16,725,000","17,986,000","11,499,000","14,742,000","14,503,000","14,906,000","10,057,000","13,191,000","12,204,000","13,454,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"211,251,000","54,245,000","51,754,000","52,209,000","53,043,000","53,394,000","68,781,000","69,209,000","61,049,000","65,222,000","67,217,000","65,463,000","65,117,000","75,665,000","82,487,000","79,236,000","63,863,000","71,049,000","53,992,000","50,397,000","50,605,000","51,602,000","49,966,000","50,056,000","48,478,000","47,558,000","47,851,000","45,760,000","43,488,000","43,621,000","46,574,000","39,275,000","37,289,000","34,897,000","38,975,000","33,229,000","34,505,000","33,248,000","79,560,000","13,828,000","14,516,000","14,822,000","17,734,000","15,321,000","16,725,000","17,986,000","11,499,000","14,742,000","14,503,000","14,906,000","10,057,000","13,191,000","12,204,000","13,454,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"287,405,000","58,513,000","67,970,000","75,650,000","85,272,000","73,538,000","74,484,000","72,010,000","79,790,000","36,762,000","40,868,000","34,215,000","34,560,000","33,477,000","47,537,000","55,312,000","94,416,000","77,214,000","54,521,000","45,153,000","43,297,000","37,618,000","48,380,000","34,707,000","33,353,000","31,456,000","38,347,000","30,062,000","28,087,000","27,972,000","37,098,000","25,428,000","23,543,000","23,392,000","31,233,000","22,463,000","19,208,000","18,705,000","20,581,000","14,899,000","13,512,000","14,475,000","18,911,000","13,822,000","13,655,000","15,425,000","17,250,000","15,626,000","14,179,000","14,279,000","18,700,000","12,187,000","11,122,000","13,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,"32,796,000","33,970,000","32,782,000","33,153,000","35,433,000","34,557,000","33,880,000","32,423,000","31,294,000","29,896,000","28,746,000","28,244,000","28,992,000","28,511,000","26,739,000","25,800,000","25,710,000","26,303,000","25,084,000","24,059,000","23,087,000","23,047,000","22,202,000","21,408,000","19,601,000","18,449,000","17,259,000","17,920,000","18,160,000","18,622,000","16,085,000","15,122,000","15,638,000","16,404,000","17,171,000","16,808,000","16,660,000","15,948,000","14,186,000","14,178,000","13,948,000","13,453,000","12,445,000","12,649,000","13,789,000","13,869,000","14,119,000","15,311,000","14,516,000","14,667,000","14,576,000","15,237,000","14,973,000",,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000","-8,000","53,000","20,000","84,000","18,000","123,000","135,000","145,000","171,000","112,000","328,000","577,000","674,000","806,000","846,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000","-8,000","53,000","20,000","84,000","18,000","123,000","135,000","145,000","171,000","112,000","328,000","577,000","674,000","806,000","846,000"
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000","-8,000","53,000","20,000","84,000","18,000","123,000","135,000","145,000","171,000","112,000","328,000","577,000","674,000","806,000","846,000"
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000","-8,000","53,000","20,000","84,000","18,000","123,000","135,000","145,000","171,000","112,000","328,000","577,000","674,000","806,000","846,000"
	OtherOperatingExpenses,,,,,,,,,,,"32,728,000","32,782,000","5,000","1,237,000","34,557,000","33,880,000","32,423,000","31,294,000","29,896,000","28,746,000","28,244,000","28,992,000","28,511,000","26,739,000","25,800,000","25,710,000","26,303,000","25,084,000","24,059,000","23,087,000","23,047,000","22,202,000","21,408,000","19,601,000","18,449,000","17,259,000","17,920,000","18,160,000","18,622,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
