name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
MarketCap,"2,419,929,354","2,543,587,200","2,408,298,970","2,344,349,480","2,496,210,960","2,197,542,600","2,177,649,980","1,562,698,200","1,662,656,360","1,154,480,880","2,226,508,500","2,276,053,500","2,075,506,443","1,857,074,039","1,523,112,825","424,800,000","406,212,000","400,004,000","397,600,000","398,800,000","401,200,000","400,000,000"
EnterpriseValue,"3,586,619,354","3,425,173,200","3,289,884,970","3,209,116,480","3,250,654,960","2,950,493,600","2,923,079,980","2,325,053,200","2,426,588,360","1,922,532,880","2,958,237,500","3,052,043,500","2,852,894,443","2,661,378,527","2,459,623,136","424,946,815","406,358,815","400,150,815","397,746,815","398,946,815","401,346,815","400,146,815"
PeRatio,"43.028","271.333","257.167",,,,"268.4","80.5","44.696","34",,,,,,"704.618","169.255","200.002","13.712","13.754","13.836","13.795"
ForwardPeRatio,"15.129","14.728","14.771","15.221","19.608","19.342","19.38","13.986","40.984","8.834",,,,,"15.504",,,,,,,
PsRatio,"4.01","5.545","5.255","5.88","6.788","5.558","5.359","3.592","3.599","2.57","3.374","3.523","3.183","2.807","1.774",,,,"1.723","1.728","1.739","1.733"
PbRatio,"8.774","10.439","9.884","7.409","8.091","6.343","6.332","4.71","4.828","3.402","6.797","7.346","6.811","6.148","6.348","106.2","101.553","100.001","99.4","99.7","100.3",
EnterprisesValueRevenueRatio,"5.683","20.103","19.355","19.798","25.266","32.835","29.183","23.992","30.405","16.472","26.305","23.799","26.036","27.03","6.645","3.946",,,,,,
EnterprisesValueEBITDARatio,"13.232","51.088","45.399","40.132","63.011","115.128","74.993","46.65","125.776","37.267","52.455","44.828","57.234","54.188","2,984.961","-194.575","-117.414","-1,512.606","-1,739.43","-2,207.223","-2,158.951","-2,163.307"
