name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
TotalRevenue,"9,893,895,000","2,650,850,000","2,566,023,000","2,447,521,000","2,229,501,000","2,193,068,000","2,291,315,000","1,936,478,000","1,968,735,000","2,144,051,000","2,297,156,000","1,912,547,000","1,836,021,000","1,685,466,000","1,749,046,000","1,747,726,000","1,836,920,000","1,762,903,000","1,784,075,000","1,757,973,000","1,684,032,000","1,477,543,000","1,467,583,000","1,392,716,000","1,456,234,000","1,168,982,000","1,387,185,000","1,342,195,000","1,424,031,000","1,219,679,000","1,446,134,000","1,237,668,000","1,417,897,000","1,214,530,000","1,395,158,000","1,151,020,000","1,416,547,000","1,181,622,000","1,346,675,000","1,181,409,000","1,529,175,000","1,244,182,000","1,360,353,000","1,238,019,000","1,468,960,000","1,219,896,000","1,310,705,000","1,172,227,000","1,277,618,000","1,049,380,000","1,178,648,000","969,935,000","1,037,162,000","951,160,000","1,151,062,000","1,168,916,000","1,397,722,000","1,107,789,000","1,283,302,000","1,109,705,000","1,283,449,000","1,123,975,000","1,272,486,000","918,592,000","837,104,000","806,038,000","832,851,000","844,049,000","804,883,000","779,367,000","782,523,000","798,496,000","769,054,000","732,652,000","748,077,000","729,590,000","725,414,000","711,271,000","771,955,000","854,003,000","737,065,000","527,963,000","529,860,000","490,150,000","504,826,000","557,503,000","545,348,000","540,261,000","488,174,000","467,303,000","418,000,000","397,100,000","365,200,000","338,100,000","297,400,000","261,200,000","237,400,000","206,800,000","171,300,000","139,300,000","130,800,000","112,900,000","102,400,000","100,900,000","94,700,000","76,400,000","70,800,000","60,700,000","64,200,000","66,400,000","53,700,000"
	OperatingRevenue,"9,893,895,000","2,650,850,000","2,566,023,000","2,447,521,000","2,229,501,000","2,193,068,000","2,291,315,000","1,936,478,000","1,968,735,000","2,144,051,000","2,297,156,000","1,912,547,000","1,836,021,000","1,685,466,000","1,749,046,000","1,747,726,000","1,836,920,000","1,762,903,000","1,784,075,000","1,757,973,000","1,684,032,000","1,477,543,000","1,467,583,000","1,392,716,000","1,456,234,000","1,168,982,000","1,387,185,000","1,342,195,000","1,424,031,000","1,219,679,000","1,446,134,000","1,237,668,000","1,417,897,000","1,214,530,000","1,395,158,000","1,151,020,000","1,416,547,000","1,181,622,000","1,346,675,000","1,181,409,000","1,529,175,000","1,244,182,000","1,360,353,000","1,238,019,000","1,468,960,000","1,219,896,000","1,310,705,000","1,172,227,000","1,277,618,000","1,049,380,000","1,178,648,000","969,935,000","1,037,162,000","951,160,000","1,151,062,000","1,168,916,000","1,397,722,000","1,107,789,000","1,283,302,000","1,109,705,000","1,283,449,000","1,123,975,000","1,272,486,000","918,592,000","837,104,000","806,038,000","832,851,000","844,049,000","804,883,000","779,367,000","782,523,000","798,496,000","769,054,000","732,652,000","748,077,000","729,590,000","725,414,000","711,271,000","771,955,000","854,003,000","737,065,000","527,963,000","529,860,000","490,150,000","504,826,000","557,503,000","545,348,000","540,261,000","488,174,000","467,303,000","418,000,000","397,100,000","365,200,000","338,100,000","297,400,000","261,200,000","237,400,000","206,800,000","171,300,000","139,300,000","130,800,000","112,900,000","102,400,000","100,900,000","94,700,000","76,400,000","70,800,000","60,700,000","64,200,000","66,400,000","53,700,000"
CostOfRevenue,"8,398,951,000","2,271,989,000","2,181,168,000","2,082,976,000","1,862,818,000","1,861,594,000","1,948,661,000","1,628,915,000","1,644,346,000","1,818,715,000","1,959,174,000","1,636,352,000","1,560,572,000","1,436,994,000","1,494,882,000","1,512,812,000","1,572,543,000","1,522,898,000","1,551,192,000","1,531,892,000","1,432,653,000","1,269,316,000","1,276,614,000","1,210,908,000","1,247,017,000","1,007,874,000","1,206,332,000","1,159,944,000","1,232,616,000","1,057,866,000","1,263,895,000","1,065,848,000","1,223,298,000","1,050,785,000","1,214,003,000","982,352,000","1,225,620,000","1,023,485,000","1,166,282,000","1,013,784,000","1,327,889,000","1,073,810,000","1,181,370,000","1,074,504,000","1,264,781,000","1,057,416,000","1,138,103,000","1,017,582,000","1,103,813,000","904,335,000","1,023,136,000","836,449,000","889,318,000","819,389,000","996,448,000","1,014,844,000","1,195,980,000","954,634,000","1,110,048,000","959,859,000","1,098,636,000","970,800,000","1,112,279,000","803,041,000","732,851,000","703,745,000","734,352,000","744,658,000","706,110,000","684,119,000","694,993,000","705,800,000","672,503,000","638,998,000","658,732,000","642,838,000","637,153,000","626,286,000","682,481,000","760,321,000","650,181,000","462,393,000","465,039,000","435,416,000","446,487,000","493,225,000","477,724,000","473,424,000","427,481,000","409,538,000","364,700,000","347,000,000","321,200,000","296,600,000","259,900,000","229,900,000","207,000,000","180,700,000","149,700,000","120,700,000","113,500,000","97,600,000","88,100,000","86,600,000","81,000,000","65,100,000","60,500,000","51,300,000","54,100,000",,
GrossProfit,"1,494,944,000","378,861,000","384,855,000","364,545,000","366,683,000","331,474,000","342,654,000","307,563,000","324,389,000","325,336,000","337,982,000","276,195,000","275,449,000","248,472,000","254,164,000","234,914,000","264,377,000","240,005,000","232,883,000","226,081,000","251,379,000","208,227,000","190,969,000","181,808,000","209,217,000","161,108,000","180,853,000","182,251,000","191,415,000","161,813,000","182,239,000","171,820,000","194,599,000","163,745,000","181,155,000","168,668,000","190,927,000","158,137,000","180,393,000","167,625,000","201,286,000","170,372,000","178,983,000","163,515,000","204,179,000","162,480,000","172,602,000","154,645,000","173,805,000","145,045,000","155,512,000","133,486,000","147,844,000","131,771,000","154,614,000","154,072,000","201,742,000","153,155,000","173,254,000","149,846,000","184,813,000","153,175,000","160,207,000","115,551,000","104,253,000","102,293,000","98,499,000","99,391,000","98,773,000","95,248,000","87,530,000","92,696,000","96,551,000","93,654,000","89,345,000","86,752,000","88,261,000","84,985,000","89,474,000","93,682,000","86,884,000","65,570,000","64,821,000","54,734,000","58,339,000","64,278,000","67,624,000","66,837,000","60,693,000","57,765,000","53,300,000","50,100,000","44,000,000","41,500,000","37,500,000","31,300,000","30,400,000","26,100,000","21,600,000","18,600,000","17,300,000","15,300,000","14,300,000","14,300,000","13,700,000","11,300,000","10,300,000","9,400,000","10,100,000",,
OperatingExpense,"1,143,580,000","297,640,000","289,855,000","278,998,000","277,087,000","271,190,000","257,167,000","245,155,000","242,580,000","268,863,000","266,970,000","223,215,000","199,489,000","191,063,000","194,790,000","184,095,000","189,464,000","188,180,000","184,554,000","180,390,000","180,752,000","177,632,000","144,325,000","144,613,000","150,186,000","146,119,000","147,310,000","148,796,000","148,004,000","140,796,000","143,594,000","143,134,000","147,810,000","142,429,000","140,799,000","139,965,000","143,158,000","140,988,000","141,952,000","136,259,000","143,601,000","143,394,000","136,131,000","135,071,000","146,386,000","139,101,000","134,013,000","129,511,000","127,830,000","127,711,000","127,271,000","117,623,000","123,865,000","133,343,000","-176,023,000","139,198,000","465,858,000","132,954,000","133,489,000","130,820,000","138,323,000","129,758,000","126,707,000","89,553,000","80,775,000","80,045,000","70,649,000","73,245,000","74,376,000","70,316,000","69,384,000","69,735,000","73,554,000","69,452,000","69,149,000","69,986,000","73,628,000","73,656,000","162,267,000","75,125,000","64,261,000","45,732,000","66,738,000","41,037,000","40,350,000","40,526,000","45,442,000","40,305,000","37,474,000","37,443,000","34,300,000","34,000,000","31,100,000","30,000,000","27,200,000","22,900,000","22,600,000","18,600,000","15,700,000","13,700,000","12,900,000","11,800,000","11,200,000","11,300,000","11,000,000","9,200,000","8,300,000","7,500,000","8,500,000",,
	SellingGeneralAndAdministration,"1,143,580,000","297,640,000","289,855,000","278,998,000","277,087,000","257,757,000","243,528,000","229,649,000","226,061,000","251,466,000","248,866,000","212,736,000","190,730,000","182,196,000","157,332,000","184,095,000","189,464,000","188,180,000","184,554,000","180,390,000","180,752,000","177,632,000","144,325,000","144,613,000","150,186,000","146,119,000","147,310,000","148,796,000","148,004,000","140,796,000","143,594,000","143,134,000","147,810,000","142,429,000","140,799,000","139,965,000","143,158,000","140,988,000","141,952,000","136,259,000","143,601,000","143,394,000","136,131,000","135,071,000","146,386,000","139,101,000","134,013,000","129,511,000","127,830,000","127,711,000","127,271,000","117,623,000","123,865,000","133,343,000","137,926,000","139,198,000","151,909,000","132,954,000","133,489,000","130,820,000","138,323,000","129,758,000","126,707,000","89,553,000","80,775,000","80,045,000","70,649,000","73,245,000","74,376,000","70,980,000","69,384,000","70,192,000","73,554,000","72,612,000","69,149,000","69,986,000","73,628,000","73,656,000","70,058,000","74,658,000","63,950,000","45,732,000","48,526,000","40,552,000","38,515,000","40,034,000","40,211,000","36,688,000","34,429,000","34,734,000","32,000,000","31,900,000","29,300,000","28,300,000","25,700,000","21,700,000","21,700,000","17,900,000","15,100,000","13,100,000","12,300,000","11,500,000","10,900,000","10,900,000","10,800,000","8,900,000","8,100,000","7,300,000","8,300,000",,
		GeneralAndAdministrativeExpense,,,,,,"255,608,000","240,965,000","227,814,000","223,440,000","248,005,000","245,055,000","210,229,000","187,773,000","179,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,"220,051,000","206,003,000","190,451,000","184,644,000","201,815,000","201,822,000","174,598,000","157,926,000","150,491,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,"35,557,000","34,962,000","37,363,000","38,796,000","46,190,000","43,233,000","35,631,000","29,847,000","29,383,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,"2,149,000","2,563,000","1,835,000","2,621,000","3,461,000","3,811,000","2,507,000","2,957,000","2,322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
