name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","200,000","100,000","85,000","200,000","370,000","531,000","532,000","434,000","448,000","144,000","224,000","227,000","179,000",,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","11,014,000","10,406,000","9,038,000","8,240,000","8,049,000","7,514,000","5,148,000","4,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","3,997,000","5,138,000","4,081,000","3,531,000","3,531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","2,225,000","360,000","3,605,000","4,709,000","4,518,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","4,792,000","4,908,000","1,352,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"5,576,000","1,437,000","542,000","734,000","1,069,000","1,640,000","698,000","645,000","822,000","962,000","383,000","459,000","702,000","849,000","513,000","576,000","950,000","754,000","439,000","642,000","880,000","766,000","534,000","738,000","975,000","814,000","615,000","697,000","1,013,000","1,134,000","748,000","982,000","6,391,000","4,287,000","4,071,000","3,609,000","5,190,000","3,966,000","3,772,000","3,398,000","3,900,000","3,525,000","3,848,000","4,506,000","5,751,000","5,995,000","4,303,000","5,063,000","6,237,000","6,234,000","8,273,000","8,315,000","10,576,000","8,803,000","8,348,000","9,611,000","9,963,000","6,732,000","6,363,000","5,681,000","5,805,000","4,361,000","3,858,000","4,471,000","4,051,000","3,903,000","3,735,000","4,583,000","5,126,000","5,203,000","6,426,000","3,538,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,600,000","14,232,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,930,000","112,148,000",,"104,996,000",,"95,571,000",,,,"80,389,000",,"68,022,000",,"84,135,000",,,,,"52,317,000","62,438,000","44,607,000","47,613,000","37,155,000","36,555,000","28,514,000","27,042,000","17,562,000","14,694,000","11,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,000","238,000",,,,,,,
	TotalNonCurrentAssets,"789,651,000","612,722,000","650,311,000","640,889,000","715,357,000","657,512,000","350,215,000","379,426,000","321,104,000","293,592,000","309,158,000","324,622,000","338,595,000","349,150,000","156,564,000","160,032,000","163,500,000","166,968,000","170,463,000","173,959,000","177,454,000","180,950,000","184,421,000","187,688,000","191,123,000","209,747,000","213,877,000","218,129,000","226,307,000","269,472,000","280,242,000","252,447,000","215,838,000","198,057,000","143,675,000","137,471,000","117,007,000","107,449,000","101,408,000","96,042,000","13,400,000","14,019,000","14,160,000","14,495,000","14,836,000","14,848,000","15,093,000","16,226,000","17,781,000","19,351,000","20,602,000","21,612,000","24,892,000","26,195,000","27,535,000","28,899,000","31,135,000","27,896,000","54,187,000","51,082,000","56,974,000","55,257,000","64,965,000","71,390,000","60,418,000","58,017,000","19,977,000","20,553,000","20,690,000","21,554,000","22,683,000","27,345,000"
		NetPPE,"3,985,000","12,000","15,000","19,000","24,000","28,000","33,000","37,000","42,000","33,000","24,000","1,484,000","1,569,000","160,000","173,000","185,000","197,000","209,000","249,000","289,000","328,000","368,000","381,000","174,000","193,000","221,000","248,000","276,000","303,000","324,000","64,000","0","9,734,000","10,238,000","8,563,000","8,952,000","9,010,000","9,154,000","9,579,000","9,660,000","10,059,000","10,372,000","10,206,000","10,334,000","10,548,000","10,215,000","10,253,000","11,049,000","11,881,000","12,927,000","13,910,000","14,712,000","15,233,000","16,206,000","17,328,000","18,481,000","19,480,000","20,091,000","19,847,000","18,698,000","16,183,000","15,101,000","14,281,000","13,413,000","13,419,000","13,180,000","13,062,000","13,631,000","13,395,000","13,242,000","13,831,000","14,001,000"
			GrossPPE,"3,985,000",,,,,,,,,,,"1,484,000","1,569,000",,,,,,,,,,,,,,,,,"324,000",,,,"62,044,000",,,,"58,574,000",,,,"57,764,000",,,,"53,861,000",,,,"54,192,000",,,,"53,165,000","50,720,000","51,873,000","52,872,000","53,483,000","49,210,000","48,061,000","45,546,000","44,464,000","42,366,000","41,498,000","41,504,000","41,265,000","37,069,000","37,638,000","37,402,000","37,249,000","35,749,000","35,919,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,381,000",,,,"15,107,000",,,,"13,636,000",,,,"13,082,000",,,,"12,453,000",,"12,453,000"
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"324,000",,,,"44,275,000",,,,"41,158,000",,,,"40,501,000",,,,"37,760,000",,,,"38,811,000",,,,"33,238,000",,,,"33,858,000",,,,"27,325,000",,,,"25,812,000",,,,"22,774,000",,"23,466,000"
				OtherProperties,"3,985,000",,,,,,,,,,,"1,484,000","1,569,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,546,000",,,,"4,518,000",,,,"3,503,000",,,,"2,371,000",,,,"2,022,000",,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"17,769,000",,,,"17,416,000",,,,"17,263,000",,,,"16,101,000",,,,"15,381,000",,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-51,806,000",,,,"-49,420,000",,,,"-47,392,000",,,,"-43,646,000",,,,"-41,265,000",,,,"-36,959,000","-33,392,000","-33,392,000","-33,392,000","-33,392,000","-29,363,000","-29,363,000","-29,363,000","-29,363,000","-28,085,000","-28,085,000","-28,085,000","-28,085,000","-24,007,000","-24,007,000","-24,007,000","-24,007,000","-21,918,000","-21,918,000"
		GoodwillAndOtherIntangibleAssets,"110,544,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,646,000","194,880,000","137,477,000","124,257,000","40,000,000","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"5,544,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"105,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,646,000","194,880,000","137,477,000","124,257,000","40,000,000","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"544,437,000","483,845,000","507,116,000","473,677,000","519,325,000","438,258,000","111,745,000","128,613,000","46,915,000",,,,,,,,,,,,,,,,,,"0","0","3,932,000","42,856,000","47,752,000","34,349,000","59,831,000","55,374,000","88,333,000","90,314,000","99,342,000","95,194,000","88,962,000","83,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"544,437,000","483,845,000","507,116,000","473,677,000","519,325,000","438,258,000","111,745,000","128,613,000","46,915,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3,932,000","42,856,000","47,752,000","34,349,000","59,831,000","55,374,000","88,333,000","90,314,000","99,342,000","95,194,000","88,962,000","83,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,932,000","42,856,000","47,752,000","34,349,000","59,831,000","55,374,000","88,333,000","90,314,000","99,342,000","95,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"107,974,000","111,430,000","114,885,000","118,341,000","121,797,000","125,253,000","128,708,000","132,164,000","135,620,000","139,076,000","142,531,000","145,987,000","149,443,000","152,899,000","156,354,000","159,810,000","163,266,000","166,722,000","170,177,000","173,633,000","177,089,000","180,545,000","184,000,000","187,456,000","190,912,000","194,368,000","197,824,000","201,279,000","204,735,000","208,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,000","140,000","140,000","240,000","140,000","240,000","340,000","340,000","260,000","400,000","400,000","530,000","630,000","947,000","1,008,000","1,010,000","1,062,000",,,,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,"107,974,000","111,430,000","114,885,000","118,341,000","121,797,000","125,253,000","128,708,000","132,164,000","135,620,000","139,076,000","142,531,000","145,987,000","149,443,000","152,899,000","156,354,000","159,810,000","163,266,000","166,722,000","170,177,000","173,633,000","177,089,000","180,545,000","184,000,000","187,456,000","190,912,000","194,368,000","197,824,000","201,279,000","204,735,000","208,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"22,398,000","17,327,000","28,159,000","48,690,000","74,023,000","93,759,000","109,490,000","118,348,000","138,239,000","154,171,000","166,555,000","177,114,000","187,546,000","196,054,000","156,354,000","159,810,000","163,266,000","166,722,000","170,177,000","173,633,000","177,089,000","180,545,000","184,000,000","187,456,000","190,912,000","194,368,000","197,824,000","201,279,000","204,735,000","208,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"22,398,000","17,327,000","28,159,000","48,690,000","74,023,000","93,759,000","109,490,000","118,348,000","138,239,000","154,171,000","166,555,000","177,114,000","187,546,000","196,054,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"313,000","108,000","136,000","162,000","188,000","214,000","239,000","264,000","288,000","312,000","48,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","37,000","40,000","58,000","18,000","15,158,000","15,805,000","16,574,000","17,337,000","18,101,000","20,780,000","23,218,000","8,796,000","8,188,000","6,779,000","8,205,000","8,515,000","2,961,000","2,727,000","2,934,000","3,201,000","3,407,000","3,614,000","3,821,000","4,028,000","4,233,000","4,440,000","4,647,000","5,270,000","5,477,000","5,684,000","5,890,000","8,597,000","9,989,000","10,207,000","10,418,000","11,655,000","7,805,000","34,340,000","32,384,000","40,791,000","40,156,000","50,684,000","57,977,000","46,999,000","44,837,000","6,915,000","6,922,000","7,295,000","8,312,000","8,852,000","13,344,000"
TotalLiabilitiesNetMinorityInterest,"555,257,000","400,460,000","395,434,000","395,405,000","391,609,000","391,733,000","387,384,000","386,807,000","382,142,000","382,710,000","392,190,000","395,605,000","390,171,000","389,141,000","385,969,000","494,056,000","489,492,000","610,044,000","613,933,000","668,752,000","726,058,000","731,987,000","738,406,000","741,211,000","749,798,000","766,717,000","760,630,000","756,078,000","748,842,000","745,003,000","746,849,000","793,136,000","341,782,000","382,133,000","335,967,000","509,057,000","500,008,000","213,554,000","210,655,000","210,166,000","211,596,000","345,834,000","342,477,000","340,602,000","342,927,000","353,622,000","353,724,000","358,407,000","362,959,000","370,387,000","358,685,000","365,546,000","359,054,000","371,105,000","380,414,000","393,016,000","390,109,000","228,247,000","239,508,000","223,804,000","227,315,000","199,114,000","198,316,000","193,290,000","169,814,000","165,251,000","98,811,000","99,843,000","98,118,000","95,655,000","96,876,000","91,704,000"
	CurrentLiabilities,"109,227,000","5,807,000","3,125,000","5,371,000","3,804,000","6,110,000","3,898,000","5,414,000","2,798,000","5,371,000","3,329,000","7,475,000","3,810,000","5,700,000","4,299,000","6,777,000","4,066,000","34,742,000","32,884,000","27,109,000","20,473,000","20,049,000","14,924,000","14,629,000","10,623,000","13,491,000","11,278,000","12,214,000","10,980,000","13,756,000","36,098,000","49,994,000","44,144,000","84,404,000","38,661,000","38,646,000","29,464,000","29,966,000","27,090,000","25,776,000","25,575,000","45,496,000","39,814,000","35,191,000","33,419,000","40,054,000","36,381,000","36,004,000","35,576,000","38,946,000","39,341,000","40,369,000","37,416,000","43,955,000","43,705,000","50,172,000","49,720,000","55,533,000","57,136,000","59,802,000","62,886,000","59,609,000","54,801,000","54,047,000","53,112,000","48,173,000","40,427,000","38,330,000","36,013,000","35,037,000","33,311,000","29,648,000"
		PayablesAndAccruedExpenses,"12,589,000","5,807,000","3,125,000","5,371,000","3,804,000","6,110,000","3,898,000","5,414,000","2,798,000","5,371,000","3,329,000","7,158,000","3,502,000","5,700,000","4,299,000","6,777,000","4,066,000","9,742,000","6,999,000","11,043,000","12,885,000","11,412,000","10,488,000","10,478,000","9,738,000","12,606,000","10,393,000","11,329,000","10,095,000","12,674,000","35,016,000","48,912,000","35,330,000","75,115,000","29,060,000","29,672,000","19,583,000","25,373,000","14,431,000","14,336,000","14,907,000","17,087,000","11,695,000","9,322,000","10,257,000","17,926,000","13,377,000","13,007,000","12,584,000","15,040,000","17,099,000","18,168,000","16,072,000","20,050,000","19,596,000","26,067,000","27,026,000","32,913,000","34,298,000","38,487,000","41,574,000","40,249,000","32,230,000","31,922,000","34,630,000","29,935,000","27,344,000","25,152,000","22,841,000","21,457,000","19,082,000","15,567,000"
			Payables,"1,808,000","27,000","89,000","30,000","14,000","66,000","623,000","195,000","122,000","10,000","35,000","1,139,000","144,000","11,000","109,000","58,000","66,000","601,000","629,000","277,000","2,304,000","128,000","528,000","137,000","576,000","818,000","154,000","612,000","1,151,000","1,056,000","10,573,000","32,042,000","5,546,000","47,583,000","5,733,000","4,834,000","3,525,000","5,377,000","4,757,000","4,989,000","5,308,000","5,813,000","3,699,000","2,165,000","6,420,000","2,128,000","1,776,000","1,749,000","1,999,000","1,792,000","1,046,000","1,823,000","1,991,000","3,277,000","2,527,000","3,068,000","4,699,000","6,957,000","5,954,000","7,892,000","8,818,000","16,011,000","8,075,000","10,493,000","11,429,000","8,118,000","7,781,000","8,199,000","9,882,000","5,925,000","3,809,000","2,562,000"
				AccountsPayable,"1,808,000","27,000","89,000","30,000","14,000","66,000","623,000","195,000","122,000","10,000","35,000","1,139,000","144,000","11,000","109,000","58,000","66,000","601,000","629,000","277,000","2,304,000","128,000","528,000","137,000","576,000","818,000","154,000","462,000","1,025,000","0","573,000","1,799,000","5,546,000","7,583,000","5,733,000","4,834,000","3,525,000","5,377,000","4,757,000","4,989,000","5,308,000","5,813,000","3,699,000","2,165,000","2,214,000","2,128,000","1,776,000","1,749,000","1,999,000","1,792,000","1,046,000","1,823,000","1,991,000","3,277,000","2,527,000","3,068,000","4,699,000","6,957,000","5,954,000","7,892,000","8,818,000","16,011,000","8,075,000","10,493,000","11,429,000","8,118,000","7,781,000","8,199,000","9,882,000","5,925,000","3,809,000","2,562,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","150,000","126,000","1,056,000","10,000,000","30,243,000","0","40,000,000",,,,,,,,,,,"4,206,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"10,781,000","5,780,000","3,036,000","5,341,000","3,790,000","6,044,000","3,275,000","5,219,000","2,676,000","5,361,000","3,294,000","6,019,000","3,358,000","5,689,000","4,190,000","6,719,000","4,000,000","9,141,000","6,370,000","10,766,000","10,581,000","11,284,000","9,960,000","10,341,000","9,162,000","11,788,000","10,239,000","10,717,000","8,944,000","11,618,000","24,443,000","16,870,000","29,784,000","27,532,000","23,327,000","24,838,000","16,058,000","19,996,000","9,674,000","9,347,000","9,599,000","11,274,000","7,996,000","7,157,000","3,837,000","15,798,000","11,601,000","11,258,000","10,585,000","13,248,000","16,053,000","16,345,000","14,081,000","16,773,000","17,069,000","22,999,000","22,327,000","25,956,000","28,344,000","30,595,000","32,756,000","24,238,000","24,155,000","21,429,000","23,201,000","21,817,000","19,563,000","16,953,000","12,959,000","15,532,000","15,273,000","13,005,000"
				InterestPayable,"1,397,000","4,152,000","1,668,000","4,152,000","1,668,000","4,152,000","1,668,000","4,152,000","1,668,000","4,152,000","1,773,000","4,262,000","1,775,000","4,264,000","1,775,000","5,115,000","2,545,000","5,920,000","3,566,000","7,103,000","6,400,000","7,828,000","6,606,000","7,823,000","6,562,000","7,911,000","6,390,000","7,925,000","6,195,000","7,551,000","19,467,000","11,013,000","1,273,000","2,800,000","1,273,000","4,912,000","2,198,000","2,372,000","1,078,000","2,372,000","1,078,000","2,372,000","1,078,000","2,372,000","1,078,000","2,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,714,000","5,669,000","4,884,000","9,643,000","7,123,000","5,154,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"96,638,000",,,,,,,,,,,"317,000","308,000",,,,,"25,000,000","25,000,000","15,181,000","6,703,000","7,752,000","3,551,000","3,266,000",,,,,,,,,,,,,,,,,"13,000","69,000","109,000","162,000","200,000","206,000","202,000","195,000","191,000","184,000","181,000","175,000","121,000","117,000","113,000","109,000","105,000","101,000","98,000","94,000","91,000","87,000","539,000","673,000","1,002,000","1,244,000","1,062,000","1,157,000","1,609,000","2,621,000","3,270,000","3,802,000"
			CurrentDebt,"96,016,000",,,,,,,,,,,,,,,,,"25,000,000","25,000,000","15,181,000","6,703,000","7,752,000","3,551,000","3,266,000",,,,,,,,,,,,,,,,,"13,000","69,000","109,000","162,000","200,000","206,000","202,000","195,000","191,000","184,000","181,000","175,000","121,000","117,000","113,000","109,000","105,000","101,000","98,000","94,000","91,000","87,000","539,000","673,000","1,002,000","1,244,000","1,062,000","1,157,000","1,609,000","2,621,000","3,270,000","3,802,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,000","117,000","113,000","109,000","105,000","101,000","98,000","94,000","91,000","87,000","75,000","75,000","75,000","75,000","67,000","70,000","167,000","262,000","354,000","444,000"
				OtherCurrentBorrowings,"96,016,000",,,,,,,,,,,,,,,,,"25,000,000","25,000,000","15,181,000","6,703,000","7,752,000","3,551,000","3,266,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"464,000","598,000","927,000","1,169,000","995,000","1,087,000","1,442,000","2,359,000","2,916,000","3,358,000"
			CurrentCapitalLeaseObligation,"622,000",,,,,,,,,,,"317,000","308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
