name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985
TotalRevenue,"1,352,317,000","357,195,000","322,361,000","334,577,000","338,184,000","331,361,000","312,414,000","374,356,000","313,731,000","307,971,000","298,504,000","305,344,000","314,249,000","278,234,000","262,256,000","279,791,000","259,505,000","257,858,000","235,321,000","253,205,000","230,986,000","228,378,000","219,600,000","235,824,000","238,778,000","206,678,000","200,076,000","232,756,000","209,366,000","207,109,000","189,550,000","221,570,000","197,610,000","185,462,000","184,343,000","190,327,000","183,772,000","179,325,000","190,020,000","186,075,000","160,478,000","159,521,000","170,349,000","160,249,000","150,679,000","152,824,000","155,931,000","155,098,000","155,329,000","143,720,000","151,496,000","151,922,000","156,018,000","159,335,000","163,460,000","178,187,000","183,315,000","193,234,000","199,385,000","207,227,000","205,782,000","201,000,000","208,227,000","207,289,000","207,129,000","208,157,000","202,790,000","203,297,000","203,807,000","196,021,000","195,546,000","190,422,000","173,197,000","173,246,000","169,341,000","160,965,000","163,000,000","158,598,000","146,732,000","129,293,000","91,014,000","87,050,000","85,061,000","86,461,000","84,233,000","81,072,000","77,090,000","78,688,000","75,903,000","73,300,000","70,100,000","72,800,000","67,200,000","68,900,000","68,000,000","67,700,000","64,600,000","59,700,000","53,500,000","62,000,000","49,000,000","46,500,000","41,500,000","43,700,000","37,100,000","35,300,000","32,600,000","33,200,000","28,700,000","26,400,000","25,600,000","25,500,000","22,600,000","21,000,000","21,000,000","20,400,000","17,900,000","15,100,000","13,300,000","13,100,000","10,800,000","10,000,000","8,700,000","9,500,000","8,300,000","6,900,000","7,100,000","7,500,000","6,600,000","6,400,000","5,000,000","6,700,000","5,700,000","5,400,000","5,400,000","7,300,000","4,900,000","4,600,000","4,200,000","4,600,000","4,200,000","4,900,000","4,400,000","3,900,000","3,300,000","3,700,000","3,900,000"
	OperatingRevenue,"1,352,317,000","357,195,000","322,361,000","334,577,000","338,184,000","331,361,000","312,414,000","374,356,000","313,731,000","307,971,000","298,504,000","305,344,000","314,249,000","278,234,000","262,256,000","279,791,000","259,505,000","257,858,000","235,321,000","253,205,000","230,986,000","228,378,000","219,600,000","235,824,000","238,778,000","206,678,000","200,076,000","232,756,000","209,366,000","207,109,000","189,550,000","221,570,000","197,610,000","185,462,000","184,343,000","190,327,000","183,772,000","179,325,000","190,020,000","186,075,000","160,478,000","159,521,000","170,349,000","160,249,000","150,679,000","152,824,000","155,931,000","155,098,000","155,329,000","143,720,000","151,496,000","151,922,000","156,018,000","159,335,000","163,460,000","178,187,000","183,315,000","193,234,000","199,385,000","207,227,000","205,782,000","201,000,000","208,227,000","207,289,000","207,129,000","208,157,000","202,790,000","203,297,000","203,807,000","196,021,000","195,546,000","190,422,000","173,197,000","173,246,000","169,341,000","160,965,000","163,000,000","158,598,000","146,732,000","129,293,000","91,014,000","87,050,000","85,061,000","86,461,000","84,233,000","81,072,000","77,090,000","78,688,000","75,903,000","73,300,000","70,100,000","72,800,000","67,200,000","68,900,000","68,000,000","67,700,000","64,600,000","59,700,000","53,500,000","62,000,000","49,000,000","46,500,000","41,500,000","43,700,000","37,100,000","35,300,000","32,600,000","33,200,000","28,700,000","26,400,000","25,600,000","25,500,000","22,600,000","21,000,000","21,000,000","20,400,000","17,900,000","15,100,000","13,300,000","13,100,000","10,800,000","10,000,000","8,700,000","9,500,000","8,300,000","6,900,000","7,100,000","7,500,000","6,600,000","6,400,000","5,000,000","6,700,000","5,700,000","5,400,000","5,400,000","7,300,000","4,900,000","4,600,000","4,200,000","4,600,000","4,200,000","4,900,000","4,400,000","3,900,000","3,300,000","3,700,000","3,900,000"
CostOfRevenue,"295,598,000","71,794,000","69,203,000","72,361,000","82,240,000","88,333,000","89,528,000","93,676,000","88,569,000","88,139,000","90,758,000","87,996,000","87,215,000","85,568,000","76,066,000","79,431,000","78,390,000","78,519,000","74,359,000","75,202,000","69,793,000","72,131,000","69,997,000","74,298,000","66,384,000","62,298,000","62,193,000","67,042,000","66,202,000","70,991,000","66,300,000","71,027,000","62,752,000","58,183,000","57,319,000","56,809,000","57,655,000","58,856,000","56,148,000","55,327,000","47,832,000","48,814,000","45,974,000","48,763,000","43,398,000","48,506,000","45,803,000","48,456,000","45,316,000","44,641,000","42,519,000","45,793,000","48,160,000","53,476,000","59,019,000","66,290,000","68,709,000","72,946,000","75,940,000","75,010,000","73,731,000","74,172,000","70,569,000","70,291,000","71,497,000","73,144,000","67,045,000","67,308,000","68,339,000","69,648,000","69,770,000","68,408,000","61,361,000","63,283,000","59,535,000","59,688,000","62,209,000","64,041,000","60,654,000","57,593,000","40,724,000","39,127,000","38,585,000","37,845,000","37,991,000","31,153,000","26,473,000","28,431,000","29,122,000","27,028,000","25,000,000","24,000,000","21,400,000","23,100,000","21,300,000","17,900,000","18,600,000","18,200,000","16,800,000","17,700,000","15,700,000","14,900,000","13,800,000","14,500,000","11,400,000","12,000,000","11,500,000","10,600,000","9,500,000","9,200,000","8,200,000","8,800,000","7,200,000","7,100,000","6,900,000","6,600,000","6,200,000","4,900,000","3,900,000","4,100,000","3,400,000","3,000,000","2,700,000","2,900,000","2,500,000","2,400,000","2,500,000","1,700,000","2,300,000","2,500,000","2,800,000",,,,,,,,,,,,,,,,
GrossProfit,"1,056,719,000","285,401,000","253,158,000","262,216,000","255,944,000","243,028,000","222,886,000","280,680,000","225,162,000","219,832,000","207,746,000","217,348,000","227,034,000","192,666,000","186,190,000","200,360,000","181,115,000","179,339,000","160,962,000","178,003,000","161,193,000","156,247,000","149,603,000","161,526,000","172,394,000","144,380,000","137,883,000","165,714,000","143,164,000","136,118,000","123,250,000","150,543,000","134,858,000","127,279,000","127,024,000","133,518,000","126,117,000","120,469,000","133,872,000","130,748,000","112,646,000","110,707,000","124,375,000","111,486,000","107,281,000","104,318,000","110,128,000","106,642,000","110,013,000","99,079,000","108,977,000","106,129,000","107,858,000","105,859,000","104,441,000","111,897,000","114,606,000","120,288,000","123,445,000","132,217,000","132,051,000","126,828,000","137,658,000","136,998,000","135,632,000","135,013,000","135,745,000","135,989,000","135,468,000","126,373,000","125,776,000","122,014,000","111,836,000","109,963,000","109,806,000","101,277,000","100,791,000","94,557,000","86,078,000","71,700,000","50,290,000","47,923,000","46,476,000","48,616,000","46,242,000","49,919,000","50,617,000","50,257,000","46,781,000","46,272,000","45,100,000","48,800,000","45,800,000","45,800,000","46,700,000","49,800,000","46,000,000","41,500,000","36,700,000","44,300,000","33,300,000","31,600,000","27,700,000","29,200,000","25,700,000","23,300,000","21,100,000","22,600,000","19,200,000","17,200,000","17,400,000","16,700,000","15,400,000","13,900,000","14,100,000","13,800,000","11,700,000","10,200,000","9,400,000","9,000,000","7,400,000","7,000,000","6,000,000","6,600,000","5,800,000","4,500,000","4,600,000","5,800,000","4,300,000","3,900,000","2,200,000",,,,,,,,,,,,,,,,
OperatingExpense,"564,355,000","133,344,000","137,572,000","139,074,000","154,365,000","141,829,000","135,499,000","153,265,000","142,291,000","144,106,000","152,760,000","147,061,000","141,326,000","144,117,000","137,186,000","130,282,000","132,739,000","131,260,000","121,058,000","117,200,000","115,293,000","116,206,000","114,676,000","116,611,000","117,075,000","105,856,000","107,049,000","108,556,000","103,854,000","101,719,000","98,370,000","99,103,000","97,816,000","88,542,000","88,094,000","83,333,000","90,712,000","87,263,000","87,589,000","84,701,000","75,478,000","72,511,000","72,303,000","70,383,000","69,875,000","73,604,000","79,623,000","77,447,000","78,936,000","76,018,000","77,344,000","73,286,000","74,866,000","74,540,000","76,137,000","80,227,000","82,310,000","85,648,000","90,672,000","98,674,000","95,787,000","90,607,000","92,757,000","92,506,000","94,010,000","92,111,000","92,376,000","82,879,000","86,622,000","79,744,000","81,350,000","82,316,000","69,077,000","58,905,000","62,228,000","49,366,000","51,697,000","52,262,000","52,692,000","81,634,000","27,846,000","26,629,000","25,944,000","27,210,000","26,785,000","26,801,000","36,745,000","36,648,000","34,379,000","33,960,000","35,800,000","36,500,000","34,700,000","34,100,000","35,200,000","36,200,000","34,800,000","32,500,000","30,100,000","30,900,000","25,400,000","22,600,000","20,400,000","21,300,000","18,700,000","15,900,000","15,500,000","16,300,000","14,400,000","12,800,000","13,000,000","12,200,000","11,400,000","10,400,000","10,500,000","11,100,000","9,500,000","8,700,000","7,600,000","7,000,000","6,000,000","5,700,000","5,200,000","5,100,000","4,900,000","4,200,000","4,200,000","4,400,000","3,800,000","3,700,000","3,400,000",,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"399,560,000","96,414,000","98,048,000","97,369,000","107,729,000","97,272,000","93,911,000","105,612,000","99,832,000","103,465,000","112,021,000","105,992,000","102,906,000","104,930,000","100,258,000","94,324,000","98,685,000","97,057,000","90,296,000","84,262,000","84,089,000","86,231,000","85,214,000","85,429,000","87,172,000","77,501,000","78,838,000","78,693,000","74,645,000","73,863,000","72,801,000","73,713,000","71,557,000","65,944,000","66,989,000","62,427,000","68,665,000","67,638,000","69,665,000","65,040,000","59,123,000","57,035,000","57,324,000","54,890,000","53,643,000","55,449,000","59,633,000","59,286,000","57,077,000","53,697,000","55,203,000","51,800,000","50,290,000","52,460,000","54,769,000","57,781,000","59,734,000","61,365,000","67,511,000","76,402,000","72,476,000","68,015,000","68,648,000","66,967,000","66,338,000","64,157,000","63,383,000","55,621,000","59,126,000","55,085,000","53,568,000","54,722,000","45,384,000","40,508,000","41,760,000","29,466,000","31,277,000","31,724,000","32,183,000","26,629,000","20,343,000","18,719,000","17,942,000","19,723,000","19,279,000","18,913,000","23,910,000","23,614,000","22,781,000","22,857,000","20,600,000","25,000,000","23,100,000","22,100,000","23,300,000","24,200,000","24,000,000","21,400,000","20,000,000","21,200,000","18,100,000","15,900,000","14,700,000","17,800,000","13,400,000","11,900,000","12,700,000","13,500,000","11,900,000","10,500,000","10,400,000","9,900,000","9,100,000","8,200,000","9,400,000","9,200,000","8,600,000","7,700,000","7,100,000","6,500,000","5,700,000","5,400,000","4,900,000","4,800,000","4,600,000","3,900,000","4,000,000","3,700,000","3,600,000","3,500,000","3,200,000",,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"162,335,000","36,387,000","38,980,000","41,142,000","45,826,000","43,612,000","40,651,000","46,706,000","41,411,000","39,439,000","38,943,000","39,396,000","36,972,000","37,684,000","35,426,000","34,407,000","32,483,000","32,519,000","28,974,000","30,226,000","27,839,000","26,663,000","26,142,000","27,773,000","26,417,000","24,848,000","24,631,000","26,236,000","25,610,000","24,341,000","22,637,000","22,413,000","23,240,000","19,690,000","18,092,000","17,824,000","18,570,000","16,021,000","14,552,000","17,602,000","14,890,000","13,986,000","13,049,000","13,556,000","14,290,000","16,222,000","18,061,000","16,178,000","19,176,000","19,251,000","18,976,000","18,217,000","18,364,000","18,924,000","18,121,000","18,884,000","18,779,000","20,662,000","19,615,000","17,824,000","17,275,000","17,781,000","17,719,000","19,173,000","21,370,000","21,694,000","22,730,000","20,998,000","21,176,000","18,123,000","20,998,000","21,258,000","19,096,000","14,333,000","16,401,000","16,249,000","16,959,000","17,119,000","17,247,000","52,368,000","6,894,000","7,301,000","7,477,000","6,662,000","6,981,000","7,363,000","6,899,000","6,544,000","6,343,000","7,318,000","10,600,000","6,700,000","7,400,000","7,800,000","7,700,000","8,200,000","6,900,000","7,400,000","6,600,000","6,500,000","4,200,000","3,800,000","3,100,000","2,600,000","2,200,000","2,200,000","800,000","900,000","1,000,000","900,000","1,200,000","1,000,000","1,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"2,460,000","543,000","544,000","563,000","810,000","945,000","937,000","947,000","1,048,000","1,202,000","1,796,000","1,673,000","1,448,000","1,503,000","1,502,000","1,551,000","1,571,000","1,684,000","1,788,000","2,712,000","3,365,000","3,312,000","3,320,000","3,409,000","3,486,000","3,507,000","3,580,000","3,627,000","3,599,000","3,515,000","2,932,000","2,977,000","3,019,000","2,908,000","3,013,000","3,082,000","3,477,000","3,604,000","3,372,000","2,059,000","1,465,000","1,490,000","1,930,000","1,937,000","1,942,000","1,933,000","1,929,000","1,983,000","2,683,000","3,070,000","3,165,000","3,269,000","3,219,000","3,156,000","3,247,000","3,562,000","3,797,000","3,621,000","3,546,000","4,448,000","6,036,000","6,352,000","6,390,000","6,366,000","6,302,000","6,260,000","6,263,000","6,260,000","6,320,000","6,536,000","6,784,000","6,336,000","4,597,000","4,064,000","4,067,000","3,651,000","3,461,000","3,419,000","3,262,000","2,637,000","609,000","609,000","525,000","525,000","525,000","6,571,000","5,936,000","6,490,000","5,255,000","3,785,000","4,600,000","4,800,000","4,200,000","4,200,000","4,200,000","3,800,000","3,900,000","3,700,000","3,500,000","3,200,000","3,100,000","2,900,000","2,600,000","900,000","3,100,000","1,800,000","2,000,000","1,900,000","1,500,000","1,400,000","1,400,000","1,300,000","1,300,000","1,200,000","1,100,000","1,900,000","900,000","1,000,000","500,000","500,000","300,000","300,000","300,000","300,000","300,000","300,000","200,000","700,000","200,000","200,000","200,000",,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"2,460,000","543,000","544,000","563,000","810,000","945,000","937,000","947,000","1,048,000","1,202,000","1,796,000","1,673,000","1,448,000","1,503,000","1,502,000","1,551,000","1,571,000","1,684,000","1,788,000","2,712,000","3,365,000","3,312,000","3,320,000","3,409,000","3,486,000","3,507,000","3,580,000","3,627,000","3,599,000","3,515,000","2,932,000","2,977,000","3,019,000","2,908,000","3,013,000","3,082,000","3,477,000","3,604,000","3,372,000","2,059,000","1,465,000","1,490,000","1,930,000","1,937,000","1,942,000","1,933,000","1,929,000","1,983,000","2,683,000","3,070,000","3,165,000","3,269,000","3,219,000","3,156,000","3,247,000","3,562,000","3,797,000","3,621,000","3,546,000","4,448,000","6,036,000","6,352,000","6,390,000","6,366,000","6,302,000","6,260,000","6,263,000","6,260,000","6,320,000","6,536,000","6,784,000","6,336,000","4,597,000","4,064,000","4,067,000","3,651,000","3,461,000","3,419,000","3,262,000","2,637,000","609,000","609,000","525,000","525,000","525,000","6,571,000","5,936,000","6,490,000","5,255,000","3,785,000","4,600,000","4,800,000","4,200,000","4,200,000","4,200,000","3,800,000","3,900,000","3,700,000","3,500,000","3,200,000","3,100,000","2,900,000","2,600,000","900,000","3,100,000","1,800,000","2,000,000","1,900,000","1,500,000","1,400,000","1,400,000","1,300,000","1,300,000","1,200,000","1,100,000","1,900,000","900,000","1,000,000","500,000","500,000","300,000","300,000","300,000","300,000","300,000","300,000","200,000","700,000","200,000","200,000","200,000",,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
