name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012
MarketCap,"50,639,686,967","55,277,320,103","50,963,900,000","49,900,762,527","38,863,829,865","34,420,186,000","33,961,704,768","21,005,356,127","24,645,096,000","18,963,215,000","23,407,566,000","22,193,264,000","21,929,072,000","23,862,797,000","20,128,634,000","17,333,888,000","18,557,136,000","17,884,179,000","14,492,466,000","13,527,680,000","12,057,870,000","9,977,650,729","13,575,520,000","14,106,211,000","11,728,091,120","13,332,453,110","12,842,528,636","13,802,646,081","15,756,154,040","12,349,244,280","10,180,201,609","8,510,752,600","6,429,906,340","4,899,156,900","4,399,181,100","3,055,883,280","3,504,691,280","3,846,672,300","3,814,082,560","3,763,106,100","3,877,063,280"
EnterpriseValue,"50,716,486,967","55,893,320,103","51,474,100,000","50,539,062,527","39,426,729,865","34,721,586,000","34,187,204,768","20,678,256,127","24,427,896,000","17,644,015,000","22,363,466,000","20,820,164,000","20,453,772,000","22,588,597,000","18,549,234,000","15,850,588,000","17,479,736,000","16,785,879,000","13,520,266,000","12,677,380,000","11,204,270,000","9,135,550,729","12,691,720,000","13,328,811,000","11,143,391,120","12,865,353,110","12,573,528,636","13,500,751,081","15,415,141,040","12,151,059,280","9,880,558,609","8,205,125,600","6,061,936,340","4,460,944,900","3,962,448,100","2,636,262,280","3,142,994,280","3,509,228,300","3,492,525,560","3,441,549,100","3,554,421,280"
ForwardPeRatio,"55.249","62.5","71.942","70.423","55.866","50.761","64.103","39.526","44.643","34.13","47.393","44.843","35.842","39.37","42.553","36.9","40.486","40","46.729","44.248","40","33.445","52.91","55.556","51.02","59.524","52.356","107.527","129.87","135.135","112.36","232.558","113.636","128.205","98.039","166.667","200","196.078","263.158","109.89",
PegRatio,"1.751","2.063","2.271","2.651","2.659","2.229","2.933","1.945","2.726","2.067","2.564","2.461","1.887","1.873","2.127","1.848","2.023","2.001","2.332","2.21","1.24","2.231","3.532","1.741","3.409","1.878","1.651","3.716","2.678","4.393","2.951","8.5","3.236","8.517","6.54","11.153","13.372",,,,
PsRatio,"9.631","11.266","11.004","11.531","9.615","8.969","9.46","6.288","7.592","6.063","7.412","7.411","7.722","8.939","8.18","7.384","8.512","8.809","7.676","7.571","7.182","6.177","8.805","9.72","8.912","11.082","12.018","14.159","18.092","15.636","14.544","13.127","11.019","9.374","9.48","7.31","9.683","11.512","6.257","6.214","4.383"
PbRatio,"149.999","474.563","98.215","65.803","38.937","28.719","45.64","19.112","33.094","11.789","15.436","13.991","15.076","22.206","15.976","17.539","24.749","26.829","20.565","17.809","14.83","11.431","14.783","17.858","16.2","20.167","21.093","24.018","28.788","23.93","21.081","18.163","23.666","17.224","15.181","11.218","13.281","15.796","16.176","15.96","16.925"
EnterprisesValueRevenueRatio,"9.809","40.307","39.087","40.516","32.336","32.332","33.619","21.859","25.703","20.294","27.383","26.973","25.383","31.088","26.082","24.162","26.561","29.6","24.927","25.079","22.008","21.157","30.032","33.481","27.803","37.205","37.567","45.426","54.302","51.889","45.396","42.658","34.012","29.601","28.089","20.567","27.966","34.646","36.192","40.049","46.99"
EnterprisesValueEBITDARatio,"816.691","1,539.761","8,170.492","-11,486.151","1,991.249","-1,205.611","-2,495.416","837.176","430.827","985.699","1,315.498","1,107.456","421.727","567.553","302.105","1,182.88","370.333","-912.276","-2,816.722","-449.552","-1,455.1","-286.381","-340.261","-394.344","-364.163","-277.271","-295.848","-695.915","-586.774","-412.978","-314.968","-474.093","-37.015","-223.014","-119.279","-682.086","-746.2","-949.21","13,536.921","-3,192.532","-1,543.387"
