name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
OperatingCashFlow,"158,398,000","-15,996,000","59,632,000","42,989,000","71,773,000","57,415,000","76,448,000","36,687,000","47,504,000","25,231,000","34,820,000","56,428,000","27,263,000","26,497,000","47,452,000","15,787,000","21,871,000","18,856,000","4,186,000","-18,276,000","10,742,000","28,182,000","23,467,000","8,517,000","-5,834,000","21,787,000","27,830,000","-4,258,000","-1,124,000","11,314,000","30,848,000","8,894,000","24,304,000","1,117,000","14,526,000","19,509,000","17,096,000","4,132,000","12,007,000","8,719,000","11,469,000","7,289,000","16,614,000","7,358,000","4,156,000","3,115,000","11,649,000","-3,186,000","4,203,000","7,933,000","18,816,000","18,351,000","7,690,000","-1,727,000","-2,905,000","2,477,000","8,881,000","11,082,000","21,052,000","1,608,000","14,757,000","-190,000","8,987,000","3,624,000","3,593,000","3,303,000","-1,758,000","2,999,000","1,015,000","-4,514,000","-1,306,000","-5,207,000","551,000","1,660,000","1,336,000","1,360,000","3,366,000","1,619,000","4,765,000","-1,377,000","-319,000","-1,886,000","432,000","-1,894,000","-5,502,000","-3,746,000"
	CashFlowFromContinuingOperatingActivities,"158,398,000","-15,996,000","59,632,000","42,989,000","71,773,000","57,415,000","76,448,000","36,687,000","47,504,000","25,231,000","34,820,000","56,428,000","27,263,000","26,497,000","47,452,000","15,787,000","21,871,000","18,856,000","4,186,000","-18,276,000","10,742,000","28,182,000","23,467,000","8,517,000","-5,834,000","21,787,000","27,830,000","-4,258,000","-1,124,000","11,314,000","30,848,000","8,894,000","24,304,000","1,117,000","14,526,000","19,509,000","17,096,000","4,132,000","12,007,000","8,719,000","11,469,000","7,289,000","16,614,000","7,358,000","4,156,000","3,115,000","11,649,000","-3,186,000","4,203,000","7,933,000","18,816,000","18,351,000","7,690,000","-1,727,000","-2,905,000","2,477,000","8,881,000","11,082,000","21,052,000","1,608,000","14,757,000","-190,000","8,987,000","3,624,000","3,593,000","3,303,000","-1,758,000","2,999,000","1,015,000","-4,514,000","-1,306,000","-5,207,000","551,000","1,660,000","1,336,000","1,360,000","3,366,000","1,619,000","4,765,000","-1,377,000","-319,000","-1,886,000","432,000","-1,894,000","-5,502,000","-3,746,000"
		NetIncomeFromContinuingOperations,"71,935,000","8,213,000","13,981,000","29,317,000","20,424,000","14,127,000","16,377,000","8,805,000","-4,299,000","11,311,000","22,095,000","19,983,000","15,976,000","3,284,000","14,793,000","13,628,000","6,588,000","2,720,000","24,291,000","6,231,000","837,000","-10,754,000","157,000","1,983,000","-1,159,000","-378,000","7,655,000","8,036,000","8,751,000","6,318,000","9,236,000","7,299,000","7,789,000","6,194,000","6,823,000","7,755,000","6,016,000","3,385,000",,,,,,,,"670,000","672,000","1,276,000","1,965,000","979,000","556,000","855,000","904,000","-1,871,000","3,323,000","2,915,000","2,753,000","3,733,000","14,297,000","6,940,000","18,093,000","3,965,000","4,909,000","2,815,000","1,415,000","1,226,000","2,237,000","1,415,000","66,000","-5,792,000","2,619,000","3,256,000","2,373,000","2,354,000","3,243,000","2,328,000","1,292,000","444,000","-5,882,000","-2,584,000","1,778,000","1,650,000","1,398,000","492,000","-1,212,000","-1,845,000"
		OperatingGainsLosses,,,"136,000",,,,,,,,"9,000","37,000","44,000","355,000","-3,000",,,,"384,000","49,000",,,"44,000","-10,000","-12,000","13,000","-3,319,000","119,000","-9,000","4,000","-54,000","19,000","11,000","191,000","56,000","148,000","100,000","41,000","38,000","32,000","67,000","-71,000",,,,,"44,000",,,,,"0","1,000","19,000",,,,,"0","0","2,000","9,000",,"0","-2,179,000","2,239,000","2,593,000","0","-1,341,000","1,344,000","1,065,000","74,000","49,000","8,000",,,,,,,,,,"3,000",,
			GainLossOnSaleOfPPE,,,"136,000",,,,"267,000","0","0","0","9,000","37,000","44,000","355,000","-3,000",,,,"384,000","49,000","79,000","0","44,000","-10,000","-12,000","13,000","124,000","119,000","-9,000","4,000","-54,000","19,000","11,000","191,000","56,000","148,000","100,000","41,000","38,000","9,000","9,000","10,000","0",,,,"44,000","147,000","0","0","-20,000","0","1,000","19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","23,000","58,000","-81,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"88,892,000","24,431,000","23,027,000","21,148,000","20,286,000","20,470,000","20,000,000","17,659,000","17,211,000","16,725,000","16,679,000","16,342,000","15,861,000","15,239,000","13,860,000","12,661,000","12,519,000","12,310,000","12,969,000","12,600,000","13,494,000","12,448,000","14,457,000","14,708,000","14,724,000","14,473,000","7,182,000","6,480,000","6,266,000","5,711,000","5,567,000","5,314,000","4,779,000","4,612,000","4,633,000","4,488,000","4,772,000","4,472,000","4,078,000","3,914,000","2,998,000","2,335,000","2,163,000","2,026,000","1,942,000","1,852,000","2,126,000","2,191,000","2,179,000","2,123,000","2,257,000","2,297,000","2,401,000","2,473,000","2,407,000","2,063,000","2,365,000","2,119,000","1,897,000","946,000","886,000","873,000","904,000","883,000","948,000","982,000","1,014,000","1,034,000","1,069,000","1,082,000","1,162,000","1,009,000","954,000","960,000","936,000","814,000","1,011,000","743,000","601,000","717,000","835,000","869,000","991,000","794,000","1,014,000","924,000"
			DepreciationAndAmortization,"88,892,000","24,431,000","23,027,000","21,148,000","20,286,000","20,470,000","20,000,000","17,659,000","17,211,000","16,725,000","16,679,000","16,342,000","15,861,000","15,239,000","13,860,000","12,661,000","12,519,000","12,310,000","12,969,000","12,600,000","13,494,000","12,448,000","14,457,000","14,708,000","14,724,000","14,473,000","7,182,000","6,480,000","6,266,000","5,711,000","5,567,000","5,314,000","4,779,000","4,612,000","4,633,000","4,488,000","4,772,000","4,472,000","4,078,000","3,914,000","2,998,000","2,335,000","2,163,000","2,026,000","1,942,000","1,852,000","2,126,000","2,191,000","2,179,000","2,123,000","2,257,000","2,297,000","2,401,000","2,473,000","2,407,000","2,063,000","2,365,000","2,119,000","1,897,000","946,000","886,000","873,000","904,000","883,000","948,000","982,000","1,014,000","1,034,000","1,069,000","1,082,000","1,162,000","1,009,000","954,000","960,000","936,000","814,000","1,011,000","743,000","601,000","717,000","835,000","869,000","991,000","794,000","1,014,000","924,000"
				Depreciation,"88,892,000","24,431,000","23,027,000","21,148,000","20,286,000","20,470,000","20,000,000","17,659,000","17,211,000","16,725,000","16,679,000","16,342,000","15,861,000","15,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"515,000","802,000",,,"491,000","649,000","650,000","684,000","797,000","688,000","585,000","406,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"421,000","12,000",,,"110,000","68,000","185,000","185,000","194,000","106,000","429,000","518,000"
