name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
MarketCap,"10,167,319,201","11,682,839,496","14,752,174,003","11,163,983,962","11,072,846,069","9,664,564,239","9,933,926,448","6,881,965,201","6,050,599,167","4,974,700,548","6,483,385,200","6,256,233,963","6,169,722,328","5,374,137,215","4,681,833,121","5,367,880,709","5,452,865,271","4,063,898,973","4,124,105,881","3,614,599,967","3,341,684,122","3,374,347,046","3,167,419,304","3,413,286,137","3,521,366,001","3,787,788,042","3,490,041,341","3,549,512,706","3,519,853,543","3,325,658,739","2,869,614,323","3,032,505,665","3,211,029,892","3,534,740,261","3,511,506,062","3,651,373,695","3,607,454,406","3,249,155,061","2,924,206,905","3,031,451,587","2,868,558,778","3,162,899,151","2,973,107,697","2,827,424,222","3,071,767,288","2,932,715,505","2,647,332,727","2,212,788,686","2,107,216,704","2,360,966,960","2,357,471,271","2,359,161,295","1,994,191,076","1,616,873,959","1,660,505,471","2,574,925,221","3,337,972,194","2,796,421,528","3,486,556,156","2,702,533,034","2,032,185,986","2,205,462,447","1,902,390,230","1,535,444,018","1,712,170,748","1,821,415,561","1,395,455,530","1,280,409,088","1,119,730,234"
EnterpriseValue,"10,293,319,201","11,668,239,496","14,792,074,003","11,252,483,962","11,209,546,069","9,827,064,239","10,220,926,448","7,165,865,201","6,404,099,167","5,294,800,548","6,841,985,200","5,996,333,963","5,966,922,328","5,048,237,215","4,405,133,121","5,140,980,709","5,247,465,271","3,890,598,973","4,005,105,881","3,504,999,967","3,259,184,122","3,320,347,046","2,962,319,304","3,242,086,137","3,369,666,001","3,574,188,042","3,266,441,341","3,325,912,706","3,321,653,543","3,131,086,739","2,671,823,323","2,811,555,665","2,947,056,892","3,236,173,261","3,168,629,062","3,336,590,695","3,279,126,406","2,927,737,061","2,602,788,905","2,641,573,587","2,424,912,778","2,692,707,151","2,540,088,697","2,394,405,222","2,641,528,288","2,547,455,505","2,281,916,727","1,873,447,686","1,786,866,704","2,000,223,960","2,014,918,271","1,996,926,295","1,670,996,076","1,330,854,959","1,362,928,471","2,265,305,221","3,066,535,194","2,580,769,528","3,227,968,156","2,541,788,034","1,910,382,986","2,121,400,447","1,818,328,230","1,451,382,018","1,628,108,748","1,737,353,561","1,311,393,530","1,196,347,088","1,035,668,234"
PeRatio,"56.118","61.387","69.652","46.756","43.578","43.444","57.037","46.689","42.718","33.026","39.098","36.084","35.802","29.645","26.341","34.588","34.291","30.038","24.801","22.307","22.576","21.129","25.02","26.336","27.26","29.423","28.214","29.08","43.47","43.052","37.622","39.249","27.513","29.707","30.385","32.351","33.296","33.295","29.919","32.796","30.766","32.839","32.486","30.842","31.989","33.552","31.224","30.731","28.347","31.026","29.12","27.591","23.426","17.786","18.883","29.349","38.726","36.737","50.817","47.597","40.891","46.945","43.738","40.549","45.582","50.303","73.702","68.085","70.375"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,"24.631","23.474","23.753","26.178","25.381","23.529","22.422","23.419","22.026","22.075","20.877","19.96","21.231","23.042","23.529","22.883","19.841","23.923","22.831","18.519","26.525","23.753","20.921","23.585","22.624","22.676",,,"19.157","22.173",,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,"2.053","1.959","1.695","1.872","1.812","1.47","1.401","1.671","1.574","1.578","1.393","1.33","1.414","1.536","1.569","1.526","1.323","1.595","1.523","1.236","1.766","1.321","1.161","1.243","1.25","1.512",,,"1.277","1.478",,,,,,,,,,,,,,,,,,
PsRatio,"5.856","6.977","9.15","7.247","7.617","6.997","7.47","5.351","4.904","4.26","5.875","5.953","6.011","5.312","4.713","5.574","5.821","4.505","4.751","4.34","4.159","4.262","4.058","4.406","4.543","4.957","4.562","4.581","4.631","4.425","3.935","4.276","4.655","5.261","5.318","5.556","5.607","5.22","4.691","4.913","4.601","5.092","4.861","4.615","5.12","5.115","4.832","4.264","4.219","4.91","5.025","5.055","4.228","3.407","3.477","5.438","7.217","6.407","8.607","7.771","6.485","7.655","7.244","6.462","7.264","8.318","6.997","6.464","5.856"
PbRatio,"7.522","8.251","10.648","8.271","8.38","7.602","8.439","6.332","5.859","4.591","6.223","6.235","6.388","5.75","5.047","6.165","6.371","5.048","5.295","4.891","4.652","4.845","4.773","5.341","5.588","5.916","5.134","5.307","5.333","5.089","4.286","4.542","4.616","5.121","4.637","5.099","4.85","4.472","4.023","3.731","3.262","3.671","3.561","3.382","3.588","3.56","3.388","2.929","2.943","3.363","3.483","3.615","3.225","2.867","3.101","4.901","6.704","6.238","8.539","8.437","7.041","8.186","7.928","6.988","7.792","9.291","8.88","8.148","7.77"
EnterprisesValueRevenueRatio,"5.837","25.532","32.004","26.236","26.985","25.018","26.869","20.061","19.531","16.342","20.584","19.109","21.785","19.499","16.769","19.675","20.79","15.978","16.475","15.246","14.22","15.849","13.96","16.533","17.001","18.606","16.203","17.03","16.436","16.497","13.603","14.56","15.561","17.863","17.555","19.233","18.692","17.339","15.256","16.412","14.611","16.75","16.019","14.96","16.406","16.785","15.097","13.399","13.13","15.591","16.429","16.629","13.979","11.401","11.427","18.05","23.19","20.573","27.329","22.723","17.417","22.226","20.891","17.739","21.35","24.798","21.59","21.015","18.414"
EnterprisesValueEBITDARatio,"25.241","113.064","128.739","108.405","130.495","91.842","77.081","55.037","64.234","74.47","92.459","57.992","75.435","71.303","58.657","52.352","65.675","48.33","57.298","47.429","38.754","66.54","27.505","50.032","51.841","59.97","47.965","51.886","49.725","52.712","42.279","47.123","-544.742","62.419","51.677","59.721","59.788","56.412","51.81","50.2","45.861","65.202","54.071","53.961","52.654","60.638","52.014","46.768","48.408","50.155","61.173","49.534","40.228","31.321","37.875","56.014","64.092","63.189","83.302","68.499","56.3","73.86","73.119","58.514","76.704","80.418","82.441","82.116","69.063"
