name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009
		OtherNonCashItems,"17,447,000","6,465,000","3,734,000","3,761,000","3,487,000","4,159,000","7,804,000","6,626,000","4,894,000","1,936,000","2,080,000","1,978,000","1,890,000","2,199,000","2,149,000","3,635,000","82,448,000","10,884,000","1,653,000","9,692,000","1,619,000","8,324,000","7,768,000","8,471,000","8,982,000","18,260,000","8,827,000","-2,697,000","-2,596,000","-2,369,000","-1,616,000","-928,000","-192,000","-196,000",,,,,,,,,,,,"11,225,000","10,235,000","7,908,000","13,080,000","10,275,000","6,354,000","10,674,000"
		ChangeInWorkingCapital,"-5,316,000","165,641,000","-58,099,000","-271,838,000","158,980,000","242,166,000","22,822,000","-32,377,000","-8,697,000","-45,674,000","-118,887,000","-188,083,000","-72,587,000","78,919,000","25,108,000","-130,206,000","-69,074,000","182,150,000","-153,104,000","-79,591,000","-14,167,000","79,029,000","-63,399,000","-69,767,000","-31,885,000","131,715,000","-93,083,000","-108,562,000","28,046,000","85,505,000","-51,607,000","-18,456,000","-23,720,000","38,914,000",,,,,,,,,,,,"-32,005,000","1,706,000","-9,555,000","-8,118,000","-21,686,000","6,971,000","-21,064,000"
			ChangeInReceivables,"-60,806,000","-31,844,000","5,060,000","7,448,000","-41,470,000","52,732,000","7,743,000","4,884,000","-65,285,000","-43,303,000","-1,755,000","-14,940,000","-7,180,000","-23,285,000","94,371,000","-12,813,000","-7,057,000","-2,983,000","-72,932,000","1,762,000","718,000","-7,526,000","-5,111,000","4,822,000","-8,433,000","-4,229,000","4,782,000","-2,237,000","-2,693,000","-5,444,000","3,812,000","10,982,000","-3,532,000","-10,656,000",,,,,,,,,,,,"-5,693,000","2,374,000","324,000","-1,393,000","-2,319,000","3,839,000","-479,000"
				ChangesInAccountReceivables,"-60,388,000","-31,844,000","5,060,000","7,624,000","-41,228,000","-57,256,000","8,242,000","4,884,000","-22,550,000","39,910,000","-2,435,000","6,753,000","-7,180,000","-23,285,000","15,865,000","-4,979,000","-6,229,000","-2,983,000","-3,088,000","1,762,000","718,000","-7,526,000","-5,111,000","4,822,000","-8,433,000","-4,229,000","4,782,000","-2,237,000","-2,693,000","-5,444,000","3,812,000","10,982,000","-3,532,000","-10,656,000",,,,,,,,,,,,"-5,693,000","2,374,000","324,000","-1,393,000","-2,319,000","3,839,000","-479,000"
			ChangeInPrepaidAssets,"5,378,000","-36,183,000","13,897,000","34,320,000","-6,656,000","6,450,000","-14,479,000","30,507,000","-3,467,000","-1,996,000","52,407,000","-19,484,000","-12,216,000","18,176,000","4,433,000","-9,442,000","-4,131,000","18,356,000","21,471,000","-45,766,000","-29,551,000","-34,887,000","-34,038,000","-33,001,000","-33,804,000","51,472,000","-73,932,000","-46,231,000","2,926,000","-18,477,000","-14,903,000","-24,098,000","-10,954,000","-30,352,000",,,,,,,,,,,,"-9,860,000","-8,854,000","-9,416,000","-8,805,000","-8,619,000","-6,723,000","-7,442,000"
			ChangeInPayablesAndAccruedExpense,"4,667,000","-5,188,000","-8,481,000","-2,486,000","20,822,000","3,202,000","-7,546,000","-3,029,000","-21,331,000","14,854,000","-314,000","-1,141,000","15,567,000","-13,543,000","-23,454,000","13,358,000","19,186,000","6,227,000","-7,799,000","-2,559,000","-2,549,000","18,937,000","221,000","-10,068,000","-1,679,000","4,703,000","366,000","-5,516,000","7,423,000","433,000","-4,510,000","-4,062,000","-2,919,000","1,457,000",,,,,,,,,,,,"2,994,000","-895,000","564,000","1,349,000","-3,025,000","-2,707,000","1,544,000"
				ChangeInPayable,"4,667,000","-5,188,000","-8,481,000","-2,486,000","20,822,000","3,202,000","-7,546,000","-3,029,000","-21,331,000","14,854,000","-314,000","-1,141,000","15,567,000","-13,543,000","-23,454,000","13,358,000","19,186,000","6,227,000","-7,799,000","-2,559,000","-2,549,000","18,937,000","221,000","-10,068,000","-1,679,000","4,703,000","366,000","-5,516,000","7,423,000","433,000","-4,510,000","-4,062,000","-2,919,000","1,457,000",,,,,,,,,,,,"2,994,000","-895,000","564,000","1,349,000","-3,025,000","-2,707,000","1,544,000"
					ChangeInAccountPayable,"4,667,000","-5,188,000","-8,481,000","-2,486,000","20,822,000","3,202,000","-7,546,000","-3,029,000","-21,331,000","14,854,000","-314,000","-1,141,000","15,567,000","-13,543,000","-23,454,000","13,358,000","19,186,000","6,227,000","-7,799,000","-2,559,000","-2,549,000","18,937,000","221,000","-10,068,000","-1,679,000","4,703,000","366,000","-5,516,000","7,423,000","433,000","-4,510,000","-4,062,000","-2,919,000","1,457,000",,,,,,,,,,,,"2,994,000","-895,000","564,000","1,349,000","-3,025,000","-2,707,000","1,544,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-53,559,000",,,"8,502,000","-36,218,000",,
			ChangeInOtherCurrentLiabilities,"77,629,000","80,568,000","25,472,000","-40,562,000","12,151,000","83,042,000","63,026,000","91,372,000","-51,663,000","-75,541,000","-95,233,000","-51,323,000","-24,558,000","30,712,000","50,142,000","-59,913,000","-33,970,000","117,779,000","14,922,000","1,918,000","13,936,000","298,000","8,795,000","13,327,000","-8,027,000","33,296,000","-3,726,000","-21,482,000","9,684,000","29,643,000","-8,405,000","14,317,000","-8,318,000","16,137,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-32,184,000","158,288,000","-94,047,000","-270,558,000","174,133,000","96,740,000","-36,960,000","-145,073,000","133,049,000","60,312,000","-98,466,000","-76,721,000","-44,200,000","66,859,000","-100,384,000","-61,396,000","-43,102,000","42,771,000","-108,766,000","-34,946,000","3,279,000","102,207,000","-33,266,000","-44,847,000","20,058,000","46,473,000","-20,573,000","-33,096,000","10,706,000","79,350,000","-27,601,000","-15,595,000","2,003,000","62,328,000",,,,,,,,,,,,"34,113,000","9,081,000","-28,743,000","-7,771,000","28,495,000","-4,295,000","-4,892,000"
InvestingCashFlow,"-312,558,000","-57,619,000","-88,999,000","-84,423,000","-81,517,000","-97,506,000","-41,186,000","-55,460,000","-133,586,000","-323,768,000","-14,773,000","-61,597,000","-134,508,000","-103,951,000","-233,115,000","-139,758,000","-130,185,000","-280,650,000","-233,216,000","-202,934,000","-196,918,000","-158,935,000","-162,496,000","-295,322,000","-155,689,000","-212,762,000","-161,825,000","-160,323,000","-144,137,000","-234,997,000","-160,155,000","-40,777,000","-24,152,000","-77,287,000","-31,744,000","-24,792,000","-7,849,000","-25,715,000","-7,869,000","-14,048,000","2,973,000","-8,379,000","-36,054,000","-9,304,000","-7,690,000","-14,169,000","-14,179,000","-8,204,000","-6,114,000","-1,969,000","333,000","5,220,000"
	CashFlowFromContinuingInvestingActivities,"-312,558,000","-57,619,000","-88,999,000","-84,423,000","-81,517,000","-97,506,000","-41,186,000","-55,460,000","-133,586,000","-323,768,000","-14,773,000","-61,597,000","-134,508,000","-103,951,000","-233,115,000","-139,758,000","-130,185,000","-280,650,000","-233,216,000","-202,934,000","-196,918,000","-158,935,000","-162,496,000","-295,322,000","-155,689,000","-212,762,000","-161,825,000","-160,323,000","-144,137,000","-234,997,000","-160,155,000","-40,777,000","-24,152,000","-77,287,000","-31,744,000","-24,792,000","-7,849,000","-25,715,000","-7,869,000","-14,048,000","2,973,000","-8,379,000","-36,054,000","-9,304,000","-7,690,000","-14,169,000","-14,179,000","-8,204,000","-6,114,000","-1,969,000","333,000","5,220,000"
		CapitalExpenditureReported,"-17,088,000","-4,172,000","-4,554,000","-3,649,000","-4,713,000","-4,342,000","-3,076,000","-2,868,000","-3,429,000","-2,860,000","-3,067,000","-2,771,000","-2,660,000","-2,276,000","-2,613,000","-1,938,000","-2,678,000","-1,500,000","-4,251,000","-1,679,000","-4,728,000","-1,647,000","-3,802,000","-2,478,000","-1,979,000","-2,575,000",,,,,,,,,,,,,,,"3,294,000","1,444,000",,,"-5,817,000","-1,488,000","-1,598,000","-579,000","-2,188,000","-960,000","-18,547,000","4,423,000"
		NetPPEPurchaseAndSale,"-294,142,000","-53,198,000","-84,217,000","-80,540,000","-76,187,000","-92,175,000","-37,464,000","-51,145,000","-129,571,000","-318,415,000","-78,041,000","116,132,000","-129,506,000","-101,022,000","-229,612,000","-137,449,000","-127,133,000","-278,801,000","-228,595,000","-200,887,000","-191,859,000","-157,017,000","-158,354,000","-192,768,000","-153,710,000","-210,187,000","-151,666,000","-160,323,000","-144,137,000","-234,997,000","-160,155,000","-40,777,000","-24,152,000","-77,287,000","-31,744,000","-24,792,000","-7,849,000","-25,715,000","-23,746,000","-2,493,000","-321,000","-9,823,000","17,220,000","-16,609,000","-14,597,000","43,000","103,000","107,000","113,000","10,000","18,880,000","276,000"
			PurchaseOfPPE,"-294,142,000","-53,198,000","-84,217,000","-80,540,000","-76,187,000","-92,175,000","-37,464,000","-51,145,000","-129,571,000","-318,415,000","-78,041,000","116,132,000","-129,506,000","-101,022,000","-231,512,000","-137,449,000","-136,633,000","-278,801,000","-228,595,000","-200,887,000","-191,859,000","-157,017,000","-158,354,000","-192,768,000","-153,760,000","-210,187,000","-151,666,000","-160,323,000","-144,137,000","-234,997,000","-160,155,000","-40,777,000","-24,152,000","-77,287,000","-31,744,000","-24,792,000","-7,849,000","-25,715,000","-14,686,000","-2,493,000","-9,395,000","-9,823,000","22,674,000","-16,676,000",,,,,,,,
			SaleOfPPE,"0",,,,,,,,,,"0","0",,,"1,900,000","0",,,"0","0",,,"0","0",,,,,,,,,,,"0",,,,"-9,060,000","0","9,074,000","0","-5,454,000","67,000","5,494,000","43,000","103,000","107,000","113,000","10,000","18,880,000","276,000"
		NetInvestmentPurchaseAndSale,"-918,000","-249,000","-227,000","-198,000","-244,000","-192,000","-191,000","-240,000","-361,000","-436,000","-418,000","-402,000","-369,000","-391,000","-389,000","-371,000","-374,000","-349,000","-370,000","-368,000","-331,000","-271,000","-340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-111,418,000","-26,749,000","-21,227,000","-28,198,000","-35,244,000","-20,692,000","-23,591,000","-40,310,000","-30,956,000","-24,036,000","-28,853,000","-36,202,000","-30,879,000","-26,476,000","-24,202,000","-26,541,000","-42,834,000","-30,853,000","-10,395,000","-28,392,000","-43,969,000","-24,490,000","-3,182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"110,500,000","26,500,000","21,000,000","28,000,000","35,000,000","20,500,000","23,400,000","40,070,000","30,595,000","23,600,000","28,435,000","35,800,000","30,510,000","26,085,000","23,813,000","26,170,000","42,460,000","30,504,000","10,025,000","28,024,000","43,638,000","24,219,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InterestReceivedCFI,,,,,,"-4,342,000","-3,076,000","-2,868,000","-3,429,000","-2,860,000","-3,067,000","-2,771,000","-2,660,000","-2,276,000","-2,613,000","-1,938,000","-2,678,000","-1,500,000","-4,251,000","-1,679,000","-4,728,000","-1,647,000","-3,802,000","-2,478,000","-1,979,000","-2,575,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"-1,000","-36,000","-373,000","-797,000","-455,000","-1,207,000","-225,000","-2,057,000","66,753,000","-174,556,000","-1,973,000","-262,000","-45,628,000","-40,092,000","-50,625,000","-41,580,000","-27,775,000","-42,345,000","-34,605,000","-44,752,000","-64,687,000","-48,488,000","-10,414,000","-50,358,000","-54,665,000","-16,687,000","-20,583,000","-50,388,000","153,000","-21,946,000","-20,808,000","-73,201,000","-28,960,000","-21,580,000","-4,621,000","-15,127,000","15,877,000",,,,,,,"-12,724,000","-12,684,000","-7,732,000","-4,039,000","-1,019,000","0","521,000"
FinancingCashFlow,"-224,385,000","-47,520,000","-2,527,000","-45,826,000","-128,512,000","-111,795,000","-4,258,000","982,883,000","584,362,000","98,454,000","7,228,000","-130,895,000","-12,707,000","16,206,000","266,173,000","43,596,000","-35,763,000","207,123,000","131,617,000","134,719,000","98,393,000","101,983,000","3,855,000","27,926,000","164,238,000","53,840,000","109,858,000","70,484,000","42,798,000","176,005,000","150,248,000","-148,000","-6,094,000","6,000","435,000","711,000","203,000","7,190,000","718,000","6,827,000","-26,573,000","6,208,000","6,699,000","233,000",,,"-2,000","0",,,"-69,000","-2,562,000"
	CashFlowFromContinuingFinancingActivities,"-224,385,000","-47,520,000","-2,527,000","-45,826,000","-128,512,000","-111,795,000","-4,258,000","982,883,000","584,362,000","98,454,000","7,228,000","-130,895,000","-12,707,000","16,206,000","266,173,000","43,596,000","-35,763,000","207,123,000","131,617,000","134,719,000","98,393,000","101,983,000","3,855,000","27,926,000","164,238,000","53,840,000","109,858,000","70,484,000","42,798,000","176,005,000","150,248,000","-148,000","-6,094,000","6,000","435,000","711,000","203,000","7,190,000","718,000","6,827,000","-26,573,000","6,208,000","6,699,000","233,000",,,"-2,000","0",,,"-69,000","-2,562,000"
		NetIssuancePaymentsOfDebt,"-594,800,000","-44,548,000","-2,336,000","-45,834,000","-502,082,000","-110,776,000","-4,447,000","837,436,000","398,123,000","101,574,000","9,377,000","-133,941,000","-14,441,000","21,566,000","269,724,000","45,092,000","-33,993,000","208,281,000","184,803,000","136,456,000","100,437,000","105,291,000","3,948,000","68,024,000","216,717,000","64,165,000","111,025,000","112,331,000","112,328,000","182,032,000","154,889,000","-411,000","-511,000","0","0","0","0","6,900,000","12,540,000","0",,,"2,343,000","-8,000",,,"0","-2,000",,,"-1,256,000","-1,332,000"
			NetLongTermDebtIssuance,"-594,800,000","-44,548,000","-2,336,000","-45,834,000","-502,082,000","-110,776,000","-4,447,000","837,436,000","398,123,000","101,574,000","9,377,000","-133,941,000","-14,441,000","21,566,000","269,724,000","45,092,000","-33,993,000","208,281,000","184,803,000","136,456,000","100,437,000","105,291,000","3,948,000","68,024,000","216,717,000","64,165,000","111,025,000","112,331,000","112,328,000","182,032,000","154,889,000","-411,000","-511,000","0","0","0","0","6,900,000","12,540,000","0",,,"2,343,000","-8,000",,,"0","-2,000",,,"-1,256,000","-1,332,000"
				LongTermDebtIssuance,"589,158,000","0","51,500,000","0","537,658,000","25,338,000","42,000,000","896,245,000","505,165,000","168,981,000","131,185,000","0","35,000,000","59,706,000","313,928,000","77,831,000","213,212,000","227,128,000","223,898,000","150,000,000","140,301,000","115,526,000","38,706,000","78,022,000","226,633,000","73,914,000","120,780,000","120,000,000","118,300,000","185,000,000","155,200,000","0","0","0","0","0","0","6,900,000",,,,,,,,,"0","-2,000",,,"0","0"
				LongTermDebtPayments,"-1,183,958,000","-44,548,000","-53,836,000","-45,834,000","-1,039,740,000","-136,114,000","-46,447,000","-58,809,000","-107,042,000","-67,407,000","-121,808,000","-133,941,000","-49,441,000","-38,140,000","-44,204,000","-32,739,000","-247,205,000","-18,847,000","-39,095,000","-13,544,000","-39,864,000","-10,235,000","-34,758,000","-9,998,000","-9,916,000","-9,749,000","-9,755,000","-7,669,000","-5,972,000","-2,968,000","-311,000","-411,000",,,,,,,"0","0",,,"2,343,000","0",,,"0","0",,,"-1,256,000","-1,332,000"
		NetCommonStockIssuance,"373,682,000","-1,772,000","-163,000","-28,000","375,645,000","-1,307,000","-72,000","163,017,000","203,705,000","-1,536,000","-83,000","-108,000","-25,000","-5,223,000","-17,000","-159,000","-27,000","-959,000","-45,342,000","-21,000","-183,000","-1,034,000","-120,000","-40,112,000","-52,677,000","-9,601,000","-99,000","-32,747,000","-68,472,000","-10,943,000","-129,000","-279,000","-601,000","-621,000","-34,000","-169,000","-616,000","-321,000","-86,000","-383,000","-309,000","-244,000","-548,000","233,000",,,,,,,"-2,000",
			CommonStockIssuance,,,"0","0",,,"0","163,060,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-303,000","90,000","213,000","-419,000","233,000",,,,,,,,
			CommonStockPayments,"-1,980,000","-1,772,000","-163,000","-28,000","-17,000","-1,307,000","-72,000","-43,000","-18,000","-1,536,000","-83,000","-108,000","-25,000","-5,223,000","-17,000","-159,000","-27,000","-959,000","-45,342,000","-21,000","-183,000","-1,034,000","-120,000","-40,112,000","-52,677,000","-9,601,000","-99,000","-32,747,000","-68,472,000","-10,943,000","-129,000","-279,000","-601,000","-621,000","-34,000","-169,000","-616,000","-321,000","-86,000","-80,000","-399,000","-457,000","-129,000","0",,,"0","0",,,"-2,000","-41,000"
		ProceedsFromStockOptionExercised,"-2,146,000","0","0","0","-2,146,000","2,146,000","0","0","23,000","16,000","0","0","1,000","0","46,000","3,000","0","2,000","0","16,000","29,000","0","0","0","4,000","88,000","0","9,000","8,000","15,000","34,000","77,000","24,000","39,000","177,000","120,000","106,000","449,000","59,000",,,,,,,,,,,,,
		NetOtherFinancingCharges,"-1,121,000","-1,200,000","-28,000","36,000","71,000","-1,858,000","261,000","-17,570,000","-17,489,000","-1,600,000","-2,066,000","3,154,000","1,758,000","-137,000","-3,580,000","-1,340,000","-1,743,000","-201,000","-7,844,000","-1,732,000","-1,890,000","-2,274,000","27,000","14,000","194,000","-812,000","-1,068,000","-9,109,000","-1,066,000","4,901,000","-4,546,000","465,000","-5,006,000","588,000","292,000","760,000","713,000","162,000","-11,795,000","6,800,000","-26,264,000","6,452,000","4,481,000",,,,,,,,,
EndCashPosition,"1,343,313,000","1,343,313,000","1,428,907,000","1,588,584,000","1,925,910,000","1,838,471,000","1,861,124,000","2,002,457,000","1,157,460,000","788,225,000","978,957,000","935,678,000","1,110,797,000","1,122,139,000","1,004,733,000","773,710,000","812,362,000","898,457,000","800,849,000","863,680,000","869,153,000","818,110,000","700,900,000","825,904,000","1,014,080,000","902,809,000","803,632,000","748,896,000","769,324,000","741,627,000","632,784,000","588,474,000","567,239,000","543,989,000","530,631,000","540,195,000","524,905,000","483,484,000","416,816,000","399,143,000","414,977,000","420,831,000","343,328,000","350,973,000","248,458,000","62,601,000","82,714,000","73,658,000","71,872,000","85,549,000","86,147,000","63,190,000"
	ChangesInCash,"-495,158,000","-85,594,000","-159,677,000","-337,326,000","87,439,000","-22,653,000","-141,333,000","844,997,000","369,235,000","-190,732,000","43,279,000","-175,119,000","-11,342,000","117,406,000","231,023,000","-38,652,000","-86,095,000","97,608,000","-62,831,000","-5,473,000","51,043,000","117,210,000","-125,004,000","-188,176,000","111,271,000","99,177,000","54,736,000","-20,428,000","27,697,000","108,843,000","44,310,000","21,235,000","23,250,000","13,358,000","-9,564,000","15,290,000","41,421,000","66,668,000","17,673,000","-15,834,000","-5,854,000","77,503,000","-7,645,000","102,515,000","185,857,000","-20,113,000","9,056,000","1,786,000","-13,677,000","-598,000","22,957,000","8,778,000"
	BeginningCashPosition,"1,838,471,000","1,428,907,000","1,588,584,000","1,925,910,000","1,838,471,000","1,861,124,000","2,002,457,000","1,157,460,000","788,225,000","978,957,000","935,678,000","1,110,797,000","1,122,139,000","1,004,733,000","773,710,000","812,362,000","898,457,000","800,849,000","863,680,000","869,153,000","818,110,000","700,900,000","825,904,000","1,014,080,000","902,809,000","803,632,000","748,896,000","769,324,000","741,627,000","632,784,000","588,474,000","567,239,000","543,989,000","530,631,000","540,195,000","524,905,000","483,484,000","416,816,000","399,143,000","414,977,000","420,831,000","343,328,000","350,973,000","248,458,000","62,601,000","82,714,000","73,658,000","71,872,000","85,549,000","86,147,000","63,190,000","54,412,000"
IncomeTaxPaidSupplementalData,"5,843,000","303,000",,,,,,,,,"-2,445,000","894,000","6,578,000","816,000",,"96,000","2,591,000","679,000","1,474,000","12,000","1,459,000","2,881,000","0","0","0","0","798,000","40,937,000","44,315,000","9,883,000","220,000","36,791,000","48,875,000","3,218,000","24,763,000","16,136,000","43,874,000","932,000","854,000","17,531,000","20,333,000","1,486,000","1,098,000","192,000",,,,"121,000",,,"99,000","593,000"
InterestPaidSupplementalData,"121,075,000","25,781,000","29,696,000","26,115,000","39,483,000","40,206,000","24,714,000","18,487,000","19,934,000","17,702,000","20,414,000","18,561,000","22,112,000","19,167,000","29,146,000","19,208,000","8,200,000","8,569,000","15,361,000","5,672,000","12,926,000","3,943,000","13,938,000","4,221,000","18,374,000","3,430,000","3,210,000","2,093,000","1,747,000","11,000","-398,000","72,000","326,000","0","3,000","9,000","8,000","9,000","6,000","10,000","275,000","12,000","7,947,000","0",,,,"1,060,000",,,"2,660,000","4,384,000"
