name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
		PrepaidAssets,"268,312,000","224,020,000","223,266,000","222,231,000","220,564,000","205,380,000","190,194,000","184,292,000","214,865,000","192,083,000","195,189,000","200,777,000","210,854,000","195,740,000","170,847,000","189,101,000","223,276,000","188,874,000","205,454,000","184,491,000","181,979,000","161,563,000","169,988,000","192,697,000","116,973,000","109,778,000","139,157,000","139,768,000","136,790,000","97,910,000","128,906,000","145,017,000","131,772,000","112,886,000","106,357,000","156,104,000","166,122,000","96,401,000","113,896,000","97,489,000","110,654,000","105,537,000","132,315,000","120,670,000","140,449,000","146,421,000","157,140,000","142,717,000","115,952,000","141,469,000","126,727,000","169,413,000","100,146,000","103,887,000","95,555,000","90,760,000","107,023,000","91,275,000","98,338,000","81,383,000","85,467,000","100,449,000","89,001,000","82,614,000","71,440,000","64,568,000","74,474,000","71,400,000","70,877,000","78,745,000","59,046,000","63,627,000","62,275,000","84,057,000","60,983,000","35,150,000","42,609,000","51,140,000","31,654,000","37,768,000","40,502,000","37,768,000","40,564,000","37,828,000","27,690,000",,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","20,000,000","33,860,000","33,860,000","33,860,000","33,860,000","33,860,000","33,613,000","33,613,000","33,613,000","33,612,000","36,612,000","36,612,000","35,112,000","35,110,000","35,109,000","35,108,000","35,107,000","35,105,000","35,104,000","35,103,000","35,102,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","11,075,000","5,190,000","22,261,000","22,179,000","22,353,000","21,609,000","21,052,000","14,192,000","10,636,000","1,670,000","25,975,000","17,623,000","15,828,000","15,918,000","0","10,152,000","4,393,000","14,446,000","42,289,000","43,235,000","50,955,000","51,702,000","43,080,000","39,132,000","27,963,000","25,759,000","31,248,000","37,924,000","25,250,000","37,988,000","39,305,000","41,305,000","58,029,000","57,773,000","59,352,000","41,465,000","2,223,000","14,167,000","34,957,000","60,537,000","27,533,000","25,745,000","27,165,000","27,623,000","32,789,000","34,542,000","35,805,000","36,033,000","32,213,000","35,310,000","31,458,000","33,043,000","35,200,000","33,729,000","34,088,000","34,192,000","33,306,000","30,986,000","31,668,000","31,140,000","30,667,000","30,642,000","31,128,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0","11,075,000","5,190,000","22,261,000","22,179,000","22,353,000","21,609,000","21,052,000","14,192,000","10,636,000","1,670,000","25,975,000","17,623,000","15,828,000","15,918,000","0","10,152,000","4,393,000","14,446,000","42,289,000","43,235,000","50,955,000","51,702,000","43,080,000","39,132,000","27,963,000","25,759,000","31,248,000","37,924,000","25,250,000","37,988,000","39,305,000","41,305,000","58,029,000","57,773,000","59,352,000","41,465,000","2,223,000","14,167,000","34,957,000","60,537,000","27,533,000","25,745,000","27,165,000","27,623,000","32,789,000","34,542,000","35,805,000","36,033,000","32,213,000","35,310,000","31,458,000","33,043,000","35,200,000","33,729,000","34,088,000","34,192,000","33,306,000","30,986,000","31,668,000","31,140,000","30,667,000","30,642,000","31,128,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,"127,912,000","143,968,000",,,,,,,,,,,,,,"0","0","0","7,294,000","7,256,000","12,263,000","13,126,000","200,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,"205,380,000","190,194,000",,,"192,083,000",,,"210,854,000",,,,,,,,,,,,,,,,,,,,,,,"172,022,000","166,122,000","174,865,000","118,289,000","111,935,000","152,943,000",,"183,270,000","172,372,000",,,"185,103,000","168,476,000","147,200,000",,"151,977,000","207,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,026,000","44,323,000","40,794,000","43,868,000","35,800,000","7,300,000","6,700,000","6,400,000","5,500,000","4,500,000","4,000,000","3,700,000","4,400,000","900,000","800,000"
	TotalNonCurrentAssets,"14,100,281,000","13,008,764,000","12,965,342,000","12,923,708,000","12,769,958,000","12,879,480,000","12,548,635,000","12,470,180,000","12,367,280,000","12,580,477,000","12,373,274,000","12,505,879,000","12,479,513,000","10,644,133,000","10,589,994,000","10,568,200,000","10,473,276,000","9,022,087,000","8,931,782,000","8,608,817,000","8,473,497,000","8,374,693,000","8,437,575,000","8,451,684,000","5,590,413,000","5,492,675,000","5,441,524,000","5,547,850,000","5,483,981,000","5,652,623,000","5,659,953,000","5,772,256,000","5,718,988,000","5,719,398,000","5,438,301,000","5,288,837,000","5,297,044,000","5,334,247,000","5,261,591,000","5,196,058,000","5,154,623,000","5,126,808,000","5,131,500,000","5,341,053,000","5,451,500,000","5,340,621,000","5,356,308,000","5,521,862,000","5,648,356,000","5,635,409,000","5,508,558,000","5,359,886,000","5,270,626,000","5,380,462,000","5,555,394,000","5,553,461,000","5,466,322,000","5,485,525,000","5,151,786,000","5,000,834,000","4,602,139,000","4,529,800,000","4,439,028,000","4,367,316,000","4,234,264,000","4,211,972,000","4,006,638,000","4,029,157,000","3,995,606,000","3,941,233,000","3,726,600,000","3,605,500,000","3,579,177,000","3,420,516,000","3,343,423,000","2,989,486,000","2,929,619,000","2,863,615,000","2,711,080,000","2,604,145,000","2,579,560,000","2,550,589,000","2,498,758,000","2,502,590,000","2,461,276,000","2,422,428,000","2,322,370,000","2,315,617,000","2,254,787,000","1,173,500,000","684,300,000","673,600,000","666,400,000","614,500,000","602,000,000","536,900,000","414,200,000","362,500,000","333,400,000","314,700,000"
		NetPPE,"2,343,627,000","6,982,566,000","2,308,047,000","2,342,197,000","6,671,939,000","6,698,945,000","6,422,086,000","6,483,393,000","6,427,770,000","6,492,138,000","6,322,215,000","6,352,366,000","6,317,119,000","4,489,557,000","4,424,693,000","4,406,487,000","4,365,471,000","3,417,679,000","3,344,475,000","3,175,439,000","3,111,740,000","3,083,326,000","3,166,528,000","3,196,248,000","2,539,304,000","2,497,158,000","2,428,725,000","2,493,013,000","2,476,802,000","2,550,727,000","2,560,704,000","2,606,903,000","2,561,786,000","2,578,260,000","2,505,982,000","2,452,309,000","2,478,111,000","2,477,727,000","2,410,124,000","2,376,347,000","2,402,658,000","2,407,083,000","2,395,967,000","2,478,199,000","2,526,664,000","2,519,112,000","2,498,870,000","2,456,819,000","2,507,730,000","2,568,200,000","2,467,922,000","2,387,316,000","2,336,353,000","2,386,754,000","2,391,113,000","2,371,339,000","2,334,331,000","2,335,961,000","2,198,336,000","2,135,494,000","2,047,616,000","2,015,235,000","1,927,782,000","1,875,516,000","1,806,793,000","1,781,266,000","1,702,477,000","1,708,386,000","1,673,966,000","1,649,796,000","1,575,446,000","1,542,890,000","1,524,830,000","1,492,267,000","1,473,476,000","1,306,994,000","1,275,794,000","1,239,188,000","1,109,074,000","1,008,944,000","983,509,000","952,231,000","908,628,000","886,055,000","861,303,000","832,394,000","748,534,000","720,562,000","697,773,000","403,700,000","262,600,000","253,100,000","243,000,000","229,700,000","216,000,000","191,200,000","173,400,000","160,500,000","148,700,000","138,200,000"
			GrossPPE,"2,343,627,000","10,961,725,000","2,308,047,000","2,342,197,000","10,459,709,000","10,442,839,000","10,063,890,000","10,022,185,000","9,856,818,000","9,918,007,000","9,633,953,000","9,634,230,000","9,530,241,000","7,600,949,000","7,469,651,000","7,383,554,000","7,306,059,000","6,251,100,000","6,094,095,000","5,826,538,000","5,662,272,000","5,535,783,000","5,574,805,000","5,540,949,000","4,865,424,000","4,744,236,000","4,643,654,000","4,681,792,000","4,597,207,000","4,668,705,000","4,665,309,000","4,737,922,000","4,642,183,000","4,631,067,000","4,581,272,000","4,465,713,000","4,470,141,000","4,443,323,000","4,358,067,000","4,255,559,000","4,244,184,000","4,232,594,000","4,208,018,000","4,298,306,000","4,447,432,000","4,363,229,000","4,283,947,000","4,161,771,000","4,165,217,000","4,184,631,000","4,030,152,000","3,871,496,000","3,744,345,000","3,750,515,000","3,747,368,000","3,672,255,000","3,574,326,000","3,522,525,000","3,322,417,000","3,197,671,000","3,051,944,000","2,965,995,000","2,843,779,000","2,746,506,000","2,627,264,000","2,556,880,000","2,436,077,000","2,404,327,000","2,329,697,000","2,266,839,000","2,143,420,000","2,071,260,000","2,019,642,000","1,950,893,000","1,897,790,000","1,701,035,000","1,643,511,000","1,577,588,000","1,422,669,000","1,294,566,000","1,245,258,000","1,190,537,000","1,122,637,000","1,080,348,000","1,033,895,000","984,939,000","889,459,000","844,732,000","804,849,000","497,300,000","343,200,000","329,500,000","315,800,000","297,200,000","280,800,000","252,500,000","231,200,000","215,000,000","200,200,000","187,200,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"372,411,000",,,,"354,395,000",,,,"448,566,000",,,,"400,980,000",,,,"314,897,000",,,,"260,059,000",,,,"218,174,000",,,,"205,463,000",,,,"203,423,000",,,,"199,354,000",,,,"172,454,000",,,,"1,235,169,000",,,,"1,202,406,000",,,,"1,091,340,000",,,,,,,,"931,784,000",,,,"846,171,000",,,,"819,221,000",,,,"745,838,000",,,,,,,,"393,429,000",,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"3,391,143,000",,,,"3,040,253,000",,,,"3,029,309,000",,,,"2,991,307,000",,,,"2,039,902,000",,,,"1,702,448,000",,,,"1,507,224,000",,,,"1,409,330,000",,,,"1,283,458,000",,,,"1,217,107,000",,,,"1,109,176,000",,,,,,,,,,,,"346,837,000",,,,,,,,"240,341,000",,,,"208,693,000",,,,"181,452,000",,,,"144,244,000",,,,,,,,"70,434,000",,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"1,368,805,000",,,,"1,299,758,000",,,,"1,226,754,000",,,,"1,218,005,000",,,,"1,150,161,000",,,,"1,037,411,000",,,,"901,723,000",,,,"896,464,000",,,,"930,688,000",,,,"974,820,000",,,,"2,382,909,000",,,,"2,539,537,000",,,,"1,085,595,000",,,,"969,466,000",,,,"3,522,525,000",,,,"672,495,000",,,,"1,395,700,000",,,,"1,194,532,000",,,,"988,414,000","1,897,790,000",,,"1,577,588,000",,,"1,245,258,000","29,052,000","1,122,637,000",,"1,033,895,000",,,,,,,,,,,,,,,
				OtherProperties,"2,343,627,000","4,389,895,000","2,308,047,000","2,342,197,000","10,459,709,000","4,279,701,000","10,063,890,000","10,022,185,000","9,856,818,000","3,909,933,000","9,633,953,000","9,634,230,000","9,530,241,000","2,001,831,000","7,469,651,000","7,383,554,000","7,306,059,000","1,996,594,000","6,094,095,000","5,826,538,000","5,662,272,000","1,875,771,000","5,574,805,000","5,540,949,000","4,865,424,000","1,556,749,000","4,643,654,000","4,681,792,000","4,597,207,000","1,559,383,000","4,665,309,000","4,737,922,000","4,642,183,000","1,536,212,000","4,581,272,000","4,465,713,000","4,470,141,000","1,481,377,000",,,,,,,,,,,,"1,318,501,000",,,,"1,198,015,000",,,,,,,,"944,299,000",,,,,,,,,,,,,,,,,,,,"636,386,000",,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"384,714,000",,,,"499,459,000",,,,"451,423,000",,,,"218,160,000",,,,"156,846,000",,,,"121,726,000",,,,"112,917,000",,,,"130,889,000",,,,"177,380,000",,,,"108,738,000",,,,"93,090,000",,,,"107,513,000",,,,"148,798,000",,,,"144,857,000",,,,,,,,"177,076,000",,,,"106,316,000",,,,"71,634,000",,,,"72,397,000",,,,,,,,"61,236,000",,,,,,,,,,,,,,,,,,
				Leases,,"1,054,757,000",,,,"969,273,000",,,,"852,022,000",,,,"770,666,000",,,,"592,700,000",,,,"538,368,000",,,,"447,449,000",,,,"467,176,000",,,,"499,906,000",,,,"461,927,000",,,,"474,965,000",,,,"481,010,000",,,,"429,331,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-3,979,159,000",,,"-3,787,770,000","-3,743,894,000","-3,641,804,000","-3,538,792,000","-3,429,048,000","-3,425,869,000","-3,311,738,000","-3,281,864,000","-3,213,122,000","-3,111,392,000","-3,044,958,000","-2,977,067,000","-2,940,588,000","-2,833,421,000","-2,749,620,000","-2,651,099,000","-2,550,532,000","-2,452,457,000","-2,408,277,000","-2,344,701,000","-2,326,120,000","-2,247,078,000","-2,214,929,000","-2,188,779,000","-2,120,405,000","-2,117,978,000","-2,104,605,000","-2,131,019,000","-2,080,397,000","-2,052,807,000","-2,075,290,000","-2,013,404,000","-1,992,030,000","-1,965,596,000","-1,947,943,000","-1,879,212,000","-1,841,526,000","-1,825,511,000","-1,812,051,000","-1,820,107,000","-1,920,768,000","-1,844,117,000","-1,785,077,000","-1,704,952,000","-1,657,487,000","-1,616,431,000","-1,562,230,000","-1,484,180,000","-1,407,992,000","-1,363,761,000","-1,356,255,000","-1,300,916,000","-1,239,995,000","-1,186,564,000","-1,124,081,000","-1,062,177,000","-1,004,328,000","-950,760,000","-915,997,000","-870,990,000","-820,471,000","-775,614,000","-733,600,000","-695,941,000","-655,731,000","-617,043,000","-567,974,000","-528,370,000","-494,812,000","-458,626,000","-424,314,000","-394,041,000","-367,717,000","-338,400,000","-313,595,000","-285,622,000","-261,749,000","-238,306,000","-214,009,000","-194,293,000","-172,592,000","-152,545,000","-140,925,000","-124,170,000","-107,076,000","-93,600,000","-80,600,000","-76,400,000","-72,800,000","-67,500,000","-64,800,000","-61,300,000","-57,800,000","-54,500,000","-51,500,000","-49,000,000"
		GoodwillAndOtherIntangibleAssets,"6,605,120,000","5,644,574,000","5,702,971,000","5,764,935,000","5,792,379,000","5,884,586,000","5,778,928,000","5,767,344,000","5,736,446,000","5,879,880,000","5,851,605,000","5,943,927,000","5,996,800,000","5,947,552,000","6,002,212,000","6,030,159,000","5,927,004,000","5,481,015,000","5,467,178,000","5,297,654,000","5,247,734,000","5,174,343,000","5,185,284,000","5,169,183,000","3,021,813,000","2,967,078,000","2,923,724,000","2,985,987,000","2,940,631,000","3,033,642,000","3,023,930,000","3,099,155,000","3,088,069,000","3,071,006,000","2,866,880,000","2,777,617,000","2,757,410,000","2,794,782,000","2,779,517,000","2,769,007,000","2,698,939,000","2,664,417,000","2,676,912,000","2,808,237,000","2,856,019,000","2,742,677,000","2,756,879,000","2,960,168,000","3,022,234,000","2,973,525,000","2,946,370,000","2,881,900,000","2,840,388,000","2,896,033,000","3,060,857,000","3,082,665,000","3,037,614,000","3,054,695,000","2,870,614,000","2,797,476,000","2,489,367,000","2,447,885,000","2,449,867,000","2,430,269,000","2,363,422,000","2,138,641,000","2,247,297,000","2,061,258,000","2,259,743,000","2,040,217,000","1,943,622,000","1,864,946,000","1,830,367,000","1,776,279,000","1,726,402,000","1,587,402,000","1,572,663,000","1,544,974,000","1,524,025,000","1,520,243,000","1,521,576,000","1,529,547,000","1,525,670,000","1,544,875,000","1,535,901,000","1,525,630,000","1,511,019,000","1,532,652,000","1,505,066,000","729,200,000","419,100,000","418,800,000","420,200,000","381,500,000","383,000,000","342,900,000","238,100,000","196,800,000","182,000,000","172,900,000"
