name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
		GoodwillAndOtherIntangibleAssets,"2,270,978,000","2,270,082,000","2,172,869,000","2,171,966,000","2,173,891,000","2,173,799,000","2,550,745,000","2,514,419,000","2,515,752,000","2,539,488,000","2,513,269,000","2,524,638,000","2,531,795,000","2,485,402,000","2,821,200,000","2,830,869,000","2,870,437,000","2,838,522,000","2,817,313,000","2,795,315,000","2,767,505,000","2,764,498,000","2,786,394,000","2,917,197,000","2,873,958,000","2,187,790,000","2,040,116,000","2,004,542,000","1,962,563,000","824,622,000","826,268,000","686,547,000","686,151,000","682,117,000","666,193,000","649,587,000","581,833,000","573,390,000","347,156,000","281,648,000","270,802,000","195,047,000","165,968,000"
			Goodwill,"2,200,659,000","2,199,937,000","2,103,503,000","2,103,503,000","2,105,264,000","2,105,264,000","2,460,722,000","2,425,372,000","2,426,700,000","2,449,131,000","2,424,241,000","2,435,025,000","2,441,999,000","2,396,412,000","2,729,941,000","2,739,303,000","2,779,401,000","2,751,174,000","2,730,362,000","2,710,333,000","2,683,787,000","2,681,188,000","2,702,009,000","2,832,201,000","2,771,365,000","2,128,215,000","1,981,140,000","1,946,028,000","1,904,055,000","802,986,000","804,647,000","665,695,000","665,421,000","661,549,000","647,010,000","630,749,000","565,586,000","557,402,000","334,622,000","262,325,000","261,421,000","186,815,000","147,081,000"
			OtherIntangibleAssets,"70,319,000","70,145,000","69,366,000","68,463,000","68,627,000","68,535,000","90,023,000","89,047,000","89,052,000","90,357,000","89,028,000","89,613,000","89,796,000","88,990,000","91,259,000","91,566,000","91,036,000","87,348,000","86,951,000","84,982,000","83,718,000","83,310,000","84,385,000","84,996,000","102,593,000","59,575,000","58,976,000","58,514,000","58,508,000","21,636,000","21,621,000","20,852,000","20,730,000","20,568,000","19,183,000","18,838,000","16,247,000","15,988,000","12,534,000","19,323,000","9,381,000","8,232,000","18,887,000"
		FinancialAssets,,,,,,,,,,"0","0","72,965,000","46,304,000","60,524,000","33,084,000","24,989,000","0","12,997,000","26,176,000","43,753,000","59,257,000","73,509,000","49,903,000","40,459,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"3,047,000","3,080,000","3,112,000","3,145,000","3,177,000","3,209,000","3,242,000","3,274,000","3,307,000","3,339,000","3,371,000","3,404,000","3,436,000","3,468,000","3,630,000","3,664,000","3,698,000","3,731,000","3,689,000","3,719,000","3,750,000","3,780,000","3,791,000","17,929,000","41,753,000","49,114,000","33,278,000","33,966,000","40,494,000","13,141,000","15,933,000","4,227,000","4,325,000",,,,,"0","0","1,975,000","5,016,000","6,006,000",
			NonCurrentDeferredTaxesAssets,"3,047,000","3,080,000","3,112,000","3,145,000","3,177,000","3,209,000","3,242,000","3,274,000","3,307,000","3,339,000","3,371,000","3,404,000","3,436,000","3,468,000","3,630,000","3,664,000","3,698,000","3,731,000","3,689,000","3,719,000","3,750,000","3,780,000","3,791,000","17,929,000","41,753,000","49,114,000","33,278,000","33,966,000","40,494,000","13,141,000","15,933,000","4,227,000","4,325,000",,,,,"0","0","1,975,000","5,016,000","6,006,000",
		OtherNonCurrentAssets,"95,460,000","94,965,000","83,400,000","60,299,000","70,685,000","79,126,000","76,432,000","68,548,000","68,217,000","68,233,000","63,272,000","62,290,000","71,629,000","64,927,000","54,295,000","51,072,000","55,172,000","49,572,000","65,369,000","59,637,000","61,727,000","51,317,000","433,297,000","42,007,000","49,618,000","38,515,000","69,408,000","106,582,000","69,033,000","41,984,000","42,049,000","32,796,000","32,066,000","27,307,000","24,178,000","25,349,000","22,521,000","32,100,000","14,383,000","5,857,000","16,922,000","16,366,000","9,501,000"
TotalLiabilitiesNetMinorityInterest,"2,189,825,000","2,250,589,000","2,160,281,000","2,207,415,000","2,228,916,000","4,599,906,000","4,498,506,000","4,329,890,000","4,253,828,000","4,373,761,000","4,307,434,000","4,368,072,000","4,382,174,000","3,839,197,000","3,849,335,000","3,849,846,000","3,883,110,000","3,851,631,000","3,855,001,000","3,851,162,000","3,829,857,000","3,857,002,000","4,210,857,000","4,248,219,000","4,133,489,000","2,596,180,000","2,474,687,000","2,260,081,000","2,377,358,000","1,342,625,000","1,253,892,000","697,330,000","786,795,000","743,949,000","696,453,000","663,332,000","648,318,000","550,863,000","350,195,000","340,109,000","352,572,000","316,631,000","192,623,000"
	CurrentLiabilities,"410,751,000","404,861,000","403,292,000","425,215,000","410,979,000","1,308,185,000","601,339,000","527,364,000","579,584,000","463,576,000","458,206,000","430,688,000","424,671,000","416,377,000","390,743,000","394,118,000","389,641,000","377,389,000","341,206,000","346,967,000","335,857,000","342,865,000","380,238,000","419,801,000","408,810,000","290,203,000","264,452,000","243,108,000","230,660,000","165,934,000","142,540,000","102,665,000","97,905,000","114,690,000","101,273,000","86,679,000","70,770,000","71,851,000","57,822,000","44,305,000","46,726,000","40,668,000","36,404,000"
		PayablesAndAccruedExpenses,"337,041,000","331,558,000","333,376,000","319,475,000","299,196,000","323,046,000","429,209,000","338,206,000","315,573,000","345,463,000","346,947,000","321,885,000","312,112,000","350,111,000","325,898,000","328,492,000","316,855,000","311,217,000","281,339,000","288,581,000","278,792,000","279,255,000","278,124,000","346,391,000","314,979,000","237,344,000","222,456,000","204,456,000","195,351,000","138,969,000","129,220,000","91,220,000","88,335,000","99,495,000","87,968,000","73,374,000","61,215,000","64,171,000","26,697,000","16,254,000","22,184,000","17,723,000","17,378,000"
			Payables,"125,786,000","118,977,000","109,109,000","95,597,000","103,728,000","110,923,000","145,389,000","131,372,000","138,915,000","131,800,000","163,327,000","129,775,000","127,360,000","124,917,000","150,796,000","143,724,000","130,535,000","107,256,000","107,746,000","96,562,000","102,873,000","83,293,000","97,414,000","108,211,000","125,078,000","101,659,000","78,384,000","58,714,000","64,918,000","50,765,000","43,260,000","31,515,000","28,405,000","36,026,000","26,449,000","28,072,000","20,116,000","19,081,000","13,323,000","7,870,000","8,074,000","8,642,000","10,984,000"
				AccountsPayable,"104,209,000","98,575,000","85,924,000","87,223,000","91,505,000","87,815,000","130,395,000","118,799,000","134,693,000","127,045,000","131,472,000","115,651,000","116,666,000","117,740,000","133,914,000","130,228,000","122,430,000","102,299,000","95,105,000","81,399,000","92,673,000","80,034,000","92,819,000","108,211,000","118,210,000","91,341,000","78,384,000","58,714,000","64,918,000","48,696,000","43,260,000","31,515,000","28,405,000","36,026,000","26,449,000","28,072,000","20,116,000","19,081,000","13,323,000","7,870,000","8,074,000","8,642,000","10,984,000"
				TotalTaxPayable,"8,259,000","13,915,000","18,975,000","8,374,000","12,223,000","23,108,000","14,994,000","12,573,000","4,222,000","4,755,000","31,855,000","14,124,000","10,694,000","7,177,000","16,882,000","13,496,000","8,105,000","4,957,000","12,641,000","15,163,000","10,200,000","3,259,000","4,595,000","8,506,000","6,868,000","10,318,000",,,,"2,069,000",,,,,,,,,,,,,
					IncomeTaxPayable,"213,000","5,540,000","9,921,000","109,000","6,080,000","16,345,000","7,338,000","6,196,000",,"0","25,318,000","8,047,000","6,053,000","3,041,000","11,312,000","8,966,000","4,439,000","1,012,000","7,384,000","10,939,000","7,542,000","527,000","121,000","4,677,000","4,039,000","7,367,000",,,,,,,,,,,,,,,,,
				OtherPayable,"13,318,000","6,487,000","4,210,000",,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0"
			CurrentAccruedExpenses,"211,255,000","212,581,000","224,267,000","223,878,000","195,468,000","212,123,000","283,820,000","206,834,000","176,658,000","213,663,000","183,620,000","192,110,000","184,752,000","225,194,000","175,102,000","184,768,000","186,320,000","203,961,000","173,593,000","192,019,000","175,919,000","195,962,000","180,710,000","238,180,000","189,901,000","135,685,000","144,072,000","145,742,000","130,433,000","88,204,000","85,960,000","59,705,000","59,930,000","63,469,000","61,519,000","45,302,000","41,099,000","45,090,000","13,374,000","8,384,000","14,110,000","9,081,000","6,394,000"
				InterestPayable,"17,490,000","17,418,000","17,158,000","17,764,000","17,781,000","40,479,000","14,004,000","23,228,000","11,660,000","33,323,000","11,134,000","33,417,000","11,917,000","32,838,000","12,835,000","33,156,000","12,257,000","36,370,000","15,058,000","35,833,000","12,350,000","33,616,000","13,523,000","35,919,000","15,868,000","26,132,000",,,,"13,013,000",,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,125,000","18,051,000","16,542,000","16,195,000","12,276,000"
		CurrentDebtAndCapitalLeaseObligation,"47,410,000","42,932,000","36,990,000","64,391,000","62,629,000","204,582,000","116,610,000","113,732,000","232,380,000","79,638,000","75,981,000","73,568,000","71,697,000","34,112,000","33,264,000","33,264,000","33,830,000","34,830,000","34,805,000","34,805,000","34,805,000","34,805,000","77,598,000","73,410,000","69,223,000","45,360,000","41,996,000","38,652,000","35,309,000","26,965,000","13,320,000","11,445,000","9,570,000","15,195,000","13,305,000","13,305,000","9,555,000","7,680,000","12,000,000","10,000,000","8,000,000","6,750,000","6,750,000"
			CurrentDebt,"21,250,000","18,594,000","15,938,000","13,281,000","11,911,000","153,478,000","50,858,000","48,465,000","196,072,000","43,679,000","41,287,000","38,895,000","36,503,000","34,112,000","33,264,000","33,264,000","33,830,000","34,830,000","34,805,000","34,805,000","34,805,000","34,805,000","77,598,000","73,410,000","69,223,000","45,360,000","41,996,000","38,652,000","35,309,000","26,965,000","13,320,000","11,445,000","9,570,000","15,195,000","13,305,000","13,305,000","9,555,000","7,680,000","12,000,000","10,000,000","8,000,000","6,750,000","6,750,000"
				OtherCurrentBorrowings,"21,250,000","18,594,000","15,938,000","13,281,000","11,911,000","153,478,000","50,858,000","48,465,000","196,072,000","43,679,000","41,287,000","38,895,000","36,503,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"26,160,000","24,338,000","21,052,000","51,110,000","50,718,000","51,104,000","65,752,000","65,267,000","36,308,000","35,959,000","34,694,000","34,673,000","35,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"26,300,000","30,371,000","32,926,000","41,349,000","49,154,000","35,946,000","55,520,000","75,426,000","31,631,000","38,475,000","35,278,000","35,235,000","40,862,000","32,154,000","31,581,000","32,362,000","38,956,000","31,342,000","25,062,000","23,581,000","22,260,000","28,805,000","24,516,000","23,313,000","24,608,000",,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"26,300,000","30,371,000","32,926,000","41,349,000","49,154,000","35,946,000","55,520,000","75,426,000","31,631,000","38,475,000","35,278,000","35,235,000","40,862,000","32,154,000","31,581,000","32,362,000","38,956,000","31,342,000","25,062,000","23,581,000","22,260,000","28,805,000","24,516,000","23,313,000","24,608,000",,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,"744,611,000",,,"6,637,000","6,819,000","6,684,000","7,095,000","7,210,000",,,,,"0","0","0","0","0","0","16,482,000","10,490,000","7,499,000","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,779,074,000","1,845,728,000","1,756,989,000","1,782,200,000","1,817,937,000","3,291,721,000","3,897,167,000","3,802,526,000","3,674,244,000","3,910,185,000","3,849,228,000","3,937,384,000","3,957,503,000","3,422,820,000","3,458,592,000","3,455,728,000","3,493,469,000","3,474,242,000","3,513,795,000","3,504,195,000","3,494,000,000","3,514,137,000","3,830,619,000","3,828,418,000","3,724,679,000","2,305,977,000","2,210,235,000","2,016,973,000","2,146,698,000","1,176,691,000","1,111,352,000","594,665,000","688,890,000","629,259,000","595,180,000","576,653,000","577,548,000","479,012,000","292,373,000","295,804,000","305,846,000","275,963,000","156,219,000"
		LongTermDebtAndCapitalLeaseObligation,"1,584,408,000","1,595,467,000","1,503,359,000","1,532,299,000","1,567,943,000","3,052,977,000","3,544,598,000","3,552,663,000","3,419,566,000","3,607,672,000","3,612,529,000","3,697,771,000","3,726,462,000","3,159,375,000","3,181,962,000","3,187,788,000","3,208,088,000","3,205,058,000","3,234,146,000","3,240,473,000","3,246,577,000","3,253,004,000","3,583,879,000","3,578,383,000","3,497,569,000","2,195,384,000","2,092,317,000","1,914,555,000","2,018,681,000","1,069,305,000","1,016,002,000","555,812,000","653,626,000","601,941,000","571,955,000","556,276,000","560,098,000","465,638,000","284,632,000","288,573,000","299,514,000","270,709,000","131,375,000"
			LongTermDebt,"1,463,848,000","1,478,626,000","1,413,407,000","1,443,192,000","1,484,212,000","2,968,948,000","3,067,243,000","3,078,445,000","2,944,820,000","3,105,420,000","3,133,635,000","3,206,868,000","3,221,709,000","3,159,375,000","3,181,962,000","3,187,788,000","3,208,088,000","3,205,058,000","3,234,146,000","3,240,473,000","3,246,577,000","3,253,004,000","3,583,879,000","3,578,383,000","3,497,569,000","2,195,384,000","2,092,317,000","1,914,555,000","2,018,681,000","1,069,305,000","1,016,002,000","555,812,000","653,626,000","601,941,000","571,955,000","556,276,000","560,098,000","465,638,000","284,632,000","288,573,000","299,514,000","270,709,000","131,375,000"
			LongTermCapitalLeaseObligation,"120,560,000","116,841,000","89,952,000","89,107,000","83,731,000","84,029,000","477,355,000","474,218,000","474,746,000","502,252,000","478,894,000","490,903,000","504,753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
