name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
TotalRevenue,"5,706,000,000","1,376,000,000","1,614,000,000","1,376,000,000","1,340,000,000","1,250,000,000","1,335,000,000","1,126,000,000","1,010,000,000","1,071,000,000","1,256,000,000","1,124,000,000","1,058,000,000","1,090,000,000","1,203,000,000","1,039,000,000","958,000,000","963,000,000","1,045,000,000","917,000,000","917,000,000","825,000,000","917,000,000","841,000,000","811,000,000","745,000,000","849,000,000","750,000,000","710,000,000","677,000,000","829,000,000","771,000,000","788,000,000","653,000,000","815,000,000","764,000,000","663,000,000","675,000,000","769,000,000","719,000,000","654,000,000","628,000,000","779,000,000","686,000,000","682,000,000","789,000,000","752,000,000","652,000,000","662,000,000","918,000,000","861,000,000","769,000,000","668,000,000","878,000,000","854,000,000","848,000,000","800,000,000","989,000,000","869,000,000","804,000,000","784,000,000","928,000,000","854,000,000","822,000,000","796,000,000","1,044,000,000","905,000,000","742,000,000","767,000,000","1,088,000,000"
	OperatingRevenue,"5,706,000,000","1,376,000,000","1,614,000,000","1,376,000,000","1,340,000,000","1,250,000,000","1,335,000,000","1,126,000,000","1,010,000,000","1,071,000,000","1,256,000,000","1,124,000,000","1,058,000,000","1,090,000,000","1,203,000,000","1,039,000,000","958,000,000","963,000,000","1,045,000,000","917,000,000","917,000,000","825,000,000","917,000,000","841,000,000","811,000,000","745,000,000","849,000,000","750,000,000","710,000,000","677,000,000","829,000,000","771,000,000","788,000,000","653,000,000","815,000,000","764,000,000","663,000,000","675,000,000","769,000,000","719,000,000","654,000,000","628,000,000","779,000,000","686,000,000","682,000,000","789,000,000","752,000,000","652,000,000","662,000,000","918,000,000","861,000,000","769,000,000","668,000,000","878,000,000","854,000,000","848,000,000","800,000,000","989,000,000","869,000,000","804,000,000","784,000,000","928,000,000","854,000,000","822,000,000","796,000,000","1,044,000,000","905,000,000","742,000,000","767,000,000","1,088,000,000"
CostOfRevenue,"2,948,000,000","697,000,000","818,000,000","752,000,000","681,000,000","623,000,000","686,000,000","606,000,000","527,000,000","535,000,000","665,000,000","639,000,000","577,000,000","559,000,000","626,000,000","583,000,000","531,000,000","488,000,000","569,000,000","501,000,000","519,000,000","415,000,000","496,000,000","436,000,000","448,000,000","374,000,000","449,000,000","375,000,000","373,000,000","318,000,000","445,000,000","393,000,000","417,000,000","319,000,000","441,000,000","391,000,000","371,000,000","329,000,000","408,000,000","356,000,000","356,000,000","323,000,000","424,000,000","378,000,000","357,000,000","442,000,000","386,000,000","352,000,000","323,000,000","511,000,000","444,000,000","431,000,000","339,000,000","484,000,000","433,000,000","441,000,000","413,000,000","545,000,000","459,000,000","429,000,000","427,000,000","508,000,000","438,000,000","445,000,000","409,000,000","530,000,000","473,000,000","396,000,000","400,000,000","581,000,000"
GrossProfit,"2,758,000,000","679,000,000","796,000,000","624,000,000","659,000,000","627,000,000","649,000,000","520,000,000","483,000,000","536,000,000","591,000,000","485,000,000","481,000,000","531,000,000","577,000,000","456,000,000","427,000,000","475,000,000","476,000,000","416,000,000","398,000,000","410,000,000","421,000,000","405,000,000","363,000,000","371,000,000","400,000,000","375,000,000","337,000,000","359,000,000","384,000,000","378,000,000","371,000,000","334,000,000","374,000,000","373,000,000","292,000,000","346,000,000","361,000,000","363,000,000","298,000,000","305,000,000","355,000,000","308,000,000","325,000,000","347,000,000","366,000,000","300,000,000","339,000,000","407,000,000","417,000,000","338,000,000","329,000,000","394,000,000","421,000,000","407,000,000","387,000,000","444,000,000","410,000,000","375,000,000","357,000,000","420,000,000","416,000,000","377,000,000","387,000,000","514,000,000","432,000,000","346,000,000","367,000,000","507,000,000"
OperatingExpense,"2,091,000,000","513,000,000","557,000,000","524,000,000","497,000,000","476,000,000","453,000,000","432,000,000","916,000,000","585,000,000","426,000,000","456,000,000","423,000,000","409,000,000","430,000,000","440,000,000","399,000,000","610,000,000","386,000,000","417,000,000","347,000,000","332,000,000","327,000,000","350,000,000","318,000,000","319,000,000","338,000,000","338,000,000","314,000,000","315,000,000","361,000,000","354,000,000","386,000,000","339,000,000","359,000,000","414,000,000","284,000,000","289,000,000","310,000,000","322,000,000","291,000,000","283,000,000","316,000,000","298,000,000","309,000,000","320,000,000","346,000,000","301,000,000","315,000,000","360,000,000","363,000,000","313,000,000","314,000,000","353,000,000","355,000,000","356,000,000","359,000,000","400,000,000","333,000,000","298,000,000","326,000,000","340,000,000","350,000,000","349,000,000","342,000,000","370,000,000","406,000,000","438,000,000","340,000,000","377,000,000"
	SellingGeneralAndAdministration,"1,843,000,000","444,000,000","497,000,000","465,000,000","437,000,000","418,000,000","401,000,000","383,000,000","869,000,000","538,000,000","379,000,000","408,000,000","372,000,000","354,000,000","376,000,000","398,000,000","343,000,000","555,000,000","333,000,000","368,000,000","296,000,000","282,000,000","276,000,000","295,000,000","255,000,000","256,000,000","276,000,000","220,000,000","251,000,000","252,000,000","296,000,000","232,000,000","319,000,000","273,000,000","293,000,000","363,000,000","198,000,000","242,000,000","262,000,000","274,000,000","244,000,000","233,000,000","268,000,000","242,000,000","254,000,000","266,000,000","320,000,000","236,000,000","252,000,000","304,000,000","307,000,000","258,000,000","258,000,000","295,000,000","298,000,000","300,000,000","304,000,000","331,000,000","301,000,000","298,000,000","275,000,000","290,000,000","314,000,000","301,000,000","294,000,000","323,000,000","359,000,000","318,000,000","293,000,000","331,000,000"
		GeneralAndAdministrativeExpense,"935,000,000","229,000,000","242,000,000","241,000,000","223,000,000","217,000,000","189,000,000","194,000,000","717,000,000","351,000,000","172,000,000","222,000,000","191,000,000","171,000,000","180,000,000","235,000,000","197,000,000","272,000,000","185,000,000",,"166,000,000","154,000,000","148,000,000","160,000,000","135,000,000","144,000,000","145,000,000",,"134,000,000","143,000,000","152,000,000",,"176,000,000",,,,,,"128,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"935,000,000","229,000,000","242,000,000","241,000,000","223,000,000","217,000,000","189,000,000","194,000,000","717,000,000","351,000,000","172,000,000","222,000,000","191,000,000","171,000,000","180,000,000","235,000,000","197,000,000","272,000,000","185,000,000",,"166,000,000","154,000,000","148,000,000","160,000,000","135,000,000","144,000,000","145,000,000",,"134,000,000","143,000,000","152,000,000",,"176,000,000",,,,,,"128,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"908,000,000","215,000,000","255,000,000","224,000,000","214,000,000","201,000,000","212,000,000","189,000,000","152,000,000","187,000,000","207,000,000","186,000,000","181,000,000","183,000,000","196,000,000","163,000,000","146,000,000","283,000,000","148,000,000",,"130,000,000","128,000,000","128,000,000","135,000,000","120,000,000","112,000,000","131,000,000",,"117,000,000","109,000,000","144,000,000",,"143,000,000",,,,,,"134,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"248,000,000","69,000,000","60,000,000","59,000,000","60,000,000","58,000,000","52,000,000","49,000,000","47,000,000","47,000,000","47,000,000","48,000,000","51,000,000","55,000,000","54,000,000","42,000,000","56,000,000","55,000,000","53,000,000","49,000,000","51,000,000","50,000,000","51,000,000","55,000,000","63,000,000","63,000,000","62,000,000","118,000,000","63,000,000","63,000,000","65,000,000","122,000,000","67,000,000","66,000,000","66,000,000","51,000,000","86,000,000","47,000,000","48,000,000","48,000,000","47,000,000","50,000,000","48,000,000","56,000,000","55,000,000","54,000,000","26,000,000","65,000,000","63,000,000","56,000,000","56,000,000","55,000,000","56,000,000","58,000,000","57,000,000","56,000,000","55,000,000","54,000,000","53,000,000","54,000,000","51,000,000","50,000,000","50,000,000","48,000,000","48,000,000","47,000,000","47,000,000","47,000,000","47,000,000","46,000,000"
