name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992
TotalAssets,"5,043,393,000","5,063,288,000","4,893,626,000","4,433,933,000","3,214,668,000","2,976,980,000","2,670,092,000","2,334,732,000","8,434,749,000","8,332,825,000","8,304,791,000","8,299,105,000","7,159,902,000","6,874,585,000","6,372,347,000","6,235,284,000","6,030,974,000","5,867,810,000","5,540,955,000","4,786,067,000","4,619,327,000","4,645,873,000","4,671,160,000","4,660,022,000","5,052,343,000","5,209,950,000","4,027,318,000","4,075,058,000","3,958,105,000","4,274,878,000","4,238,410,000","4,167,478,000","4,224,056,000","4,234,684,000","3,804,782,000","3,812,491,000","3,780,246,000","3,805,828,000","3,582,575,000","3,546,348,000","3,352,478,000","3,409,865,000","3,548,327,000","3,509,301,000","3,536,629,000","3,439,554,000","3,612,198,000","3,714,912,000","3,770,514,000","4,015,889,000","5,184,004,000","5,263,493,000","5,373,700,000","5,250,598,000","5,083,140,000","12,028,299,000","12,568,523,000","12,524,520,000","12,861,285,000","12,922,131,000","13,114,601,000","13,194,423,000","13,170,596,000","13,429,928,000","13,743,974,000","13,917,765,000","14,710,345,000","21,783,573,000","23,225,372,000","22,398,865,000","22,034,408,000","22,164,125,000","22,243,336,000","21,586,588,000","21,747,621,000","18,513,624,000","16,220,043,000","15,663,113,000","14,702,148,000","14,409,106,000","7,990,358,000","6,539,850,000","11,687,907,000","10,811,257,000","10,580,365,000","10,473,870,000","10,611,093,000","10,462,407,000","9,604,479,000","9,253,200,000","9,158,400,000","8,713,900,000","8,396,600,000","8,327,100,000","8,267,000,000","8,181,800,000","7,713,500,000","2,670,800,000","2,637,300,000","2,083,700,000","2,099,300,000","2,116,200,000","122,700,000","131,400,000","135,000,000","139,800,000","142,900,000","139,900,000","140,700,000","142,200,000","145,500,000","150,900,000","151,900,000","153,100,000","153,700,000","155,500,000","157,700,000","150,100,000"
	CurrentAssets,"1,233,810,000","1,218,252,000","1,052,059,000","634,476,000","1,204,238,000","1,020,212,000","738,159,000","451,748,000","3,536,309,000","3,706,989,000","3,684,294,000","3,914,087,000","2,829,898,000","2,762,739,000","2,472,894,000","2,346,772,000","2,222,932,000","2,125,205,000","1,726,903,000","2,013,181,000","1,886,322,000","1,842,735,000","1,799,530,000","1,792,868,000","1,884,329,000","1,945,010,000","1,246,246,000","1,322,762,000","1,293,943,000","1,553,881,000","1,455,279,000","1,477,432,000","1,471,076,000","1,475,386,000","1,129,921,000","1,070,735,000","1,055,682,000","1,156,750,000","988,227,000","1,279,221,000","1,077,649,000","1,159,133,000","1,124,141,000","1,149,091,000","1,567,335,000","1,543,985,000","1,631,578,000","1,725,073,000","1,800,998,000","2,000,049,000","2,083,616,000","2,151,739,000","2,324,121,000","2,186,786,000","1,767,732,000","2,826,829,000","2,810,321,000","3,287,429,000","3,124,094,000","3,104,541,000","3,685,493,000","3,812,337,000","3,463,735,000","3,655,587,000","3,927,857,000","3,993,528,000","4,785,064,000","6,563,918,000","6,074,571,000","4,884,752,000","4,388,071,000","4,709,957,000","4,933,036,000","4,214,976,000","5,376,274,000","5,851,004,000","4,625,096,000","4,622,222,000","3,874,374,000","4,344,068,000","2,713,488,000","2,385,659,000","2,908,751,000","2,036,836,000","1,592,875,000","1,775,835,000","1,716,687,000","1,616,641,000","1,596,620,000","1,388,500,000","1,306,200,000","1,198,400,000","1,371,100,000","1,267,500,000","1,088,000,000","916,300,000","910,400,000","420,700,000","407,400,000","249,400,000","249,800,000","248,600,000","20,200,000","25,500,000","29,400,000","27,700,000","27,200,000","20,400,000","16,000,000","14,900,000","15,600,000","17,400,000","15,700,000","14,100,000","13,200,000","11,900,000","10,600,000","2,600,000"
		CashCashEquivalentsAndShortTermInvestments,"921,097,000","827,202,000","523,185,000","248,913,000","845,696,000","739,164,000","398,884,000","129,294,000","2,892,641,000","3,159,288,000","3,103,354,000","3,313,708,000","2,257,738,000","2,255,297,000","1,879,539,000","1,765,239,000","1,663,167,000","1,635,804,000","1,255,317,000","1,537,284,000","1,431,030,000","1,418,529,000","1,367,646,000","1,325,192,000","1,432,480,000","1,520,647,000","820,385,000","889,932,000","877,218,000","1,151,053,000","1,050,761,000","1,068,937,000","1,042,854,000","1,106,448,000","767,992,000","686,500,000","679,571,000","770,581,000","640,705,000","945,793,000","775,645,000","869,848,000","864,992,000","911,863,000","1,317,485,000","1,306,096,000","1,373,429,000","1,466,953,000","1,527,404,000","1,733,588,000","1,767,044,000","1,862,389,000","2,009,323,000","1,870,586,000","1,463,627,000","1,575,382,000","1,403,357,000","1,912,090,000","1,788,291,000","1,810,989,000","2,008,611,000","2,325,882,000","1,874,192,000","2,152,183,000","2,375,064,000","2,475,138,000","3,012,558,000","4,635,917,000","4,120,529,000","3,567,207,000","3,367,026,000","3,726,757,000","3,923,086,000","3,318,797,000","4,478,158,000","4,965,820,000","3,822,583,000","3,927,172,000","3,146,028,000","3,639,995,000","1,935,782,000","1,149,841,000","1,043,435,000","733,650,000","389,828,000","370,575,000","433,896,000","518,238,000","530,133,000","424,200,000","386,000,000","256,700,000","508,800,000","445,400,000","292,200,000","135,900,000","162,200,000","116,000,000","106,100,000","30,800,000","41,600,000","42,600,000","13,900,000","19,800,000","23,300,000","21,600,000","22,200,000","16,200,000","12,100,000","11,100,000","12,000,000","13,500,000","11,900,000","10,100,000","9,900,000","9,200,000","8,000,000","200,000"
			CashAndCashEquivalents,"912,434,000","815,384,000","511,311,000","236,460,000","845,696,000","739,164,000","398,884,000","129,294,000","2,822,729,000","3,139,295,000","2,946,180,000","3,151,959,000","2,217,337,000","2,131,632,000","1,670,984,000","1,644,829,000","1,657,537,000","1,630,809,000","1,255,317,000","1,522,300,000","1,397,038,000","1,329,187,000","1,189,784,000","1,245,984,000","1,238,664,000","1,481,447,000","766,448,000","656,409,000","671,597,000","990,405,000","931,712,000","987,326,000","1,003,311,000","1,100,444,000","741,652,000","678,725,000","673,757,000","749,977,000","501,779,000","807,196,000","624,096,000","704,153,000","679,311,000","622,866,000","848,595,000","742,099,000","902,214,000","915,169,000","952,272,000","1,245,997,000","1,405,770,000","1,608,422,000","1,792,795,000","1,744,994,000","1,342,112,000","1,431,991,000","1,234,050,000","1,585,302,000","1,378,593,000","1,025,699,000","1,221,167,000","1,428,140,000","1,068,857,000","1,060,666,000","1,086,399,000","987,080,000","909,398,000","2,492,039,000","1,951,465,000","1,157,462,000","1,123,835,000","1,211,739,000","1,491,169,000","899,062,000","2,418,435,000","3,142,943,000","2,593,280,000","3,077,410,000","675,413,000","3,219,634,000","1,709,568,000","978,377,000","899,759,000","632,316,000","309,105,000","244,223,000","359,079,000","457,133,000","480,449,000","424,200,000","386,000,000","256,700,000","508,800,000","445,400,000","292,200,000","135,900,000","162,200,000","116,000,000","106,100,000","30,800,000","41,600,000","42,600,000","13,900,000","19,800,000","23,300,000","21,600,000","22,200,000","16,200,000","12,100,000","11,100,000","12,000,000","13,500,000","11,900,000","10,100,000","9,900,000","9,200,000","8,000,000","200,000"
				CashFinancial,"477,163,000",,"502,583,000",,,,,,"642,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"435,271,000",,"8,728,000",,,,,,"2,180,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"8,663,000","11,818,000","11,874,000","12,453,000",,,,,"69,912,000","19,993,000","157,174,000","161,749,000","40,401,000","123,665,000","208,555,000","120,410,000","5,630,000","4,995,000","0","14,984,000","33,992,000","89,342,000","177,862,000","79,208,000","193,816,000","39,200,000","53,937,000","233,523,000","205,621,000","160,648,000","119,049,000","81,611,000","39,543,000","6,004,000","26,340,000","7,775,000","5,814,000","20,604,000","138,926,000","138,597,000","151,549,000","165,695,000","185,681,000","288,997,000","468,890,000","563,997,000","471,215,000","551,784,000","575,132,000","487,591,000","361,274,000","253,967,000","216,528,000","125,592,000","121,515,000","143,391,000","169,307,000","326,788,000","409,698,000","785,290,000","787,444,000","897,742,000","805,335,000","1,091,517,000","1,288,665,000","1,488,058,000","2,103,160,000","2,143,878,000","2,169,064,000","2,409,745,000","2,243,191,000","2,515,018,000","2,431,917,000","2,419,735,000","2,059,723,000","1,822,877,000","1,229,303,000","849,762,000","2,470,615,000","420,361,000","226,214,000","171,464,000","143,676,000","101,334,000","80,723,000","126,352,000","74,817,000","61,105,000","49,684,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"180,577,000","188,482,000","382,897,000","259,325,000","210,679,000","137,023,000","199,682,000","186,447,000","375,854,000","379,190,000","355,924,000","365,495,000","345,686,000","359,138,000","347,158,000","343,576,000","325,263,000","337,266,000","271,209,000","219,946,000","218,504,000","261,490,000","199,328,000","189,491,000","234,546,000","276,870,000","246,978,000","223,106,000","232,464,000","240,591,000","235,035,000","223,436,000","241,017,000","219,650,000","209,949,000","235,950,000","235,181,000","257,267,000","220,735,000","205,156,000","181,804,000","177,030,000","154,401,000","126,887,000","131,735,000","119,581,000","113,251,000","104,971,000","109,422,000","101,834,000","91,578,000","90,189,000","91,762,000","213,544,000","118,149,000","427,693,000","599,476,000","483,336,000","515,830,000","459,512,000","584,314,000","528,505,000","546,252,000","485,989,000","508,652,000","487,968,000","497,822,000","611,298,000","588,875,000","550,867,000","492,771,000","452,735,000","458,282,000","429,424,000","392,068,000","375,825,000","383,014,000","310,811,000","316,615,000","291,789,000","274,493,000","866,341,000","1,281,711,000","727,494,000","677,399,000","646,196,000","619,016,000","560,303,000","512,266,000","454,300,000","391,600,000","450,800,000","368,200,000","372,100,000","286,200,000","318,700,000","283,400,000","96,900,000","98,400,000","53,600,000","53,300,000","56,800,000","3,800,000","3,500,000","3,400,000","3,200,000","3,300,000","3,200,000","2,700,000","2,800,000","2,700,000","2,700,000","2,600,000","2,700,000","2,800,000","2,400,000","2,000,000","1,800,000"
			AccountsReceivable,"180,577,000","188,482,000","182,083,000","259,325,000","210,679,000","137,023,000","199,682,000","186,447,000","375,854,000","298,334,000","355,924,000","365,495,000","345,686,000","279,189,000","347,158,000","343,576,000","325,263,000","304,027,000","271,209,000","219,946,000","218,504,000","220,138,000","199,328,000","189,491,000","234,546,000","250,077,000","246,978,000","223,106,000","232,464,000","236,086,000","235,035,000","223,436,000","241,017,000","207,408,000","209,949,000","235,950,000","235,181,000","229,830,000","220,735,000","205,156,000","181,804,000","177,030,000","154,401,000","126,887,000","131,735,000","119,581,000","113,251,000","104,971,000","109,422,000","101,834,000","91,578,000","90,189,000","91,762,000","98,402,000","118,149,000","427,693,000","508,291,000","483,336,000","515,830,000","459,512,000","584,314,000","528,505,000","546,252,000","485,989,000","508,652,000","487,968,000","497,822,000","611,298,000","588,875,000","550,867,000","492,771,000","452,735,000","458,282,000","429,424,000","392,068,000","375,825,000","383,014,000","310,811,000","316,615,000","291,789,000","274,493,000","276,716,000","1,281,711,000","727,494,000","677,399,000",,"619,016,000","560,303,000","512,266,000",,"391,600,000","450,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"180,830,000","188,763,000","182,364,000","259,632,000","210,983,000","137,309,000","199,988,000","187,060,000","404,523,000","323,060,000","380,927,000","390,194,000","365,599,000","298,049,000","366,993,000","361,536,000","339,502,000",,"284,056,000","232,282,000","235,622,000","236,543,000","215,978,000","206,293,000","249,780,000","266,605,000","263,180,000","238,836,000","245,592,000","248,523,000","246,986,000","234,879,000","250,540,000","215,948,000","220,388,000","245,546,000","244,089,000","240,918,000","228,806,000","211,931,000","189,447,000",,"163,355,000","135,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
