name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
TotalAssets,"19,163,708,000","19,575,028,000","19,108,922,000","19,635,108,000","18,817,660,000","18,439,248,000","18,778,727,000","17,903,118,000","12,018,799,000","11,520,717,000","11,723,790,000","11,182,427,000","10,143,894,000","9,833,425,000","10,617,104,000","11,092,846,000","10,769,266,000","9,839,555,000","10,471,829,000","10,883,548,000","9,906,636,000","9,382,736,000","9,602,610,000","9,684,625,000","9,038,882,000","8,401,313,000","7,599,471,000","7,617,643,000","7,133,225,000","6,825,370,000","6,532,435,000","5,635,728,000","5,014,231,000","4,153,173,000","3,925,112,000","3,793,258,000","3,458,624,000","3,201,234,000","2,654,091,000","2,283,032,000","1,975,592,000","2,077,532,000"
TotalLiabilitiesNetMinorityInterest,"17,786,302,000","18,208,811,000","17,824,623,000","18,384,379,000","17,628,939,000","17,322,162,000","17,727,236,000","16,895,271,000","11,054,163,000","10,467,922,000","10,704,640,000","10,191,022,000","9,165,521,000","8,876,609,000","9,662,292,000","10,156,619,000","9,850,178,000","8,918,591,000","9,561,187,000","9,973,259,000","9,026,819,000","8,526,864,000","8,812,790,000","9,004,063,000","8,439,633,000","7,847,411,000","7,061,493,000","7,094,142,000","6,675,274,000","6,382,225,000","6,106,636,000","5,221,988,000","4,613,293,000","3,766,550,000","3,536,227,000","3,413,485,000","3,181,714,000","2,931,759,000","2,392,589,000","2,124,316,000","1,824,284,000","1,929,784,000"
TotalEquityGrossMinorityInterest,"1,377,406,000","1,366,217,000","1,284,299,000","1,250,729,000","1,188,721,000","1,117,086,000","1,051,491,000","1,007,847,000","964,636,000","1,052,795,000","1,019,150,000","991,405,000","978,373,000","956,816,000","954,812,000","936,227,000","919,088,000","920,964,000","910,642,000","910,289,000","879,817,000","855,872,000","789,820,000","680,562,000","599,249,000","553,902,000","537,978,000","523,501,000","457,951,000","443,145,000","425,799,000","413,740,000","400,938,000","386,623,000","388,885,000","379,773,000","276,910,000","269,475,000","261,502,000","158,716,000","151,308,000","147,748,000"
	StockholdersEquity,"1,377,406,000","1,366,217,000","1,284,299,000","1,250,729,000","1,188,721,000","1,117,086,000","1,051,491,000","1,007,847,000","964,636,000","1,052,795,000","1,019,150,000","991,405,000","978,373,000","956,816,000","954,812,000","936,227,000","919,088,000","920,964,000","910,642,000","910,289,000","879,817,000","855,872,000","789,820,000","680,562,000","599,249,000","553,902,000","537,978,000","523,501,000","457,951,000","443,145,000","425,799,000","413,740,000","400,938,000","386,623,000","388,885,000","379,773,000","276,910,000","269,475,000","261,502,000","158,716,000","151,308,000","147,748,000"
		CapitalStock,"172,676,000","172,516,000","171,612,000","251,105,000","250,990,000","250,457,000","250,307,000","250,262,000","250,222,000","250,088,000","249,997,000","249,954,000","249,883,000","249,723,000","249,689,000","249,671,000","249,468,000","249,384,000","248,789,000","248,732,000","248,638,000","248,291,000","245,623,000","163,087,000","107,244,000","83,001,000","82,982,000","82,971,000","27,356,000","27,278,000","27,267,000","27,262,000","24,826,000","24,756,000","24,742,000","24,710,000","18,531,000","18,507,000","18,507,000","11,395,000","11,395,000","11,395,000"
			PreferredStock,"137,794,000","137,794,000","137,794,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,471,000","217,549,000","135,270,000","79,677,000","55,569,000","55,569,000","55,569,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"34,882,000","34,722,000","33,818,000","33,634,000","33,519,000","32,986,000","32,836,000","32,791,000","32,751,000","32,617,000","32,526,000","32,483,000","32,412,000","32,252,000","32,218,000","32,200,000","31,997,000","31,913,000","31,318,000","31,261,000","31,167,000","30,820,000","28,074,000","27,817,000","27,567,000","27,432,000","27,413,000","27,402,000","27,356,000","27,278,000","27,267,000","27,262,000","24,826,000","24,756,000","24,742,000","24,710,000","18,531,000","18,507,000","18,507,000","11,395,000","11,395,000","11,395,000"
		AdditionalPaidInCapital,"542,402,000","542,391,000","525,894,000","519,294,000","515,318,000","455,592,000","452,965,000","450,665,000","446,840,000","444,218,000","441,499,000","439,067,000","436,713,000","434,314,000","431,205,000","428,796,000","424,099,000","422,096,000","429,633,000","428,488,000","428,454,000","427,008,000","374,727,000","367,843,000","364,647,000","362,607,000","360,903,000","359,455,000","357,523,000","355,822,000","354,561,000","353,371,000","308,820,000","307,231,000","306,183,000","305,364,000","213,022,000","212,090,000","211,868,000","123,868,000","123,130,000","122,602,000"
		RetainedEarnings,"780,628,000","705,732,000","607,085,000","496,844,000","438,802,000","438,581,000","385,750,000","338,665,000","319,529,000","381,519,000","357,608,000","334,157,000","328,476,000","316,651,000","302,404,000","299,990,000","279,942,000","258,076,000","240,076,000","235,938,000","215,830,000","193,698,000","176,929,000","158,292,000","140,924,000","124,511,000","107,731,000","93,422,000","82,373,000","68,421,000","55,245,000","43,581,000","79,144,000","71,008,000","61,997,000","53,729,000","45,503,000","38,314,000","30,748,000","24,112,000","17,608,000","14,496,000"
		TreasuryStock,"55,752,000","49,442,000","21,780,000","21,780,000","21,780,000","21,780,000","21,780,000","21,780,000","21,780,000","21,780,000","21,780,000","21,780,000","21,780,000","21,209,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,233,000","8,254,000","8,254,000","8,254,000","8,254,000","8,254,000","8,254,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000"
