name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"-305,601,000","-132,726,000","-14,114,000","-95,596,000","-63,165,000","-125,778,000","-24,799,000","622,326,000","-101,164,000","-109,328,000","-44,895,000","-71,704,000","-81,228,000","-80,188,000","-67,582,000","-55,005,000","-2,859,000","-49,563,000","-34,750,000","-26,518,000","-27,517,000","-31,080,000","-18,797,000","-18,634,000","-17,833,000","30,751,000","-13,046,000","-12,465,000","-11,055,000","4,890,000","-11,580,000","-8,566,000","-8,644,000","-6,610,000"
	CashFlowFromContinuingOperatingActivities,"-305,601,000","-132,726,000","-14,114,000","-95,596,000","-63,165,000","-125,778,000","-24,799,000","622,326,000","-101,164,000","-109,328,000","-44,895,000","-71,704,000","-81,228,000","-80,188,000","-67,582,000","-55,005,000","-2,859,000","-49,563,000","-34,750,000","-26,518,000","-27,517,000","-31,080,000","-18,797,000","-18,634,000","-17,833,000","30,751,000","-13,046,000","-12,465,000","-11,055,000","4,890,000","-11,580,000","-8,566,000","-8,644,000","-6,610,000"
		NetIncomeFromContinuingOperations,"-650,370,000","-105,999,000","-318,686,000","-117,240,000","-108,445,000","-99,714,000","-85,668,000","633,978,000","-123,473,000","-110,955,000","-66,331,000","-94,275,000","-99,681,000","-87,407,000","-80,322,000","-72,723,000","-27,048,000","-56,549,000","-49,027,000","-37,703,000","-33,412,000","-27,977,000","-21,263,000","-16,834,000","-18,894,000","-15,504,000","-15,575,000","-12,642,000","-12,980,000","-11,572,000","-14,468,000","-10,503,000","-8,287,000","-7,027,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","407,000","38,000","24,000","95,000","-1,000","-18,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","407,000","38,000","24,000","95,000","-1,000","-18,000"
		DepreciationAmortizationDepletion,"6,499,000","1,628,000","1,663,000","1,616,000","1,592,000","1,608,000","1,672,000","1,648,000","1,668,000","1,571,000","-2,075,000","2,605,000","2,510,000","2,219,000","1,170,000","1,163,000","1,133,000","780,000","391,000","396,000","393,000","398,000","393,000","407,000","396,000","386,000","333,000","204,000","202,000","209,000","206,000","143,000","139,000","134,000"
			DepreciationAndAmortization,"6,499,000","1,628,000","1,663,000","1,616,000","1,592,000","1,608,000","1,672,000","1,648,000","1,668,000","1,571,000","-2,075,000","2,605,000","2,510,000","2,219,000","1,170,000","1,163,000","1,133,000","780,000","391,000","396,000","393,000","398,000","393,000","407,000","396,000","386,000","333,000","204,000","202,000","209,000","206,000","143,000","139,000","134,000"
		AmortizationOfSecurities,,,,,,,"221,000","271,000","108,000","-134,000","-583,000","-1,393,000","-1,641,000","-1,332,000","-1,447,000","-1,259,000","-983,000","-692,000","-286,000","-110,000","-10,000","86,000","97,000","94,000","75,000","35,000",,,,,,,,
		StockBasedCompensation,"94,345,000","23,399,000","22,681,000","23,958,000","24,307,000","20,684,000","19,504,000","19,635,000","19,528,000","16,859,000","15,699,000","14,993,000","13,666,000","10,295,000","8,832,000","8,391,000","7,762,000","5,549,000","3,705,000","3,599,000","2,979,000","2,240,000","1,646,000","1,905,000","1,487,000","1,102,000","1,195,000","971,000","2,174,000","840,000","1,300,000","567,000","192,000","267,000"
		OtherNonCashItems,"270,434,000","2,850,000","262,297,000","2,920,000","2,367,000","2,058,000","1,603,000","1,525,000","1,701,000","1,391,000",,,,,"-16,000","2,000","4,000","4,000","5,000","8,000","8,000","11,000","14,000","17,000","20,000","22,000","25,000","26,000","29,000","29,000","20,000","16,000","19,000","30,000"
		ChangeInWorkingCapital,"-27,870,000","-54,604,000","16,570,000","-6,850,000","17,014,000","-50,414,000","37,869,000","-34,731,000","-696,000","-18,060,000","3,404,000","6,366,000","3,918,000","-3,963,000","4,201,000","9,421,000","16,273,000","1,345,000","10,462,000","7,292,000","2,525,000","-5,838,000","316,000","-4,223,000","-917,000","44,710,000","976,000","-1,024,000","-887,000","15,346,000","1,338,000","1,116,000","-706,000","4,000"
			ChangeInReceivables,"11,185,000","4,390,000","-7,321,000","9,477,000","4,639,000","-18,600,000","35,992,000","-36,975,000","827,000","-1,695,000","-18,429,000","282,000",,,,"-345,000","0","0","3,435,000","-360,000","-249,000","751,000","-122,000","-104,000","881,000","-818,000","-944,000","-547,000","-1,439,000","-484,000",,"0","0","0"
				ChangesInAccountReceivables,"5,825,000","-3,645,000","-6,768,000","7,032,000","9,206,000","-27,613,000","37,318,000","-40,965,000","1,107,000","-3,847,000","1,751,000","-1,664,000",,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-17,552,000","-9,828,000","-749,000","-7,270,000","295,000","-4,837,000","-2,216,000","-1,743,000","-2,366,000","-382,000",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-12,301,000","-19,588,000","6,488,000","-1,040,000","1,839,000","-2,594,000","-5,354,000","1,893,000","-7,751,000","-1,408,000","3,837,000","-2,335,000","-2,917,000","-1,923,000","-137,000","3,333,000","-385,000","3,473,000","-7,094,000","2,436,000","-636,000","-1,972,000","760,000","-1,233,000","-319,000","2,262,000","-438,000","-405,000","-275,000","-364,000","462,000","262,000","-1,222,000","29,000"
			ChangeInPayablesAndAccruedExpense,"25,559,000","-7,533,000","18,016,000","-4,112,000","18,661,000","-22,249,000","15,828,000","3,366,000","9,090,000","-12,861,000","13,115,000","12,028,000","13,511,000","-226,000","5,189,000","8,360,000","11,817,000","-1,007,000","7,178,000","4,701,000","5,731,000","-1,481,000","4,223,000","-1,075,000","2,383,000","246,000","1,119,000","991,000","-165,000","1,402,000","916,000","887,000","549,000","9,000"
				ChangeInPayable,"15,201,000","9,516,000","-923,000","7,688,000","-1,080,000","-1,464,000","1,187,000","-2,780,000","-2,913,000","3,715,000","2,543,000","-4,386,000","2,309,000","982,000","-689,000","1,029,000","-303,000","-482,000","1,657,000","-422,000","226,000","71,000","377,000","-800,000","-140,000","567,000","707,000","-97,000","-736,000","1,517,000","-493,000","571,000","-272,000","-318,000"
					ChangeInAccountPayable,"15,201,000","9,516,000","-923,000","7,688,000","-1,080,000","-1,464,000","1,187,000","-2,780,000","-2,913,000","3,715,000","2,543,000","-4,386,000","2,309,000","982,000","-689,000","1,029,000","-303,000","-482,000","1,657,000","-422,000","226,000","71,000","377,000","-800,000","-140,000","567,000","707,000","-97,000","-736,000","1,517,000","-493,000","571,000","-272,000","-318,000"
				ChangeInAccruedExpense,"10,358,000","-17,049,000","18,939,000","-11,800,000","19,741,000","-20,785,000","14,641,000","6,146,000","12,003,000","-16,576,000","10,572,000","16,414,000","11,202,000","-1,208,000","5,878,000","7,331,000","12,120,000","-525,000","5,521,000","5,123,000","5,505,000","-1,552,000","3,846,000","-275,000","2,523,000","-321,000","412,000","1,088,000","571,000","-115,000","1,409,000","316,000","821,000","327,000"
			ChangeInOtherCurrentAssets,"-15,483,000","-13,741,000","1,056,000","987,000","-3,785,000","-44,000",,,,"-66,000",,,,"-114,000","23,000","-681,000","-3,557,000","-27,000","342,000","-804,000","-10,000","14,000","-299,000","12,000","-28,000","11,000","3,000","-524,000",,,,,,
			ChangeInOtherCurrentLiabilities,"-1,630,000","4,947,000","-2,099,000","-2,011,000","-1,940,000","-1,905,000","-1,776,000","-1,752,000","-1,787,000","-1,073,000","61,000","-591,000","-596,000","-969,000",,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-17,648,000","-13,251,000","1,179,000","-2,881,000","-2,695,000","-185,000","-4,605,000","480,000","1,225,000","-575,000","4,800,000","-3,018,000","-1,145,000","-731,000","-1,219,000","-1,246,000","8,398,000","-1,094,000","6,601,000","1,319,000","-2,311,000","-3,150,000","-4,246,000","-1,823,000","-3,834,000","43,009,000","1,236,000","-539,000","1,023,000","14,792,000","-40,000","-33,000","-33,000","-34,000"
InvestingCashFlow,"-399,147,000","-41,090,000","-346,954,000","104,073,000","-115,176,000","132,197,000","-75,532,000","-430,138,000","11,561,000","59,860,000","67,736,000","74,537,000","-248,053,000","89,314,000","56,241,000","16,590,000","-14,791,000","-219,128,000","49,872,000","-7,871,000","-153,636,000","35,787,000","-138,167,000","-15,618,000","5,448,000","-70,365,000","-3,684,000","-822,000","-288,000","-1,285,000","-399,000","-189,000","-18,000","-94,000"
	CashFlowFromContinuingInvestingActivities,"-399,147,000","-41,090,000","-346,954,000","104,073,000","-115,176,000","132,197,000","-75,532,000","-430,138,000","11,561,000","59,860,000","67,736,000","74,537,000","-248,053,000","89,314,000","56,241,000","16,590,000","-14,791,000","-219,128,000","49,872,000","-7,871,000","-153,636,000","35,787,000","-138,167,000","-15,618,000","5,448,000","-70,365,000","-3,684,000","-822,000","-288,000","-1,285,000","-399,000","-189,000","-18,000","-94,000"
