name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000
OperatingCashFlow,"122,308,000","901,000","49,196,000","41,594,000","30,617,000","28,084,000","63,416,000","38,878,000","90,552,000","40,913,000","21,719,000","38,068,000","17,635,000","26,900,000","28,896,000","40,910,000","22,635,000","24,313,000","66,641,000","25,425,000","19,263,000","30,896,000","36,911,000","3,306,000","30,461,000","20,963,000","26,972,000","12,109,000","10,487,000","17,469,000","26,961,000","14,365,000","24,538,000","-4,860,000","23,912,000","13,733,000","13,556,000","15,221,000","19,651,000","14,801,000","25,386,000","15,431,000","23,584,000","11,185,000","7,671,000","15,196,000","16,730,000","27,658,000","5,894,000","16,602,000","26,368,000","17,430,000","16,153,000","16,667,000","23,065,000","11,132,000","13,697,000","-2,693,000","8,501,000","8,874,000","2,814,000","9,012,000","5,618,000","-1,665,000","3,794,000","2,504,000","15,180,000","3,784,000","1,363,000","1,675,000","4,524,000","5,208,000","4,897,000","2,425,000","4,940,000","8,833,000","2,296,000","4,202,000","4,075,000","2,550,000","1,611,000","5,460,000","4,606,000","3,223,792","4,178,516","1,577,692","2,621,994","1,996,754","1,187,917","2,300,000"
	CashFlowFromContinuingOperatingActivities,"122,308,000","901,000","49,196,000","41,594,000","30,617,000","28,084,000","63,416,000","38,878,000","90,552,000","40,913,000","21,719,000","38,068,000","17,636,000","26,899,000","28,896,000","40,910,000","22,635,000","24,313,000","66,641,000","25,425,000","19,263,000","30,896,000","36,911,000","3,306,000","30,461,000","20,963,000","26,972,000","12,109,000","10,487,000","17,469,000","26,961,000","14,365,000","24,538,000","-4,860,000","23,912,000","13,733,000","13,556,000","15,221,000","19,651,000","14,801,000","25,386,000","15,431,000","23,584,000","11,185,000","7,671,000","15,196,000","16,730,000","27,658,000","5,894,000","16,602,000","26,368,000","17,430,000","16,153,000","16,667,000","23,065,000","11,132,000","13,697,000","-2,693,000","8,501,000","8,874,000","2,814,000","9,012,000","5,618,000","-1,665,000","3,794,000","2,504,000","15,180,000","3,784,000","1,363,000","1,675,000","4,524,000","5,208,000","4,897,000","2,425,000","4,940,000","8,833,000","2,296,000","4,202,000","4,075,000","2,550,000","1,611,000","5,460,000","4,606,000","3,223,792","4,178,516","1,577,692","2,621,994","1,996,754","1,187,917","2,300,000"
		NetIncomeFromContinuingOperations,"38,907,000","8,363,000","1,314,000","21,143,000","8,087,000","13,775,000","10,985,000","10,224,000","-8,960,000","-13,998,000","12,680,000","5,092,000","7,590,000","-1,922,000","31,347,000","5,773,000","6,467,000","-5,454,000","-6,537,000","3,849,000","5,623,000","-860,000","4,064,000","1,991,000","3,382,000","-1,433,000","1,260,000","8,291,000","3,563,000","-4,476,000","4,295,000","4,509,000","5,256,000","-12,375,000","1,348,000","-367,000","2,761,000","-1,366,000","56,559,000","4,981,000","2,899,000","-152,000","4,496,000","48,000",,,"3,392,000","-253,000","-11,735,000","-4,089,000","660,000","-1,702,000","-311,000","-822,000","-5,350,000","138,000","-2,149,000","-5,475,000","-12,762,000","-1,955,000","964,000","-4,378,000","-2,321,000","-1,395,000","-980,000","-2,198,000","564,000","-37,000",,,"-6,857,000","-4,517,000","-1,897,000","-1,305,000",,,"701,000","-1,996,000","-2,181,000",,,"917,000","6,395,000","1,968,496","5,214,922","922,582","-409,340","1,060,018","651,300","-200,000"
		OperatingGainsLosses,"-32,559,000","-22,208,000","-3,997,000","-3,127,000","-3,227,000","-14,837,000","-4,338,000","4,451,000","2,329,000","-1,184,000","5,945,000","-1,038,000","-2,142,000","-902,000","-41,219,000","-3,195,000","-3,643,000","-4,913,000","-4,868,000","-3,875,000","-4,842,000","-1,973,000","-1,246,000","-2,642,000","-2,833,000","-2,279,000","-3,145,000","-6,077,000","-3,133,000","-1,140,000","-3,381,000","-720,000","-1,129,000","15,300,000","-1,038,000","-1,622,000","-3,574,000","-1,036,000","-7,644,000","-1,580,000","90,000","337,000","-822,000","329,000","-2,517,000","539,000","-54,000","750,000","3,838,000","-1,757,000","-8,321,000","810,000","800,000","-2,609,000","728,000","-76,000","-911,000","-625,000","-5,481,000","25,000","245,000","-35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,"0",,,,"0","-845,000",,,,,,,"-611,000",,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"3,681,000","1,128,000","1,525,000","2,595,000","-1,567,000","-1,307,000","657,000","341,000","-569,000","771,000","393,000","917,000","102,000","971,000","150,000","-373,000","105,000","-1,936,000","314,000","420,000","453,000","-45,000","392,000","-66,000","441,000","0","92,000","738,000","74,000","-38,000","-468,000","1,289,000","46,000","246,000","675,000","-5,000","192,000","170,000","201,000","-45,000","276,000","24,000","-312,000","-331,000","-1,856,000","259,000",,"451,000","51,000","104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-31,244,000","-20,819,000","-7,521,000","-2,869,000","-35,000","-11,245,000","-1,995,000","680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,921,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-6,492,000","-2,517,000","1,999,000","-2,853,000","-3,121,000","-2,285,000","1,047,000","3,430,000","-945,000","-1,955,000","5,552,000","-1,955,000","-2,244,000","-1,873,000","-41,369,000","-2,822,000","-3,748,000","-2,977,000","-5,182,000","-3,450,000","-2,994,000","-1,928,000","-1,638,000","-2,576,000","-3,274,000","-2,279,000","-2,626,000","-1,992,000","-3,207,000","-1,102,000","-2,248,000","-2,009,000","-1,646,000","-1,067,000","-1,713,000","-1,617,000","-1,658,000","-1,206,000","-10,622,000","1,242,000","-186,000","313,000","-510,000","660,000","-661,000","280,000","-2,116,000","-2,282,000","-1,971,000","-1,861,000","-1,617,000","-1,751,000","-2,453,000","-2,635,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"174,062,000","43,920,000","43,509,000","43,651,000","42,982,000","40,519,000","39,405,000","37,922,000","38,190,000","39,193,000","37,308,000","37,501,000","37,020,000","35,620,000","19,477,000","17,480,000","18,086,000","17,856,000","16,477,000","17,053,000","16,612,000","16,654,000","17,069,000","17,318,000","15,811,000","16,412,000","16,775,000","14,601,000","14,941,000","14,294,000","14,065,000","14,423,000","15,199,000","15,571,000","14,840,000","14,762,000","14,528,000","14,760,000","14,586,000","13,369,000","14,893,000","14,892,000","14,955,000","14,309,000","14,296,000","13,921,000","13,844,000","13,002,000","13,876,000","13,275,000","6,917,000","20,497,000","13,212,000","13,174,000","12,063,000","13,753,000","14,442,000","13,290,000","11,358,000","12,833,000","10,442,000","10,648,000",,,,,,,,,,,,,,,,,"4,118,000",,,,"3,165,000","2,754,333","2,427,578","2,358,089","2,536,644","2,200,597","2,035,349","2,000,000"
			DepreciationAndAmortization,"174,062,000","43,920,000","43,509,000","43,651,000","42,982,000","40,519,000","39,405,000","37,922,000","38,190,000","39,193,000","37,308,000","37,501,000","37,020,000","35,620,000","19,477,000","17,480,000","18,086,000","17,856,000","16,477,000","17,053,000","16,612,000","16,654,000","17,069,000","17,318,000","15,811,000","16,412,000","16,775,000","14,601,000","14,941,000","14,294,000","14,065,000","14,423,000","15,199,000","15,571,000","14,840,000","14,762,000","14,528,000","14,760,000","14,586,000","13,369,000","14,893,000","14,892,000","14,955,000","14,309,000","14,296,000","13,921,000","13,844,000","13,002,000","13,876,000","13,275,000","6,917,000","20,497,000","13,212,000","13,174,000","12,063,000","13,753,000","14,442,000","13,290,000","11,358,000","12,833,000","10,442,000","10,648,000",,,,,,,,,,,,,,,,,"4,118,000",,,,"3,165,000","2,754,333","2,427,578","2,358,089","2,536,644","2,200,597","2,035,349","2,000,000"
