name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
TotalRevenue,"6,549,000,000","1,692,000,000","1,587,000,000","1,609,000,000","1,660,000,000","1,500,000,000","1,496,000,000","1,616,000,000","1,418,000,000","1,561,000,000","1,628,000,000","1,670,000,000","1,756,000,000","1,638,000,000","1,635,000,000","1,734,000,000","1,772,000,000","1,736,000,000","1,712,000,000","1,791,000,000","1,751,000,000","1,615,000,000","1,642,000,000","1,712,000,000","1,760,000,000","1,588,000,000","1,626,000,000","1,566,000,000","1,543,000,000","1,421,000,000","1,603,000,000","1,745,000,000","1,797,000,000","1,639,000,000","1,761,000,000","1,784,000,000","1,781,000,000","1,641,000,000","1,748,000,000","1,747,000,000","1,766,000,000","1,739,000,000","1,818,000,000","1,862,000,000","1,959,000,000","1,719,000,000","1,598,400,000","1,689,000,000","1,710,900,000","1,582,500,000","1,865,900,000","1,874,600,000","1,807,000,000","1,519,000,000","1,705,000,000","2,008,600,000","2,210,600,000","1,960,500,000","1,994,000,000","1,967,100,000","2,017,100,000","1,877,500,000","1,911,600,000","1,933,200,000","1,965,600,000","1,692,200,000","1,783,000,000","1,825,500,000","1,872,800,000","1,708,400,000","1,778,500,000","1,738,000,000","1,762,000,000","1,567,200,000","1,556,000,000","1,588,500,000","1,604,100,000","1,411,900,000","1,398,200,000","1,500,600,000","1,523,000,000","1,338,300,000","1,371,700,000","1,383,800,000","1,893,300,000","1,364,500,000","1,327,000,000","1,430,300,000","1,449,200,000","1,345,600,000","1,366,600,000","1,426,200,000","1,423,100,000","1,307,000,000","1,369,200,000","1,453,600,000","1,385,000,000","1,098,500,000","1,138,200,000","1,239,500,000","1,224,500,000","1,056,300,000","962,100,000","1,014,100,000","963,700,000","905,800,000","892,400,000","962,200,000","985,000,000","923,600,000","884,800,000","927,900,000","915,400,000","839,200,000","873,300,000","914,600,000","915,000,000","889,900,000","931,100,000","952,900,000","942,300,000","845,800,000","849,700,000","946,300,000","889,400,000","889,400,000"
	OperatingRevenue,"6,436,000,000","1,692,000,000","1,474,000,000","1,609,000,000","1,660,000,000","1,500,000,000","1,496,000,000","1,616,000,000","1,418,000,000","1,561,000,000","1,628,000,000","1,670,000,000","1,756,000,000","1,638,000,000","1,635,000,000","1,734,000,000","1,772,000,000","1,736,000,000","1,712,000,000","1,791,000,000","1,751,000,000","1,615,000,000","1,642,000,000","1,712,000,000","1,760,000,000","1,588,000,000","1,626,000,000","1,566,000,000","1,543,000,000","1,421,000,000","1,603,000,000","1,745,000,000","1,797,000,000","1,639,000,000","1,761,000,000","1,784,000,000","1,781,000,000","1,641,000,000","1,748,000,000","1,747,000,000","1,766,000,000","1,739,000,000","1,818,000,000","1,862,000,000","1,959,000,000","1,719,000,000","1,598,400,000","1,689,000,000","1,710,900,000","1,582,500,000","1,865,900,000","1,874,600,000","1,807,000,000","1,519,000,000","1,705,000,000","2,008,600,000","2,210,600,000","1,960,500,000","1,962,300,000","1,933,400,000","2,001,800,000","1,872,300,000","1,864,300,000","1,916,100,000","1,945,500,000","1,692,200,000","1,755,500,000","1,807,500,000","1,852,700,000","1,663,300,000","1,746,800,000","1,717,800,000","1,716,300,000","1,553,100,000","1,556,000,000","1,588,500,000","1,579,600,000","1,386,400,000","1,316,100,000","1,487,100,000","1,503,600,000","1,338,300,000","1,327,400,000","1,366,300,000","1,397,300,000","1,311,500,000","1,327,000,000","1,430,300,000","1,449,200,000","1,345,600,000","1,366,600,000","1,426,200,000","1,423,100,000","1,307,000,000","1,369,200,000","1,453,600,000","1,385,000,000","1,098,500,000","1,138,200,000","1,239,500,000","1,224,500,000","1,056,300,000","962,100,000","1,014,100,000","963,700,000","905,800,000","892,400,000","962,200,000","985,000,000","923,600,000","884,800,000","927,900,000","915,400,000","839,200,000","873,300,000","914,600,000","915,000,000","889,900,000","931,100,000","952,900,000","942,300,000","845,800,000","849,700,000","946,300,000","889,400,000","889,400,000"
CostOfRevenue,"5,398,000,000","1,388,000,000","1,350,000,000","1,307,000,000","1,354,000,000","1,256,000,000","1,232,000,000","1,339,000,000","1,255,000,000","1,293,000,000","1,352,000,000","1,371,000,000","1,420,000,000","1,340,000,000","1,341,000,000","1,410,000,000","1,426,000,000","1,417,000,000","1,593,000,000","1,438,000,000","1,405,000,000","1,300,000,000","1,427,000,000","1,376,000,000","1,418,000,000","1,269,000,000","1,334,000,000","1,290,000,000","1,269,000,000","1,153,000,000","1,366,000,000","1,408,000,000","1,439,000,000","1,318,000,000","1,470,000,000","1,432,000,000","1,412,000,000","1,322,000,000","1,470,000,000","1,405,000,000","1,390,000,000","1,361,000,000","1,514,000,000","1,475,000,000","1,604,000,000","1,386,000,000","1,333,200,000","1,329,000,000","1,314,000,000","1,271,700,000","1,534,900,000","1,425,900,000","1,399,600,000","1,222,200,000","1,417,700,000","1,601,300,000","1,685,400,000","1,503,700,000","1,536,400,000","1,511,200,000","1,567,600,000","1,500,500,000","1,558,200,000","1,555,200,000","1,585,600,000","1,385,000,000","1,482,600,000","1,473,500,000","1,474,900,000","1,288,500,000","1,375,100,000","1,390,000,000","1,393,900,000","1,260,100,000","1,248,800,000","1,257,600,000","1,270,700,000","1,140,100,000","601,000,000","1,144,600,000","1,153,100,000","1,019,800,000","1,070,500,000","1,036,900,000","1,083,300,000","1,027,700,000","948,600,000","988,300,000","1,025,700,000","967,200,000","978,700,000","1,112,200,000","936,700,000","916,000,000","954,500,000","972,500,000","913,600,000","815,800,000","838,400,000","874,500,000","831,900,000","762,900,000","754,100,000","734,400,000","686,200,000","657,900,000","662,600,000","687,500,000","691,900,000","668,400,000","655,800,000","665,300,000","656,100,000","613,500,000","640,900,000","670,800,000","659,800,000","647,200,000","720,000,000","744,600,000","675,300,000","614,400,000",,,,
GrossProfit,"1,151,000,000","304,000,000","237,000,000","302,000,000","306,000,000","244,000,000","264,000,000","277,000,000","163,000,000","268,000,000","276,000,000","299,000,000","336,000,000","298,000,000","294,000,000","324,000,000","346,000,000","319,000,000","119,000,000","353,000,000","346,000,000","315,000,000","215,000,000","336,000,000","342,000,000","319,000,000","292,000,000","276,000,000","274,000,000","268,000,000","237,000,000","337,000,000","358,000,000","321,000,000","291,000,000","352,000,000","369,000,000","319,000,000","278,000,000","342,000,000","376,000,000","378,000,000","304,000,000","387,000,000","355,000,000","333,000,000","265,200,000","360,000,000","396,900,000","310,800,000","331,000,000","448,700,000","407,400,000","296,800,000","287,300,000","407,300,000","525,200,000","456,800,000","457,600,000","455,900,000","449,500,000","377,000,000","353,400,000","378,000,000","380,000,000","307,200,000","300,400,000","352,000,000","397,900,000","419,900,000","403,400,000","348,000,000","368,100,000","307,100,000","307,200,000","330,900,000","333,400,000","271,800,000","797,200,000","356,000,000","369,900,000","318,500,000","301,200,000","346,900,000","810,000,000","336,800,000","378,400,000","442,000,000","423,500,000","378,400,000","387,900,000","314,000,000","486,400,000","391,000,000","414,700,000","481,100,000","471,400,000","282,700,000","299,800,000","365,000,000","392,600,000","293,400,000","208,000,000","279,700,000","277,500,000","247,900,000","229,800,000","274,700,000","293,100,000","255,200,000","229,000,000","262,600,000","259,300,000","225,700,000","232,400,000","243,800,000","255,200,000","242,700,000","211,100,000","208,300,000","267,000,000","231,400,000",,,,
OperatingExpense,"499,000,000","150,000,000","139,000,000","136,000,000","75,000,000","283,000,000","135,000,000","119,000,000","115,000,000","142,000,000","128,000,000","135,000,000","144,000,000","141,000,000","157,000,000","132,000,000","143,000,000","142,000,000","164,000,000","146,000,000","149,000,000","144,000,000","184,000,000","137,000,000","142,000,000","144,000,000","143,000,000","124,000,000","134,000,000","139,000,000","226,000,000","133,000,000","148,000,000","148,000,000","158,000,000","130,000,000","140,000,000","140,000,000","145,000,000","144,000,000","156,000,000","155,000,000","149,000,000","156,000,000","164,000,000","158,000,000","138,700,000","138,000,000","140,800,000","134,900,000","153,800,000","142,500,000","136,500,000","132,400,000","148,100,000","137,900,000","148,700,000","143,800,000","151,600,000","145,800,000","147,100,000","153,900,000","176,200,000","156,000,000","150,900,000","145,500,000","1,282,700,000","137,800,000","134,700,000","140,400,000","830,200,000","111,100,000","106,600,000","110,200,000","-6,370,600,000","109,100,000","102,200,000","103,700,000","608,000,000","98,200,000","102,800,000","99,400,000","391,600,000","87,100,000","119,600,000","95,400,000","1,215,100,000","230,200,000","218,900,000","226,400,000","435,100,000","92,300,000","286,600,000","212,900,000","706,700,000","223,800,000","235,100,000","160,100,000","202,800,000","184,100,000","195,800,000","183,000,000","132,600,000","131,500,000","121,800,000","131,000,000","120,400,000","117,500,000","117,300,000","125,500,000","124,600,000","119,000,000","116,200,000","121,900,000","733,800,000","110,200,000","108,400,000","123,900,000","158,100,000","58,600,000","122,100,000","126,700,000",,,,
	SellingGeneralAndAdministration,"450,000,000","119,000,000","108,000,000","108,000,000","116,000,000","102,000,000","95,000,000","95,000,000","97,000,000","116,000,000","100,000,000","108,000,000","116,000,000","115,000,000","116,000,000","115,000,000","126,000,000","126,000,000","140,000,000","120,000,000","123,000,000","119,000,000","128,000,000","121,000,000","126,000,000","129,000,000","125,000,000","109,000,000","118,000,000","124,000,000","141,000,000","118,000,000","131,000,000","133,000,000","129,000,000","119,000,000","129,000,000","129,000,000","145,000,000","131,000,000","139,000,000","140,000,000","130,000,000","138,000,000","146,000,000","142,000,000","120,000,000","124,000,000","125,600,000","121,000,000","137,300,000","128,200,000","122,400,000","118,500,000","132,500,000","120,800,000","130,800,000","127,800,000","132,300,000","130,500,000","130,600,000","135,400,000","163,700,000","137,200,000","134,600,000","129,300,000","136,600,000","131,200,000","119,000,000","134,200,000","149,600,000","105,900,000","94,900,000","99,900,000","137,200,000","88,900,000","89,800,000","93,800,000","626,000,000","76,600,000","83,900,000","80,800,000","403,400,000","69,200,000","101,500,000","78,400,000","1,099,400,000","73,600,000","65,600,000","75,300,000","290,900,000","81,400,000","144,800,000","66,600,000","598,800,000","72,400,000","108,200,000","62,400,000","104,500,000","89,300,000","91,100,000","93,200,000","49,000,000","47,600,000","41,300,000","50,700,000","54,800,000","43,300,000","42,100,000","47,600,000","51,900,000","46,200,000","46,900,000","48,500,000","678,700,000","53,800,000","53,500,000","58,000,000","76,000,000","58,600,000","65,800,000","69,200,000",,,,
	ResearchAndDevelopment,"87,000,000","23,000,000","25,000,000","19,000,000","19,000,000","18,000,000","30,000,000","16,000,000","13,000,000","16,000,000","18,000,000","16,000,000","18,000,000","16,000,000","20,000,000","17,000,000","17,000,000","16,000,000","14,000,000","15,000,000","16,000,000","15,000,000","17,000,000","16,000,000","16,000,000","15,000,000","18,000,000","15,000,000","16,000,000","15,000,000","16,000,000","15,000,000","17,000,000","15,000,000","17,000,000","15,000,000","15,000,000","15,000,000","17,000,000","13,000,000","17,000,000","15,000,000","19,000,000","18,000,000","18,000,000","16,000,000","18,700,000","14,000,000","15,200,000","13,900,000","16,500,000","14,300,000","14,100,000","13,900,000","15,600,000","17,100,000","17,900,000","16,000,000","19,300,000","15,300,000","16,500,000","18,500,000","12,500,000","18,800,000","16,300,000","16,200,000","10,800,000","6,600,000","15,700,000","6,200,000","7,200,000","5,200,000","11,700,000","10,300,000","-12,700,000","20,200,000","12,400,000","9,900,000","-18,000,000","21,600,000","18,900,000","18,600,000","-11,800,000","17,900,000","18,100,000","17,000,000","-14,900,000","18,500,000","13,100,000","10,500,000","6,900,000","10,900,000","10,100,000","9,600,000","-14,800,000","18,200,000","8,900,000","7,700,000","6,300,000","7,900,000","6,900,000","7,800,000","14,400,000","14,000,000","13,700,000","14,600,000","12,500,000","13,800,000","14,100,000","14,400,000","13,600,000","16,000,000","12,200,000","12,800,000",,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"33,000,000","8,000,000","8,000,000","9,000,000","9,000,000","9,000,000","10,000,000","8,000,000","5,000,000","10,000,000","10,000,000","11,000,000","10,000,000","10,000,000",,,,,"10,000,000","11,000,000","10,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,600,000","138,100,000","140,200,000","140,600,000","137,300,000",,"131,700,000","136,700,000","122,700,000","133,200,000","118,000,000","90,000,000","92,000,000","86,900,000","97,800,000","82,000,000","69,200,000","69,900,000","66,800,000","65,700,000","53,100,000","60,400,000","61,100,000","63,500,000","59,100,000","56,800,000","57,100,000","60,600,000","55,100,000","56,400,000","54,900,000","65,900,000","82,100,000",,"56,300,000","57,500,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"33,000,000","8,000,000","8,000,000","9,000,000","9,000,000","9,000,000","10,000,000","8,000,000","5,000,000","10,000,000","10,000,000","11,000,000","10,000,000","10,000,000",,,,,"10,000,000","11,000,000","10,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,600,000","138,100,000","140,200,000","140,600,000","137,300,000",,"131,700,000","136,700,000","122,700,000","133,200,000","118,000,000","90,000,000","92,000,000","86,900,000","97,800,000","82,000,000","69,200,000","69,900,000","66,800,000","65,700,000","53,100,000","60,400,000","61,100,000","63,500,000","59,100,000","56,800,000","57,100,000","60,600,000","55,100,000","56,400,000","54,900,000","65,900,000","82,100,000",,"56,300,000","57,500,000",,,,
			Amortization,"33,000,000","8,000,000","8,000,000","9,000,000","9,000,000","9,000,000","10,000,000","8,000,000","5,000,000","10,000,000","10,000,000","11,000,000","10,000,000","10,000,000",,,,,"10,000,000","11,000,000","10,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
