name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001
MarketCap,"59,086,009,370","61,356,620,000","66,472,350,000","74,103,120,000","87,552,060,000","87,178,200,000","87,705,200,000","91,270,200,000","82,867,620,000","74,930,240,000","85,401,260,000","81,514,640,000","39,728,443,877","36,546,478,020","33,533,850,000","35,864,470,913","35,097,462,345","31,892,567,841","31,413,691,963","31,044,037,088","28,352,800,000","26,194,980,000","24,827,155,859","25,265,840,000","24,093,360,000","20,575,750,000","19,664,700,000","18,923,268,000","17,402,880,000","19,281,398,000","17,720,780,000","15,977,940,000","15,617,322,000","15,382,910,000","15,599,408,000","13,518,684,000","12,556,915,595","11,667,666,264","10,237,621,000","9,197,764,161","10,046,904,506","9,783,959,129","7,962,938,250","7,271,680,000","9,406,345,000","9,963,912,000","8,269,041,000","8,125,435,000","10,156,734,000","8,775,936,000","8,778,280,000","4,913,226,000","3,820,344,000","3,474,757,577","3,091,223,840","3,511,092,000","6,998,136,000","7,441,733,813","8,097,573,000","8,606,209,035","10,560,007,359","8,749,269,059","7,657,190,000","7,046,647,077","6,775,843,695","7,804,902,408","2,547,776,400","2,485,716,028","2,369,266,392","2,139,856,019","2,216,467,990","2,325,742,880","2,470,861,600","2,237,491,450","2,110,745,600","2,082,083,104","1,836,168,616","1,661,612,400","1,629,586,537","1,384,327,200","2,567,907,589","2,757,482,600","2,355,561,036","1,784,447,981","1,921,325,084"
EnterpriseValue,"76,759,009,370","80,223,620,000","84,862,350,000","92,219,120,000","105,952,060,000","105,839,200,000","106,068,200,000","109,955,200,000","101,871,620,000","94,565,240,000","104,289,260,000","90,000,640,000","48,367,443,877","44,828,478,020","41,939,850,000","44,073,470,913","43,195,462,345","39,990,567,841","39,802,691,963","39,970,037,088","37,152,800,000","35,989,980,000","34,913,155,859","35,621,840,000","34,688,360,000","31,401,250,000","24,193,600,000","23,520,168,000","22,110,280,000","23,856,298,000","22,082,080,000","20,107,740,000","19,658,222,000","19,304,010,000","19,609,008,000","17,621,984,000","16,569,315,595","15,535,566,264","14,105,521,000","13,507,964,161","14,377,604,506","14,134,359,129","12,400,338,250","11,709,080,000","13,819,645,000","14,609,012,000","13,087,241,000","12,783,835,000","12,572,134,000","11,320,536,000","11,549,880,000","6,806,526,000","5,846,544,000","5,624,057,577","5,384,823,840","5,921,395,000","11,063,308,000","11,293,085,813","12,017,692,000","11,237,743,035","13,367,283,359","11,547,017,059","10,351,291,000","9,782,266,077","9,511,462,695","10,472,544,408","2,630,318,400","2,568,258,028","2,452,824,392","2,295,967,019","2,403,779,990","2,569,449,880","2,673,338,600","2,465,563,450","2,310,864,600","2,236,921,104","1,981,349,616","1,834,015,400","1,829,620,537","1,533,184,200","2,749,222,589","2,960,231,600","2,558,310,036","1,737,225,981","1,921,325,084"
PeRatio,"65.81","149.881","303.194","869.143",,"562.44",,,"583","184.303","67.849","57.974","49.87","44.353","22.293","25.365","25.988","24.504","58.08","46.695","43.571","46.291","52.895","51.698","37.212","28.647","23.58","27.048","27.467","28.477","31.897","28.01","32.2","32.006","28.253","25.8","21.313","21.769","19.126","18.046","21.037","20.571","16.829","15.392","20.527","24.765","21.567","67.825","62.372","46.88","55.81","23.191","20.577","24.932","26.672","9.665","16.048","14.338","15.996","23.855","37.986","33.182","30.143","27.007","25.839","28.759","23.045","22.739","21.116","19.896","21.404","23.403","24.25","22.449","23.099","23.61","21.85","20.16","18.885","16.08","29.452","31.508","27.159","20.124","21.705"
ForwardPeRatio,"13.28","13.774","14.793","16.234","21.834","22.026","21.413","21.978","24.39","19.418","22.075","21.368","16.475","15.314",,"18.692","20.243","18.519","19.418","19.342","20.161","18.762","17.483","17.731","19.531","14.728","15.748","17.483","16.667","17.513","17.889","16.155","15.528","15.106","16.835","14.556","13.351","12.407","12.563","10.799","11.521","11.641","10.605","9.346","11.737","12.438","11.806",,,"10.627","12.136","13.405","10.493","9.56",,"10.989","21.978","22.727",,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.892","1.107","1.176","1.374","1.543","1.887","1.351","1.387","1.069","0.848","1.835","1.776","2.669","2.481",,"31.389","34.008","2.914","3.053","3.046","3.27","1.654","1.429","1.448","1.597","1.289","1.305","1.449","1.442","1.339","1.334","1.346","1.172","1.201","1.338","1.124","1.031","0.958","0.979","0.839","0.879","0.907","0.899","0.692","0.869","0.927","0.883",,,"0.787","0.927","0.962","0.752","0.686",,"0.789","1.577","1.629",,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.235","4.494","5.043","5.752","6.985","7.024","7.012","7.238","6.209","5.309","5.76","5.18","4.812","4.458","3.864","4.123","3.943","3.547","3.406","3.326","3.039","2.843","2.807","3.005","3.048","2.771","2.699","2.983","2.755","3.064","2.865","2.652","2.626","2.59","2.646","2.323","2.171","2.03","1.783","1.604","1.782","1.77","1.449","1.326","1.74","2.016","1.83","1.927","1.916","1.589","1.489","1.468","1.133","1.025","0.914","0.681","1.394","1.507","1.718","1.921","2.448","2.081","3.362","3.448","3.299","4.143","2.322","2.291","2.23","2.069","2.186","2.33","2.346","2.208","2.128","2.113","1.85","1.693","1.681","1.544","3.011","3.221","2.777","2.135","2.303"
PbRatio,"1.256","1.296","1.411","1.531","1.807","1.768","1.789","1.861","1.685","1.516","1.736","8.164","4.016","3.576","3.326","3.427","3.344","2.933","3.138","3.144","2.87","2.689","2.568","2.66","2.565","2.207","3.012","2.938","2.736","2.941","2.745","2.45","2.39","2.338","2.347","2.049","1.885","1.746","1.542","1.371","1.521","1.504","1.18","1.102","1.398","1.517","1.291","1.298","1.198","1.051","1.056","1.275","1.028","0.976","0.875","0.975","1.863","1.938","2.142","2.502","3.251","2.784","2.514","2.352","2.262","2.629","6.038","5.891","6.111","6.537","7.387","9.314","9.464","8.592","8.083","8.728","7.239","8.097","8.212","6.56","10.889","13.015","11.118","4.328","5.937"
EnterprisesValueRevenueRatio,"5.426","22.974","23.111","26.296","30.49","32.839","31.987","34.393","34.393","30.723","31.206","31.893","22.901","21.793","19.354","21.148","20.511","19.357","17.09","18.185","15.87","15.96","14.274","15.427","15.049","14.398","12.905","14.897","13.934","15.344","13.073","12.526","12.293","12.698","12.423","11.735","10.955","10.511","9.403","9.401","9.867","9.769","8.298","8.21","9.586","10.56","9.373","9.35","9.775","9.059","8.98","8.001","7.004","7.049","6.447","6.625","8.262","8.748","9.033","9.621","11.364","10.273","9.168","9.052","9.307","11.624","8.89","9.082","8.886","8.748","8.529","9.782","9.409","9.36","8.492","8.745","8.009","7.636","6.95","6.024","10.766","12.605","10.992","7.97","9.353"
EnterprisesValueEBITDARatio,"13.485","65.169","56.688","70.666","63.904","189.337","92.798","95.035","98.332","96.201","113.358","85.228","75.692","71.044","49.399","69.081","61.444","61.619","45.803","72.148","52.402","54.947","46.551","52.079","60.538","65.969","51.334","49.673","37.248","64.986","42.19","47.212","42.276","44.296","50.164","37.029","49.022","35.846","31.124","30.533","32.676","38.545","29.308","26.776","33.357","39.314","32.069","36.661","39.71","34.17","115.73","29.238","27.13","31.973","25.368","24.782","37.383","37.981","32.608","35.775","44.866","38.097","36.948","34.859","36.153","51.946","32.521","38.99","41.248","43.588","32.819","40.155","49.514","52.875","35.655","38.149","41.58","59.608","31.413","34.114","54.957","78.34","42.982","31.858","53.593"
