name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"3,098,024,000","712,157,000","803,709,000","810,766,000","771,392,000","691,741,000","780,275,000","654,015,000","646,291,000","734,375,000","785,204,000","718,597,000","772,299,000","784,221,000","772,846,000","696,875,000","761,385,000","740,823,000","726,934,000","648,023,000","710,545,000","720,189,000","729,597,000","634,646,000","684,832,000","706,579,000","678,950,000","632,165,000","601,138,000","668,682,000","609,444,000","519,550,000","522,093,000","524,554,000","435,247,000","395,328,000","379,322,000","381,961,000","366,712,000","332,056,000","327,570,000","326,239,000","338,959,000","283,914,000","291,965,000","272,903,000","298,482,000","271,433,000","260,013,000","248,372,000"
	OperatingRevenue,"3,098,024,000","712,157,000","803,709,000","810,766,000","771,392,000","691,741,000","780,275,000","654,015,000","646,291,000","734,375,000","785,204,000","718,597,000","772,299,000","784,221,000","772,846,000","696,875,000","761,385,000","740,823,000","726,934,000","648,023,000","710,545,000","720,189,000","729,597,000","634,646,000","684,832,000","706,579,000","678,950,000","632,165,000","601,138,000","668,682,000","609,444,000","519,550,000","522,093,000","524,554,000","435,247,000","395,328,000","379,322,000","381,961,000","366,712,000","332,056,000","327,570,000","326,239,000","338,959,000","283,914,000","291,965,000","272,903,000","298,482,000","271,433,000","260,013,000","248,372,000"
CostOfRevenue,"1,435,748,000","284,237,000","434,406,000","378,264,000","338,841,000","280,572,000","441,212,000","333,816,000","282,503,000","344,060,000","426,222,000","354,992,000","385,623,000","340,148,000","402,377,000","346,398,000","376,809,000","320,365,000","384,876,000","322,743,000","334,845,000","298,612,000","364,648,000","338,799,000","305,492,000","274,274,000","322,134,000","293,096,000","259,730,000","262,173,000","281,804,000","252,556,000","232,044,000","211,019,000","230,844,000","157,054,000","137,656,000","136,679,000","158,530,000","129,627,000","114,349,000","104,930,000","143,247,000","96,420,000","95,883,000","90,411,000","111,399,000","87,801,000","84,468,000","82,425,000"
GrossProfit,"1,662,276,000","427,920,000","369,303,000","432,502,000","432,551,000","411,169,000","339,063,000","320,199,000","363,788,000","390,315,000","358,982,000","363,605,000","386,676,000","444,073,000","370,469,000","350,477,000","384,576,000","420,458,000","342,058,000","325,280,000","375,700,000","421,577,000","364,949,000","295,847,000","379,340,000","432,305,000","356,816,000","339,069,000","341,408,000","406,509,000","327,640,000","266,994,000","290,049,000","313,535,000","204,403,000","238,274,000","241,666,000","245,282,000","208,182,000","202,429,000","213,221,000","221,309,000","195,712,000","187,494,000","196,082,000","182,492,000","187,083,000","183,632,000","175,545,000","165,947,000"
OperatingExpense,"1,022,077,000","253,243,000","304,190,000","243,422,000","221,222,000","216,781,000","244,663,000","176,316,000","181,068,000","211,379,000","199,741,000","184,976,000","199,257,000","196,568,000","190,637,000","178,253,000","193,045,000","186,803,000","178,273,000","159,626,000","182,879,000","187,202,000","183,579,000","159,398,000","200,919,000","173,533,000","187,415,000","177,170,000","179,920,000","175,106,000","159,681,000","151,146,000","159,421,000","165,902,000","119,431,000","115,887,000","127,286,000","117,798,000","127,518,000","115,570,000","114,945,000","124,273,000","116,593,000","93,241,000","113,823,000","111,847,000","118,221,000","107,279,000","103,955,000","105,134,000"
	SellingGeneralAndAdministration,"930,852,000","230,653,000","281,570,000","220,011,000","198,618,000","191,535,000","220,239,000","148,769,000","155,163,000","184,649,000","174,211,000","159,357,000","173,364,000","172,512,000","163,390,000","156,242,000","171,376,000","166,449,000","148,672,000","138,688,000","162,273,000","163,709,000","162,268,000","137,116,000","179,366,000","153,901,000","166,813,000","156,308,000","158,880,000","154,579,000","140,853,000","132,851,000","141,890,000","151,508,000","111,352,000","105,952,000","108,978,000","99,453,000","109,624,000","97,202,000","90,878,000","99,222,000","91,942,000","68,229,000","88,564,000","86,921,000","91,662,000","80,737,000","77,291,000","78,444,000"
	DepreciationAmortizationDepletionIncomeStatement,"91,225,000","22,590,000","22,620,000","23,411,000","22,604,000","25,246,000","24,424,000","27,547,000","25,905,000","26,730,000","25,530,000","25,619,000","25,893,000","24,056,000","27,247,000","22,011,000","21,669,000","20,354,000","29,601,000","20,938,000","20,606,000","23,493,000","21,311,000","22,282,000","21,553,000","19,632,000","20,602,000","20,862,000","21,040,000","20,527,000","18,828,000","18,295,000","17,531,000","14,394,000","8,079,000","9,935,000","18,308,000","18,345,000","17,894,000","18,368,000","24,067,000","25,051,000","24,651,000","25,012,000","25,259,000","24,926,000","26,559,000","26,542,000","26,664,000","26,690,000"
		DepreciationAndAmortizationInIncomeStatement,"91,225,000","22,590,000","22,620,000","23,411,000","22,604,000","25,246,000","24,424,000","27,547,000","25,905,000","26,730,000","25,530,000","25,619,000","25,893,000","24,056,000","27,247,000","22,011,000","21,669,000","20,354,000","29,601,000","20,938,000","20,606,000","23,493,000","21,311,000","22,282,000","21,553,000","19,632,000","20,602,000","20,862,000","21,040,000","20,527,000","18,828,000","18,295,000","17,531,000","14,394,000","8,079,000","9,935,000","18,308,000","18,345,000","17,894,000","18,368,000","24,067,000","25,051,000","24,651,000","25,012,000","25,259,000","24,926,000","26,559,000","26,542,000","26,664,000","26,690,000"
OperatingIncome,"640,199,000","174,677,000","65,113,000","189,080,000","211,329,000","194,388,000","94,400,000","143,883,000","182,720,000","178,936,000","159,241,000","178,629,000","187,419,000","247,505,000","179,832,000","172,224,000","191,531,000","233,655,000","163,785,000","165,654,000","192,821,000","234,375,000","181,370,000","136,449,000","178,421,000","258,772,000","169,401,000","161,899,000","161,488,000","231,403,000","167,959,000","115,848,000","130,628,000","147,633,000","84,972,000","122,387,000","114,380,000","127,484,000","80,664,000","86,859,000","98,276,000","97,036,000","79,119,000","94,253,000","82,259,000","70,645,000","68,862,000","76,353,000","71,590,000","60,813,000"
NetNonOperatingInterestIncomeExpense,"-114,767,000","-28,337,000","-28,770,000","-29,149,000","-28,511,000","-32,400,000","-14,571,000","-30,424,000","-30,574,000","-33,009,000","-27,680,000","-34,995,000","-34,971,000","-35,445,000","-35,659,000","-33,035,000","-33,933,000","-33,186,000","-33,529,000","-31,810,000","-26,951,000","-27,007,000","-28,002,000","-29,204,000","-30,336,000","-31,029,000","-29,972,000","-31,370,000","-31,779,000","-32,587,000","-32,477,000","-31,316,000","-33,605,000","-31,431,000","-28,738,000","-29,588,000","-27,599,000","-29,116,000","-38,393,000","-29,862,000","-29,329,000","-29,692,000","-30,242,000","-31,471,000","-15,190,000","-17,893,000","-17,978,000","-18,114,000","-18,204,000","-19,116,000"
