name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
MarketCap,"9,264,245,847","8,953,125,000","8,082,633,000","9,092,268,000","9,206,472,000","9,190,125,000","8,961,975,000","8,981,344,000","11,370,400,000","8,031,840,000","9,918,317,280","8,297,328,800","7,707,354,908","8,042,144,979","6,483,819,982","11,123,207,934","8,831,566,061","7,453,919,401","6,866,175,361","5,406,224,182","4,057,975,928","3,789,612,103","3,361,919,813","4,398,899,962","3,942,861,719","3,423,965,155","4,879,874,942","3,417,329,453","4,095,437,718","3,390,134,152","1,708,249,144","1,190,863,337","1,126,258,498","1,221,324,764","629,060,161","762,325,103","892,879,083","810,597,015","497,022,722","529,275,463","523,495,320","528,286,444","469,681,788","330,419,015","444,657,012","418,900,342","419,299,465","332,389,163","307,109,779","139,800,095","119,657,056","119,580,971","126,260,273","137,291,947","123,513,993","180,986,115","161,053,640","207,334,657","173,763,864","379,968,850","426,626,037","474,849,562","394,980,394","407,130,536","401,388,694","2,463,319,883","2,329,320,344","1,814,564,597","1,543,613,776","1,394,570,161","1,801,065,413","1,719,374,041","1,887,496,587","2,146,059,869","1,925,910,644","1,745,149,538","1,571,524,052","1,302,482,152","1,400,039,385","1,253,887,174","873,011,941","1,234,019,980","1,557,155,880","839,340,260","1,025,943,450","524,720,625","838,541,818","992,790,000","779,815,755","508,086,365","534,798,000","109,715,750","98,374,856","98,369,668","130,150,625","106,977,875","144,027,072","143,885,625","139,285,125","162,102,413","152,451,000","151,830,000","183,700,000","190,713,250","148,771,625"
EnterpriseValue,"9,079,545,847","8,682,225,000","7,753,833,000","8,642,668,000","8,762,272,000","8,801,425,000","8,525,275,000","8,536,844,000","11,098,400,000","7,856,879,000","9,726,226,280","8,142,001,800","7,643,868,908","7,779,727,979","6,232,123,982","10,993,352,934","8,745,296,061","7,307,608,401","6,720,267,361","5,241,885,182","3,822,395,928","3,482,262,103","3,008,877,813","4,011,501,962","3,561,337,719","3,044,774,155","4,503,029,942","3,032,609,453","3,725,430,718","3,196,325,152","1,528,575,144","996,207,337","906,396,498","1,075,585,764","472,149,161","608,629,103","734,645,083","637,584,015","324,009,722","351,735,463","342,409,320","399,183,444","358,050,788","218,788,015","329,497,012","297,261,342","292,434,465","215,952,163","185,264,779","84,133,095","77,723,056","79,738,971","91,657,273","89,134,947","43,040,993","84,313,115","49,753,640","58,614,657","-4,135,136","283,875,850","312,238,037","345,886,562","250,194,394","229,262,536","223,520,694","2,256,780,883","2,099,475,344","1,584,719,597","1,362,979,776","1,188,071,161","1,566,062,413","1,463,725,041","1,619,839,587","1,821,456,869","1,509,175,644","1,324,899,538","1,321,177,052","1,002,545,152","1,163,264,385","985,669,174","572,121,941","919,724,980","1,242,860,880","699,196,260","873,778,450","363,920,625","762,150,818","915,605,000","702,630,755","421,209,365","446,798,000","64,315,750","88,774,856","95,769,668","121,450,625","88,377,875","133,427,072","129,785,625","125,085,125","147,002,413","129,551,000","144,630,000","174,000,000","183,513,250","150,971,625"
PeRatio,"132.781","101.902","18.76","25.782","23.737","23.377","98.814","44.726","64.211","221.923","488.591","474.263",,"400.455","649.182",,,,,,,,,,,,,,,,,,,,,,,"151.938","93.5","14.25","12.943","11.896","12.319","8.667","38.333","84.333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.125","17.709","19.565","25.714","28.571",,
ForwardPeRatio,"45.455","40.486","20.202","21.834","37.594","32.573","32.573","21.978","38.168","31.153","30.675","22.883",,,"37.037","74.627",,,,,,,,,,,,,,,,,,,,,,,,,,,"156.25","76.923","105.263","92.593","17.123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.296","3.067","4.198","4.628","0.857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"7.847","8.097","7.783","9.109","9.132","9.094","8.998","9.46","13.373","10.514","15.172","14.307","15.593","18.623","16.138","33.909","37.424","45.198","101.327","844.02",,"250.312","223.286","291.416","260.68","169.043","234.604","160.03","186.264",,"2,214.889","753.766","460.19","369.484","26.345","23.448","21.276","15.313","9.423","6.488","6.03","5.801","5.948","4.185","8.478","9.256","12.046","14.435","36.754","35.44","36.049","40.28","42.077","46.043","30.953","47.597","45.278","72.217","140.981","35.618","21.478","12.018","8.958","3.784","3.731","18.732","18.041","14.147","15.716","17.411","21.145","18.325","21.356","18.14","13.848","15.068","17.167","25.637","77.145","45.073","20.393","25.617","32.382","52.377","66.504","35.79","47.944","65.093","51.442","31.799","28.097","6.389","5.67","6.197","7.795","5.828","7.631","6.871","5.487","6.086","6.507","5.862","8.64",,
PbRatio,"6.66","6.516","6.005","7.108","7.636","8.16","11.143","10.805","16.236","12.61","17.264","17.154","18.883","16.728","14.489","29.537","24.366","20.03","19.825","15.702","16.42","12.035","9.562","11.545","9.548","8.067","10.918","7.319","8.449","16.244","7.625","5.028","4.559","10.143","4.865","5.605","6.184","5.253","3.22","3.66","3.64","8.796","8.134","5.722","17.398","18.218","21.675","19.967","24.743","8.361","30.262","111.238","17.183","7.184","3.359","2.844","2.017","2.101","1.464","1.412","1.463","1.509","1.21","1.125","1.11","6.418","5.769","4.494","4.149","3.722","4.573","4.168","4.586","5.045","4.924","4.511","7.485","6.052","6.243","4.826","2.97","3.976","5.017","5.875","6.693","3.215","10.297","11.431","8.979","5.52","5.548","1.85","1.554","1.447","1.808","1.359","1.837","1.75","1.674","2.065","1.97","1.967","2.523","2.796","6.148"
EnterprisesValueRevenueRatio,"7.519","27.953","24.852","29.198","30.33","37.2","34.39","33.025","36.701","33.137","39.86","36.66","41.638","56.211","47.395","72.441","90.246","102.8","71.101","86.252","603.377",,,,,"202.985",,,,"161.684",,,,,"646.78","834.882","1,006.363","873.403","14.763","37.591","32.398","35.429","32.228","5.255","27.103","23.758","21.413","14.947","39.902","111.731","105.031","108.784","125.044","119.324","59.041","110.793","67.784","33.475","-7.773","525.696","6,504.959","3,325.832","26.504","213.466","24.18","115.875","148.783","24.476","41.092","100.141","84.721","42.181","107.638","107.518","55.617","45.282","29.38","26.581","299.965","197.806","135.349","185.541","96.849","32.381","262.554","104.335","214.993","172.009","238.828","151.623","106.38","12.368","23.362","26.603","26.989","17.329","58.012","31.655","20.175","23.71","26.99","16.251","18.71","83.415","27.449"
EnterprisesValueEBITDARatio,"70.221","318.03","-1,846.151","216.608","132.161","243.807","164.899","-183.984","118.573","159.693","199.067","118.941","123.649","-83.496","223.807","184.713","3,414.797","-217.955","447.451","-1,652.549","-69.97","-43.833","-65.687","-105.488","-85.807","-147.941","-147.747","-85.186","-148.595","-1,563.76","-75.508","-59.868","-64.043","-85.725","-41.511","-51.413","-56.533","-49.811","36.996","-92.586","-282.051","-243.405","607.896","7.155","259.446","136.421","52.901","73.704","-34.334","-8.769","-9.386","-8.985","-6.536","-6.688","-1.477","-6.139","-2.746","-3.135","0.033","-10.666","-12.449","-13.996","-18.284","-6.103","-8.411","-90.532","-95.47","57.282","-363.752","-70.279","-82.834","-1,558.813","-135.881","-135.053","-91.068","-105.519","-115.075","-69.208","-28.82","-45.385","-26.841","-53.719","-84.715","371.913","-58.431","-26.985","-71.03","-100.373","-102.664","-62.801","-101.545","-14.292","-18.117","-24.556","-607.253","-18.036","-38.122","-64.893","-138.983","-1,470.024","-259.102","42.538","48.333","-152.928","100.648"
