name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"28,023,233,000","27,918,698,000","27,774,131,000","27,930,362,000","27,316,990,000","27,006,841,000","26,436,714,000","27,792,630,000","23,590,698,000","23,965,615,000","22,842,333,000","22,886,505,000","22,491,091,000","20,244,638,000","20,288,071,000","20,070,288,000","19,941,928,000","18,691,457,000","18,308,496,000","17,473,937,000","17,184,684,000","12,608,371,000","13,097,557,000","13,269,045,000","13,495,835,000","10,356,695,000","7,705,666,000","7,826,018,000","7,727,694,000","7,817,433,000","7,462,000,000","7,639,611,000","7,730,598,000","7,492,359,000","7,389,044,000","7,077,849,000","7,612,933,000","6,132,964,000","5,990,970,000","5,724,688,000","5,884,345,000","5,785,324,000","5,730,687,000","4,969,191,000","4,652,513,000","4,448,009,000","4,480,891,000","4,282,208,000","3,667,768,000","3,038,150,000","2,962,578,000","2,843,365,000","2,416,989,000","2,448,266,000","2,291,935,000","2,330,982,000","2,286,787,000","2,181,868,000","2,130,566,000","1,175,451,000","1,073,682,000","771,832,000","730,620,000","683,173,000","669,416,000","680,997,000","533,380,000","526,985,000","518,046,000","501,798,000","467,542,000","464,684,000","467,173,000","464,532,000","424,386,000","437,398,000","451,486,000","492,003,000","428,318,000","470,356,000","531,687,000","575,054,000","648,739,000","708,788,000","747,834,000","683,485,000","700,708,000","450,471,500","331,979,100"
	CurrentAssets,"3,062,796,000","2,957,101,000","2,899,363,000","3,148,062,000","2,849,717,000","2,609,155,000","4,044,028,000","5,981,417,000","2,320,109,000","2,872,616,000","2,853,257,000","2,988,501,000","2,625,771,000","1,515,682,000","1,806,987,000","1,850,825,000","2,943,484,000","2,249,128,000","2,443,808,000","1,849,624,000","5,574,017,000","1,467,526,000","1,660,484,000","2,095,429,000","2,168,341,000","3,259,280,000","1,242,023,000","1,330,118,000","1,439,544,000","1,490,943,000","857,711,000","954,534,000","1,086,018,000","888,660,000","1,004,774,000","1,097,609,000","2,005,857,000","639,751,000","725,186,000","1,009,592,000","1,174,023,000","1,235,757,000","1,330,298,000","649,088,000","694,990,000","778,048,000","891,811,000","888,235,000","1,313,649,000","727,887,000","714,094,000","689,460,000","357,085,000","379,511,000","342,654,000","293,726,000","374,207,000","426,761,000","483,122,000","340,065,000","418,758,000","166,261,000","176,080,000","159,737,000","166,921,000","191,712,000","103,309,000","126,298,000","107,246,000","107,082,000","113,667,000","106,612,000","100,885,000","86,288,000","41,168,000","40,454,000","40,261,000","63,495,000","29,271,000","33,141,000","74,359,000","103,218,000","187,003,000","246,428,000","281,349,000","237,976,000","346,256,000","190,097,000","222,691,800"
		CashCashEquivalentsAndShortTermInvestments,"1,695,305,000","1,536,358,000","1,379,100,000","1,799,727,000","1,757,219,000","1,609,401,000","2,659,231,000","4,807,119,000","1,197,172,000","1,879,939,000","1,421,967,000","1,630,748,000","1,647,677,000","610,706,000","885,901,000","984,507,000","2,050,841,000","1,440,788,000","1,629,560,000","1,068,019,000","4,938,001,000","751,885,000","988,358,000","486,488,000","646,111,000","2,241,713,000","335,469,000","431,530,000","1,059,052,000","1,140,312,000","485,040,000","615,659,000","817,548,000","631,702,000","745,780,000","840,956,000","918,308,000","418,705,000","404,474,000","769,561,000","916,854,000","914,544,000","1,070,769,000","392,118,000","454,506,000","590,033,000","712,128,000","717,453,000","1,179,913,000","594,564,000","609,381,000","581,071,000","251,769,000","262,319,000","262,577,000","216,107,000","298,528,000","353,934,000","407,457,000","302,326,000","381,418,000","131,394,000","145,961,000","130,824,000","143,776,000","171,372,000","83,821,000","108,120,000","90,577,000","90,437,000","97,572,000","92,399,000","88,638,000","72,971,000","25,223,000","24,257,000","20,978,000","41,216,000","11,622,000","23,264,000","55,120,000","87,721,000","165,842,000","230,674,000","246,308,000","207,210,000","310,578,000","159,313,400","193,619,300"
			CashAndCashEquivalents,"1,695,305,000","1,536,358,000","1,379,100,000","1,799,727,000","1,752,990,000","1,604,869,000","2,645,045,000","4,785,050,000","1,171,339,000","1,869,577,000","1,402,400,000","1,613,529,000","1,633,844,000","606,166,000","870,486,000","966,308,000","2,023,808,000","1,412,517,000","1,599,988,000","1,063,777,000","4,923,259,000","748,476,000","987,915,000","483,160,000","633,758,000","2,228,838,000","335,469,000","336,133,000","536,709,000","610,917,000","354,181,000","408,334,000","495,174,000","261,894,000","399,742,000","517,496,000","685,019,000","252,213,000","239,687,000","654,096,000","632,944,000","278,823,000","370,523,000","297,872,000","304,466,000","442,841,000","389,149,000","511,342,000","1,039,302,000","346,056,000","283,147,000","405,217,000","222,049,000","220,207,000","160,685,000","151,127,000","260,834,000","290,633,000","343,452,000","234,598,000","327,660,000","82,563,000","84,639,000","77,300,000","81,125,000","119,267,000","42,573,000","67,146,000","44,210,000","25,938,000","42,584,000","51,563,000","68,843,000","60,428,000","21,723,000","24,257,000","20,978,000","41,216,000","9,310,000","16,775,000","33,753,000","58,831,000","84,651,000","124,003,000","165,869,000","174,773,000","273,869,000","148,940,000","187,675,700"
				CashFinancial,,"950,677,000",,,,"993,798,000",,,,"983,030,000",,,,"486,648,000",,,,"985,382,000",,,,"345,119,000",,,,"1,139,554,000",,,,,"327,877,000","361,379,000","232,835,000","186,007,000","234,194,000","160,492,000","155,282,000","150,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,"585,681,000",,,,"611,071,000",,,,"886,547,000",,,,"119,518,000",,,,"427,135,000",,,,"403,357,000",,,,"1,089,284,000",,,,,"26,304,000","46,955,000","262,339,000","75,887,000","165,548,000","357,004,000","529,737,000","101,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,"0","0","0","4,229,000","4,532,000","14,186,000","22,069,000","25,833,000","10,362,000","19,567,000","17,219,000","13,833,000","4,540,000","15,415,000","18,199,000","27,033,000","28,271,000","29,572,000","4,242,000","14,742,000","3,409,000","443,000","3,328,000","12,353,000","12,875,000","0","95,397,000","522,343,000","529,395,000","130,859,000","207,325,000","322,374,000","369,808,000","346,038,000","323,460,000","233,289,000","166,492,000","164,787,000","115,465,000","283,910,000","635,721,000","700,246,000","94,246,000","150,040,000","147,192,000","322,979,000","206,111,000","140,611,000","248,508,000","326,234,000","175,854,000","29,720,000","42,112,000","101,892,000","64,980,000","37,694,000","63,301,000","64,005,000","67,728,000","53,758,000","48,831,000","61,322,000","53,524,000","62,651,000","52,105,000","41,248,000","40,974,000","46,367,000","64,499,000","54,988,000","40,836,000","19,795,000","12,543,000","3,500,000",,,,"2,312,000","6,489,000","21,367,000","28,890,000","81,191,000","106,671,000","80,439,000","32,437,000","36,709,000","10,373,400","5,943,600"
		Receivables,"780,404,000","934,548,000","792,101,000","726,382,000","684,642,000","860,219,000","705,509,000","691,589,000","687,153,000","858,340,000","746,571,000","752,680,000","703,835,000","750,753,000","662,401,000","616,472,000","645,468,000","695,071,000","597,242,000","545,734,000","429,990,000","545,056,000","377,528,000","346,994,000","326,440,000","327,868,000","293,125,000","293,855,000","277,900,000","281,965,000","312,472,000","286,712,000","226,003,000","210,605,000","215,392,000","218,116,000","199,318,000","176,097,000","181,973,000","169,812,000","158,561,000","139,057,000","144,185,000","152,842,000","135,518,000","116,358,000","120,515,000","115,584,000","78,691,000","74,429,000","74,747,000","76,304,000","62,545,000","69,840,000","67,675,000","63,105,000","59,156,000","60,089,000","60,983,000","28,140,000","27,773,000","26,864,000","24,129,000","23,347,000","18,470,000","17,237,000","16,199,000","15,720,000","14,241,000","11,919,000","12,875,000","12,595,000","10,079,000","10,178,000","9,393,000","9,965,000","10,675,000","9,152,000","6,721,000","6,409,000","8,067,000","6,909,000","8,250,000","6,305,000","6,378,000","4,925,000","5,420,000","2,326,700","285,100"
			AccountsReceivable,"780,404,000","681,809,000","792,101,000","726,382,000","684,642,000","676,738,000","705,509,000","691,589,000","687,153,000","689,134,000","746,571,000","752,680,000","703,835,000","630,119,000","662,401,000","616,472,000","645,468,000","576,313,000","597,242,000","545,734,000","429,990,000","396,245,000","377,528,000","346,994,000","326,440,000","291,964,000","293,125,000","293,855,000","277,900,000","262,570,000","275,264,000","237,831,000","213,560,000","184,840,000","199,644,000","201,336,000","185,163,000","163,840,000","181,973,000","169,812,000","158,561,000","139,057,000","144,185,000","140,316,000","114,207,000","116,358,000","115,616,000","106,255,000","69,722,000","64,767,000","67,589,000","67,312,000","60,022,000","66,029,000","62,376,000","63,105,000","59,156,000","60,089,000","49,176,000","28,140,000","27,773,000","26,864,000","24,129,000","23,347,000","18,470,000","17,237,000","16,199,000","15,720,000","14,241,000","11,919,000","12,875,000","12,595,000","10,079,000","10,178,000","9,393,000","9,965,000","10,675,000","9,152,000","6,721,000","6,409,000","8,067,000","6,909,000","8,250,000","6,305,000",,,,,
				GrossAccountsReceivable,"794,405,000","693,444,000","803,682,000","737,161,000","695,283,000","687,415,000","720,938,000","712,492,000","701,946,000","702,160,000","761,871,000","768,955,000","722,047,000","646,069,000","678,779,000","633,353,000","664,641,000","594,541,000",,,,"411,920,000",,,,"302,316,000",,,,"272,036,000","285,263,000","245,716,000","220,893,000","191,480,000","204,542,000","204,832,000","188,704,000","167,556,000","187,386,000","174,031,000","163,653,000","143,692,000","148,669,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
