name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,10/31/1991,07/31/1991,04/30/1991,04/30/1990,04/30/1989,04/30/1988,04/30/1987,04/30/1986
TotalAssets,"7,087,996,000","7,121,393,000","6,013,248,000","5,901,628,000","5,538,303,000","5,227,849,000","5,201,749,000","4,989,985,000","4,893,548,000","4,997,006,000","4,858,652,000","4,797,371,000","4,860,393,000","4,439,953,000","4,974,806,000","4,582,157,000","4,154,348,000","4,066,576,000","3,942,175,000","3,823,485,000","3,115,834,000","3,183,132,000","3,214,046,000","3,123,943,000","2,986,628,000","2,940,197,000","3,245,786,000","3,356,903,000","3,351,016,000","3,563,980,000","3,470,126,000","3,395,870,000","3,013,407,000","2,919,638,000","2,954,338,000","2,820,906,000","2,540,866,000","2,407,934,000","2,195,900,000","2,227,322,000","2,070,292,000","2,081,145,000","2,084,352,000","1,996,319,000","1,665,859,000","1,655,828,000","1,527,839,000","1,368,442,000","1,311,692,000","1,363,449,000","1,079,113,000","1,064,655,000","1,016,652,000","1,090,897,000","866,697,000","762,837,000","689,055,000","710,749,000","706,971,000","675,326,000","659,436,000","646,113,000","665,031,000","643,111,000","655,023,000","584,164,000","609,389,000","589,352,000","584,830,000","604,018,000","607,847,000","598,134,000","576,419,000","610,940,000","628,112,000","612,571,000","602,793,000","623,792,000","718,996,000","718,147,000","729,192,000","851,372,000","896,306,000","965,038,000","956,929,000","964,879,000","937,358,000","820,616,000","760,289,000","728,400,000","741,500,000","722,400,000","695,300,000","735,500,000","894,400,000","821,600,000","788,300,000","587,600,000","539,300,000","441,200,000","443,000,000","483,000,000","440,600,000","418,600,000","184,600,000","170,200,000","151,900,000","153,700,000","154,700,000","142,500,000","151,700,000","139,200,000","104,200,000","108,900,000","107,600,000","113,100,000","114,400,000","118,500,000","120,300,000","118,800,000","122,700,000","158,900,000","150,700,000","185,700,000","186,700,000","171,000,000"
	CurrentAssets,"2,784,278,000","2,873,954,000","2,588,419,000","2,408,289,000","2,550,424,000","2,359,015,000","2,334,075,000","2,137,048,000","2,079,779,000","2,173,559,000","2,198,696,000","2,127,012,000","2,262,059,000","2,168,989,000","2,668,962,000","2,281,770,000","1,907,595,000","1,852,366,000","1,747,747,000","1,790,707,000","1,267,099,000","1,402,486,000","1,422,427,000","1,321,842,000","1,198,536,000","1,132,902,000","1,238,314,000","1,354,265,000","1,358,173,000","1,531,751,000","1,573,952,000","1,489,652,000","1,357,936,000","1,305,983,000","1,332,316,000","1,272,242,000","1,145,749,000","1,047,068,000","1,025,562,000","1,059,588,000","823,728,000","822,510,000","857,352,000","788,540,000","706,455,000","721,674,000","670,155,000","536,459,000","480,544,000","525,807,000","424,810,000","430,168,000","378,107,000","439,365,000","399,526,000","305,855,000","335,376,000","367,407,000","385,097,000","342,464,000","339,305,000","339,920,000","357,816,000","337,680,000","350,469,000","305,307,000","317,795,000","297,705,000","297,872,000","312,258,000","309,206,000","301,002,000","269,345,000","283,890,000","312,087,000","280,136,000","259,800,000","275,172,000","326,834,000","322,158,000","321,447,000","393,872,000","441,912,000","409,358,000","433,010,000","453,764,000","463,353,000","443,220,000","416,839,000","393,900,000","411,200,000","398,300,000","385,500,000","427,400,000","494,000,000","479,000,000","516,500,000","394,200,000","336,700,000","279,800,000","295,200,000","380,500,000","343,900,000","320,700,000","112,200,000","105,200,000","106,300,000","62,000,000","66,200,000","53,000,000","52,300,000","47,700,000","38,300,000","42,600,000","38,500,000","43,100,000","44,600,000","48,100,000","49,000,000","47,200,000","50,700,000","93,700,000","80,100,000","95,600,000","92,400,000","66,700,000"
		CashCashEquivalentsAndShortTermInvestments,"233,133,000","360,736,000","239,924,000","237,271,000","512,407,000","423,118,000","238,174,000","48,638,000","71,663,000","71,427,000","43,095,000","59,176,000","43,194,000","27,422,000","68,484,000","20,684,000","40,235,000","40,326,000","43,822,000","18,230,000","15,687,000","38,767,000","9,427,000","8,758,000","3,885,000","4,984,000","7,154,000","4,755,000","28,691,000","24,059,000","7,067,000","15,924,000","9,261,000","22,927,000","2,848,000","13,295,000","109,247,000","26,382,000","10,472,000","16,814,000","20,131,000","20,280,000","16,363,000","78,456,000","202,133,000","177,604,000","119,772,000","69,032,000","102,933,000","88,521,000","95,316,000","78,397,000","57,623,000","47,263,000","27,073,000","30,905,000","109,639,000","100,598,000","115,043,000","101,413,000","96,479,000","89,046,000","75,095,000","62,555,000","72,025,000","2,024,000","2,894,000","4,589,000","23,648,000","19,548,000","3,717,000","16,781,000","3,269,000","19,415,000","15,183,000","4,223,000","15,119,000","8,730,000","11,516,000","9,179,000","14,686,000","48,478,000","22,035,000","14,970,000","14,620,000","18,457,000","53,322,000","40,153,000","54,270,000","27,600,000","28,700,000","27,300,000","25,600,000","19,900,000","14,300,000","39,500,000","103,800,000","6,100,000","2,600,000","1,000,000","1,700,000","4,800,000","3,300,000","1,200,000","1,400,000","1,100,000","2,100,000","12,700,000","18,300,000","5,600,000","9,400,000","6,000,000","7,100,000","9,600,000","5,200,000","6,600,000","7,900,000","13,300,000","7,100,000","7,600,000","10,900,000","17,700,000","10,000,000","47,500,000","40,800,000","11,500,000"
			CashAndCashEquivalents,"233,133,000","360,736,000","239,924,000","237,271,000","512,407,000","423,118,000","238,174,000","48,638,000","71,663,000","71,427,000","43,095,000","59,176,000","43,194,000","27,422,000","68,484,000","20,684,000","40,235,000","40,326,000","43,822,000","18,230,000","15,687,000","38,767,000","9,427,000","8,758,000","3,885,000","4,984,000","7,154,000","4,755,000","28,691,000","24,059,000","7,067,000","15,924,000","9,261,000","22,927,000","2,848,000","13,295,000","109,247,000","26,382,000","10,472,000","16,814,000","20,131,000","20,280,000","16,363,000","78,456,000","197,991,000","177,604,000","119,772,000","69,032,000","102,933,000","88,521,000","95,316,000","78,397,000","57,623,000","47,263,000","27,073,000","28,905,000","81,523,000","56,238,000","115,043,000","101,413,000","96,479,000","89,046,000","69,962,000","62,555,000","72,025,000","2,024,000","2,894,000","4,589,000","23,648,000","19,548,000","3,717,000","16,781,000","3,269,000","19,415,000","15,183,000","4,223,000","15,119,000","8,730,000","11,516,000","9,179,000","14,686,000","48,478,000","22,035,000","14,970,000","14,620,000","18,457,000","53,322,000","40,153,000","54,270,000","27,600,000","28,700,000","27,300,000","25,600,000","19,900,000","14,300,000","39,500,000","103,800,000","6,100,000","2,600,000","1,000,000","1,700,000","4,800,000","3,300,000","1,200,000","1,400,000","1,100,000","2,100,000","12,700,000","18,300,000","5,600,000","9,400,000","6,000,000","7,100,000","9,600,000","5,200,000","6,600,000","7,900,000","13,300,000","7,100,000","7,600,000","10,900,000","17,700,000","10,000,000","47,500,000","40,800,000","11,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,142,000",,,,,,,,,"0",,"2,000,000","28,116,000","44,360,000",,,,,"5,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"2,226,800,000","2,247,227,000","2,123,183,000","1,968,926,000","2,148,764,000","1,754,243,000","1,936,979,000","1,893,687,000","1,794,001,000","1,874,868,000","1,953,300,000","1,841,800,000","1,986,300,000","1,924,000,000","2,368,600,000","2,077,500,000","1,705,100,000","1,598,000,000","1,534,800,000","1,569,400,000","1,086,100,000","1,156,000,000","1,216,000,000","1,091,000,000","970,900,000","911,100,000","1,023,700,000","1,126,900,000","1,132,800,000","1,303,600,000","1,389,900,000","1,288,700,000","1,195,600,000","1,134,300,000","1,225,100,000","1,116,000,000","902,500,000","877,100,000","873,102,000","899,131,000","667,064,000","664,629,000","711,240,000","583,062,000","400,992,000","444,363,000","434,536,000","353,437,000","250,140,000","324,212,000","274,574,000","269,623,000","243,101,000","327,382,000","293,396,000","213,683,000","165,210,000","177,386,000","192,540,000","178,013,000","180,663,000","180,389,000","195,208,000","178,941,000","167,475,000","173,321,000","229,563,000","214,019,000","193,418,000","203,589,000","228,244,000","206,494,000","200,071,000","217,143,000","231,721,000","209,537,000","181,864,000","209,833,000","232,599,000","228,236,000","225,543,000","251,715,000","377,044,000","354,057,000","380,914,000","386,480,000","360,029,000","283,759,000","263,729,000","251,600,000","259,800,000","258,600,000","253,100,000","284,600,000","426,300,000","372,500,000","358,500,000","347,300,000","294,400,000","241,400,000","257,900,000","335,500,000","298,900,000","282,900,000","85,700,000","74,900,000","69,500,000","41,800,000","41,000,000","33,800,000","33,000,000","30,700,000","20,600,000","23,500,000","24,100,000","26,000,000","27,100,000","26,400,000","30,800,000","28,900,000","30,000,000","58,800,000","55,300,000","41,100,000","42,900,000","39,800,000"
			AccountsReceivable,"902,500,000","1,019,300,000","957,000,000","865,200,000","1,190,700,000","784,500,000","917,100,000","927,800,000","796,100,000","860,400,000","1,103,500,000","1,073,200,000","1,046,000,000","917,800,000","841,600,000","879,500,000","981,300,000","1,007,000,000","914,300,000","1,013,100,000","759,300,000","832,800,000","784,200,000","702,400,000","624,400,000","586,100,000","676,300,000","744,500,000","704,700,000","831,900,000","954,900,000","843,700,000","762,700,000","765,800,000","846,100,000","693,100,000","579,400,000","635,500,000","873,102,000","899,131,000","667,064,000","664,629,000","711,240,000","583,062,000","400,992,000","444,363,000","434,536,000","353,437,000","250,140,000","324,212,000","274,574,000","269,623,000","243,101,000","327,382,000","278,581,000","198,278,000","153,049,000","160,089,000","172,157,000","166,547,000","163,129,000","163,960,000","176,742,000","167,276,000","154,875,000","171,832,000","228,052,000","212,942,000","190,493,000","200,743,000","226,723,000","204,098,000","196,618,000","208,211,000","231,458,000","209,108,000","180,037,000","185,235,000","232,599,000","228,236,000","225,543,000","251,715,000","335,608,000","354,057,000","380,914,000",,"360,029,000","283,759,000",,,,,,,,,,,,,,,,,,"74,900,000",,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"910,400,000","1,027,100,000","965,500,000","874,400,000","1,203,500,000","805,000,000","939,600,000","949,900,000","806,000,000",,"1,117,800,000","361,600,000","292,200,000","230,200,000","320,800,000","317,900,000","301,900,000","323,100,000","287,600,000","228,600,000","244,300,000","268,600,000","224,900,000","175,600,000","145,500,000","148,800,000","164,000,000","159,200,000","152,600,000","162,200,000","179,300,000","140,800,000","135,600,000","159,300,000","134,700,000","113,500,000","111,000,000","113,500,000","880,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-7,900,000","-7,800,000","-8,500,000","-9,200,000","-12,800,000","-20,500,000","-22,500,000","-22,100,000","-9,900,000",,"-14,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,000","113,000","3,399,000","3,727,000","5,194,000","1,630,000","1,926,000",,,,,,,,,,,"4,265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
