name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"165,065,000","141,983,000","56,668,000","-133,441,000","99,855,000","28,310,000","218,126,000","66,291,000","62,156,000","93,308,000","107,223,000","21,431,000","77,810,000","11,079,000","72,003,000","43,529,000","49,337,000","51,426,000","14,049,000","53,103,000","54,988,000","85,746,000","17,691,000","65,459,000","107,471,000","33,760,000","27,953,000","41,460,000","21,028,000","32,818,000","3,340,000","58,916,000","-52,520,000","37,012,000","-23,161,000","59,988,000","28,743,000","21,518,000","-2,172,000","-32,339,000","-8,330,000","-61,037,000","-52,666,000","65,762,000","-5,681,000","14,270,000","3,793,000","-8,267,000","-3,462,000","1,675,000","-9,256,000","-3,957,000","-3,560,000","2,252,000","-9,890,000","1,052,000","2,550,000","4,147,000","1,805,000","881,000","-126,000","-750,000","259,000","2,443,000","-725,000","787,000","1,778,000","674,000","622,000","3,108,000"
	CashFlowFromContinuingOperatingActivities,"165,065,000","141,983,000","56,668,000","-133,441,000","99,855,000","28,310,000","218,126,000","66,291,000","62,156,000","93,308,000","107,223,000","21,431,000","77,810,000","11,079,000","72,003,000","43,529,000","49,337,000","51,426,000","14,049,000","53,103,000","54,988,000","85,746,000","17,691,000","65,459,000","107,471,000","33,760,000","27,953,000","41,460,000","21,028,000","32,818,000","3,340,000","58,916,000","-52,520,000","37,012,000","-23,161,000","59,988,000","28,743,000","21,518,000","-2,172,000","-32,339,000","-8,330,000","-61,037,000","-52,666,000","65,762,000","-5,681,000","14,270,000","3,793,000","-8,267,000","-3,462,000","1,675,000","-9,256,000","-3,957,000","-3,560,000","2,252,000","-9,890,000","1,052,000","2,550,000","4,147,000","1,805,000","881,000","-126,000","-750,000","259,000","2,443,000","-725,000","787,000","1,778,000","674,000","622,000","3,108,000"
		NetIncomeFromContinuingOperations,"237,075,000","61,823,000","60,787,000","60,210,000","54,255,000","53,645,000","54,785,000","53,022,000","45,300,000","56,057,000","41,295,000","40,786,000","40,634,000","38,821,000","38,835,000","36,841,000","37,117,000","51,253,000","31,658,000","32,383,000","32,549,000","40,994,000","32,300,000","28,897,000","29,727,000","35,914,000","28,149,000","25,501,000","24,395,000","21,074,000","19,372,000","17,841,000","16,010,000","14,610,000","13,154,000","12,182,000","11,132,000","10,402,000","9,768,000","8,989,000","8,565,000","7,718,000","6,660,000","6,533,000","5,543,000","5,277,000","4,927,000","4,832,000","4,697,000","7,175,000","5,548,000","3,708,000","3,604,000","2,594,000","2,761,000","-1,817,000","1,780,000","1,018,000","651,000","747,000","904,000","862,000","807,000","746,000","842,000","828,000","750,000","846,000","835,000","859,000"
		OperatingGainsLosses,"-16,729,000","-4,975,000","-4,468,000","-5,292,000","-1,994,000","-8,574,000","-9,400,000","-21,204,000","-13,976,000","-4,160,000","-4,131,000","-6,610,000","-4,197,000","-47,000","-2,627,000","-4,696,000","-4,857,000","-3,564,000","-5,820,000","-5,327,000","-4,290,000","-1,265,000","-7,176,000","-7,774,000","-7,590,000","-5,097,000","-9,668,000","-5,220,000","-6,289,000","-5,861,000","-4,333,000","-2,677,000","-2,656,000","-3,554,000","-3,313,000","-4,503,000","-5,197,000","-5,256,000","30,333,000","-40,674,000","645,378,000","-71,644,000","-52,300,000","54,351,000","-7,836,000","11,376,000","353,000","-11,757,000","-729,000","-3,705,000","-10,749,000","-175,000","-4,683,000","-1,710,000","-54,000","7,895,000","-402,000","-881,000","-208,000","-220,000","-7,000","-6,000","-207,000","-213,000","-3,000","-7,000","-52,000","-56,000","-103,000","-30,000"
			GainLossOnInvestmentSecurities,,,,,,,,,"0","0","0","0","-842,000","0","0","133,000","0","101,000","199,000","-282,000","-996,000","-312,000","-1,622,000","-990,000","-508,000","14,000",,,"0","0",,,"0",,,,"208,000",,,,"0","0",,,"-460,000","-1,478,000",,,"-544,000","-5,947,000","-6,546,000","0","-2,794,000","0","0","7,896,000","-404,000","-881,000",,,,"0",,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"35,565,000","9,261,000","9,386,000","8,074,000","8,844,000","8,520,000","8,517,000","8,841,000","21,870,000","4,532,000","4,716,000","3,868,000","5,123,000","4,765,000","3,567,000","3,016,000","2,855,000","2,024,000","1,947,000","1,748,000","1,778,000","1,552,000","1,411,000","1,353,000","1,479,000","1,310,000","998,000","1,008,000","922,000","868,000","766,000","717,000","713,000","744,000","696,000","721,000","625,000","493,000","449,000","337,000","339,000","347,000","332,000","298,000","254,000","181,000","108,000","75,000","65,000","60,000","56,000","54,000","46,000","589,000","2,394,000","-2,858,000",,"63,000","839,000","969,000","604,000","588,000","-167,000","1,192,000","482,000","688,000","573,000","573,000","413,000","306,000"
			DepreciationAndAmortization,"35,565,000","9,261,000","9,386,000","8,074,000","8,844,000","8,520,000","8,517,000","8,841,000","21,870,000","4,532,000","4,716,000","3,868,000","5,123,000","4,765,000","3,567,000","3,016,000","2,855,000","2,024,000","1,947,000","1,748,000","1,778,000","1,552,000","1,411,000","1,353,000","1,479,000","1,310,000","998,000","1,008,000","922,000","868,000","766,000","717,000","713,000","744,000","696,000","721,000","625,000","493,000","449,000","337,000","339,000","347,000","332,000","298,000","254,000","181,000","108,000","75,000","65,000","60,000","56,000","54,000","46,000","589,000","2,394,000","-2,858,000",,"63,000","839,000","969,000","604,000","588,000","-167,000","1,192,000","482,000","688,000","573,000","573,000","413,000","306,000"
				Depreciation,"35,565,000","9,261,000","9,386,000","8,074,000","8,844,000","8,520,000","8,517,000","8,841,000","21,870,000","4,532,000","4,716,000","3,868,000","5,123,000","4,765,000","3,567,000","3,016,000","2,855,000","2,024,000","1,947,000","1,748,000","1,778,000","1,552,000","1,411,000","1,353,000","1,479,000","1,310,000","998,000","1,008,000","922,000","868,000","766,000","717,000","713,000","744,000","696,000","721,000","625,000","493,000","449,000","337,000","339,000","347,000","332,000","298,000","254,000","181,000","108,000","75,000",,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-2,624,000","-2,716,000","-2,921,000","1,453,000","1,560,000","-2,034,000","-4,090,000","-4,264,000","6,321,000","-11,458,000","-1,492,000","78,000","4,954,000","-13,364,000","154,000","-430,000","8,807,000","-6,878,000","6,632,000","8,473,000","1,301,000","-5,611,000","-2,923,000","5,013,000","-1,935,000","-749,000","-4,386,000","423,000","-1,691,000","-2,952,000","-3,494,000","-681,000","-425,000","-1,741,000","-1,513,000","1,639,000","-1,678,000","-2,392,000","-1,228,000","680,000","-3,604,000","19,000","52,000","1,205,000","968,000","841,000","-1,059,000","-976,000","-596,000","-640,000","-2,453,000","-678,000","-1,284,000","409,000","2,229,000","-2,813,000","-1,088,000","-777,000","-214,000","338,000","-24,000","330,000","-179,000","291,000","-43,000","52,000","-134,000","147,000","-81,000","231,000"
