name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,02/28/2021
TotalAssets,"320,320,988","320,518,015","321,416,405","423,098","421,147","75,000"
	CurrentAssets,"678,673","734,425","1,467,810",,"0","0"
		CashCashEquivalentsAndShortTermInvestments,"0","55,752","789,137",,,
			CashAndCashEquivalents,"0","55,752","789,137",,,
				CashFinancial,"0","55,752","789,137",,,
		PrepaidAssets,"678,673","678,673","678,673",,"0","0"
	TotalNonCurrentAssets,"319,642,315","319,783,590","319,948,595","423,098","421,147","75,000"
		NonCurrentDeferredAssets,,,,"423,098","421,147","75,000"
		NonCurrentPrepaidAssets,"195,235","362,580","533,642",,,
		OtherNonCurrentAssets,"319,447,080","319,421,010","319,414,953",,,
TotalLiabilitiesNetMinorityInterest,"34,572,817","44,502,804","59,032,327","925,613","416,140","63,702"
	CurrentLiabilities,"6,804,215","6,072,295","519,638","925,613","416,140","63,702"
		PayablesAndAccruedExpenses,"6,804,215","6,072,295","519,638","625,613","116,352","63,702"
			Payables,"469,479","343,111","191,890","387,264",,
				AccountsPayable,"76,129","59,454","191,890","313,729",,
				DuetoRelatedPartiesCurrent,"393,350","283,657",,"73,535",,
			CurrentAccruedExpenses,"6,334,736","5,729,184","327,748","238,349","116,352","63,702"
		CurrentDebtAndCapitalLeaseObligation,,,,"300,000","299,788",
			CurrentDebt,,,,"300,000","299,788",
				CurrentNotesPayable,,,,"300,000","299,788","0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"27,768,602","38,430,509","58,512,689","0","0","0"
		NonCurrentDeferredLiabilities,"11,068,750","11,068,750","11,068,750",,,
		DerivativeProductLiabilities,"16,699,852","27,361,759","47,443,939",,,
TotalEquityGrossMinorityInterest,"285,748,171","276,015,211","262,384,078","-502,515","5,007","11,298"
	StockholdersEquity,"285,748,171","276,015,211","262,384,078","-502,515","5,007","11,298"
		CapitalStock,"319,413,291","319,413,291","319,413,291","791","791","1,006"
			PreferredStock,"0","0","0",,"0","0"
			CommonStock,"319,413,291","319,413,291","319,413,291","791","791","1,006"
		AdditionalPaidInCapital,"0","0","0","24,209","24,209","23,994"
		RetainedEarnings,"-33,665,120","-43,398,080","-57,029,213","-527,515","-19,993","-13,702"
TotalCapitalization,"285,748,171","276,015,211","262,384,078","-502,515","5,007","11,298"
CommonStockEquity,"285,748,171","276,015,211","262,384,078","-502,515","5,007","11,298"
NetTangibleAssets,"285,748,171","276,015,211","262,384,078","-502,515","5,007","11,298"
WorkingCapital,"-6,125,542","-5,337,870","948,172",,"-416,140","-63,702"
InvestedCapital,"285,748,171","276,015,211","262,384,078","-202,515","304,795","11,298"
TangibleBookValue,"285,748,171","276,015,211","262,384,078","-502,515","5,007","11,298"
TotalDebt,,,,"300,000","299,788",
NetDebt,,,,"300,000","299,788",
ShareIssued,"39,531,250","39,531,250","39,531,250","39,531,250","39,531,250","39,531,250"
OrdinarySharesNumber,"39,531,250","39,531,250","39,531,250","39,531,250","39,531,250","39,531,250"
