name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"1,957,320,000","517,535,000","497,538,000","482,764,000","459,483,000","410,757,000","398,990,000","382,116,000","347,084,000","431,679,000","440,045,000","459,963,000","441,807,000","381,876,000","384,244,000","382,690,000","370,876,000","354,829,000","331,305,000","324,002,000","303,884,000","291,357,000","290,839,000","287,756,000","233,936,000","205,928,000","212,642,000","226,057,000","213,653,000","202,285,000","211,864,000","222,134,000","201,581,000","182,068,000","182,283,000","191,525,000","178,285,000","165,370,000","168,998,000","160,967,000","153,064,000","140,122,000","139,836,000","151,878,000","141,272,000","120,090,000","114,896,000","100,229,000","91,435,000","83,846,000","83,780,000","86,642,000","78,626,000","69,176,000","80,867,000","108,531,000","111,238,000","92,946,000","90,681,000","87,652,000","85,973,000","71,822,000","70,756,000","79,689,000","76,164,000","64,638,000","64,425,000","67,395,000","57,311,000","52,202,000"
	OperatingRevenue,"1,740,007,000","458,001,000","444,465,000","431,619,000","405,922,000","359,165,000","343,614,000","329,801,000","299,651,000","373,804,000","381,232,000","400,343,000","384,630,000","320,257,000","319,525,000","315,322,000","309,027,000","296,840,000","275,010,000","267,903,000","249,116,000","241,289,000","244,134,000","241,135,000","206,217,000","205,928,000","449,955,000","140,672,000","135,520,000","128,490,000","136,409,000","144,497,000","145,828,000","135,435,000","133,471,000","136,874,000","131,040,000","126,039,000","16,438,000","160,967,000","153,064,000","140,122,000","139,836,000","151,878,000","141,272,000","120,090,000","114,896,000","100,229,000","91,435,000","83,846,000","83,780,000","86,642,000","78,626,000","69,176,000","80,867,000","108,534,000","111,238,000","92,946,000","90,681,000","87,652,000","85,973,000","71,822,000","70,756,000","79,689,000","76,164,000","64,638,000","64,425,000","67,395,000","57,311,000","52,202,000"
	ExciseTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000",,,,,,,,,,,,,,
CostOfRevenue,"746,523,000","202,199,000","192,743,000","179,930,000","171,651,000","157,785,000","168,571,000","156,872,000","161,900,000","185,832,000","180,085,000","165,679,000","160,773,000","153,233,000","137,305,000","144,114,000","131,760,000","134,891,000","157,688,000","161,588,000","144,806,000","138,443,000","134,440,000","143,068,000","121,199,000","106,377,000","104,794,000","102,922,000","99,056,000","95,089,000","95,452,000","100,367,000","81,914,000","81,533,000","70,321,000","77,867,000","74,389,000","69,859,000","164,064,000","34,304,000","30,428,000","25,302,000","18,754,000","25,835,000","23,041,000","17,995,000","15,185,000","19,719,000","13,384,000","10,961,000","76,930,000","10,353,000","8,974,000","9,335,000","24,818,000","19,527,000","24,176,000","17,414,000","30,389,000","19,899,000","17,691,000","19,195,000","-23,296,000","18,549,000","18,573,000",,,,,
GrossProfit,"1,210,797,000","315,336,000","304,795,000","302,834,000","287,832,000","252,972,000","230,419,000","225,244,000","185,184,000","245,847,000","259,960,000","294,284,000","281,034,000","228,643,000","246,939,000","238,576,000","239,116,000","219,938,000","173,617,000","162,414,000","159,078,000","152,914,000","156,399,000","144,688,000","112,737,000","99,551,000","107,848,000","123,135,000","114,597,000","107,196,000","116,412,000","121,767,000","119,667,000","100,535,000","111,962,000","113,658,000","103,896,000","95,511,000","4,934,000","126,663,000","122,636,000","114,820,000","121,082,000","126,043,000","118,231,000","102,095,000","99,711,000","80,510,000","78,051,000","72,885,000","6,850,000","76,289,000","69,652,000","59,841,000","56,049,000","89,004,000","87,062,000","75,532,000","60,292,000","67,753,000","68,282,000","52,627,000","94,052,000","61,140,000","57,591,000",,,,,
OperatingExpense,"797,064,000","193,062,000","196,436,000","202,012,000","205,554,000","202,431,000","211,670,000","177,037,000","156,402,000","171,018,000","156,102,000","175,973,000","186,297,000","159,708,000","145,037,000","135,464,000","136,205,000","141,576,000","99,025,000","94,052,000","93,646,000","91,678,000","108,742,000","87,589,000","57,596,000","56,835,000","57,462,000","55,435,000","51,679,000","51,612,000","54,891,000","46,406,000","39,338,000","38,998,000","40,727,000","35,765,000","36,815,000","34,981,000","-41,135,000","74,143,000","48,758,000","47,891,000","69,256,000","50,593,000","46,266,000","45,587,000","43,517,000","43,063,000","37,275,000","39,250,000","-25,643,000","37,184,000","33,966,000","35,701,000","2,042,000","34,602,000","36,114,000","38,464,000","20,752,000","24,751,000","25,635,000","25,724,000","65,501,000","22,007,000","19,079,000","35,731,000","18,721,000","33,325,000","24,610,000","30,687,000"
	SellingGeneralAndAdministration,"633,786,000","152,608,000","154,319,000","161,711,000","165,148,000","164,778,000","173,243,000","137,723,000","117,009,000","130,818,000","118,962,000","139,112,000","149,078,000","128,524,000","113,984,000","106,410,000","106,185,000","111,850,000","8,377,000","6,526,000","6,459,000","6,367,000","45,982,000","7,271,000","6,113,000","5,712,000","39,634,000","5,240,000","5,034,000","4,997,000","35,119,000","5,362,000","3,761,000","4,366,000","31,218,000","3,822,000","4,191,000","3,805,000","-60,648,000","31,855,000","33,177,000","31,531,000","50,468,000","30,149,000","29,230,000","28,959,000","43,296,000","25,927,000","22,490,000","21,664,000","-38,872,000","20,640,000","20,228,000","20,241,000","-19,373,000","13,358,000","15,027,000","18,970,000","13,165,000","6,798,000","17,201,000","17,723,000","49,734,000","8,621,000","5,939,000","29,374,000","36,965,000","22,673,000","21,926,000","28,715,000"
		GeneralAndAdministrativeExpense,"319,110,000","78,663,000","81,418,000","79,486,000","79,543,000","86,431,000","94,677,000","73,131,000","62,265,000","62,036,000","69,732,000","65,423,000","76,247,000","64,405,000","53,599,000","51,799,000","48,488,000","55,309,000","8,377,000","6,526,000","6,459,000","6,367,000","25,514,000","7,271,000","6,113,000","5,712,000","22,228,000","5,240,000","5,034,000","4,997,000","19,371,000","5,362,000","3,761,000","4,366,000","16,358,000","3,822,000","4,191,000","3,805,000","-74,482,000","31,855,000","33,177,000","31,531,000","33,190,000","30,149,000","29,230,000","28,959,000","29,568,000","25,927,000","22,490,000","21,664,000","-49,688,000","20,640,000","20,228,000","20,241,000",,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,823,000","29,963,000","28,715,000","25,118,000","27,388,000","26,410,000","25,694,000","23,551,000","23,746,000","20,447,000","19,620,000",,"18,680,000","18,259,000","17,853,000",,,,,,,,,,,,,,,,
			RentAndLandingFees,,,,,,,,,,,,,,,,,,,"8,377,000","6,526,000","6,459,000","6,367,000","6,724,000","7,271,000","6,113,000","5,712,000","5,347,000","5,240,000","5,034,000","4,997,000","4,789,000","5,362,000","3,761,000","4,366,000","4,149,000","3,822,000","4,191,000","3,805,000","12,202,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
