name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,09/30/2009
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"296,000",,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,059,000","42,525,000","14,455,000","23,416,000","29,279,000","16,050,000","27,618,000","31,771,000","32,728,000","33,679,000","30,614,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,384,000",
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,607,000","21,040,000","21,643,000","385,000",,,"2,948,000",,"28,000","16,000"
	TotalNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,868,000","620,310,000","7,853,000","5,345,000","3,836,000","3,973,000","3,804,000","0","0","0","0"
		InvestmentsAndAdvances,"5,428,386,000","5,147,137,000","4,894,976,000","4,439,547,000","4,395,261,000","4,507,218,000","4,238,210,000","4,251,090,000","4,211,146,000","4,448,316,000","4,292,932,000","1,922,821,000","1,955,013,000","1,918,479,000","1,782,841,000","1,798,515,000","1,759,807,000","1,723,372,000","1,685,015,000","1,801,808,000","1,734,005,000","1,696,302,000","1,660,612,000","1,628,509,000","1,611,702,000","1,528,462,000","1,529,784,000","1,570,687,000","1,423,063,000","1,400,726,000","1,347,612,000","1,324,890,000","1,253,597,000","1,179,919,000","1,024,645,000","967,792,000","788,442,000","768,342,000","672,910,000",,"613,797,000",,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"613,797,000",,,,,,,,,
			InvestmentinFinancialAssets,"5,428,386,000","5,147,137,000","4,894,976,000","4,439,547,000","4,395,261,000","4,507,218,000","4,238,210,000","4,251,090,000","4,211,146,000","4,448,316,000","4,292,932,000","1,922,821,000","1,955,013,000","1,918,479,000","1,782,841,000","1,798,515,000","1,759,807,000","1,723,372,000","1,685,015,000","1,801,808,000","1,734,005,000","1,696,302,000","1,660,612,000","1,628,509,000","1,611,702,000","1,528,462,000","1,529,784,000","1,570,687,000","1,423,063,000","1,400,726,000","1,347,612,000","1,324,890,000","1,253,597,000","1,179,919,000","1,024,645,000","967,792,000","788,442,000","768,342,000","672,910,000",,,,,,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,"5,426,159,000","5,146,766,000","4,894,886,000","4,439,547,000","4,395,261,000","4,507,218,000","4,238,210,000","4,250,370,000","4,210,215,000","4,448,316,000","4,292,932,000","1,922,821,000","1,955,013,000","1,918,479,000","1,782,841,000","1,798,515,000","1,759,807,000","1,723,372,000","1,685,015,000","1,801,808,000","1,734,005,000","1,696,302,000","1,660,612,000","1,628,509,000","1,611,702,000","1,528,462,000","1,529,784,000","1,570,687,000","1,423,063,000","1,400,726,000","1,347,612,000","1,324,890,000","1,253,597,000","1,179,919,000","1,024,645,000","967,792,000","788,442,000","768,342,000","672,910,000",,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,449,000",,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,082,000","6,457,000","5,944,000","5,345,000","3,836,000","3,944,000","3,548,000",,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,786,000","56,000","460,000",,,"29,000","256,000",,,,
TotalLiabilitiesNetMinorityInterest,"3,001,415,000","2,872,958,000","2,582,223,000","2,151,698,000","2,106,157,000","2,360,441,000","2,048,091,000","2,041,667,000","2,391,158,000","2,368,387,000","2,172,009,000","1,073,430,000","1,073,373,000","1,014,853,000","866,698,000","908,253,000","851,677,000","849,025,000","796,230,000","906,820,000","877,346,000","904,516,000","877,684,000","876,715,000","848,765,000","824,487,000","830,180,000","838,762,000","766,211,000","726,865,000","710,649,000","735,339,000","599,714,000","604,846,000","433,420,000","414,259,000","393,525,000","419,613,000","358,967,000","337,311,000","342,554,000","317,871,000","243,095,000","226,736,000","197,542,000","198,839,000","182,222,000","123,975,000","213,111,000","316,370,000"
	CurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"337,311,000","342,554,000","317,871,000","243,095,000","226,736,000","197,542,000","198,839,000","182,222,000","123,975,000","213,111,000","316,370,000"
		PayablesAndAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,511,000","10,854,000","5,342,000","3,426,000","4,436,000","3,542,000","4,839,000","8,222,000","2,211,000","2,667,000","1,064,000"
			Payables,"41,239,000","42,530,000","30,845,000","32,082,000","34,555,000","33,744,000","29,225,000","37,692,000","34,617,000","41,781,000","52,234,000","27,459,000","27,060,000","25,078,000","23,875,000","25,933,000","20,318,000","24,161,000","19,327,000","27,236,000","18,095,000","19,735,000","18,064,000","20,334,000","14,779,000","21,480,000","16,518,000","15,226,000","11,321,000","11,776,000","13,044,000","11,726,000","9,269,000","13,280,000","12,511,000","10,459,000","7,825,000","19,163,000","6,667,000","5,242,000","9,544,000","3,553,000","2,360,000","3,242,000","2,607,000","2,263,000","7,055,000","1,585,000","1,135,000","934,000"
				AccountsPayable,"20,310,000","21,731,000","18,598,000","16,951,000","18,557,000","16,414,000","11,878,000","20,174,000","16,117,000","20,885,000","39,350,000","12,896,000","12,043,000","9,584,000","6,204,000","9,184,000","5,159,000","8,655,000","6,112,000","13,832,000","5,767,000","7,923,000","5,301,000","8,999,000","5,189,000","11,914,000","4,764,000","6,544,000","4,163,000","5,923,000","4,593,000","5,829,000","3,533,000","6,529,000","6,932,000","4,651,000","2,756,000","14,381,000","2,464,000","5,242,000","9,544,000","3,553,000","2,360,000","3,242,000","2,607,000","2,263,000","7,055,000","1,585,000","1,135,000","934,000"
				OtherPayable,"20,929,000","20,799,000","12,247,000","15,131,000","15,998,000","17,330,000","17,347,000","17,518,000","18,500,000","20,896,000","12,884,000","14,563,000","15,017,000","15,494,000","17,671,000","16,749,000","15,159,000","15,506,000","13,215,000","13,404,000","12,328,000","11,812,000","12,763,000","11,335,000","9,590,000","9,566,000","11,754,000","8,682,000","7,158,000","5,853,000","8,451,000","5,897,000","5,736,000","6,751,000","5,579,000","5,808,000","5,069,000","4,782,000","4,203,000",,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,269,000","1,310,000","1,789,000","1,066,000","1,194,000","935,000","2,576,000","1,167,000","626,000","1,532,000","130,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,269,000","1,310,000","1,789,000","1,066,000","1,194,000","935,000","2,576,000","1,167,000","86,000","148,000","130,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"329,800,000","331,700,000","311,900,000","237,683,000","222,300,000","194,000,000","194,000,000","174,000,000","121,764,000","210,444,000","315,306,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"329,800,000","331,700,000","311,900,000","237,683,000","222,300,000","194,000,000","194,000,000","174,000,000","121,764,000","210,444,000","315,306,000"
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,384,000",
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"629,000","1,986,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"2,960,176,000","2,830,428,000","2,551,378,000","2,115,235,000","2,067,767,000","2,321,741,000","2,017,802,000","2,003,975,000","2,356,541,000","2,325,226,000","2,119,453,000","1,045,857,000","1,046,235,000","989,705,000","842,749,000","882,247,000","831,280,000","824,786,000","776,827,000","879,522,000","859,177,000","884,705,000","859,548,000","856,325,000","833,930,000","802,948,000","813,605,000","823,463,000","754,822,000","715,030,000","697,539,000","723,564,000","590,372,000","591,566,000","420,909,000","403,800,000","385,700,000","400,450,000","352,300,000",,,,,,,,,,,
		DerivativeProductLiabilities,,,"0","4,381,000","3,835,000","4,956,000","1,064,000","0","0","1,365,000","115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
TotalEquityGrossMinorityInterest,"2,623,549,000","2,607,479,000","2,582,692,000","2,546,911,000","2,499,131,000","2,442,127,000","2,396,193,000","2,350,053,000","1,955,988,000","2,229,082,000","2,222,854,000","968,220,000","966,235,000","964,954,000","968,854,000","969,322,000","964,356,000","958,302,000","957,946,000","948,219,000","906,881,000","869,570,000","878,825,000","819,981,000","816,250,000","816,360,000","810,870,000","807,044,000","737,392,000","733,718,000","732,739,000","726,774,000","721,930,000","659,981,000","658,236,000","601,498,000","499,653,000","419,390,000","375,129,000","374,211,000","376,725,000","316,160,000","316,549,000","320,523,000","261,977,000","261,475,000","260,541,000","259,785,000","141,716,000","92,752,000"
	StockholdersEquity,"2,623,549,000","2,607,479,000","2,582,692,000","2,546,911,000","2,499,131,000","2,442,127,000","2,396,193,000","2,350,053,000","1,955,988,000","2,229,082,000","2,222,854,000","968,220,000","966,235,000","964,954,000","968,854,000","969,322,000","964,356,000","958,302,000","957,946,000","948,219,000","906,881,000","869,570,000","878,825,000","819,981,000","816,250,000","816,360,000","810,870,000","807,044,000","737,392,000","733,718,000","732,739,000","726,774,000","721,930,000","659,981,000","658,236,000","601,498,000","499,653,000","419,390,000","375,129,000","374,211,000","376,725,000","316,160,000","316,549,000","320,523,000","261,977,000","261,475,000","260,541,000","259,785,000","141,716,000","92,752,000"
		CapitalStock,"171,000","171,000","170,000","169,000","168,000","167,000","167,000","167,000","134,000","134,000","133,000","61,000","61,000","60,000","60,000","60,000","60,000","60,000","60,000","59,000","57,000","55,000","55,000","52,000","51,000","51,000","51,000","51,000","47,000","47,000","47,000","47,000","47,000","43,000","43,000","40,000","34,000","29,000","26,000","26,000","26,000","22,000","22,000","22,000","18,000","18,000","18,000","18,000",,"0"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,
			CommonStock,"171,000","171,000","170,000","169,000","168,000","167,000","167,000","167,000","134,000","134,000","133,000","61,000","61,000","60,000","60,000","60,000","60,000","60,000","60,000","59,000","57,000","55,000","55,000","52,000","51,000","51,000","51,000","51,000","47,000","47,000","47,000","47,000","47,000","43,000","43,000","40,000","34,000","29,000","26,000","26,000","26,000","22,000","22,000","22,000","18,000","18,000","18,000","18,000",,"0"
		AdditionalPaidInCapital,"2,677,424,000","2,676,967,000","2,664,251,000","2,652,474,000","2,638,801,000","2,624,608,000","2,624,608,000","2,631,233,000","2,330,839,000","2,330,806,000","2,310,610,000","958,681,000","956,508,000","953,681,000","949,547,000","946,722,000","944,318,000","942,179,000","939,307,000","932,970,000","893,388,000","859,143,000","855,998,000","796,060,000","794,135,000","791,980,000","790,713,000","790,025,000","722,272,000","721,364,000","720,479,000","718,760,000","715,148,000","653,427,000","652,669,000","600,352,000","498,448,000","419,648,000","375,563,000","372,632,000","373,861,000","318,677,000","318,302,000","319,424,000","258,580,000","260,152,000","259,690,000","259,690,000",,"0"
		RetainedEarnings,"-54,046,000","-69,659,000","-81,729,000","-105,732,000","-139,838,000","-182,648,000","-228,582,000","-281,347,000","-374,985,000","-101,858,000","-87,889,000","9,478,000","9,666,000","11,213,000","19,247,000","-1,418,000","-976,000","-387,000","1,954,000","3,862,000","4,411,000","5,520,000","18,832,000","2,640,000","3,239,000","2,813,000","4,230,000","577,000","1,765,000","3,106,000","3,627,000","1,647,000","1,622,000","2,135,000","2,725,000","-343,000","379,000","779,000","347,000",,,,,,,,"-1,122,000","19,000",,"0"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,553,000","6,640,000","181,000","142,000","3,948,000","3,379,000","1,305,000","1,955,000","58,000",,"0"
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,553,000","6,640,000","181,000","142,000","3,948,000","3,379,000","2,684,000","1,955,000","58,000",,"0"
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,379,000",,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,802,000","-2,720,000","-1,917,000","-2,871,000",,,,,,"92,752,000"
TotalCapitalization,"5,583,725,000","5,437,907,000","5,134,070,000","4,662,146,000","4,566,898,000","4,763,868,000","4,413,995,000","4,354,028,000","4,312,529,000","4,554,308,000","4,342,307,000","2,014,077,000","2,012,470,000","1,954,659,000","1,811,603,000","1,851,569,000","1,795,636,000","1,783,088,000","1,734,773,000","1,827,741,000","1,766,058,000","1,754,275,000","1,738,373,000","1,676,306,000","1,650,180,000","1,619,308,000","1,624,475,000","1,630,507,000","1,492,214,000","1,448,748,000","1,430,278,000","1,450,338,000","1,312,302,000","1,251,547,000","1,079,145,000","1,005,298,000","885,353,000","819,840,000","727,429,000",,,,,,,,,,,
CommonStockEquity,"2,623,549,000","2,607,479,000","2,582,692,000","2,546,911,000","2,499,131,000","2,442,127,000","2,396,193,000","2,350,053,000","1,955,988,000","2,229,082,000","2,222,854,000","968,220,000","966,235,000","964,954,000","968,854,000","969,322,000","964,356,000","958,302,000","957,946,000","948,219,000","906,881,000","869,570,000","878,825,000","819,981,000","816,250,000","816,360,000","810,870,000","807,044,000","737,392,000","733,718,000","732,739,000","726,774,000","721,930,000","659,981,000","658,236,000","601,498,000","499,653,000","419,390,000","375,129,000","374,211,000","376,725,000","316,160,000","316,549,000","320,523,000","261,977,000","261,475,000","260,541,000","259,785,000","141,716,000","92,752,000"
NetTangibleAssets,"2,623,549,000","2,607,479,000","2,582,692,000","2,546,911,000","2,499,131,000","2,442,127,000","2,396,193,000","2,350,053,000","1,955,988,000","2,229,082,000","2,222,854,000","968,220,000","966,235,000","964,954,000","968,854,000","969,322,000","964,356,000","958,302,000","957,946,000","948,219,000","906,881,000","869,570,000","878,825,000","819,981,000","816,250,000","816,360,000","810,870,000","807,044,000","737,392,000","733,718,000","732,739,000","726,774,000","721,930,000","659,981,000","658,236,000","601,498,000","499,653,000","419,390,000","375,129,000","374,211,000","376,725,000","316,160,000","316,549,000","320,523,000","261,977,000","261,475,000","260,541,000","259,785,000","141,716,000","92,752,000"
WorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"366,343,000","-243,585,000","308,307,000","311,204,000","316,687,000","258,004,000","257,671,000","260,541,000","259,785,000","141,716,000","92,752,000"
InvestedCapital,"5,583,725,000","5,437,907,000","5,134,070,000","4,662,146,000","4,566,898,000","4,763,868,000","4,413,995,000","4,354,028,000","4,312,529,000","4,554,308,000","4,342,307,000","2,014,077,000","2,012,470,000","1,954,659,000","1,811,603,000","1,851,569,000","1,795,636,000","1,783,088,000","1,734,773,000","1,827,741,000","1,766,058,000","1,754,275,000","1,738,373,000","1,676,306,000","1,650,180,000","1,619,308,000","1,624,475,000","1,630,507,000","1,492,214,000","1,448,748,000","1,430,278,000","1,450,338,000","1,312,302,000","1,251,547,000","1,079,145,000","1,005,298,000","885,353,000","819,840,000","727,429,000","704,011,000","708,425,000","628,060,000","554,232,000","542,823,000","455,977,000","455,475,000","434,541,000","381,549,000","352,160,000","408,058,000"
TangibleBookValue,"2,623,549,000","2,607,479,000","2,582,692,000","2,546,911,000","2,499,131,000","2,442,127,000","2,396,193,000","2,350,053,000","1,955,988,000","2,229,082,000","2,222,854,000","968,220,000","966,235,000","964,954,000","968,854,000","969,322,000","964,356,000","958,302,000","957,946,000","948,219,000","906,881,000","869,570,000","878,825,000","819,981,000","816,250,000","816,360,000","810,870,000","807,044,000","737,392,000","733,718,000","732,739,000","726,774,000","721,930,000","659,981,000","658,236,000","601,498,000","499,653,000","419,390,000","375,129,000","374,211,000","376,725,000","316,160,000","316,549,000","320,523,000","261,977,000","261,475,000","260,541,000","259,785,000","141,716,000","92,752,000"
TotalDebt,"2,960,176,000","2,830,428,000","2,551,378,000","2,115,235,000","2,067,767,000","2,321,741,000","2,017,802,000","2,003,975,000","2,356,541,000","2,325,226,000","2,119,453,000","1,045,857,000","1,046,235,000","989,705,000","842,749,000","882,247,000","831,280,000","824,786,000","776,827,000","879,522,000","859,177,000","884,705,000","859,548,000","856,325,000","833,930,000","802,948,000","813,605,000","823,463,000","754,822,000","715,030,000","697,539,000","723,564,000","590,372,000","591,566,000","420,909,000","403,800,000","385,700,000","400,450,000","352,300,000","329,800,000","331,700,000","311,900,000","237,683,000","222,300,000","194,000,000","194,000,000","174,000,000","121,764,000","210,444,000","315,306,000"
NetDebt,"2,824,007,000","2,647,745,000","2,370,288,000","1,958,305,000","1,990,663,000","2,294,714,000","1,992,666,000","1,973,536,000","2,332,182,000","2,305,800,000","2,112,936,000","1,037,575,000","1,040,393,000","976,703,000","836,712,000","875,322,000","825,412,000","819,036,000","772,839,000","866,695,000","854,563,000","878,996,000","848,601,000","853,158,000","828,595,000","796,077,000","808,137,000","816,976,000","751,754,000","709,290,000","692,404,000","712,172,000","577,562,000","559,675,000","404,600,000","390,864,000","376,750,000","379,030,000","338,409,000","311,730,000","301,579,000","286,453,000","191,333,000","178,183,000","150,134,000","152,611,000","112,781,000","50,384,000","185,642,000","315,306,000"
ShareIssued,"170,895,670","170,865,742","170,028,584","169,151,857","168,231,707","167,259,511","167,259,511","167,259,511","141,143,878","141,141,932","139,931,451","64,044,779","63,909,228","63,735,009","63,464,145","63,296,501","63,149,888","63,016,681","62,843,737","62,482,860","60,234,232","58,265,518","58,077,790","54,453,677","54,335,426","54,196,786","54,112,828","54,069,834","49,814,428","49,757,790","49,702,918","49,645,464","49,426,670","45,700,986","45,656,005","41,973,470","35,605,170","30,173,680","27,096,502","27,070,034","27,045,100","22,951,933","22,925,507","22,925,507","18,729,482","18,710,729","18,683,564","18,683,564","18,361,841","18,361,841"
OrdinarySharesNumber,"170,895,670","170,865,742","170,028,584","169,151,857","168,231,707","167,259,511","167,259,511","167,259,511","141,143,878","141,141,932","139,931,451","64,044,779","63,909,228","63,735,009","63,464,145","63,296,501","63,149,888","63,016,681","62,843,737","62,482,860","60,234,232","58,265,518","58,077,790","54,453,677","54,335,426","54,196,786","54,112,828","54,069,834","49,814,428","49,757,790","49,702,918","49,645,464","49,426,670","45,700,986","45,656,005","41,973,470","35,605,170","30,173,680","27,096,502","27,070,034","27,045,100","22,951,933","22,925,507","22,925,507","18,729,482","18,710,729","18,683,564","18,683,564","18,361,841","18,361,841"
