name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988
BasicEPS,,"0.67","0.76","0.54","0.44","0.27","0.23","0.22","0.22","0.05","0.04","0.14","0.1","0.02","0.08","0.14","0.13","-0.02","0.07","0.09","0.06","0.07","0.06","0.2","0.17","0.11","0.1","0.1","0.15","0.02","0.08","0.08","0.09","0.09","0.16","0.2","0.09","0.05","0.04","0.39","0.14","0.01","0.08",,"0.11","0.04","0.04",,"0.05","-0.01","-0.01",,"0.05","0.01","0.02",,"0.02","0.01","0.03","-0.12",,"-0.04","-0.03","-0.01",,"-0.11","-0.09","-0.08",,"-0.08","-0.07","-0.06",,"-0.14","-0.14","-0.13",,"-0.1","-0.11","-0.11",,"-0.12","-0.11","-0.05",,"-0.05","-0.05","-0.1",,"-0.11","-0.11","-0.11",,"-0.07","-0.08","-0.06",,"-0.04","-0.02",,,,,"-0.01",,,,,,"-0.01","-0.02","-0.01",,"-0.02","-0.02","-0.01",,"-0.02","-0.03","-0.03",,"-0.04","-0.02","-0.02",,,,"-0.01",,,"0.01","-0.01",,,,
DilutedEPS,,"0.66","0.75","0.53","0.44","0.27","0.23","0.22","0.22","0.05","0.04","0.14","0.1","0.02","0.08","0.14","0.13","-0.02","0.07","0.09","0.06","0.07","0.06","0.2","0.16","0.11","0.1","0.1","0.14","0.02","0.08","0.08","0.08","0.09","0.15","0.19","0.09","0.04","0.04","0.37","0.14","0.01","0.08",,"0.1","0.04","0.04",,"0.05","-0.01","-0.01",,"0.05","0.01","0.02",,"0.02","0.01","0.03","-0.12",,"-0.04","-0.03","-0.01",,"-0.11","-0.09","-0.08",,"-0.08","-0.07","-0.06",,"-0.14","-0.14","-0.13",,"-0.1","-0.11","-0.11",,"-0.12","-0.11","-0.05",,"-0.05","-0.05","-0.1",,"-0.11","-0.11","-0.11",,"-0.07","-0.08","-0.06",,"-0.04","-0.02",,,,,"-0.01",,,,,,"-0.01","-0.02","-0.01",,"-0.02","-0.02","-0.01",,"-0.02","-0.03","-0.03",,"-0.04","-0.02","-0.02",,,,"-0.01",,,"0.01","-0.01",,,,
BasicAverageShares,,"13,767,341","13,743,503","13,738,160","13,732,913","13,730,150","13,692,533","13,650,316","13,497,955","13,521,172","13,512,094","13,502,178","13,446,289","13,422,222","13,400,383","13,392,475","13,430,503","13,450,482","13,443,945","13,451,279","13,522,755","13,589,109","13,567,484","13,494,530","13,397,509","13,309,181","13,288,679","13,249,793","13,200,121","13,191,234","13,222,180","13,180,589","13,045,913","12,746,904","12,689,412","12,615,258","12,513,084","12,503,434","12,476,173","12,465,774","12,388,162","12,331,744","12,299,554",,"12,097,670","12,047,962","12,019,289",,"11,995,331","11,991,544","11,977,266",,"11,938,131","11,938,131","11,938,131",,"11,872,331","11,872,331","11,872,331","11,872,331",,"11,872,331","11,872,331","11,872,331",,"11,872,331","11,872,331","11,872,331",,"11,872,331","11,872,331","11,872,331",,"11,872,331","11,872,331","11,872,331",,"11,872,331","11,874,957","11,875,840",,"11,875,881","11,917,465","11,917,291",,"11,913,287","11,694,715","9,193,663",,"8,955,187","9,090,909","8,181,818",,"8,512,274","8,750,000","8,333,333",,"7,500,000","10,000,000","8,307,000",,"10,000,000","10,000,000","10,000,000",,"7,986,000","7,986,000","7,385,000",,"6,666,667","7,375,000","7,275,000",,"6,666,667","7,239,000","7,239,000",,"5,000,000","6,666,667","6,666,667",,"5,000,000","5,000,000","5,000,000",,"6,479,000","6,353,000","6,353,000",,"6,681,000","6,381,000","6,376,000",,"6,399,000","6,399,000","6,399,000"
DilutedAverageShares,,"13,902,836","13,897,787","13,859,030","13,812,510","13,779,779","13,696,815","13,650,316","13,497,955","13,521,172","13,622,226","13,502,178","13,451,671","13,450,212","13,400,383","13,392,475","13,430,503","13,450,482","13,476,417","13,451,279","13,598,582","13,803,697","13,790,793","13,689,079","13,806,928","13,581,810","13,575,162","13,606,462","13,614,949","13,546,572","13,581,434","13,695,290","13,547,948","13,613,287","13,544,424","13,384,401","13,205,818","12,926,560","12,798,314","12,978,835","12,670,400","12,790,232","12,726,293",,"12,829,497","12,757,259","12,629,943",,"12,437,853","11,991,544","11,977,266",,"11,945,419","11,938,131","11,938,131",,"11,872,331","11,872,331","11,872,331","11,872,331",,"11,872,331","11,872,331","11,872,331",,"11,872,331","11,872,331","11,872,331",,"11,872,331","11,872,331","11,872,331",,"11,872,331","11,872,331","11,872,331",,"11,872,331","11,874,957","11,875,840",,"11,875,881","11,917,465","11,917,291",,"11,913,287","11,694,715","9,193,663",,"8,955,187","9,090,909","8,181,818",,"8,512,274","8,750,000","8,333,333",,"7,500,000","10,000,000","8,307,000",,"10,000,000","10,000,000","10,000,000",,"7,986,000","7,986,000","7,385,000",,"6,666,667","7,375,000","7,275,000",,"6,666,667","7,239,000","7,239,000",,"5,000,000","6,666,667","6,666,667",,"5,000,000","5,000,000","5,000,000",,"6,479,000","6,353,000","6,353,000",,"6,681,000","6,381,000","6,376,000",,"6,399,000","6,399,000","6,399,000"
TotalOperatingIncomeAsReported,"42,050,141","11,931,000","13,049,000","9,367,068","7,701,905","4,451,460","3,713,708","3,679,900","3,583,013","720,172","400,915","2,178,179","1,541,633","297,499","1,170,823","2,547,487","2,404,683","-525,755","644,436","1,517,494","1,322,557","1,280,636","1,191,196","3,146,569","3,461,845","2,143,497","1,979,781","2,019,729","2,950,976","464,133","1,616,517","1,671,652","1,858,296","1,915,552","3,072,626","3,813,310","1,796,234","949,442","885,749","1,324,141","1,782,518","147,054","1,021,168","1,397,420","1,286,715","525,440","506,634","832,046","610,619","-131,346","-187,907","331,557","542,392","128,202","209,230","715,383","210,194","44,312","27,012","-527,438","-1,595,644","-501,528","-465,612","-191,803","56,126","-1,324,009","-1,119,668","-1,068,896","-959,397","-981,969","-914,380","-931,142","-1,703,628","-1,640,646","-1,698,195","-1,516,030","-1,386,163","-1,170,195","-1,414,548","-1,358,560","-1,418,159","-1,635,318","-1,616,258","-1,127,726","-1,377,434","-1,245,896","-1,193,653","-1,002,799","-853,623","-1,000,000","-900,000","-900,000","-786,099","-630,410","-700,000","-500,000","-300,000","-300,000","-200,000",,"-100,000",,"-100,000","-200,000","-100,000",,"100,000",,,,"-200,000",,"-500,000","-100,000","-100,000",,"0","-100,000","-100,000","-200,000",,,,"-100,000",,,,,,,,,,,,
TotalExpenses,"146,525,258","41,564,000","38,060,000","35,868,894","31,033,451","25,240,474","23,378,439","23,638,069","22,387,032","19,688,337","18,977,076","21,790,244","20,350,611","18,786,866","18,918,327","19,925,498","19,075,907","17,356,650","16,222,448","16,900,895","18,288,740","16,371,135","17,074,966","17,905,535","18,136,875","14,803,690","13,709,934","13,750,873","15,244,935","11,906,651","12,370,103","12,649,229","12,504,638","11,298,303","13,074,996","15,225,271","11,738,535","9,564,926","9,379,613","9,055,127","9,011,237","6,965,043","8,144,033","9,348,387","8,837,950","6,594,124","6,740,035","7,089,083","6,167,574","4,856,112","5,130,574","6,287,350","6,617,647","5,104,402","5,724,057","6,473,101","5,955,185","5,398,181","4,670,428","5,434,484","5,882,975","4,930,645","5,283,425","5,217,720","3,700,589","5,703,201","5,189,035","4,581,459","4,184,798","4,287,268","4,582,448","4,618,860","5,186,560","4,942,601","5,255,781","3,083,022","1,670,295","1,210,869","1,453,448","1,431,011","1,443,117","1,684,407","1,703,832","1,562,061","1,807,250","1,526,841","1,317,115","1,054,316","1,074,432","1,100,000","1,000,000","1,000,000","856,977","764,538","900,000","700,000","700,000","800,000","900,000","700,000","1,000,000","700,000","800,000","700,000","700,000","600,000","600,000","600,000",,,"600,000","500,000","900,000","600,000","700,000","600,000","700,000","700,000","700,000","700,000",,,,"600,000",,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"33,150,380","9,236,000","10,389,000","7,426,044","6,098,113","3,639,784","3,163,439","3,049,443","2,994,568","747,897","501,158","1,887,727","1,300,527","367,942","1,009,960","1,881,533","1,755,232","-305,376","943,158","1,260,072","803,316","907,521","876,930","2,908,655","2,282,421","1,438,666","1,383,320","1,371,074","1,952,900","288,661","1,069,373","1,049,380","1,174,840","1,226,305","1,982,326","2,496,368","1,146,987","545,278","545,211","4,827,708","1,741,960","131,927","999,599","3,855,971","1,277,830","532,487","501,158","819,992","629,013","-108,370","-159,681","2,849,353","587,020","131,049","217,487","754,660","248,894","115,338","395,368","-1,409,939","-1,205,491","-429,368","-400,433","-112,018","-118,428","-1,275,786","-1,063,628","-891,006","-905,645","-928,510","-883,047","-702,836","-1,679,824","-1,642,436","-1,667,488","-1,545,399","-1,286,210","-1,151,494","-1,318,737","-1,252,994","-1,306,635","-1,422,002","-1,364,499","-645,062","-809,881","-636,837","-596,999","-909,675","-896,296","-1,000,000","-1,000,000","-900,000","-744,647","-616,980","-700,000","-500,000","-500,000","-300,000","-200,000",,,,,"-100,000",,,,,"-200,000","-100,000","-100,000","-100,000","-500,000","-100,000","-100,000","-100,000","0","-100,000","-200,000","-200,000",,,,"-100,000",,,,,,,,,,,,
NormalizedIncome,"33,162,850.09","9,143,314","10,389,000","7,426,044","6,098,113","3,639,784","3,163,439","3,049,443","2,994,568","747,897","501,158","1,887,727","1,300,527","367,942","1,009,960","1,881,533","1,755,232","-305,376","943,158","1,260,072","803,316","907,521","876,930","2,908,655","2,282,421","1,438,666","1,383,320","1,371,074","1,952,900","288,661","1,069,373","1,049,380","1,174,840","1,226,305","1,982,326","2,496,368","1,146,987","545,278","545,211","4,843,077.25","1,741,960","131,927","999,599","3,827,258.55","1,268,173.749","518,409.8","500,691.061","819,516.459","618,031.67","-114,764.05","-169,115.75","2,845,458.2","541,646.124","119,479.062","205,745.088","742,229.232","236,341.261","101,856.245","87,426.011","-468,938","-591,225.73","-431,916.8","-458,001.2","-378,277","-896,545.2","-1,305,169.8","-1,097,702","-998,310","-938,230.4","-961,114","-902,296.8","-840,989.6","-1,679,824","-1,642,436","-1,667,488","-1,527,927.6","-1,286,210","-1,151,494","-1,318,737","-1,252,994","-1,306,635","-1,422,002","-1,364,499","-645,062","-809,881","-636,837","-596,999","-909,675","-896,296","-1,000,000","-1,000,000","-900,000","-744,647","-616,980","-760,000","-560,000","-560,000","-360,000","-260,000",,,,,"-100,000",,,,,"-200,000","-100,000","-100,000","-100,000","-500,000","-100,000","-100,000","-100,000","0","-100,000","-200,000","-200,000",,,,"-100,000",,,,,,,,,,,,
InterestIncome,,,"120,000","121,857","121,208","123,324","133,731","155,427","174,555","217,725","223,243","220,985","212,894","169,443","135,137","125,451","116,549","119,379","95,722","87,552","73,759","59,885","52,734","43,086","41,608","39,169","33,539","30,583","24,924","24,528","25,856","25,706","25,544","24,753","19,700","22,229","21,754","22,836","25,462","24,591","23,878","26,363","27,182","26,530","26,604","26,953","29,508","31,344","36,491","37,578","38,056","41,164","34,764","17,244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","236","584","925","1,260","1,585",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,,,"120,000","121,857","121,208","123,324","133,731","155,427","174,555","217,725","223,243","220,985","212,894","169,443","135,137","125,451","116,549","119,379","95,722","87,552","73,759","59,885","52,734","43,086","41,608","39,169","33,539","30,583","24,924","24,528","25,856","25,706","25,544","24,753","19,700","22,229","21,754","22,836","25,462","24,591","23,878","26,363","27,182","26,530","26,604","26,953","29,508","31,344","36,491","37,342","37,472","40,239","33,504","15,659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"42,050,141","11,931,000","13,049,000","9,367,068","7,701,905","4,451,460","3,713,708","3,679,900","3,583,013","720,172","400,915","2,178,179","1,541,633","297,499","1,170,823","2,547,487","2,404,683","-525,755","644,436","1,517,494","1,322,557","1,280,636","1,191,196","3,146,569","3,461,845","2,143,497","1,979,781","2,019,729","2,950,976","464,133","1,616,517","1,671,652","1,858,296","1,915,552","3,072,626","3,813,310","1,796,234","949,442","885,749","1,347,786","1,782,518","147,054","1,021,168","1,423,950","1,323,319","567,393","536,642","863,891","658,608","-83,931","-135,336","378,713","625,399","159,377","209,230","715,383","210,194","44,312","27,012","-527,438","-1,595,644","-501,528","-465,612","-191,803","56,126","-1,324,009","-1,119,668","-1,068,896","-959,397","-981,969","-914,380","-931,142","-1,703,628","-1,640,646","-1,698,195","-1,516,030","-1,386,163","-1,170,195","-1,414,548","-1,358,560","-1,418,159","-1,635,318","-1,616,258","-1,127,726","-1,377,434","-1,245,896","-1,193,653","-1,002,799","-853,623","-1,000,000","-900,000","-900,000","-786,099","-630,410","-700,000","-500,000","-300,000","-300,000","-200,000","0","-100,000","0","-100,000","-200,000","-100,000","0","100,000","0","-2,000,000","600,000","-200,000","0","-500,000","-100,000","-100,000","0","0","-100,000","-100,000","-200,000","-2,500,000","600,000","500,000","-100,000","-2,200,000","600,000","700,000","600,000","-1,900,000","700,000","700,000","600,000","-1,600,000","500,000","500,000","500,000"
EBITDA,"44,574,944"
ReconciledCostOfRevenue,"105,572,506","30,331,000","28,137,000","25,506,676","21,597,574","16,750,354","15,722,902","16,072,909","15,179,875","12,257,076","11,650,456","14,663,868","13,479,617","12,059,122","12,142,452","13,856,487","12,988,545","10,051,061","9,758,477","10,742,914","11,674,047","10,208,957","11,057,442","11,479,298","12,258,523","9,666,738","9,012,919","9,195,340","10,399,171","7,617,347","8,244,106","8,423,776","8,319,481","7,493,292","9,209,977","10,817,711","7,905,646","6,299,043","6,341,102","6,187,674","6,236,984","4,392,668","5,370,919","6,221,719","5,805,914","4,225,825","4,280,716","4,821,875","4,174,998","2,991,390","3,240,959","4,264,713","4,475,573","3,414,452","3,919,079","4,659,503","4,057,560","3,676,929","3,247,969","3,456,901","3,388,773","3,204,504","3,458,236","3,695,930","2,893,124","3,354,859","3,165,297","2,787,453","2,521,370","2,704,159","2,885,804","3,086,843","3,392,444","3,314,468","3,339,257","1,867,881","771,867","554,053","718,944","753,720","619,010","1,026,341","957,316","942,853","783,833","632,108","512,947","538,711","788,664","800,000","600,000","600,000","520,784","405,405","400,000","400,000","400,000","500,000","600,000","400,000","500,000","400,000","300,000","300,000","500,000","400,000","400,000","300,000",,,"300,000","200,000","300,000","300,000","300,000","300,000","400,000","300,000","400,000","400,000",,,,"300,000",,,,,,,,,,,,
ReconciledDepreciation,"2,524,803","723,000","639,000","576,294","586,248","571,543","567,718","597,237","613,556","603,989","606,972","565,015","549,370","534,610","529,414","501,085","556,749","553,714","436,198","416,325","405,633","411,511","388,625","380,905","362,121","357,427","348,749","345,391","324,910","315,882","229,900","207,707","182,327","157,925","151,910","114,931","122,355","117,889","121,225","105,151","102,820","100,713","96,081","92,083","76,078","85,105","105,236","134,822","126,595","122,172","114,425","110,685","107,181","107,918","108,715","105,278","127,713","144,754","120,673","123,603","216,951","137,652","142,380","154,416","254,933","261,693","274,726","269,847","269,010","262,772","232,310","239,481","298,666","242,330","248,022","182,176","297,867","170,472","185,615","156,551","183,574","168,220","156,088","146,578","126,504","104,955","96,773","95,790","76,085","100,000","100,000","100,000","68,696","131,304","100,000","100,000","100,000","100,000","100,000","100,000","200,000","100,000","100,000","100,000","200,000","100,000","100,000","100,000",,,"100,000","100,000","100,000","100,000","200,000","100,000","100,000","200,000","100,000","100,000",,,,"100,000",,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"33,150,380","9,236,000","10,389,000","7,426,044","6,098,113","3,639,784","3,163,439","3,049,443","2,994,568","747,897","501,158","1,887,727","1,300,527","367,942","1,009,960","1,881,533","1,755,232","-305,376","943,158","1,260,072","803,316","907,521","876,930","2,908,655","2,282,421","1,438,666","1,383,320","1,371,074","1,952,900","288,661","1,069,373","1,049,380","1,174,840","1,226,305","1,982,326","2,496,368","1,146,987","545,278","545,211","4,827,708","1,741,960","131,927","999,599","3,855,971","1,277,830","532,487","501,158","819,992","629,013","-108,370","-159,681","2,849,353","587,020","131,049","217,487","754,660","248,894","115,338","97,929","-468,938","-1,205,491","-429,368","-400,433","-112,018","-118,428","-1,275,786","-1,063,628","-891,006","-905,645","-928,510","-883,047","-702,836","-1,679,824","-1,642,436","-1,667,488","-1,545,399","-1,286,210","-1,151,494","-1,318,737","-1,252,994","-1,306,635","-1,422,002","-1,364,499","-645,062","-809,881","-636,837","-596,999","-909,675","-896,296","-1,000,000","-1,000,000","-900,000","-744,647","-616,980","-700,000","-500,000","-500,000","-300,000","-200,000",,,,,"-100,000",,,,,"-200,000","-100,000","-100,000","-100,000","-500,000","-100,000","-100,000","-100,000","0","-100,000","-200,000","-200,000",,,,"-100,000",,,,,,,,,,,,
TotalUnusualItemsExcludingGoodwill,"-16,000","121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,645","0","0","0","44,173","10,000","15,000","500","501","11,498","9,837","14,515","5,992","48,243","13,931","13,644","12,799","13,681","15,984","13,417",,"-770,833","4,248","95,947","443,765","1,296,862","48,973","56,790","178,840","54,309","54,340","32,083","230,256",,,,"-29,119",,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-16,000","121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,645","0","0","0","44,173","10,000","15,000","500","501","11,498","9,837","14,515","5,992","48,243","13,931","13,644","12,799","13,681","15,984","13,417",,"-770,833","4,248","95,947","443,765","1,296,862","48,973","56,790","178,840","54,309","54,340","32,083","230,256",,,,"-29,119",,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"44,590,944","12,533,000","13,688,000","9,943,362","8,288,153","5,023,003","4,281,426","4,277,137","4,196,569","1,324,161","1,007,887","2,743,194","2,091,003","832,109","1,700,237","3,048,572","2,961,432","27,959","1,080,634","1,933,819","1,728,190","1,692,147","1,579,821","3,527,474","3,823,966","2,500,924","2,328,530","2,365,120","3,275,886","780,015","1,846,417","1,879,359","2,040,623","2,073,477","3,224,536","3,928,241","1,918,589","1,067,331","1,006,974","1,476,582","1,885,338","247,767","1,117,249","1,471,860","1,389,397","637,498","641,378","998,212","773,705","28,404","-35,426","483,406","684,337","253,364","304,301","807,862","324,226","173,082","134,268","-403,835","-607,860","-368,124","-419,179","-481,152","-985,803","-1,111,289","-901,732","-977,889","-744,696","-773,537","-714,153","-921,917","-1,404,962","-1,398,316","-1,450,173","-1,304,735","-1,088,296","-999,723","-1,228,933","-1,202,009","-1,234,585","-1,467,098","-1,460,170","-981,148","-1,250,930","-1,140,941","-1,096,880","-907,009","-777,538","-900,000","-800,000","-800,000","-717,403","-499,106","-700,000","-500,000","-300,000","-300,000","-200,000","100,000","100,000","100,000","0","-100,000","100,000","100,000","200,000","100,000","-2,000,000","600,000","-100,000","100,000","-400,000","0","100,000","100,000","100,000","100,000","0","-100,000","-2,500,000","600,000","500,000","0","-2,200,000","600,000","700,000","600,000","-1,900,000","700,000","700,000","600,000","-1,600,000","500,000","500,000","500,000"
TaxRateForCalcs,"0.221","0.234","0.211","0.217","0.221","0.204","0.178","0.205","0.203","0.203","0.197","0.213","0.259","0.212","0.227","0.296","0.304","0.249","0.4","0.215","0.4","0.323","0.295","0.088","0.349","0.341","0.313","0.331","0.344","0.4","0.349","0.382","0.376","0.368","0.359","0.349","0.369","0.35","0.4","0.35","0.036","0.239","0.047","0.35","0.034","0.062","0.066","0.051","0.045","0.35","0.35","0.35","0.059","0.169","0.139","0.029","0.082","0.157","0.217","0.35","0.203","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0.4","0.4","0.4","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4",,,,,"0.4",,,,,"0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4",,,,"0.4",,,,,,,,,,,,
TaxEffectOfUnusualItems,"-3,529.91","28,314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8,275.75","0","0","0","15,460.55","343.749","922.8","33.061","25.459","516.67","3,442.95","5,080.25","2,097.2","2,869.124","2,361.062","1,902.088","368.232","1,128.261","2,502.245","2,914.011","0","-156,567.73","1,699.2","38,378.8","177,506","518,744.8","19,589.2","22,716","71,536","21,723.6","21,736","12,833.2","92,102.4","0","0","0","-11,647.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40,000","40,000","40,000","40,000","40,000",,,,,"0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,,,,,,,,,
