name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"463,735,335","641,340,455","979,802,095","999,340,188","1,035,613,666","1,571,458,737","4,521,571,663","3,412,456,398","1,992,115,552","850,710,927","867,380,817","144,037,500","140,875,000"
EnterpriseValue,"-27,717,665","117,096,455","423,884,095","623,392,188","638,884,666","1,152,980,737","4,080,980,663","3,136,251,398","1,992,267,752","850,863,127","867,533,017","144,189,700","141,027,200"
PbRatio,"0.987","1.271","1.828","2.734","2.645","3.794","10.322","12.864","20.944",,,,
EnterprisesValueEBITDARatio,"0.178","-2.481","-10.279","-16.57","-21.396","-40.864","-127.038","-151.254","-74.965","-41.296","-80.179","-343.508","-1,527.227"
