name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
OperatingCashFlow,"256,957,000","101,731,000","80,607,000","58,395,000","16,224,000","132,798,000","82,315,000","39,843,000","63,570,000","72,612,000","52,524,000","35,491,000"
	CashFlowFromContinuingOperatingActivities,"256,957,000","101,731,000","80,607,000","58,395,000","16,224,000","132,798,000","82,315,000","39,843,000","63,570,000","72,612,000","52,524,000","35,491,000"
		NetIncomeFromContinuingOperations,"92,574,000","56,388,000","41,404,000","-50,128,000","44,910,000","57,006,000","51,932,000","5,844,000","39,076,000","29,669,000","36,251,000","20,427,000"
		OperatingGainsLosses,"-10,346,000","-17,002,000","-86,573,000","86,428,000","6,801,000","-12,777,000","-16,901,000","-11,979,000","2,212,000","7,999,000","-6,344,000","13,523,000"
			GainLossOnSaleOfPPE,,"-2,029,000",,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"2,324,000","1,677,000","-39,000","2,474,000","-1,788,000","-583,000","-15,435,000","-12,605,000","-3,447,000","6,985,000","-8,645,000","12,726,000"
			GainLossOnInvestmentSecurities,"-8,193,000","-12,084,000","-572,000","-1,463,000","5,926,000","-13,661,000","-3,712,000","-809,000",,,"0","0"
			EarningsLossesFromEquityInvestments,"3,711,000","572,000","646,000","664,000","1,829,000","446,000","1,027,000","581,000","528,000","338,000","1,275,000","0"
			PensionAndEmployeeBenefitExpense,,"-5,138,000",,"84,753,000","834,000","1,021,000","1,219,000","854,000","957,000","676,000","1,026,000","797,000"
		DepreciationAmortizationDepletion,"61,012,000","17,212,000","16,847,000","16,666,000","10,287,000","8,993,000","10,281,000","9,172,000","8,614,000","8,050,000","8,826,000","7,968,000"
			DepreciationAndAmortization,"61,012,000","17,212,000","16,847,000","16,666,000","10,287,000","8,993,000","10,281,000","9,172,000","8,614,000","8,050,000","8,826,000","7,968,000"
		DeferredTax,"-11,669,000","9,042,000","-1,957,000","-16,873,000","-1,881,000","966,000","8,393,000","2,569,000","3,542,000","1,742,000","-101,000","3,187,000"
			DeferredIncomeTax,"-11,669,000","9,042,000","-1,957,000","-16,873,000","-1,881,000","966,000","8,393,000","2,569,000","3,542,000","1,742,000","-101,000","3,187,000"
		ProvisionandWriteOffofAssets,"1,412,000","955,000","737,000","175,000","-455,000","746,000","-459,000","-834,000","549,000","-256,000","-1,247,000","1,021,000"
		UnrealizedGainLossOnInvestmentSecurities,,"-112,000",,,,,,,,,,
		StockBasedCompensation,"55,231,000","15,099,000","16,192,000","12,255,000","11,685,000","8,913,000","8,497,000","20,405,000","1,559,000","1,653,000","2,045,000","2,021,000"
		OtherNonCashItems,"7,554,000","2,278,000","2,345,000","1,789,000","1,142,000","1,229,000","555,000","203,000","139,000","-1,252,000","138,000","138,000"
		ChangeInWorkingCapital,"61,301,000","17,871,000","91,612,000","8,083,000","-56,265,000","67,722,000","20,017,000","14,463,000","7,879,000","25,007,000","12,956,000","-12,794,000"
			ChangeInReceivables,"-41,731,000","8,691,000","-61,824,000","30,970,000","-19,568,000","14,903,000","-34,273,000","2,398,000","5,990,000","38,273,000","-61,999,000","991,000"
				ChangesInAccountReceivables,"-41,731,000","8,691,000","-61,824,000","30,970,000","-19,568,000","14,903,000","-34,273,000","2,398,000","5,990,000","38,273,000","-61,999,000","991,000"
			ChangeInPrepaidAssets,"11,721,000","5,718,000","2,950,000","825,000","2,228,000","8,257,000","2,798,000","-182,000","3,436,000","5,653,000","5,837,000","992,000"
			ChangeInPayablesAndAccruedExpense,"5,959,000","26,791,000","2,379,000","-5,857,000","-28,828,000","66,451,000","16,923,000","17,881,000","-294,000","9,328,000","29,731,000","-448,000"
				ChangeInPayable,"5,959,000","26,791,000","2,379,000","-5,857,000","-28,828,000","66,451,000","16,923,000","17,881,000","-294,000","9,328,000","29,731,000","-448,000"
					ChangeInTaxPayable,"-38,220,000","-10,814,000",,,,"11,474,000","753,000","-2,397,000","-4,724,000","2,550,000","6,396,000","454,000"
