name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,11/30/1993,08/31/1993,08/31/1992
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,000",,,"351,000","355,000","208,000","294,000","309,000","334,000","216,000","278,000","330,000","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","100,000",,,,,"200,000","-300,000",,,,,,"-100,000","-200,000","200,000",,,"300,000","-200,000",
		ChangeInWorkingCapital,"-9,327,000","-6,781,000","-558,000","-1,239,000","-749,000","-8,946,000","191,000","2,873,000","1,153,000","1,381,000","-5,685,000","3,089,000","-2,137,000","-8,428,000","-5,276,000","-4,857,000","2,413,000","-2,852,000","-13,957,000","1,341,000","-2,190,000","1,605,000","-4,930,000","6,078,000","-9,323,000","-5,501,000","1,458,000","-4,810,000","-2,865,000","-674,000","1,676,000","-1,041,000","-5,232,000","-1,745,000","-3,531,000","-3,422,000","-2,351,000","-460,000","-1,783,000","-3,535,000","-311,000","-378,000","-1,606,000","-6,080,000","-2,602,000","-2,343,000","179,000","3,943,000","106,000","-205,000","1,541,000","3,469,000","-1,521,000","-2,917,000","-3,304,000","-1,872,000","-3,523,000","240,000","-1,836,000","-4,470,000","1,963,000","-1,451,000","-797,000","-3,535,000","1,464,000","1,680,000","-1,578,000","-850,000","662,000","-1,542,000","-352,000","-248,000","-272,000","-982,000","-1,337,000","-1,691,000","366,000","-89,000","307,000","-797,000","-719,000","-448,000","-644,000","191,000","-100,000","-742,000","-164,000","-970,000","1,884,000","-727,000","0","-500,000","500,000","-100,000","0","-500,000","-300,000","200,000","-900,000","-500,000","0","100,000","-100,000","-100,000","1,100,000","200,000","-200,000","-400,000","-200,000","100,000","-200,000"
			ChangeInReceivables,"-4,497,000","617,000","-5,536,000","4,036,000","-3,614,000","-5,643,000","-1,688,000","8,350,000","-6,722,000","6,324,000","-5,873,000","3,390,000","-3,127,000","2,717,000","-4,370,000","755,000","-6,220,000","1,846,000","-8,086,000","2,227,000","-881,000","4,069,000","-5,837,000","7,684,000","-9,514,000","998,000","1,305,000","1,209,000","-6,368,000","-793,000","-246,000","155,000","-3,813,000","-1,788,000","-932,000","-4,069,000","-67,000","-1,310,000","493,000","-1,790,000","-1,509,000","-2,460,000","804,000","-4,039,000","557,000","-1,245,000","-898,000","683,000","-2,238,000","1,873,000","-1,175,000","-700,000","-1,037,000","-92,000","-1,029,000","-1,917,000","-1,277,000","1,250,000","-1,514,000","-2,328,000","409,000","190,000","-901,000","-1,496,000","364,000","715,000","-946,000","-1,479,000","601,000","358,000","-1,071,000","-433,000","-313,000","-1,600,000","-639,000","327,000","45,000","-390,000","40,000","-450,000","455,000","-72,000","-734,000","223,000","46,000","-195,000","75,000","-494,000","498,000","-934,000","-100,000","-200,000","200,000","-100,000","100,000","-500,000","0","0","-300,000","-300,000","0","100,000","0","-500,000",,"0","-200,000","-200,000","100,000","-300,000","100,000"
				ChangesInAccountReceivables,"-4,497,000","617,000","-5,536,000","4,036,000","-3,614,000","-5,643,000","-1,688,000","8,350,000","-6,722,000","6,324,000","-5,873,000","3,390,000","-3,127,000","2,717,000","-4,370,000","755,000","-6,220,000","1,846,000","-8,086,000","2,227,000","-881,000","4,069,000","-5,837,000","7,684,000","-9,514,000","998,000","1,305,000","1,209,000","-6,368,000","-793,000","-246,000","155,000","-3,813,000","-1,788,000","-932,000","-4,069,000","-67,000","-1,310,000","493,000","-1,790,000","-1,509,000","-2,460,000","804,000","-4,039,000","557,000","-1,245,000","-898,000","683,000","-2,238,000","1,873,000","-1,175,000","-700,000","-1,037,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-12,834,000","-5,027,000","-5,066,000","-1,863,000","-878,000","-735,000","5,382,000","-1,319,000","-7,773,000","-2,135,000","2,029,000","-2,132,000","-1,692,000","-4,958,000","-847,000","-2,940,000","1,212,000","-3,641,000","58,000","-276,000","2,490,000","-1,497,000","-2,053,000","-5,910,000","3,343,000","-3,986,000","-5,474,000","-3,310,000","3,490,000","-1,105,000","1,867,000","-3,933,000","531,000","-342,000","-511,000","-3,207,000","2,769,000","-2,775,000","-2,111,000","35,000","1,270,000","48,000","-2,203,000","-2,208,000","-817,000","170,000","-1,225,000","1,438,000","-121,000","-988,000","263,000","910,000","2,022,000","-1,618,000","-2,166,000","-1,936,000","-2,034,000","-2,154,000","-847,000","-1,329,000","-672,000","-119,000","-382,000","-317,000","676,000","-298,000","-141,000","-908,000","-999,000","-430,000","107,000","-9,000","321,000","-440,000","-249,000","-463,000","-971,000","280,000","-98,000","-266,000","-1,825,000","-144,000","46,000","344,000","-521,000","-607,000","2,000","6,000","51,000","292,000","-400,000","200,000",,,"0","-400,000","100,000","0","-400,000","-100,000","0","-100,000",,,,,"0","-100,000",,,"-300,000"
			ChangeInPrepaidAssets,"-5,302,000","-115,000","-2,680,000","-1,029,000","-1,478,000","172,000","-1,035,000","-1,045,000","2,102,000","-1,796,000","606,000","-1,929,000","-2,106,000","562,000","1,211,000","-3,236,000","5,041,000","600,000","-4,326,000","-3,590,000","95,000","289,000","386,000","42,000","-2,137,000","159,000","867,000","-2,725,000","1,308,000","-1,412,000","525,000","2,843,000","-1,691,000","-859,000","-8,000","-96,000","-204,000","36,000","-201,000","-1,136,000","-67,000","2,290,000","-550,000","-176,000","168,000","39,000","667,000","-375,000","927,000","-472,000","-192,000","127,000","591,000","-851,000","-85,000","296,000","39,000","-69,000","-313,000","221,000","1,120,000","-785,000","-539,000","-349,000",,,"349,000","-43,000",,,"-296,000","364,000",,,"-46,000","-291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"13,306,000","-2,256,000","12,724,000","-2,383,000","5,221,000","-2,740,000","-2,468,000","-3,113,000","13,546,000","-1,012,000","-2,447,000","3,760,000","4,788,000","-6,749,000","-1,270,000","564,000","2,380,000","-1,657,000","-1,603,000","2,980,000","-3,894,000","-1,256,000","2,574,000","4,262,000","-1,015,000","-2,672,000","4,760,000","16,000","-1,295,000","2,636,000","-470,000","-106,000","-259,000","1,244,000","-2,080,000","3,950,000","-4,849,000","3,589,000","36,000","-644,000","-5,000","-256,000","229,000","457,000","-2,510,000","-1,307,000","1,635,000","2,197,000","1,538,000","-618,000","2,645,000","3,132,000","-3,097,000","-356,000","-24,000","1,685,000","649,000","1,213,000","838,000","-1,034,000","2,760,000","-737,000","1,025,000","-1,373,000","-2,219,000","1,569,000","-840,000","1,580,000","139,000","-1,592,000","908,000","-170,000","287,000","746,000","70,000","-1,313,000","1,393,000","3,000","-561,000","-83,000","994,000","-114,000","-244,000","249,000","-460,000","200,000","-408,000","132,000","1,180,000","-430,000","300,000","-200,000","400,000","-300,000","0","200,000","-400,000","200,000","0","-100,000","0","100,000","0","200,000",,,,,"0","400,000",
				ChangeInPayable,"13,200,000","-2,256,000","12,724,000","-2,383,000","5,115,000","-2,740,000","-2,468,000","-3,113,000","6,444,000","-1,012,000","-2,447,000","3,760,000","5,994,000","-6,749,000","-1,270,000","564,000","4,661,000","-1,657,000","-1,603,000","2,980,000","-7,271,000","-1,256,000","2,574,000","4,262,000","-1,400,000","-2,672,000","4,760,000","16,000","-1,648,000","2,636,000","-470,000","-106,000","-1,144,000","1,244,000","-2,080,000","3,950,000","-4,398,000","3,589,000","36,000","-644,000","1,900,000","-256,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"13,200,000","-2,256,000","12,724,000","-2,383,000","5,115,000","-2,740,000","-2,468,000","-3,113,000","6,444,000","-1,012,000","-2,447,000","3,760,000","5,994,000","-6,749,000","-1,270,000","564,000","4,661,000","-1,657,000","-1,603,000","2,980,000","-7,271,000","-1,256,000","2,574,000","4,262,000","-1,400,000","-2,672,000","4,760,000","16,000","-1,648,000","2,636,000","-470,000","-106,000","-1,144,000","1,244,000","-2,080,000","3,950,000","-4,398,000","3,589,000","36,000","-644,000","1,900,000","-256,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,000","70,000","-121,000",,"-215,000","76,000","129,000",,"37,000","164,000","-175,000","-142,000","141,000","400,000","-100,000",,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-258,000","253,000","-473,000","49,000","-134,000","-70,000","856,000","123,000","1,000","97,000","212,000","-754,000","1,596,000","-177,000","3,000","-439,000","297,000","204,000","-200,000","-200,000",,,"0","200,000","100,000",,,,"0","0","0","200,000",,,"0","-100,000",,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-114,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-111,840,000","-15,386,000","-39,337,000","-25,407,000","-31,710,000","-60,918,000","22,796,000","-35,732,000","-12,208,000","-42,951,000","-18,265,000","-15,361,000","-75,515,000","-20,361,000","-15,698,000","-7,574,000","-22,296,000","-4,567,000","-16,338,000","-39,881,000","-2,947,000","-49,244,000","-5,999,000","-3,946,000","-23,196,000","-13,047,000","11,567,000","-36,473,000","-6,197,000","-3,613,000","-17,315,000","-1,330,000","-14,484,000","-10,095,000","-9,230,000","-17,483,000","-11,727,000","-3,008,000","-10,875,000","-12,342,000","-5,754,000","-1,926,000","8,619,000","-16,724,000","-22,682,000","-1,930,000","-1,849,000","-1,574,000","-16,834,000","-7,377,000","-561,000","-961,000","-4,435,000","-362,000","-923,000","-8,250,000","-636,000","-4,272,000","-545,000","-7,165,000","3,317,000","-2,448,000","-2,670,000","-2,903,000","-3,406,000","-17,824,000","-977,000","-1,293,000","-207,000","-473,000","-2,079,000","-472,000","-1,600,000","-2,535,000","-2,868,000","-569,000","-4,602,000","20,000","-2,214,000","-1,010,000","21,000","-291,000","-1,454,000","-1,587,000","-769,000","-1,178,000","-1,256,000","-507,000","-2,314,000","1,578,000","-1,200,000","-500,000","-1,000,000","400,000","-600,000","0","-300,000","-800,000","-700,000","0","-400,000","-600,000","-10,200,000","-200,000","0","-100,000","-100,000","-900,000","-1,200,000","-400,000","1,600,000"
	CashFlowFromContinuingInvestingActivities,"-111,840,000","-15,386,000","-39,337,000","-25,407,000","-31,710,000","-60,918,000","22,796,000","-35,732,000","-12,208,000","-42,951,000","-18,265,000","-15,361,000","-75,515,000","-20,361,000","-15,698,000","-7,574,000","-22,296,000","-4,567,000","-16,338,000","-39,881,000","-2,947,000","-49,244,000","-5,999,000","-3,946,000","-23,196,000","-13,047,000","11,567,000","-36,473,000","-6,197,000","-3,613,000","-17,315,000","-1,330,000","-14,484,000","-10,095,000","-9,230,000","-17,483,000","-11,727,000","-3,008,000","-10,875,000","-12,342,000","-5,754,000","-1,926,000","8,619,000","-16,724,000","-22,682,000","-1,930,000","-1,849,000","-1,574,000","-16,834,000","-7,377,000","-561,000","-961,000","-4,435,000","-362,000","-923,000","-8,250,000","-636,000","-4,272,000","-545,000","-7,165,000","3,317,000","-2,448,000","-2,670,000","-2,903,000","-3,406,000","-17,824,000","-977,000","-1,293,000","-207,000","-473,000","-2,079,000","-472,000","-1,600,000","-2,535,000","-2,868,000","-569,000","-4,602,000","20,000","-2,214,000","-1,010,000","21,000","-291,000","-1,454,000","-1,587,000","-769,000","-1,178,000","-1,256,000","-507,000","-2,314,000","1,578,000","-1,200,000","-500,000","-1,000,000","400,000","-600,000","0","-300,000","-800,000","-700,000","0","-400,000","-600,000","-10,200,000","-200,000","0","-100,000","-100,000","-900,000","-1,200,000","-400,000","1,600,000"
		CapitalExpenditureReported,,,,,,"-8,301,000","-6,844,000","-4,248,000","-7,730,000","-3,516,000","-6,337,000","-6,469,000","-2,784,000","-5,157,000","-4,802,000","-1,918,000","-4,649,000","-5,888,000","-5,994,000","-4,415,000","-1,576,000","-6,764,000","-2,792,000","-3,446,000","-3,077,000","-3,330,000","-4,994,000","-2,821,000","-2,758,000","-2,156,000","-2,194,000","-2,511,000","-4,196,000","-2,856,000","-2,450,000","-2,041,000","-2,095,000","-3,432,000","-1,447,000","-1,923,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-19,210,000","-6,656,000","-3,940,000","-1,295,000","-7,319,000","-8,301,000","-6,844,000","-4,248,000","-7,730,000","-3,516,000","-6,337,000","-6,469,000","-2,784,000","-5,157,000","-4,802,000","-1,918,000","-4,649,000","-5,888,000","-5,994,000","-4,415,000","-1,576,000","-6,764,000","-2,792,000","-3,446,000","-3,077,000","-3,330,000","-4,994,000","-2,821,000","-2,758,000","-2,156,000","-2,194,000","-2,511,000","-4,196,000","-2,856,000","-2,450,000","-2,041,000","-2,095,000","-3,432,000","-1,447,000","-1,923,000","-1,593,000","-1,923,000","-2,070,000","-6,827,000","-2,443,000","-1,930,000","-1,849,000","-1,574,000","-2,987,000","-922,000","-561,000","-961,000","-973,000","-362,000","-923,000","-578,000","-636,000","-803,000","-468,000","-564,000","-1,933,000","-866,000","-1,002,000","-903,000","-1,144,000","-469,000","-788,000","-291,000","-347,000","-471,000","-1,098,000","-772,000","-1,269,000","-2,841,000","-620,000","-313,000","-313,000","-455,000","-199,000","-1,494,000","-319,000","-496,000","-146,000","-756,000","-299,000","-320,000","-182,000","-298,000","-281,000","-139,000","-300,000","-200,000","400,000","-200,000","-200,000","-900,000","3,600,000","-2,400,000","-100,000","-1,700,000","-300,000","-100,000","-200,000","-100,000","0","-800,000","-100,000","-200,000","-100,000","-100,000","-100,000"
			PurchaseOfPPE,"-19,210,000","-6,656,000","-3,940,000","-1,295,000","-7,319,000","-8,301,000","-6,844,000","-4,248,000","-7,730,000","-3,516,000","-6,337,000","-6,469,000","-2,784,000","-5,157,000","-4,802,000","-1,918,000","-4,649,000","-5,888,000","-5,994,000","-4,415,000","-1,576,000","-6,764,000","-2,792,000","-3,446,000","-3,077,000","-3,330,000","-4,994,000","-2,821,000","-2,758,000","-2,156,000","-2,194,000","-2,511,000","-4,196,000","-2,856,000","-2,450,000","-2,041,000","-2,095,000","-3,432,000","-1,447,000","-1,923,000","-1,593,000","-1,923,000","-2,070,000","-6,827,000","-2,443,000","-1,930,000","-1,849,000","-1,574,000","-2,987,000","-922,000","-561,000","-961,000","-973,000","-362,000","-923,000","-578,000","-636,000","-803,000","-468,000","-564,000","-1,933,000","-866,000","-1,002,000","-903,000","-1,144,000","-469,000","-788,000","-291,000","-347,000","-471,000","-1,098,000","-772,000","-1,269,000","-2,841,000","-620,000","-313,000","-313,000","-455,000","-199,000","-1,494,000","-319,000","-496,000","-146,000","-756,000","-299,000","-320,000","-182,000","-298,000","-281,000","-139,000","-300,000","-200,000","400,000","-200,000","-200,000","-900,000","3,600,000","-2,400,000","-100,000","-1,700,000","-300,000","-100,000","-200,000","-100,000","0","-800,000","-100,000","-200,000","-100,000","-100,000","-100,000"
		NetBusinessPurchaseAndSale,"-36,935,000","-11,300,000","-26,864,000","0","1,229,000","-49,650,000","0","-2,350,000","-3,463,000","-9,701,000","0","0","0","-1,485,000","-700,000","-4,203,000","0","0",,,"-2,000","-33,590,000","-437,000","0","-25,876,000","-3,061,000","-428,000","-13,126,000","0","-2,040,000","-4,514,000","0","0","-17,185,000","-12,068,000","-10,012,000","0","-3,400,000","-9,918,000","0","-3,198,000","0","-3,000","-810,000","0",,,,"-13,847,000","-6,455,000","0","0","-3,462,000","0","0","-7,672,000","0","-3,469,000","-77,000","-6,601,000",,,,,"-2,112,000","-18,363,000",,,"0","0",,,"0","0",,,,,,,"0","0","0","-3,587,000","0","0","-1,414,000","-3,334,000","-228,000",,,,,,,,,,,,,,,,,,,,,,
