name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998
MarketCap,"6,370,717,370","6,394,042,067","6,663,925,704","6,555,373,164","6,672,717,850","6,959,418,285","6,420,709,925","4,797,510,954","5,502,178,233","4,470,445,104","6,811,291,305","4,830,864,430","4,614,336,156","4,823,621,734","4,351,457,197","4,843,288,601","4,774,596,406","5,071,877,097","4,868,744,720","4,567,332,001","4,463,909,890","4,843,444,665","4,987,549,173","3,813,624,256","3,542,790,859","3,226,116,702","3,351,237,269","3,439,688,463","4,044,091,700","3,674,848,499","3,862,996,718","3,987,964,640","4,366,005,512","4,383,170,971","4,186,788,488","3,734,078,041","3,121,658,408","2,701,367,146","2,370,780,132","2,388,868,474","1,994,367,253","2,163,475,118","1,892,130,290","1,532,461,409","2,054,651,616","2,000,850,144","1,833,748,541","1,514,838,625","1,620,110,503","1,909,134,253","1,883,509,413","1,605,659,460","1,375,434,751","1,260,596,972","1,363,436,568","1,565,535,179","1,231,170,461","1,269,031,783","1,298,694,812","1,463,224,659","1,435,450,128","1,521,668,799","1,131,679,010","1,116,062,161","1,077,612,992","841,928,350","799,569,763","833,766,169","786,986,196","727,849,730","653,750,178","597,952,264","511,101,970","495,761,167","473,846,551","404,128,487","365,195,897","313,293,624","359,021,644","321,626,400","296,424,405","264,307,139","218,765,690","207,539,990","193,733,331","157,643,050","104,112,618","96,502,023","84,320,031","76,962,918","83,056,000","78,257,480","75,982,070","64,662,500","64,021,048"
PeRatio,"12.588","12.389","12.662","12.435","12.531","13.185","13.416","10.45","12.554","10.675","15.167","14.901","13.994","14.98","14.191","16.591","17.09","18.528","17.784","16.641","16.263","17.693","18.172","13.826","12.684","11.342","11.368","11.421","13.243","12.148","13.276","14.328","16.474","18.123","17.958","17.977","15.599","14.672","13.003","13.793","13.735","15.216","13.724","11.116","15.322","15.33","14.388","12.116","13.263","16.266","16.793","15.462","15.297","14.471","15.909","19.423","13.638","14.622","15.149","16.416","16.545","17.907","18.356","18.5","17.875","16.783","16.613","17.486","16.911","16.152","18.371","17.464","16.678","16.787","16.647","15.903","14.473","12.953","15.574","15.071","19.077","20.732","17.191","18.489","18.129","13.176","13.527","13.316","11.686","11.434","13.333","13.571","13.418","11.792","11.9"
ForwardPeRatio,"12.346","12.5","13.021","12.707","12.707","14.006","13.605","10.246","11.947","9.643","14.104","13.228","13.624","14.306","12.531","13.908","14.815","15.221","16.807","15.552","15.949","17.094","17.857","13.55","12.87","11.124","11.696","11.933","13.351","11.905","12.821","13.072","14.065","14.97","15.773","15.456","14.62","13.459","12.69","13.175","12.484",,"13.28","10.515","13.755","13.831","14.225",,,,,,,,"12.547",,"11.338","12.151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"2.043","1.791","1.391","1.481","1.521","1.68","1.556","1.594","1.711","1.786",,"1.288","1.113","1.17","1.193","1.335","1.191","1.282","1.307","1.406","1.664","1.752","1.718","2.088","1.922","1.763","1.597","1.654",,"1.543","1.142","1.496","1.503","1.524",,,,,,,,"1.364",,"1.232","1.321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.896","5.854","6.028","5.877","5.924","6.212","5.788","4.469","5.273","4.454","6.946","6.816","6.323","6.625","5.977","6.673","6.661","7.046","6.815","6.4","6.197","6.618","6.823","5.197","4.825","4.418","4.404","4.412","5.063","4.647","5.036","5.435","6.322","6.881","6.832","6.758","5.848","5.395","4.782","5.241","5.156","5.627","4.961","4.018","5.426","5.336","4.945","4.07","4.362","5.171","5.109","4.596","4.201","4.13","4.804","5.723","4.541","4.877","5.032","5.885","5.93","6.422","6.457","6.378","6.162","5.742","5.566","5.858","5.634","5.387","6.07","5.554","5.365","5.334","5.26","5.117","4.695","4.175","5.005","4.761","5.761","5.447","4.516","4.717","4.582","3.837","3.946","3.924","3.444","3.383","3.957","4.093","3.93","3.658","3.389"
PbRatio,"0.979","0.995","1.05","1.039","1.072","1.135","1.064","0.807","0.94","0.749","1.651","1.17","1.113","1.19","1.089","1.231","1.232","1.326","1.288","1.222","1.21","1.33","1.388","1.076","1.012","0.932","0.982","1.025","1.225","1.133","1.214","1.278","1.537","1.573","1.752","1.592","1.453","1.293","1.135","1.453","1.24","1.382","1.228","0.994","1.359","1.362","1.263","1.06","1.154","1.386","1.394","1.243","1.059","0.984","1.086","1.274","1.011","1.107","1.152","1.353","1.346","2.29","1.741","1.757","1.696","1.771","1.79","1.866","1.804","1.71","2.372","2.221","2.239","2.194","2.158","2.392","2.192","1.955","2.32","2.15","3.195","2.979","2.466","2.498","2.366","2.996","2.155","2.138","1.868","1.759","1.918","1.824","1.801","1.529","1.546"
