name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
MarketCap,"120,509,981,409","114,625,907,940","133,313,310,000","120,870,102,690","122,922,074,340","106,332,214,580","99,734,311,800","107,374,048,700","114,678,260,940","96,535,543,000","101,784,979,800","97,924,103,550","90,371,691,285","87,094,058,796","69,771,281,400","64,053,333,927","63,674,110,522","64,181,316,143","61,184,939,163","58,659,971,952","56,788,433,750","51,806,139,624","45,116,245,311","48,235,688,221","48,313,931,521","43,462,514,821","41,095,675,278","37,259,293,333","39,486,388,584","39,832,379,910","39,213,668,966","37,114,696,988","35,632,210,291","32,392,704,094","31,518,070,341","29,246,879,253","28,937,686,547","30,430,517,576","30,528,698,028","28,210,330,833","27,585,459,861","24,811,930,391","23,585,438,951","21,168,535,951","20,722,477,116","20,575,965,198","20,587,692,363","20,484,059,603","17,877,657,083","17,201,302,442","17,353,005,678","14,598,576,465","12,479,889,394","12,083,682,311","11,631,057,407","14,170,094,207","16,739,356,289","15,528,162,325","17,019,489,889","17,622,380,035","17,254,331,052","16,349,136,107","15,577,477,563","15,530,387,920","13,227,017,157","12,744,364,728","11,182,946,570","10,250,864,161","4,857,772,742","4,204,138,430","4,224,638,068","3,444,789,099","3,406,964,708","2,509,417,944","2,379,370,801","2,227,062,544","1,810,406,551","1,083,513,524","690,764,205","310,948,599","674,699,250","1,074,087,388","1,855,241,177","2,709,751,957","3,950,537,792","3,530,075,206","6,838,473,697","6,712,722,555","7,419,104,887","7,779,130,000","4,761,012,451","3,055,651,750","3,697,875,000","3,805,070,500","3,201,495,522","1,887,127,500","1,458,025,108","986,986,108"
EnterpriseValue,"170,791,381,409","164,684,607,940","172,179,010,000","163,285,202,690","157,703,974,340","141,297,714,580","129,802,311,800","137,132,248,700","144,544,260,940","126,094,643,000","128,839,079,800","124,622,303,550","117,367,291,285","107,045,258,796","89,940,781,400","84,251,833,927","83,531,310,522","83,583,316,143","79,653,217,163","77,130,921,952","74,960,519,750","69,548,491,624","63,265,097,311","66,542,300,221","64,999,697,521","60,260,911,821","57,821,268,278","53,168,303,333","54,868,772,584","54,121,353,910","52,823,404,966","50,791,962,988","49,598,518,291","46,558,794,094","40,096,144,341","37,640,129,253","37,332,099,547","38,809,257,576","38,907,438,028","35,164,320,833","34,369,826,861","31,695,777,391","24,264,366,951","21,847,463,951","26,090,421,116","25,768,280,198","25,244,689,363","20,248,116,603","21,700,524,083","21,059,405,442","21,307,517,678","14,372,775,465","16,591,533,394","16,112,208,311","15,819,098,407","18,526,209,207","20,996,156,289","19,834,577,325","21,264,426,889","21,370,690,035","20,764,787,052","16,298,793,107","18,933,715,563","16,062,080,920","13,758,710,157","16,268,342,728","14,713,944,570","13,781,862,161","7,852,030,742","7,228,526,430","7,302,695,068","6,536,313,099","6,475,925,708","5,709,965,944","5,635,130,801","5,651,529,544","5,219,644,551","4,568,014,524","4,028,151,205","3,869,217,599","4,254,829,250","4,600,089,388","5,381,243,177","5,744,674,957","6,398,969,792","5,916,260,206","8,591,230,697","8,149,101,555","8,855,483,887","9,522,004,000","5,476,622,451","3,392,580,750","3,628,775,000","3,609,678,500","3,296,449,522","1,855,278,500","1,694,833,108","1,137,336,339"
PeRatio,"44.945","44.385","53.182","53.51","62.677","63.077","53.064","56.086","60.407","51.356","63.839","66.807","67.475","71.141","59.47","57.659","54.817","54.434","54.247","54.672","63.923","61.384","52.84","70.391","73.773","72.603","72.351","52.683","48.088","47.075","54.016","52.601","61.63","59.326","54.299","46.331","49.776","48.075","48.294","62.078","52.962","64.306","86.971","77.971","54.51","56.945","56.13","58.92","54.938","61.754","73.237","56","51.689","49.081","50.552","99.917","114.189","145.222","193.636","362.833","350","649.167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"59.524","53.192","51.02","46.729","53.763","47.17","40","47.847","59.524","47.847","52.632","50","55.866","54.054",,"37.736","41.322","42.735","37.879","34.364","43.103","44.053","38.168","40.816","49.261","33.445","40.816","36.101","33.898","33.223","34.364","31.25","34.843","32.573","36.101","29.07","28.571","30.303","35.714","34.364","33.557","31.949","42.735","40.65","40.161","41.667","45.249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.71","2.813","2.807","2.44","2.739","2.447","2.057","2.444","3.022","2.423","2.233","2.146","2.418","1.975",,"1.863","2.033","2.1","1.615","1.49","2.036","2.127","1.609","1.668","1.972","1.337","2.023","1.745","1.586","1.009","0.984","0.897","1.202","1.103","1.353","1.113","1.238","1.226","1.4","1.349","1.342","1.922","1.988","1.732","2.045","1.577","1.805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"11.996","12.17","14.589","13.833","14.688","13.262","12.765","13.85","14.853","12.798","13.135","12.905","12.098","11.732","9.926","9.196","9.211","9.415","9.462","9.285","9.305","9.018","8.2","9.243","9.753","9.076","8.893","8.305","8.954","9.187","9.884","9.923","10.134","9.722","10.001","9.58","9.804","10.679","10.728","10.636","10.832","10.321","10.283","9.219","9.468","9.976","10.51","10.996","9.931","9.784","10.199","8.823","7.866","7.796","7.698","9.722","11.651","11.122","12.461","13.75","13.749","12.897","12.322","12.73","10.854","11.791","13.548","12.473","6.582","5.821","5.978","4.552","4.536","3.392","3.327","2.735","2.257","1.391","0.876","0.272","0.59","0.947","1.636","2.714","4.471","4.543","11.621","15.276","16.897","23.488","17.734","13.453","18.006","19.206","22.78","23.271","26.454","29"
PbRatio,"22.511","22.559","24.637","21.006","31.653","25.976","26.726","29.659","31.554","19.096","19.423","17.878","16.915","16.322","13.04","11.538","10.042","10.283","9.386","9.05","8.287","7.659","6.731","7.121","6.969","6.534","6.21","5.096","5.371","10.075","9.349","8.423","9.706","9.166","8.931","8.313","7.874","8.516","8.544","8.406","7.938","7.574","7.239","6.487","5.818","5.88","5.88","5.936","5.217","4.979","5.235","4.517","4.042","3.925","3.888","4.989","5.535","5.33","5.632","4.846","4.321","3.728","3.553","3.55","3.024","2.889","2.411","2.21","3.406","2.895","2.872","2.124","2.065","1.501","1.39","1.267","1.074","0.634","0.397","0.174","0.241","0.374","0.647","0.885","1.251","1.227","2.411","2.357","2.605","3.574","2.22","1.416","1.71","1.76","2.932","1.779","3.334","4.23"
EnterprisesValueRevenueRatio,"17.324","61.905","70.415","66.53","68.6","65.461","61.155","68.127","75.559","63.266","66.975","63.791","62.112","59.03","42.188","47.187","46.904","47.987","46.732","45.89","45.091","43.031","41.093","43.927","45.069","46.748","45.171","42.95","46.722","50.15","50.485","48.924","48.086","47.312","42.566","46.591","46.156","48.347","50.636","49.296","49.259","45.506","37.147","34.656","43.685","45.794","46.097","39.445","46.178","46.342","47.564","32.363","39.19","39.425","38.742","45.267","53.327","51.898","56.238","58.138","57.934","46.241","56.076","48.167","42.222","50.774","47.831","52.057","41.753","39.21","56.91","32.815","33.559","30.669","29.423","30.242","29.287","25.785","368.17","14.513","16.531","17.016","17.217","19.395","24.334","22.541","35.246","38.999","53.012","82.429","61.548","50.231","61.346","85.118","102.824","60.873","73.427","63.449"
EnterprisesValueEBITDARatio,"26.669","91.319","123.293","101.099","99.235","98.665","118.325","117.508","129.974","112.404","115.076","93.885","92.891","86.424","76.669","80.447","85.297","93.661","99.837","77.947","75.251","74.043","72.862","76.117","79.748","74.192","77.136","77.857","84.626","85.745","87.222","83.306","78.047","77.931","79.171","80.683","105.308","81.842","87.438","71.425","104.213","65.71","62.57","96.65","66.539","69.825","76.612","59.113","73.153","71.611","77.446","49.803","61.917","63.378","57.077","71.597","82.504","81.985","92.422","92.926","92.315","75.351","91.641","78.982","67.583","80.414","76.42","84.947","66.868","64.412","76.264","63.259","63.983","57.731","63.369","63.003","61.702","55.377","15.177","-20.525","59.033","63.369","76.078","85.056","113.11","105.281","155.754","147.98","220.791","303.345","193.513","136.914","157.752","234.425","306.219","153.761","-353.311","193.113"
