name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995
		GainsLossesNotAffectingRetainedEarnings,"-54,772,000","7,345,000","7,645,000","18,638,000","10,686,000","27,852,000","23,278,000","21,270,000","9,322,000","6,432,000","6,646,000","4,207,000","178,000","-8,144,000","-12,963,000","-10,587,000","-10,178,000","-3,551,000","-1,777,000","-1,416,000","-3,777,000","-5,644,000","2,809,000","3,593,000","2,698,000","-723,000","1,811,000","1,120,000","2,427,000","1,521,000","687,000","2,244,000","1,001,000","-1,729,000","565,000","1,159,000","8,040,000","9,101,000","10,201,000","8,775,000","8,773,000","7,842,000","7,951,000","7,179,000","4,064,000","2,348,000","5,989,000","4,836,000","5,728,000","5,719,000","6,219,000","1,259,000","1,751,000","628,000","-1,013,000","-1,625,000","1,981,000","63,000","-1,276,000","-3,898,000","-963,000","-1,507,000","-2,020,000","-5,202,000","-3,285,000","-3,613,000","-1,510,000","-686,000","-2,607,000","-78,000","764,000","-1,210,000","3,661,000","2,075,000","1,399,000","3,203,000","2,506,000","2,671,000","3,162,000","1,771,000","370,000","430,000","1,055,000","358,000","515,000","9,000","-782,000","-1,203,000","-1,319,000","85,000",,,,"466,000",,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,200,000","6,500,000","6,900,000",,"10,900,000","10,500,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000",,,,,,"6,883,000","7,113,000","7,807,000",,,,,,,
TotalCapitalization,"1,521,750,000","1,383,699,000","1,494,730,000","1,264,806,000","1,286,111,000","1,172,905,000","1,372,823,000","1,350,540,000","1,391,829,000","1,103,134,000","1,215,552,000","1,118,888,000","1,122,566,000","886,408,000","993,104,000","1,033,126,000","1,018,415,000","843,539,000","887,814,000","880,125,000","706,084,000","521,845,000","953,062,000","806,759,000","724,760,000","458,577,000","671,397,000","620,086,000","672,586,000","343,529,000","572,496,000","560,101,000","438,351,000","272,056,000","438,412,000","475,411,000","403,546,000","305,916,000","521,294,000","501,214,000","467,826,000","522,252,000","485,428,000","382,278,000","371,025,000","403,608,000","469,190,000","429,188,000","416,788,000","426,458,000","453,554,000","484,530,000","455,220,000","313,375,000","431,351,000","394,873,000","358,482,000","98,482,000","311,305,000","276,873,000","253,270,000","218,037,000","216,296,000","211,491,000","212,031,000","214,976,000","219,617,000","213,348,000","212,017,000","212,819,000","175,346,000","170,868,000","194,747,000","184,195,000","56,831,000","235,404,000","54,652,000","200,522,000","184,756,000","185,286,000",,,,,,,"99,521,000","133,316,000",,"70,797,000","59,300,000","54,200,000","54,000,000","49,953,000","47,100,000","48,200,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,"12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","12,500,000","18,301,000","18,258,000","18,217,000","24,426,000","24,385,000","24,345,000","24,306,000","24,267,000","24,229,000","24,191,000","24,154,000",,,,,,,,,,"1,109,000",,,,,,,,,,,,,,,,,,,"5,003,000","5,031,000","6,654,000","6,676,000",,,,,,,,,,
CommonStockEquity,"677,450,000","723,209,000","708,542,000","710,374,000","689,379,000","692,216,000","670,293,000","652,206,000","630,842,000","656,023,000","642,711,000","626,461,000","609,468,000","491,992,000","477,594,000","470,535,000","460,416,000","457,078,000","392,055,000","357,259,000","348,575,000","340,855,000","345,736,000","281,002,000","261,417,000","254,332,000","252,238,000","189,631,000","186,991,000","181,914,000","177,280,000","174,836,000","157,283,000","152,020,000","150,959,000","147,665,000","149,777,000","146,468,000","143,362,000","118,112,000","113,738,000","108,965,000","106,180,000","103,206,000","97,802,000","94,066,000","95,686,000","92,127,000","91,371,000","90,299,000","89,566,000","82,965,000","82,236,000","79,196,000","75,072,000","73,613,000","74,671,000","70,645,000","67,666,000","63,172,000","64,493,000","61,877,000","59,490,000","53,518,000","55,096,000","53,530,000","54,154,000","52,831,000","49,638,000","50,432,000","49,819,000","45,292,000","49,111,000","46,223,000","44,831,000","44,926,000","42,652,000","41,410,000","40,644,000","38,022,000","35,690,000","34,943,000","29,853,000","28,302,000","26,081,000","24,948,000","24,201,000","22,996,000","21,599,000","29,297,000","28,900,000","28,800,000","28,600,000","28,553,000","31,700,000","30,800,000"
NetTangibleAssets,"502,862,000","547,696,000","524,604,000","537,976,000","516,083,000","518,023,000","495,186,000","476,186,000","453,881,000","478,106,000","463,815,000","446,685,000","432,604,000","361,722,000","346,839,000","339,296,000","328,692,000","324,796,000","288,811,000","270,533,000","261,481,000","254,548,000","261,845,000","215,858,000","204,722,000","209,861,000","207,490,000","170,424,000","167,577,000","162,273,000","157,553,000","154,880,000","146,200,000","141,484,000","140,234,000","136,750,000","138,672,000","135,172,000","131,819,000","122,630,000","118,146,000","113,263,000","110,367,000","113,082,000","107,522,000","103,632,000","111,347,000","107,632,000","108,557,000","107,371,000","106,525,000","99,810,000","98,966,000","95,812,000","67,456,000","65,918,000","66,896,000","62,790,000","59,729,000","55,151,000","56,383,000","53,678,000","51,200,000","46,246,000","46,622,000","44,963,000","45,492,000","44,075,000","49,638,000","50,432,000","49,819,000","45,292,000","49,111,000","46,223,000","44,831,000","44,926,000","42,652,000","41,410,000","40,644,000","38,022,000","35,690,000","34,943,000","34,856,000","33,333,000","32,735,000","31,624,000","24,201,000","22,996,000","21,599,000","29,297,000","28,900,000","28,800,000","28,600,000","28,553,000","31,700,000","30,800,000"
InvestedCapital,"1,521,750,000","1,383,699,000","1,494,730,000","1,264,806,000","1,286,111,000","1,172,905,000","1,372,823,000","1,350,540,000","1,391,829,000","1,103,134,000","1,215,552,000","1,118,888,000","1,122,566,000","886,408,000","993,104,000","1,033,126,000","1,018,415,000","843,539,000","887,814,000","880,125,000","706,084,000","521,845,000","953,062,000","806,759,000","724,760,000","446,077,000","658,897,000","607,586,000","660,086,000","331,029,000","559,996,000","547,601,000","425,851,000","259,556,000","425,912,000","462,911,000","391,046,000","293,416,000","508,794,000","488,714,000","455,326,000","509,752,000","472,928,000","363,977,000","352,767,000","385,391,000","444,764,000","404,803,000","392,443,000","402,152,000","429,287,000","460,301,000","431,029,000","289,221,000","431,351,000","394,873,000","358,482,000","357,334,000","389,966,000","363,562,000","315,549,000","301,879,000","336,875,000","283,370,000","288,785,000","265,000,000","291,725,000","286,060,000","271,000,000","295,100,000","199,226,000","207,776,000","242,868,000","204,436,000","213,367,000","283,656,000","213,637,000","224,931,000","207,190,000","201,982,000","53,547,000","57,287,000","47,569,000","53,266,000","42,174,000","59,096,000","106,278,000","148,016,000","116,324,000","83,646,000","76,700,000","80,400,000","67,500,000","71,522,000","55,400,000","56,900,000"
TangibleBookValue,"502,862,000","547,696,000","524,604,000","537,976,000","516,083,000","518,023,000","495,186,000","476,186,000","453,881,000","478,106,000","463,815,000","446,685,000","432,604,000","361,722,000","346,839,000","339,296,000","328,692,000","324,796,000","288,811,000","270,533,000","261,481,000","254,548,000","261,845,000","215,858,000","204,722,000","197,361,000","194,990,000","157,924,000","155,077,000","149,773,000","145,053,000","142,380,000","133,700,000","128,984,000","127,734,000","124,250,000","126,172,000","122,672,000","119,319,000","110,130,000","105,646,000","100,763,000","97,867,000","94,781,000","89,264,000","85,415,000","86,921,000","83,247,000","84,212,000","83,065,000","82,258,000","75,581,000","74,775,000","71,658,000","67,456,000","65,918,000","66,896,000","62,790,000","59,729,000","55,151,000","56,383,000","53,678,000","51,200,000","45,137,000","46,622,000","44,963,000","45,492,000","44,075,000","49,638,000","50,432,000","49,819,000","45,292,000","49,111,000","46,223,000","44,831,000","44,926,000","42,652,000","41,410,000","40,644,000","38,022,000","35,690,000","34,943,000","29,853,000","28,302,000","26,081,000","24,948,000","24,201,000","22,996,000","21,599,000","29,297,000","28,900,000","28,800,000","28,600,000","28,553,000","31,700,000","30,800,000"
TotalDebt,"844,300,000","660,490,000","786,188,000","554,432,000","596,732,000","480,689,000","702,530,000","698,334,000","760,987,000","447,111,000","572,841,000","492,427,000","513,098,000","394,416,000","515,510,000","562,591,000","557,999,000","386,461,000","495,759,000","522,866,000","357,509,000","180,990,000","607,326,000","525,757,000","463,343,000","191,745,000","406,659,000","417,955,000","473,095,000","149,115,000","382,716,000","372,765,000","268,568,000","107,536,000","274,953,000","315,246,000","241,269,000","146,948,000","365,432,000","370,602,000","341,588,000","400,787,000","366,748,000","260,771,000","254,965,000","291,325,000","349,078,000","312,676,000","301,072,000","311,853,000","339,721,000","377,336,000","348,793,000","210,025,000","356,279,000","321,260,000","283,811,000","286,689,000","322,300,000","300,390,000","251,056,000","240,002,000","277,385,000","229,852,000","233,689,000","211,470,000","237,571,000","233,229,000","221,362,000","244,668,000","149,407,000","162,484,000","193,757,000","158,213,000","168,536,000","238,730,000","170,985,000","183,521,000","166,546,000","163,960,000","17,857,000","22,344,000","17,716,000","24,964,000","16,093,000","34,148,000","82,077,000","125,020,000","94,725,000","54,349,000","47,800,000","51,600,000","38,900,000","42,969,000","23,700,000","26,100,000"
NetDebt,"719,300,000","62,200,000",,"243,267,000","59,413,000","222,013,000","594,191,000","518,952,000","665,290,000","339,825,000","473,107,000","389,651,000","410,980,000","320,180,000","445,813,000","493,573,000","494,408,000","310,020,000","423,097,000","456,873,000","297,229,000","110,158,000","523,605,000","416,533,000","415,731,000","143,095,000","358,504,000","374,098,000","434,419,000","105,639,000","345,398,000","321,961,000","232,748,000","75,815,000","234,453,000","283,511,000","214,216,000","116,213,000","323,870,000","346,859,000","322,539,000","380,340,000","348,286,000","239,939,000","223,556,000","275,642,000","330,875,000","287,460,000","275,243,000","243,151,000","324,409,000","353,033,000","329,038,000","171,345,000","334,565,000","301,181,000","232,483,000","266,725,000","302,392,000","271,089,000","228,921,000","186,792,000","255,480,000","204,746,000","211,589,000","156,485,000","216,797,000","194,425,000","205,098,000","225,429,000","104,278,000","139,641,000","176,191,000","120,614,000","134,866,000","205,101,000","145,642,000","147,508,000","145,124,000","103,067,000",,"3,469,000",,,,,"49,597,000","90,551,000","77,646,000","34,009,000","33,100,000","35,500,000","22,200,000",,"6,600,000","13,000,000"
ShareIssued,"43,874,763","43,636,784","43,609,536","44,039,562","43,974,258","43,905,631","43,899,422","43,846,947","43,788,692","45,000,840","44,994,090","45,086,441","45,077,816","38,400,476","38,392,959","38,387,709","38,370,455","38,323,603","35,017,063","33,293,572","33,293,572","33,288,795","33,258,154","28,329,263","27,019,118","26,989,478","26,971,703","20,956,002","20,902,310","20,877,561","20,880,091","20,867,435","19,583,090","19,590,684","19,565,372","19,560,309","19,560,309","19,560,309","19,618,576","16,883,494","16,854,807","16,764,286","16,754,404","16,855,978","16,856,003","16,709,586","16,713,524","16,706,690","16,685,762","16,574,022","16,562,631","16,475,815","25,382,899","25,382,899","25,382,899","25,382,899","16,464,424","16,464,424","16,458,096","16,461,133","16,210,033","16,395,827","16,384,690","16,355,833","16,343,683","15,980,201","15,980,201","15,752,029","15,752,029","15,420,992","15,420,992","15,155,464","15,162,258","15,112,645","15,100,095","15,092,555","15,078,886","15,056,105","15,056,105","15,056,105","15,078,886","15,078,886","15,078,909","15,079,524","15,081,597","15,104,697","15,445,801","15,627,413","15,696,281","20,441,866",,"16,853,796","16,853,796","16,853,796",,
OrdinarySharesNumber,"43,572,796","43,547,942","43,520,694","43,950,720","43,949,189","43,880,562","43,874,353","43,821,878","43,763,623","44,975,771","44,969,021","45,061,372","45,052,747","38,375,407","38,367,890","38,362,640","38,332,852","38,294,728","34,988,188","33,264,697","33,264,697","33,257,394","33,214,842","28,285,951","26,962,454","26,864,745","26,846,970","20,826,058","20,772,366","20,729,331","20,724,268","20,704,018","19,419,673","19,419,673","19,394,361","19,389,298","19,389,298","19,389,298","19,389,903","16,731,046","16,720,921","16,764,286","16,754,404","16,855,978","16,856,003","16,709,586","16,713,524","16,706,690","16,685,762","16,574,022","16,562,631","16,475,815","16,475,815","16,475,815","16,475,815","16,475,815","16,464,424","16,464,424","16,458,096","16,461,133","16,210,033","16,395,827","16,384,690","16,355,833","16,343,683","15,980,201","15,980,201","15,752,029","15,752,029","15,420,992","15,420,992","15,155,464","15,162,258","15,112,645","15,100,095","15,092,555","15,078,886","15,056,105","15,056,105","15,056,105","15,078,886","15,078,886","15,078,909","15,079,524","15,081,597","15,104,697","15,445,801","15,627,413","15,696,281","20,441,866",,"16,853,796","16,853,796","16,853,796",,
PreferredSharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,"12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","12,500","18,750","18,750","18,750","25,000","25,000","25,000","25,000",,,"126,562","126,562",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"301,967","88,842","88,842","88,842","25,069","25,069","25,069","25,069","25,069","25,069","25,069","25,069","25,069","25,069","25,069","25,069","37,603","28,875","28,875","28,875","28,875","31,401","43,312","43,312","56,664","124,733","124,733","129,944","129,944","148,230","155,823","163,417","163,417","171,011","171,011","171,011","171,011","171,011","228,673","152,448","133,886",,,,,,,,,,,,"8,907,084","8,907,084","8,907,084","8,907,084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
