name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
MarketCap,"402,640,640","400,975,881","4,393,830,068","4,962,048,424","4,783,399,944","5,808,500,378","7,508,908,286","2,650,269,974","2,417,378,905","2,120,393,837","3,195,544,417","532,189,376","431,868,726","241,021,366","261,491,984"
EnterpriseValue,"-187,688,360","-250,538,119","3,673,540,068","4,159,430,424","3,932,072,944","4,916,928,378","7,205,782,286","2,234,860,974","1,997,349,905","1,785,847,837","3,136,977,417","466,221,376","353,066,726","231,584,366","291,377,984"
PbRatio,"0.674","0.604","6.049","6.366","5.802","6.74","26.473","8.571","7.377","6.135","52.986","7.601","5.395","2.776",
EnterprisesValueEBITDARatio,"0.618","2.679","-40.377","-63.649","-73.263","-101.897","-162.004","-64.927","-77.429","-73.896","-207.609","-38.112","-31.375","-29.501","-20.307"
