name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"116,734,000","38,832,000","26,513,000","46,536,000","4,853,000","-7,136,000","-54,918,000","-60,276,000","-88,074,000","1,492,000","79,101,000","121,981,000","137,782,000","56,338,000","-35,117,000","68,325,000","61,198,000","41,291,000","42,557,000","57,580,000","57,293,000","37,620,000","55,653,000","68,488,000","70,662,000","46,457,000","62,389,000","67,951,000","60,356,000","30,024,000","42,347,000","59,813,000","39,776,000","19,348,000","32,389,000","37,468,000","26,913,000","10,683,000","20,029,000","25,077,000","21,472,000","10,595,000","19,653,000","13,042,000","15,198,000","183,000","1,711,000","2,275,000","-951,000","419,000"
	CashFlowFromContinuingOperatingActivities,"116,734,000","38,832,000","26,513,000","46,536,000","4,853,000","-7,136,000","-54,918,000","-60,276,000","-88,074,000","1,492,000","79,101,000","121,981,000","137,782,000","56,338,000","-35,117,000","68,325,000","61,198,000","41,291,000","42,557,000","57,580,000","57,293,000","37,620,000","55,653,000","68,488,000","70,662,000","46,457,000","62,389,000","67,951,000","60,356,000","30,024,000","42,347,000","59,813,000","39,776,000","19,348,000","32,389,000","37,468,000","26,913,000","10,683,000","20,029,000","25,077,000","21,472,000","10,595,000","19,653,000","13,042,000","15,198,000","183,000","1,711,000","2,275,000","-951,000","419,000"
		NetIncomeFromContinuingOperations,"-165,148,000","-100,216,000","-42,822,000","-23,538,000","1,428,000","-121,440,000","-173,187,000","-130,560,000","-130,914,000","42,068,000","19,572,000","29,980,000","60,518,000","5,655,000","-99,343,000","29,917,000","58,295,000","24,516,000","11,932,000","30,571,000","43,670,000","14,089,000","18,422,000","-35,535,000","74,438,000","16,637,000","22,994,000","38,248,000","26,583,000","7,170,000","16,090,000","30,439,000","22,893,000","4,121,000","10,980,000","17,527,000","14,931,000","-246,000","7,213,000","12,105,000","10,027,000","-2,837,000","8,106,000","5,838,000","4,299,000","-3,044,000","-1,921,000","-308,000","-3,814,000","-599,000"
		OperatingGainsLosses,,,"0","-171,000",,,"0","47,000","0","-117,448,000",,,,,"29,494,000","-3,892,000",,,"-133,000","-422,000","-14,523,000","-64,000","-41,000","59,734,000","-41,312,000","7,282,000","-3,840,000","-2,297,000","-2,724,000","5,037,000","-4,993,000","-2,847,000","-3,669,000","3,833,000","-4,528,000","-1,682,000","-1,931,000","2,907,000","-4,334,000","-2,152,000","-3,080,000","3,596,000","-167,000",,,,,,,
			GainLossOnInvestmentSecurities,,,"0","-171,000",,,"0","47,000","0","-117,448,000",,,,,"29,494,000","-3,892,000",,,"-133,000","-422,000","-14,523,000","-64,000","-971,000","-1,548,000","-40,225,000","1,771,000",,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,"0","0","0","930,000","61,282,000","-1,087,000","5,511,000","-3,840,000","-2,297,000","-2,724,000","5,037,000","-4,993,000","-2,847,000","-3,669,000","3,833,000","-4,528,000","-1,682,000","-1,931,000","2,907,000","-4,334,000","-2,152,000","-3,080,000","3,596,000","-167,000",,,,,,,
		DepreciationAmortizationDepletion,"227,908,000","59,100,000","58,615,000","55,492,000","54,701,000","55,443,000","56,516,000","56,696,000","55,520,000","55,828,000","57,504,000","69,775,000","53,299,000","54,302,000","34,246,000","24,765,000","24,562,000","24,902,000","24,834,000","25,210,000","25,950,000","26,296,000","26,112,000","25,407,000","25,859,000","25,061,000","25,017,000","24,645,000","24,885,000","21,325,000","18,810,000","17,396,000","16,230,000","15,888,000","14,823,000","13,971,000","13,543,000","13,233,000","12,271,000","11,055,000","9,998,000","9,689,000","9,519,000","9,037,000","7,592,000","4,797,000","3,516,000","2,032,000","223,000","5,000"
			DepreciationAndAmortization,"227,908,000","59,100,000","58,615,000","55,492,000","54,701,000","55,443,000","56,516,000","56,696,000","55,520,000","55,828,000","57,504,000","69,775,000","53,299,000","54,302,000","34,246,000","24,765,000","24,562,000","24,902,000","24,834,000","25,210,000","25,950,000","26,296,000","26,112,000","25,407,000","25,859,000","25,061,000","25,017,000","24,645,000","24,885,000","21,325,000","18,810,000","17,396,000","16,230,000","15,888,000","14,823,000","13,971,000","13,543,000","13,233,000","12,271,000","11,055,000","9,998,000","9,689,000","9,519,000","9,037,000","7,592,000","4,797,000","3,516,000","2,032,000","223,000","5,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,211,000",,,,,,,,,,,,"5,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,000",,,,,,,,,,,,
