name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
MarketCap,"1,842,241,267","2,449,735,284","2,749,781,872","2,370,770,331","1,976,872,317","1,753,161,019","1,500,793,378","1,591,837,025","1,124,629,713","670,660,375","713,260,051","652,635,082","1,154,020,334","1,301,868,833","1,079,654,461","1,630,408,863","1,832,780,916","1,537,532,934","1,482,853,815","1,662,486,218","1,317,608,758","1,400,576,117","1,304,251,109","1,070,891,417","1,028,379,032","1,048,806,959","1,018,479,152","851,247,394","1,376,780,921","1,075,623,123","1,223,020,497","819,028,740","930,688,169","887,379,127","1,030,339,583","1,152,477,966","1,130,282,291","1,066,153,572","1,171,973,305","1,365,075,721","1,149,605,556","1,294,457,436","1,010,792,277","875,599,139","1,564,092,760","1,829,546,364","1,448,063,491","1,302,134,560","1,226,664,415","1,370,072,376","957,353,496","674,504,786","489,211,648","365,731,806","411,307,318","877,237,990","1,075,498,302","1,192,317,005","1,173,117,475","1,102,223,777","1,278,712,127","1,122,168,907","917,114,606","879,435,558","983,208,256","937,193,539","891,690,210","116,804,768","118,629,842"
EnterpriseValue,"3,542,933,267","4,055,061,284","4,597,042,872","4,325,580,331","4,003,222,317","3,703,295,019","3,573,439,378","3,844,791,025","3,830,936,713","3,482,240,375","3,583,074,051","3,520,643,082","4,015,458,334","3,534,583,833","3,383,156,461","3,897,616,863","3,967,229,916","3,470,118,934","3,412,271,815","3,529,030,218","3,183,649,758","3,123,784,117","3,074,092,109","2,816,020,417","2,576,541,032","2,519,065,959","2,434,763,152","2,305,509,394","2,887,932,921","2,732,304,123","2,969,500,497","2,603,812,740","2,760,250,169","2,251,284,127","2,474,052,583","2,357,735,966","2,245,873,291","1,950,313,572","2,056,133,305","2,020,768,721","1,743,366,556","1,849,265,436","1,109,520,277","974,327,139","1,510,568,760","1,720,525,364","1,340,233,491","1,169,999,560","1,134,699,415","1,363,638,376","885,796,496","824,765,786","667,115,648","578,595,806","672,655,318","1,084,373,990","1,195,389,302","1,104,133,005","1,089,871,475","1,193,063,777","1,430,340,127","1,309,002,907","1,167,446,606","1,122,600,558","1,226,373,256","1,199,118,539","1,214,422,210","439,536,768","534,835,842"
PeRatio,"4.219","5.345","5.44","5.051","4.352","4.477",,,,,"6.427","3.202","12.065","9.686","4.068","9.253","7.923","6.964","33.514","27.303","31.017","32.618",,,,"145.759","11.948","6.844","10.776","10.122","13.077","9.147","11.444","9.637","9.247","9.63","8.464","8.335","9.063","12.94","11.696","13.519","9.705","8.407","14.237","15.357","10.263","9.941","10.65","14.184","10.463","6.09","4.821","3.998","6.364","16.588","13.404","9.769","8.788","10.756","18.164","18.633","22.362","14.233","15.871","14.06","10.616","7.549","6.109"
ForwardPeRatio,,,,,,,,,,,"7.88","5.035","6.46","6.821","5.672","8.562","11.71","11.403","11.299","12.987","12.3","11.962","10.352","7.813","8.628","7.886","9.166","7.663","12.97","10.438","13.245","9.98","4.742","4.537","5.314","5.444","5.056","4.845","5.429","6.873","5.58","7.831","6.812","5.099","8.569","10.417","10.741",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.935","0.782","1.994","0.598","0.76","0.572","0.272","0.26","0.305","0.312","0.29","0.278","0.311","0.394","0.32","0.45","0.584","0.398","0.67","0.814","0.983",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.495","0.654","0.733","0.65","0.548","0.502","0.469","0.552","0.412","0.242","0.288","0.26","0.455","0.534","0.435","0.669","0.818","0.725","0.731","0.869","0.697","0.757","0.736","0.599","0.576","0.58","0.561","0.467","0.75","0.601","0.697","0.484","0.554","0.546","0.653","0.738","0.698","0.657","0.715","0.89","0.789","0.93","0.74","0.641","1.173","1.362","1.089","0.99","0.941","1.1","0.766","0.625","0.384","0.25","0.252","0.509","0.646","0.747","0.744","0.731","0.854","0.754","0.61","0.56","0.625","0.585","0.566","0.402","0.078"
PbRatio,"0.667","0.872","1.048","0.949","0.83","0.775","0.744","0.825","0.614","0.374","0.325","0.307","0.567","0.632","0.583","0.919","1.023","0.863","0.942","1.044","0.872","0.923","0.879","0.723","0.706","0.721","0.685","0.562","0.952","0.759","0.891","0.604","0.703","0.673","0.804","0.926","0.88","0.83","0.913","1.149","0.998","1.143","0.917","0.794","1.441","1.73","1.384","1.307","1.281","1.482","1.08","0.911","0.676","0.517","0.603","1.472","1.821","2.037","2.136","2.521","2.615","2.373","2.247","2.361","2.639","2.624","2.741","0.359","0.4"
EnterprisesValueRevenueRatio,"0.842","3.91","3.953","4.257","4.042","4.3","3.832","4.747","4.642","5.411","4.796","5.429","6.048","5.2","4.423","5.936","5.956","5.881","5.434","6.587","6.154","6.571","5.803","6.286","5.813","6.018","5.158","5.124","6.336","6.142","6.074","5.59","6.257","5.581","5.257","5.816","5.565","5.169","4.541","4.938","4.105","5.147","2.858","2.685","4.321","5.781","3.726","3.582","3.186","4.619","2.755","3.228","2.78","2.366","2.008","2.354","2.724","2.96","2.461","3.013","3.861","3.702","2.802","3.109","3.347","3.61","2.579","1.086","1.353"
EnterprisesValueEBITDARatio,"3.276","19.541","13.178","15.788","15.939","16.106","10.003","17.334","17.11","25.676","-8.597","21.412","30.785","42.048","9.947","23.03","48.743","35.114","18.188","57.083","26.498","49.156","25.872","41.163","28.421","40.903","-307.575","67.829","28.071","28.122","29.343","26.272","41.659","34.579","27.294","27.345","29.687","40.393","17.291","23.403","22.993","43.832","14.148","16.63","29.117","57.552","17.9","16.717","14.01","19.333","11.799","20.988","19.46","10.408","5.813","33.643","40.744","-2.48","-2.021","-3.673","-4.649","-3.509","-2.476","-3.96","-3.742","-3.358","-0.758","5.472","9.322"
