name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
		SellingAndMarketingExpense,"217,000,000","57,000,000","53,000,000","60,000,000","47,000,000","23,000,000","26,000,000","24,000,000","8,000,000","53,000,000","75,000,000","74,000,000","75,000,000","66,000,000","80,000,000","72,000,000","75,000,000","67,000,000","72,000,000","68,000,000","68,000,000","60,000,000","62,000,000","60,000,000","72,000,000","64,000,000","65,000,000","69,000,000","70,000,000","60,000,000","49,000,000","59,000,000","69,000,000","54,000,000","60,000,000","60,000,000","53,000,000","50,000,000","52,000,000","51,000,000","54,000,000","47,000,000","54,000,000","49,000,000","51,000,000","45,000,000","49,000,000","47,000,000","43,000,000","40,000,000","38,000,000","38,000,000","38,000,000","37,000,000","33,000,000","38,000,000","42,000,000","39,000,000","29,000,000","32,000,000","31,000,000","29,000,000","27,000,000","27,000,000","30,000,000","20,000,000","19,256,000","21,996,000","20,291,000","19,457,000","16,775,000","14,657,000","18,342,000","13,424,000","12,552,000","15,067,000","14,541,000","11,427,000","10,915,000","11,795,000","11,785,000","9,850,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,000,000","63,000,000","61,000,000","62,000,000","57,000,000","58,000,000","56,000,000","55,000,000","54,000,000","54,000,000","57,000,000","58,000,000","59,000,000","56,000,000","55,000,000","60,000,000","54,000,000","46,000,000","45,000,000","47,000,000","44,000,000","43,000,000","42,000,000","48,000,000","32,000,000","37,000,000","34,000,000","34,494,000","29,511,000","27,726,000","24,323,000","23,233,000","19,550,000","17,441,000","16,316,000","14,904,000","13,700,000","11,471,000","10,322,000","9,589,000","6,926,000","5,695,000","4,712,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,000,000","63,000,000","61,000,000","62,000,000","57,000,000","58,000,000","56,000,000","55,000,000","54,000,000","54,000,000","57,000,000","58,000,000","59,000,000","56,000,000","55,000,000","60,000,000","54,000,000","46,000,000","45,000,000","47,000,000","44,000,000","43,000,000","42,000,000","48,000,000","32,000,000","37,000,000","34,000,000","34,494,000","29,511,000","27,726,000","24,323,000","23,233,000","19,550,000","17,441,000","16,316,000","14,904,000","13,700,000","11,471,000","10,322,000","9,589,000","6,926,000","5,695,000","4,712,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,000,000","47,000,000","44,000,000","43,000,000","42,000,000","48,000,000","32,000,000","37,000,000","34,000,000","34,494,000","29,511,000","27,726,000","24,323,000","23,233,000","19,550,000","17,441,000","16,316,000","14,904,000","13,700,000","11,471,000","10,322,000","9,589,000","6,926,000","5,695,000","4,712,000"
	OtherOperatingExpenses,"662,000,000","334,000,000","312,000,000","111,000,000","-96,000,000","-78,000,000","153,000,000","-165,000,000","-180,000,000","269,000,000","273,000,000","271,000,000","277,000,000","286,000,000","262,000,000","277,000,000","260,000,000","260,000,000","242,000,000","229,000,000","231,000,000","230,000,000","216,000,000","223,000,000","213,000,000","214,000,000","178,000,000","199,000,000","186,000,000","186,000,000","158,000,000","166,000,000","177,000,000","181,000,000","150,000,000","151,000,000","141,000,000","159,000,000","148,000,000","145,000,000","125,000,000","131,000,000","360,000,000","135,000,000","129,000,000","135,000,000","126,000,000","134,000,000","121,000,000","134,000,000","92,000,000","119,000,000","98,000,000","110,000,000","105,000,000","104,000,000","99,000,000","664,000,000","589,000,000","566,000,000","536,000,000","505,000,000","453,000,000","486,000,000","461,000,000","423,000,000","391,193,000","360,378,000","314,649,000","278,683,000","258,725,000","241,324,000","216,979,000","205,082,000","160,484,000","172,121,000","179,597,000","144,640,000","167,262,000","112,214,000","94,435,000","85,490,000"
OperatingIncome,"-155,000,000","-367,000,000","-111,000,000","186,000,000","138,000,000","-295,000,000","-474,000,000","-296,000,000","-410,000,000","-132,000,000","227,000,000","247,000,000","252,000,000","88,000,000","225,000,000","195,000,000","175,000,000","128,000,000","189,000,000","310,000,000","354,000,000","147,000,000","296,000,000","354,000,000","313,000,000","349,000,000","330,000,000","351,000,000","282,000,000","253,000,000","169,000,000","164,000,000","141,000,000","41,000,000","115,000,000","152,000,000","102,000,000","59,000,000","44,000,000","113,000,000","130,000,000","89,000,000","83,000,000","108,000,000","86,000,000","45,000,000","233,000,000","324,000,000","272,000,000","212,000,000","232,000,000","240,000,000","248,000,000","237,000,000","207,000,000","192,000,000","183,000,000","-686,000,000","-588,000,000","-524,000,000","-506,000,000","-549,000,000","-423,000,000","-485,000,000","-441,000,000","-474,000,000","-441,433,000","-356,857,000","-291,250,000","-268,482,000","-261,769,000","-241,287,000","-189,073,000","-193,895,000","-137,090,000","-136,312,000","-144,967,000","-128,308,000","-161,093,000","-83,601,000","-78,745,000","-77,350,000"
NetNonOperatingInterestIncomeExpense,"-154,000,000","-33,000,000","18,000,000","-50,000,000","-90,000,000","-53,000,000","-58,000,000","-62,000,000","-40,000,000","-20,000,000","-7,000,000","-8,000,000","-14,000,000","-18,000,000","-20,000,000","-15,000,000","-16,000,000","-18,000,000","-19,000,000","-17,000,000","-22,000,000","-21,000,000","-22,000,000","-24,000,000","-24,000,000","-26,000,000","-27,000,000","-29,000,000","-32,000,000","-31,000,000","-29,000,000","-32,000,000","-38,000,000","-35,000,000","-38,000,000","-33,000,000","-42,000,000","-36,000,000","-43,000,000","-40,000,000","-42,000,000","-40,000,000","-44,000,000","-44,000,000","-43,000,000","-39,000,000","-42,000,000","-43,000,000","-43,000,000","-44,000,000","-38,000,000","-45,000,000","-40,000,000","-45,000,000","-101,000,000","-41,000,000","-45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"17,000,000","4,000,000","2,000,000",,"-39,000,000","2,000,000",,,"-3,000,000","2,000,000","11,000,000","6,000,000","2,000,000","-1,000,000","2,000,000","6,000,000","3,000,000","2,000,000","1,000,000","3,000,000","0","2,000,000","2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","-2,000,000","1,000,000","3,000,000","1,000,000","-3,000,000","-1,000,000","-2,000,000","3,000,000","-4,000,000","2,000,000","-2,000,000","2,000,000","0","3,000,000",,,"0","4,000,000","2,000,000","1,000,000","1,000,000","3,000,000","4,000,000","5,000,000","7,000,000","6,000,000","-42,000,000","23,000,000","8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"171,000,000","37,000,000","-1,000,000","50,000,000","90,000,000","55,000,000","58,000,000","62,000,000","37,000,000","22,000,000","18,000,000","14,000,000","16,000,000","18,000,000","22,000,000","21,000,000","19,000,000","20,000,000","20,000,000","20,000,000","22,000,000","23,000,000","24,000,000","26,000,000","26,000,000","27,000,000","28,000,000","30,000,000","32,000,000","32,000,000","30,000,000","33,000,000","38,000,000","35,000,000","37,000,000","36,000,000","42,000,000","38,000,000","41,000,000","42,000,000","42,000,000","43,000,000","44,000,000","44,000,000","43,000,000","43,000,000","44,000,000","44,000,000","44,000,000","47,000,000","42,000,000","50,000,000","47,000,000","51,000,000","59,000,000","64,000,000","53,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-5,000,000","2,000,000","-70,000,000","54,000,000","9,000,000","1,000,000","20,000,000","-220,000,000","304,000,000","-202,000,000","0","15,000,000","-2,000,000","-12,000,000","-4,000,000","-112,000,000","-319,000,000",,,,,,,,,,,,,,"0",,"242,000,000",,,,,,,"2,000,000","-2,000,000","3,000,000","1,000,000","-8,000,000",,,,,,"1,000,000",,"2,000,000",,,"5,000,000","15,000,000","14,000,000","14,000,000","13,000,000","11,000,000","11,000,000","8,000,000","8,000,000","3,000,000","7,000,000","5,000,000","4,476,000","3,855,000","3,871,000","3,798,000","3,011,000","2,477,000","1,810,000","1,576,000","-21,205,000","1,405,000","46,743,000","1,021,000","1,178,000","1,822,000","1,435,000","1,297,000"
	GainOnSaleOfSecurity,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,"-10,000,000","54,000,000",,,"0","0",,,"0","15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-8,000,000","0","-8,000,000","0","0","0","-16,000,000","-220,000,000","0","-202,000,000","0","0","-2,000,000","-12,000,000","-4,000,000","-112,000,000","-319,000,000",,,,,,,,,,"0","0","0",,"0","0","242,000,000",,,,,,,"2,000,000","-2,000,000","0","1,000,000","-8,000,000","0","0",,,"0","0",,"2,000,000","0",,"5,000,000","15,000,000","14,000,000","14,000,000","13,000,000","11,000,000","11,000,000","8,000,000","8,000,000","3,000,000","7,000,000","5,000,000","4,476,000","3,855,000","3,871,000","3,798,000","3,011,000","2,477,000","1,810,000","1,576,000","-21,205,000","1,405,000","46,743,000","1,021,000","1,178,000","1,822,000","1,435,000","1,297,000"
		RestructuringAndMergernAcquisition,,,,"0",,,"1,000,000","58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,"0","0","0","15,000,000","56,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"8,000,000","-186,000,000","-366,000,000","-289,000,000","-69,000,000","-112,000,000","-304,000,000","202,000,000","0",,"2,000,000","12,000,000","4,000,000","112,000,000","319,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","242,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,"0",,,"0","-106,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,"-52,000,000","-11,000,000","9,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-314,000,000","-398,000,000","-163,000,000","190,000,000","57,000,000","-347,000,000","-512,000,000","-578,000,000","-450,000,000","-354,000,000","220,000,000","254,000,000","236,000,000","58,000,000","201,000,000","68,000,000","-160,000,000","110,000,000","170,000,000","293,000,000","332,000,000","126,000,000","274,000,000","330,000,000","289,000,000","323,000,000","303,000,000","322,000,000","250,000,000","222,000,000","140,000,000","132,000,000","345,000,000","6,000,000","77,000,000","119,000,000","60,000,000","23,000,000","1,000,000","73,000,000","86,000,000","49,000,000","40,000,000","56,000,000","43,000,000","6,000,000","15,000,000","97,000,000","51,000,000","-2,000,000","20,000,000","23,000,000","36,000,000","20,000,000","-49,000,000","-4,000,000","-10,000,000","-13,000,000","-3,000,000","46,000,000","43,000,000","-45,000,000","30,000,000","1,000,000","25,000,000","-47,000,000","-55,326,000","-3,697,000","22,668,000","11,806,000","734,000","13,810,000","36,514,000","25,764,000","30,519,000","49,417,000","65,451,000","30,052,000","27,212,000","20,488,000","25,034,000","22,290,000"
TaxProvision,"-124,000,000","-143,000,000","-34,000,000","60,000,000","-7,000,000","-100,000,000","-139,000,000","-185,000,000","-130,000,000","-86,000,000","59,000,000","67,000,000","57,000,000","16,000,000","32,000,000","18,000,000","-40,000,000","22,000,000","-502,000,000","114,000,000","121,000,000","41,000,000","94,000,000","131,000,000","109,000,000","124,000,000","113,000,000","124,000,000","98,000,000","85,000,000","52,000,000","53,000,000","115,000,000","2,000,000","30,000,000","48,000,000","24,000,000","9,000,000","0","28,000,000","34,000,000","19,000,000","17,000,000","21,000,000","18,000,000","3,000,000","6,000,000","38,000,000","21,000,000","-1,000,000","9,000,000","8,000,000","16,000,000","8,000,000","8,000,000","0","-3,000,000","-5,000,000","1,000,000","23,000,000","22,000,000","-23,000,000","13,000,000","1,000,000","11,000,000","-15,000,000","-13,160,000","-6,383,000","10,485,000","4,839,000","-1,659,000","5,387,000","15,056,000","10,571,000","10,979,000","20,374,000","27,494,000","12,694,000","12,049,000","8,333,000","10,448,000","9,286,000"
NetIncomeCommonStockholders,"-190,000,000","-255,000,000","-129,000,000","130,000,000","64,000,000","-247,000,000","-373,000,000","-393,000,000","-320,000,000","-268,000,000","161,000,000","187,000,000","179,000,000","42,000,000","169,000,000","50,000,000","-120,000,000","88,000,000","672,000,000","179,000,000","211,000,000","85,000,000","180,000,000","199,000,000","180,000,000","199,000,000","190,000,000","198,000,000","152,000,000","137,000,000","88,000,000","79,000,000","230,000,000","4,000,000","47,000,000","71,000,000","36,000,000","14,000,000","1,000,000","45,000,000","52,000,000","30,000,000","23,000,000","35,000,000","25,000,000","3,000,000","9,000,000","59,000,000","30,000,000","-1,000,000","11,000,000","15,000,000","20,000,000","12,000,000","-57,000,000","-4,000,000","-7,000,000","-8,000,000","-4,000,000","23,000,000","21,000,000","-22,000,000","17,000,000","0","14,000,000","-32,000,000","-42,166,000","2,686,000","12,183,000","6,967,000","2,393,000","8,423,000","21,458,000","15,193,000","19,540,000","29,043,000","37,957,000","17,358,000","15,163,000","12,155,000","13,642,000","7,993,000"
	NetIncome,"-190,000,000","-255,000,000","-129,000,000","130,000,000","64,000,000","-247,000,000","-373,000,000","-393,000,000","-320,000,000","-268,000,000","161,000,000","187,000,000","179,000,000","42,000,000","169,000,000","50,000,000","-120,000,000","88,000,000","672,000,000","179,000,000","211,000,000","85,000,000","180,000,000","199,000,000","180,000,000","199,000,000","190,000,000","198,000,000","152,000,000","137,000,000","88,000,000","79,000,000","230,000,000","4,000,000","47,000,000","71,000,000","36,000,000","14,000,000","1,000,000","45,000,000","52,000,000","30,000,000","23,000,000","35,000,000","25,000,000","3,000,000","9,000,000","59,000,000","30,000,000","-1,000,000","11,000,000","15,000,000","20,000,000","12,000,000","-57,000,000","-4,000,000","-7,000,000","-8,000,000","-4,000,000","23,000,000","21,000,000","-22,000,000","17,000,000","0","14,000,000","-32,000,000","-42,166,000","2,686,000","12,183,000","6,967,000","2,393,000","8,423,000","21,458,000","15,193,000","19,540,000","29,043,000","37,957,000","17,358,000","15,163,000","12,155,000","14,586,000","13,004,000"
		NetIncomeIncludingNoncontrollingInterests,"-190,000,000","-255,000,000","-129,000,000","130,000,000","64,000,000","-247,000,000","-373,000,000","-393,000,000","-320,000,000","-268,000,000","161,000,000","187,000,000","179,000,000","42,000,000","169,000,000","50,000,000","-120,000,000","88,000,000","672,000,000","179,000,000","211,000,000","85,000,000","180,000,000","199,000,000","180,000,000","199,000,000","190,000,000","198,000,000","152,000,000","137,000,000","88,000,000","79,000,000","230,000,000","4,000,000","47,000,000","71,000,000","36,000,000","14,000,000","1,000,000","45,000,000","52,000,000","30,000,000","23,000,000","35,000,000","25,000,000","3,000,000","9,000,000","59,000,000","30,000,000","-1,000,000","11,000,000","15,000,000","20,000,000","12,000,000","-57,000,000","-4,000,000","-7,000,000","-8,000,000","-4,000,000","23,000,000","21,000,000","-22,000,000","17,000,000","0","14,000,000","-32,000,000","-42,166,000","2,686,000","12,183,000","6,967,000","2,393,000","8,423,000","21,458,000","15,193,000","19,540,000","29,043,000","37,957,000","17,358,000","15,163,000","12,155,000","14,586,000","13,004,000"
