name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
MarketCap,"2,255,443,848","2,722,685,980","2,087,124,600","2,257,438,880","3,941,965,270","3,859,772,840","3,405,289,220","2,219,833,040","1,711,611,000","1,360,648,260","2,369,553,940","2,307,681,670","2,744,783,636","2,833,681,378","2,028,130,190","2,288,050,149","1,418,580,693","1,071,061,515","886,601,304","1,136,322,297","1,427,936,510","1,758,564,000","1,150,736,668","1,257,081,660","959,918,040","545,741,340","794,548,890","776,499,000","925,853,040"
EnterpriseValue,"2,222,298,848","2,691,009,980","2,040,534,600","2,211,260,880","3,895,099,270","3,726,214,840","3,282,966,220","2,082,632,040","1,620,818,000","1,259,295,260","2,296,891,940","2,237,153,670","2,611,702,636","2,693,193,378","1,890,297,190","2,197,486,149","1,328,016,693","980,497,515","796,037,304","1,045,758,297","1,337,372,510","1,668,000,000","1,060,172,668","1,168,440,660","879,182,040","464,313,340","713,068,890","693,287,000","943,955,040"
PeRatio,,,,,,,,,,"83.405",,,,,,,,,,,"377","427.5","44.545","3.661",,,,,
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,"89.286","151.515","400",,"312.5","833.333",,,,
PsRatio,"7.685","9.13","6.947","7.708","16.061","16.601","16.255","10.552","6.939","5.358","8.802","10.714","13.792","15.268","11.627","13.601","8.58","6.656","5.954","8.392","12.05","16.35","11.914","14.166","11.78","4.109","12.093","13.175","13.33"
PbRatio,"3.774","4.637","3.472","3.863","6.684","5.783","5.147","3.351","2.669","2.021","12.464","12.288","14.893","16.378","12.412","15.715","9.984","7.769","6.722","9.055","11.614","14.995","10.565","11.956","9.789","5.733","8.384","8.192","150.913"
EnterprisesValueRevenueRatio,"7.566","39.76","27.861","29.598","49.878","54.823","44.828","32.124","51.36","22.757","34.881","38.236","44.568","49.85","34.956","50.048","30.769","24.431","19.113","25.877","32.394","46.453","31.96","39.505","30.788","20.107","35.168","36.481","53.169"
EnterprisesValueEBITDARatio,"106.132","149.501","-202.675","119.741","-713.388","-844.372","6,136.385","-901.963","-44.037","-27.981","-95.896","-216.443","-781.479","-3,858.443","610.167","-419.768","-520.383","-949.175","317.526","358.259","-723.686","855.823","611.403","467.563","248.286","218.912","-822.455","-842.39","-30.306"
