name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,09/30/2018,06/30/2018
TotalRevenue,"1,252,298,000","340,767,000","300,932,000","312,680,000","297,919,000","269,182,000","0","0","0","0","0","0",,
	OperatingRevenue,"1,252,298,000","340,767,000","300,932,000","312,680,000","297,919,000","269,182,000","0","0","0","0","0","0",,
CostOfRevenue,"859,823,000","236,960,000","210,451,000","210,053,000","202,359,000","173,941,000",,,,,,,,
GrossProfit,"392,475,000","103,807,000","90,481,000","102,627,000","95,560,000","95,241,000",,,,,,,,
OperatingExpense,"415,207,000","126,661,000","96,357,000","98,709,000","93,480,000","86,661,000","556,336","1,232,234","268,294","444,442","125,790","159,706","10",
	SellingGeneralAndAdministration,"415,207,000","126,661,000","96,357,000","98,709,000","93,480,000","86,661,000","556,336","1,232,234","268,294","444,442","125,790","159,706","10",
		GeneralAndAdministrativeExpense,"134,473,000","38,551,000","36,157,000","30,724,000","29,041,000","29,933,000","556,336","1,232,234","268,294","444,442","125,790","159,706","10",
			OtherGandA,"134,473,000","38,551,000","36,157,000","30,724,000","29,041,000","29,933,000","556,336","1,232,234","268,294","444,442","125,790","159,706","10",
		SellingAndMarketingExpense,"280,734,000","88,110,000","60,200,000","67,985,000","64,439,000","56,728,000",,,,,,,,
OperatingIncome,"-22,732,000","-22,854,000","-5,876,000","3,918,000","2,080,000","8,580,000","-556,336","-1,232,234","-268,294","-444,442","-125,790","-159,706","-10",
NetNonOperatingInterestIncomeExpense,"-32,950,000","-9,103,000","-8,225,000","-7,726,000","-7,896,000","-10,861,000",,,,,,,,
	InterestExpenseNonOperating,"31,632,000","8,762,000","4,378,000","7,726,000","7,896,000","10,861,000",,,,,,,,
	TotalOtherFinanceCost,"1,318,000","341,000",,,,,,,,,,,,
OtherIncomeExpense,"64,985,000","2,831,000","3,754,000","35,985,000","22,415,000","-20,064,000","172,430","1,410,028","1,800,452","2,227,265","2,483,194","2,461,634",,
	GainOnSaleOfSecurity,"60,120,000","1,944,000","2,520,000","36,288,000","19,368,000","-21,501,000","172,430","1,410,028","1,800,452","2,227,265","2,483,194","2,461,634",,
	EarningsFromEquityInterest,,,"-270,000","-1,103,000","1,682,000","422,000",,,,,,,,
	SpecialIncomeCharges,"781,000","367,000","169,000","60,000","607,000","297,000",,,,,,,,
		GainOnSaleOfPPE,"781,000","367,000","169,000","60,000","607,000","297,000",,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,353,000","520,000","1,335,000","740,000","758,000","718,000",,,,,,,,
PretaxIncome,"9,303,000","-29,126,000","-10,347,000","32,177,000","16,599,000","-22,345,000","-383,906","177,794","1,532,158","1,782,823","2,357,404","2,301,928","-10",
TaxProvision,"9,854,000","2,772,000","5,835,000","827,000","420,000","1,004,000",,,,,,,,
NetIncomeCommonStockholders,"25,128,000","-17,570,000","-7,608,000","32,651,000","17,195,000","-22,529,000","-383,906","177,794","1,532,158","1,782,823","2,357,404","2,301,928","-10",
	NetIncome,"25,514,000","-17,570,000","-7,747,000","33,252,000","17,579,000","-22,529,000","-383,906","177,794","1,532,158","1,782,823","2,357,404","2,301,928","-10",
		NetIncomeIncludingNoncontrollingInterests,"-551,000","-31,898,000","-16,182,000","31,350,000","16,179,000","-23,349,000","-383,906","177,794","1,532,158","1,782,823","2,357,404","2,301,928","-10",
			NetIncomeContinuousOperations,"-551,000","-31,898,000","-16,182,000","31,350,000","16,179,000","-23,349,000","-383,906","177,794","1,532,158","1,782,823","2,357,404","2,301,928","-10",
		MinorityInterests,"26,065,000","14,328,000","8,435,000","1,902,000","1,400,000","820,000",,,,,,,,
	OtherunderPreferredStockDividend,,,"-139,000","601,000","384,000",,,,,,,,,
DilutedNIAvailtoComStockholders,"25,128,000","-17,570,000","-7,608,000","32,651,000","17,195,000","-22,529,000","-383,906","177,794","1,532,158","1,782,823","2,357,404","2,301,928","-10",
BasicEPS,,"-0.22","-0.1","0.43","0.22","-0.3","-0.007","0.03",,"0.05","0.06","0.06","-0","0"
DilutedEPS,,"-0.22","-0.1","0.4","0.21","-0.3","-0.007","0.03",,"0.05","0.06","0.06","-0","0"
BasicAverageShares,,"78,572,404","77,571,190","77,570,422","76,500,488","75,927,005","55,875,000","55,875,000",,"55,875,000","55,875,000","55,875,000","12,375,000",
DilutedAverageShares,,"78,572,404","77,571,190","77,570,422","81,732,056","75,927,005","55,875,000","55,875,000",,"55,875,000","55,875,000","55,875,000","12,375,000",
TotalOperatingIncomeAsReported,"-21,220,000","-22,487,000","-5,977,000","2,875,000","4,369,000","9,299,000","-556,336","-1,232,234","-268,294","-444,442","-125,790","-159,706",,
TotalExpenses,"1,275,030,000","363,621,000","306,808,000","308,762,000","295,839,000","260,602,000","556,336","1,232,234","268,294","444,442","125,790","159,706","10",
NetIncomeFromContinuingAndDiscontinuedOperation,"25,514,000","-17,570,000","-7,747,000","33,252,000","17,579,000","-22,529,000","-383,906","177,794","1,532,158","1,782,823","2,357,404","2,301,928","-10",
NormalizedIncome,"-11,026,600","-18,956,600","-9,360,400","-2,150,952","-1,896,625","-7,050,080","-556,336","-851,526.44","217,828.04","156,919.55","544,672.38","504,935.18","-10",
InterestExpense,"31,632,000","8,762,000","4,378,000","7,726,000","7,896,000","10,861,000",,,,,,,,
NetInterestIncome,"-32,950,000","-9,103,000","-8,225,000","-7,726,000","-7,896,000","-10,861,000",,,,,,,,
