name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,08/31/1988,08/31/1987,08/31/1986,08/31/1985
TotalAssets,"25,841,100,000","25,855,800,000","25,527,300,000","25,340,300,000","26,192,400,000","27,104,800,000","27,630,600,000","26,462,500,000","26,149,800,000","27,323,200,000","27,093,700,000","27,555,100,000","28,951,100,000","29,231,500,000","27,890,400,000","24,097,500,000","23,096,700,000","20,538,700,000","20,107,100,000","19,418,400,000","18,959,400,000","18,602,400,000","18,320,100,000","17,717,400,000","17,630,000,000","16,965,000,000","16,156,600,000","15,673,400,000","15,247,300,000","15,144,500,000","14,980,500,000","14,657,400,000","14,842,400,000","14,302,100,000","14,336,300,000","14,122,800,000","9,452,400,000","7,638,100,000","8,322,700,000","8,040,500,000","7,008,200,000","7,109,900,000","7,225,200,000","7,034,700,000","7,075,400,000","7,167,600,000","8,257,800,000","7,877,100,000","7,896,100,000","8,094,300,000","8,728,600,000","8,433,900,000","8,401,500,000","8,036,500,000","9,108,500,000","9,421,800,000","10,156,300,000","10,052,800,000","10,193,600,000","9,731,100,000","9,826,200,000","9,438,200,000","9,845,300,000","9,448,700,000","7,671,500,000","7,400,554,000","7,702,505,000","7,463,373,000","7,501,444,000","7,804,172,000","6,079,884,000","5,655,650,000","5,549,074,000","5,558,673,000","5,624,280,000","5,198,690,000","5,358,956,000","3,196,330,000","3,340,403,000","3,182,692,000","3,096,434,000","3,069,385,000","3,127,491,000","2,906,711,000","2,739,693,000","2,512,169,000","2,465,790,000","2,340,059,000","2,327,100,000","2,348,791,000","2,533,000,000","2,380,300,000","2,006,600,000","1,793,800,000","1,167,200,000","1,047,700,000","1,063,400,000","1,073,200,000","1,131,500,000","1,033,000,000","981,700,000","1,020,900,000","1,119,500,000","1,038,200,000","1,023,000,000","1,099,000,000","785,900,000","809,200,000","832,900,000","917,800,000","826,600,000","579,800,000","550,400,000","584,200,000","355,200,000","210,900,000","216,800,000","241,600,000","217,800,000","193,800,000","209,500,000","217,400,000","147,200,000","142,700,000","137,700,000","142,700,000","142,900,000","135,600,000","131,600,000","137,900,000","139,300,000","139,700,000","161,000,000","148,900,000","79,100,000"
	CurrentAssets,"3,302,200,000","3,329,700,000","3,376,600,000","2,943,700,000","3,313,100,000","3,044,500,000","3,447,100,000","3,537,200,000","3,396,200,000","3,484,100,000","3,469,900,000","3,537,500,000","3,580,900,000","3,684,000,000","3,638,500,000","3,585,500,000","3,604,800,000","3,474,000,000","3,545,600,000","3,373,400,000","3,360,500,000","3,230,000,000","3,444,800,000","3,169,800,000","3,218,500,000","2,977,600,000","3,460,900,000","3,131,500,000","2,979,300,000","2,910,800,000","3,030,800,000","2,838,100,000","3,137,200,000","2,747,200,000","2,835,400,000","2,670,100,000","2,723,300,000","2,471,200,000","2,480,600,000","2,177,900,000","1,971,400,000","2,034,300,000","2,178,500,000","1,919,600,000","1,956,100,000","2,083,000,000","2,844,800,000","2,560,000,000","2,562,000,000","2,589,100,000","3,093,600,000","2,818,600,000","2,766,700,000","2,534,500,000","3,145,400,000","3,038,100,000","3,325,400,000","3,199,000,000","3,147,500,000","2,887,400,000","2,909,300,000","3,023,300,000","3,636,400,000","3,272,600,000","2,921,500,000","2,700,855,000","2,996,714,000","2,734,506,000","2,719,138,000","2,734,035,000","2,548,127,000","2,294,596,000","2,180,235,000","2,071,471,000","2,216,396,000","1,970,168,000","2,050,237,000","1,330,101,000","1,465,912,000","1,313,987,000","1,260,044,000","1,231,248,000","1,387,353,000","1,253,801,000","1,199,332,000","1,190,989,000","1,158,804,000","1,031,516,000","1,002,594,000","995,997,000","1,171,200,000","1,025,500,000","933,700,000","855,700,000","659,300,000","539,500,000","555,300,000","564,300,000","626,000,000","520,600,000","471,800,000","501,000,000","591,300,000","501,500,000","486,100,000","586,400,000","401,500,000","441,900,000","469,800,000","545,800,000","454,000,000","334,800,000","342,200,000","391,200,000","244,100,000","129,000,000","134,200,000","157,900,000","134,100,000","112,900,000","127,800,000","135,000,000","98,400,000","93,800,000","88,000,000","92,200,000","91,500,000","85,000,000","80,400,000","86,600,000","87,900,000","86,300,000","110,800,000","118,600,000","56,200,000"
		CashCashEquivalentsAndShortTermInvestments,"101,800,000","199,400,000","361,300,000","103,400,000","503,800,000","460,600,000","152,900,000","204,600,000","302,800,000","81,400,000","93,700,000","81,300,000","98,700,000","93,600,000","130,600,000","206,100,000","210,000,000","90,300,000","154,500,000","125,600,000","199,100,000","177,400,000","197,300,000","177,300,000","167,300,000","83,100,000","491,300,000","329,700,000","130,700,000","110,100,000","67,300,000","104,300,000","378,000,000","63,900,000","65,200,000","116,800,000","609,300,000","331,500,000","200,500,000","178,500,000","69,100,000","85,800,000","55,800,000","10,000,000","13,400,000","9,200,000","16,000,000","13,900,000","20,900,000","43,500,000","50,300,000","19,700,000","16,800,000","13,100,000","181,300,000","24,900,000","25,200,000","20,500,000","24,900,000","33,200,000","33,500,000","33,500,000","34,700,000","42,200,000","37,500,000","10,878,000","26,374,000","18,667,000","19,184,000","17,635,000","12,754,000","9,768,000","11,443,000","37,136,000","38,375,000","47,465,000","46,008,000","13,810,000","29,936,000","25,015,000","6,564,000","8,961,000","9,454,000","6,768,000","3,739,000","145,672,000","1,871,000","4,150,000","14,024,000","34,308,000","24,700,000","4,300,000","1,900,000","27,600,000","2,100,000","1,500,000","800,000","1,200,000","2,300,000","4,300,000","1,600,000","10,000,000","5,000,000","2,000,000","2,600,000","1,300,000","4,200,000","8,800,000","3,100,000","8,900,000","1,500,000","1,500,000","5,600,000","3,500,000","3,700,000","300,000","1,500,000","1,200,000","2,200,000","1,500,000","100,000","100,000","6,900,000","1,300,000","200,000","100,000","1,200,000","1,200,000","600,000","600,000","6,100,000","14,700,000","23,000,000","64,400,000","9,100,000"
			CashAndCashEquivalents,"101,800,000","199,400,000","361,300,000","103,400,000","503,800,000","460,600,000","152,900,000","204,600,000","302,800,000","81,400,000","93,700,000","81,300,000","98,700,000","93,600,000","130,600,000","206,100,000","210,000,000","90,300,000","154,500,000","125,600,000","199,100,000","177,400,000","197,300,000","177,300,000","167,300,000","83,100,000","491,300,000","329,700,000","130,700,000","110,100,000","67,300,000","104,300,000","378,000,000","63,900,000","65,200,000","116,800,000","609,300,000","331,500,000","200,500,000","178,500,000","69,100,000","85,800,000","55,800,000","10,000,000","13,400,000","9,200,000","16,000,000","13,900,000","20,900,000","43,500,000","50,300,000","19,700,000","16,800,000","13,100,000","181,300,000","24,900,000","25,200,000","20,500,000","24,900,000","33,200,000","33,500,000","33,500,000","34,700,000","42,200,000","37,500,000","10,878,000","26,374,000","18,667,000","19,184,000","17,635,000","12,754,000","9,768,000","11,443,000","37,136,000","38,375,000","47,465,000","46,008,000","13,810,000","29,936,000","25,015,000","6,564,000","8,961,000","9,454,000","6,768,000","3,739,000","145,672,000","1,871,000","4,150,000","14,024,000","34,308,000","24,700,000","4,300,000","1,900,000","27,600,000","2,100,000","1,500,000","800,000","1,200,000","2,300,000","4,300,000","1,600,000","10,000,000","5,000,000","2,000,000","2,600,000","1,300,000","4,200,000","8,800,000","3,100,000","8,900,000","1,500,000","1,500,000","5,600,000","3,500,000","3,700,000","300,000","1,500,000","1,200,000","2,200,000","1,500,000","100,000","100,000","6,900,000","1,300,000","200,000","100,000","1,200,000","1,200,000","600,000","600,000","6,100,000","14,700,000","23,000,000","64,400,000","9,100,000"
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,500,000","178,500,000","69,100,000",,"55,800,000","10,000,000","13,400,000",,"16,000,000","13,900,000","20,900,000",,"50,300,000","19,700,000","16,800,000",,"181,300,000","24,900,000","25,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"879,900,000","1,119,200,000","917,800,000","972,800,000","922,800,000","1,088,500,000","915,400,000","926,300,000","700,500,000","1,215,200,000","808,300,000","953,700,000","788,300,000","1,267,900,000","837,200,000","951,200,000","827,900,000","1,107,100,000","779,500,000","853,300,000","832,000,000","837,400,000","856,000,000","831,100,000","773,300,000","815,100,000","714,700,000","723,500,000","696,200,000","690,600,000","701,300,000","656,900,000","651,300,000","743,700,000","774,800,000","754,400,000","453,800,000","471,900,000","539,100,000","487,100,000","457,800,000","437,600,000","569,200,000","501,700,000","459,300,000","417,400,000","868,900,000","720,700,000","636,500,000","514,700,000","901,700,000","787,300,000","715,900,000","524,600,000","813,400,000","775,900,000","791,100,000","731,600,000","938,500,000","784,500,000","763,900,000","881,000,000","1,159,600,000","1,022,400,000","854,200,000","771,875,000","969,528,000","890,639,000","822,223,000","849,642,000","906,317,000","789,081,000","711,847,000","635,910,000","768,096,000","615,470,000","566,348,000","399,095,000","479,662,000","435,550,000","420,853,000","383,922,000","473,835,000","406,929,000","374,398,000","314,262,000","386,908,000","358,297,000","334,731,000","291,108,000","402,100,000","344,700,000","327,700,000","260,400,000","173,800,000","154,600,000","169,600,000","142,600,000","185,000,000","160,900,000","160,800,000","142,600,000","198,100,000","152,300,000","150,300,000","191,700,000","115,400,000","118,200,000","120,500,000","162,700,000","122,100,000","98,200,000","91,500,000","123,400,000","75,900,000","30,900,000","28,300,000","44,600,000","33,800,000","32,800,000","29,900,000","41,700,000","23,000,000","26,500,000","22,000,000","25,200,000","22,300,000","21,900,000","21,500,000","25,600,000","21,100,000","23,900,000","17,500,000","24,300,000","25,100,000"
			AccountsReceivable,"879,900,000","899,000,000","917,800,000","972,800,000","922,800,000","785,300,000","915,400,000","926,300,000","700,500,000","864,800,000","808,300,000","953,700,000","788,300,000","846,900,000","837,200,000","951,200,000","827,900,000","776,200,000","779,500,000","853,300,000","832,000,000","737,000,000","856,000,000","831,100,000","773,300,000","732,500,000","714,700,000","723,500,000","696,200,000","598,900,000","701,300,000","656,900,000","651,300,000","626,200,000","668,800,000","655,900,000","453,800,000","471,900,000","539,100,000","487,100,000","457,800,000","437,600,000","569,200,000","501,700,000","459,300,000","417,400,000","868,900,000","720,700,000","636,500,000","514,700,000","901,700,000","787,300,000","715,900,000","524,600,000","813,400,000","775,900,000","791,100,000","731,600,000","938,500,000","784,500,000","763,900,000","881,000,000","1,159,600,000","1,022,400,000","854,200,000","771,875,000","969,528,000","890,639,000","822,223,000","849,642,000","906,317,000","789,081,000","711,847,000","635,910,000","768,096,000","615,470,000","566,348,000","399,095,000","479,662,000","435,550,000","420,853,000","383,922,000","473,835,000","406,929,000","374,398,000","314,262,000",,,,,,,,,,,,,,,,,,,,"191,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"220,200,000",,,,"303,200,000",,,,"350,400,000",,,,"421,000,000",,,,"330,900,000",,,,"100,400,000",,,,"82,600,000",,,,"91,700,000",,,,"117,500,000","106,000,000","98,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,656,400,000","1,573,200,000","1,518,900,000","1,339,000,000","1,377,600,000","1,291,100,000","1,376,900,000","1,328,400,000","1,332,600,000","1,373,600,000","1,358,800,000","1,311,400,000","1,494,100,000","2,130,400,000","2,198,000,000","1,941,900,000","2,068,400,000","2,084,000,000","2,167,600,000","1,929,700,000","1,936,900,000","1,955,100,000","2,123,100,000","1,855,200,000","1,918,800,000","1,851,600,000","1,884,600,000","1,777,100,000","1,783,700,000","1,827,200,000","1,927,200,000","1,778,900,000","1,781,500,000","1,743,800,000","1,824,000,000","1,643,000,000","1,443,800,000","1,480,900,000","1,596,300,000","1,364,900,000","1,325,200,000","1,374,500,000","1,463,500,000","1,259,200,000","1,309,000,000","1,369,300,000","1,866,600,000","1,722,400,000","1,795,600,000","1,879,900,000","1,992,500,000","1,824,000,000","1,846,000,000","1,828,700,000","1,978,500,000","2,005,100,000","2,270,700,000","2,179,500,000","2,041,400,000","1,922,700,000","1,955,300,000","1,948,100,000","2,138,900,000","1,926,200,000","1,751,100,000","1,704,432,000","1,805,962,000","1,615,571,000","1,666,159,000","1,607,735,000","1,443,430,000","1,318,748,000","1,315,356,000","1,261,378,000","1,291,979,000","1,198,350,000","1,329,108,000","819,912,000","880,149,000","768,292,000","767,722,000","777,586,000","831,889,000","769,117,000","756,611,000","670,018,000","699,885,000","604,346,000","601,733,000","615,700,000","677,400,000","602,300,000","547,800,000","508,600,000","441,000,000","346,000,000","362,900,000","394,000,000","419,400,000","334,800,000","290,300,000","326,600,000","373,600,000","328,500,000","312,400,000","368,600,000","256,800,000","289,200,000","319,800,000","351,200,000","301,100,000","215,500,000","226,800,000","249,400,000","147,200,000","91,100,000","99,600,000","109,000,000","92,700,000","71,900,000","80,600,000","88,000,000","43,600,000","46,100,000","54,700,000","57,700,000","40,700,000","43,700,000","53,500,000","57,300,000","42,700,000","39,500,000","48,300,000","24,900,000","20,800,000"
			RawMaterials,"215,000,000","185,300,000","157,900,000","166,000,000","169,800,000","151,100,000","133,600,000","136,900,000","161,500,000","171,700,000","131,700,000","147,000,000","172,800,000","182,600,000","142,300,000","139,400,000","162,400,000","160,800,000","157,000,000","172,900,000","169,500,000","149,700,000","140,500,000","137,800,000","118,400,000","107,200,000","91,100,000","94,300,000","98,400,000","106,000,000","89,100,000","82,600,000","78,800,000","87,800,000","81,400,000","90,600,000","50,600,000","45,500,000","45,900,000","46,900,000","48,600,000","47,600,000","41,800,000","46,600,000","41,500,000","38,200,000","47,000,000","45,800,000","46,500,000","44,300,000","60,700,000","63,400,000","62,600,000","57,900,000","60,400,000","71,600,000","102,400,000",,"117,300,000","110,800,000","108,100,000",,"188,200,000","117,400,000","86,600,000","82,366,000","147,000,000","78,535,000","61,360,000","71,562,000","109,702,000","62,050,000","43,990,000","49,633,000","83,526,000","49,529,000","197,195,000","26,472,000","27,093,000","33,149,000",,"34,126,000","42,845,000","37,796,000","32,260,000","28,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
