name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
OperatingCashFlow,"-17,022,000","1,294,000","3,919,000","-17,008,000","-5,227,000","13,737,000","46,088,000","42,892,000","63,165,000","29,005,000","49,569,000","-26,117,000","27,266,000","-37,193,000","-177,067,000","33,789,000","-16,929,000","56,996,000","-13,908,000","98,051,000","-5,880,000","9,261,000","-15,854,000","42,351,000","26,817,000","61,859,000","-5,262,000","77,146,000","38,872,000","-365,000","41,410,000","24,838,000","37,162,000","5,554,000","14,108,000","16,631,000","11,086,000","45,077,000","17,483,000","22,924,000","1,844,000","12,792,000","32,857,000","43,189,000","15,402,000","4,562,000","17,048,000","14,270,000","2,589,000","-7,556,000","16,012,000","10,051,000","24,845,000","-2,811,000","39,168,000","16,823,000","-6,644,000","-1,820,000","29,127,000","18,770,000","-7,716,000","13,192,000","40,128,000","-281,000","-21,155,000","4,376,000","21,152,000","3,569,000","5,544,000","-3,629,000","20,792,000","6,458,000","20,526,000","9,551,000","-1,931,000","-19,339,000","-7,581,000","2,451,000"
	CashFlowFromContinuingOperatingActivities,"-17,022,000","1,294,000","3,919,000","-17,008,000","-5,227,000","13,737,000","46,088,000","42,892,000","63,165,000","29,005,000","49,569,000","-26,117,000","27,266,000","-37,193,000","-88,915,000","33,789,000","-16,929,000","56,996,000","-13,908,000","98,051,000","-5,880,000","9,261,000","-15,854,000","42,351,000","26,817,000","61,859,000","-5,262,000","77,146,000","38,872,000","-365,000","41,410,000","24,838,000","37,162,000","5,554,000","14,108,000","16,631,000","11,086,000","45,077,000","17,483,000","22,924,000","1,844,000","12,792,000","32,857,000","43,189,000","15,402,000","4,562,000","17,048,000","14,270,000","2,589,000","-7,556,000","16,012,000","10,051,000","24,845,000","-2,811,000","39,168,000","16,823,000","-6,644,000","-1,820,000","29,127,000","18,770,000","-7,716,000","13,192,000","40,128,000","-281,000","-21,155,000","4,376,000","21,152,000","3,569,000","5,544,000","-3,629,000","20,792,000","6,458,000","20,526,000","9,551,000","-1,931,000","-19,339,000","-7,581,000","2,451,000"
		NetIncomeFromContinuingOperations,"-30,783,000","-57,210,000","-991,000","9,584,000","17,834,000","22,960,000","30,948,000","25,535,000","5,983,000","-4,173,000","-420,000","12,529,000","839,000","12,843,000","-27,839,000","9,150,000","-5,230,000","5,590,000","-31,934,000","20,794,000","14,582,000","15,994,000","22,109,000","21,119,000","16,034,000","16,589,000","21,807,000","15,099,000","3,667,000","8,011,000","-40,353,000","20,025,000","14,705,000","14,411,000","11,432,000","14,457,000","13,985,000","15,343,000",,,,,,,,"21,189,000","13,622,000","13,095,000","10,465,000","13,727,000","7,853,000","8,530,000","-7,092,000","42,000","-7,343,000","3,103,000","11,064,000","11,226,000","12,534,000","13,266,000","6,133,000","14,021,000","13,449,000","7,980,000","9,835,000","9,868,000","8,868,000","8,594,000","8,301,000","7,860,000","8,564,000","5,876,000","4,875,000","4,150,000","3,932,000","-3,950,000","11,503,000","1,612,000"
		OperatingGainsLosses,"1,935,000","622,000","1,188,000","166,000","-41,000","49,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,"-334,000","316,000","2,513,000","3,317,000","955,000","2,694,000","3,350,000",,,"0","5,977,000",,
			GainLossOnInvestmentSecurities,"1,935,000","622,000","1,188,000","166,000","-41,000","49,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"12,052,000","2,807,000","2,984,000","3,041,000","3,220,000","4,661,000","4,688,000","4,860,000","4,753,000","4,630,000","4,829,000","4,612,000","4,937,000","5,028,000","1,263,000","5,933,000","5,768,000","5,887,000","5,875,000","5,995,000","6,358,000","7,866,000","7,392,000","7,714,000","8,379,000","8,508,000","8,514,000","8,644,000","9,477,000","9,215,000","9,192,000","8,999,000","8,656,000","8,743,000","9,109,000","9,416,000","9,387,000","4,942,000","4,650,000","4,632,000","3,884,000","3,609,000","3,667,000","3,615,000","3,746,000","3,707,000","3,613,000","3,412,000","3,231,000","3,183,000","3,052,000","3,107,000","3,038,000","3,163,000","5,280,000","2,505,000","2,722,000","2,754,000","2,634,000","2,572,000","6,181,000","1,298,000","-529,000","4,116,000","876,000","780,000","913,000","976,000","1,099,000","1,145,000","1,087,000","1,106,000","1,030,000","1,058,000","1,050,000","1,063,000","953,000","714,000"
			DepreciationAndAmortization,"12,052,000","2,807,000","2,984,000","3,041,000","3,220,000","4,661,000","4,688,000","4,860,000","4,753,000","4,630,000","4,829,000","4,612,000","4,937,000","5,028,000","1,263,000","5,933,000","5,768,000","5,887,000","5,875,000","5,995,000","6,358,000","7,866,000","7,392,000","7,714,000","8,379,000","8,508,000","8,514,000","8,644,000","9,477,000","9,215,000","9,192,000","8,999,000","8,656,000","8,743,000","9,109,000","9,416,000","9,387,000","4,942,000","4,650,000","4,632,000","3,884,000","3,609,000","3,667,000","3,615,000","3,746,000","3,707,000","3,613,000","3,412,000","3,231,000","3,183,000","3,052,000","3,107,000","3,038,000","3,163,000","5,280,000","2,505,000","2,722,000","2,754,000","2,634,000","2,572,000","6,181,000","1,298,000","-529,000","4,116,000","876,000","780,000","913,000","976,000","1,099,000","1,145,000","1,087,000","1,106,000","1,030,000","1,058,000","1,050,000","1,063,000","953,000","714,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"745,000","765,000","775,000","784,000","741,000","654,000","585,000","613,000","560,000","547,000","531,000","369,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,000","211,000","324,000","361,000","346,000","452,000","445,000","445,000","490,000","516,000","422,000","345,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,000","211,000","324,000","361,000","346,000","452,000","445,000","445,000","490,000","516,000","422,000","345,000"
