name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"14,343,000",,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","1,900,000","2,400,000","3,000,000","2,800,000","2,800,000","2,600,000","2,500,000","2,500,000","2,300,000","14,900,000","14,800,000","1,714,000","1,714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,684,000",,,,,,,,,,,,,,,,,,,,,"1,449,000",,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,112,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"474,800,000","488,300,000","499,200,000","456,500,000","371,900,000","335,700,000","293,600,000","349,600,000","339,000,000","370,900,000","358,200,000","413,500,000","421,500,000","326,600,000","289,500,000","334,400,000","352,900,000","336,900,000","279,500,000","336,800,000","330,600,000","304,200,000","277,400,000","288,500,000","290,300,000","295,900,000","297,000,000","334,700,000","363,200,000","382,200,000","381,100,000","411,000,000","407,100,000","398,100,000","375,300,000","399,800,000","392,500,000","389,300,000","374,300,000","398,200,000","385,900,000","394,700,000","432,518,000","484,777,000","456,105,000","414,794,000","396,572,000","353,030,000","302,944,000","253,752,000","227,432,000","220,739,000","244,074,000","296,527,000","303,994,000","341,243,000","288,000,000","264,856,000","242,994,000","248,368,000","247,489,000","259,542,000","205,004,000","180,252,000","170,958,000","177,499,000","170,533,000","206,235,000","222,149,000","212,503,000","191,457,000","175,769,000","160,407,000","170,295,000","167,157,000","154,956,000","152,451,000","154,318,000","144,320,000","133,489,000","116,958,000","119,098,000","123,363,000","130,732,000","138,680,000","41,305,000","42,741,000","47,836,000","47,434,000","41,700,000","50,706,000","52,300,000","54,000,000","53,700,000","64,900,000","68,900,000","66,800,000","46,000,000","44,900,000","54,600,000","52,500,000","50,100,000","49,300,000","36,900,000","43,500,000","48,100,000"
			RawMaterials,"382,500,000","391,600,000","390,700,000","348,900,000","279,700,000","243,500,000","208,400,000","251,500,000","241,000,000","248,700,000","238,400,000","12,900,000","285,500,000","235,700,000","10,000,000","10,200,000","246,300,000","235,600,000","192,100,000","231,400,000","225,900,000","210,100,000","185,400,000","191,100,000","185,600,000","193,900,000","190,700,000","211,100,000","231,800,000","239,100,000","235,900,000","265,000,000","265,600,000","263,800,000","240,400,000","257,200,000","245,100,000","283,600,000","277,400,000","296,700,000","282,300,000","292,700,000","327,057,000","369,769,000","351,827,000","320,546,000","304,103,000",,,,"181,547,000","187,478,000","203,129,000","279,727,000","279,186,000","296,295,000","244,989,000","219,313,000","202,392,000","208,127,000","204,211,000","216,299,000","186,065,000","162,995,000","150,005,000","158,520,000","143,168,000","188,998,000","190,993,000",,"168,477,000","154,122,000","138,132,000","146,004,000","153,482,000","144,871,000","142,202,000","146,082,000","137,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"0","0","1,500,000","1,500,000","1,600,000","2,900,000","5,400,000","5,700,000","6,600,000","10,500,000","11,300,000","126,600,000","13,600,000","8,900,000","75,600,000","88,000,000","11,900,000","89,300,000","11,500,000","12,200,000","11,900,000","10,400,000","12,200,000","12,800,000","13,600,000","14,000,000","18,300,000","28,300,000","32,300,000","37,200,000","44,300,000","38,400,000","40,300,000","33,900,000","36,400,000","35,600,000","38,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"92,300,000","96,700,000","107,000,000","106,100,000","90,600,000","89,300,000","79,800,000","92,400,000","91,400,000","111,700,000","108,500,000","274,000,000","122,400,000","82,000,000","203,900,000","236,200,000","94,700,000","12,000,000","75,900,000","93,200,000","92,800,000","83,700,000","79,800,000","84,600,000","91,100,000","88,000,000","88,000,000","95,300,000","99,100,000","105,900,000","100,900,000","107,600,000","101,200,000","100,400,000","98,500,000","107,000,000","108,900,000","105,700,000","96,900,000","101,500,000","103,600,000","102,000,000","105,461,000","115,008,000","104,278,000","94,248,000","92,469,000",,,,"57,304,000","54,014,000","64,820,000","57,897,000","71,659,000","85,756,000","79,819,000","81,085,000","75,428,000","74,227,000","76,901,000","77,349,000","53,621,000","53,494,000","54,617,000","50,893,000","57,924,000","52,452,000","66,446,000",,"60,615,000","55,736,000","53,626,000","56,010,000","44,894,000","42,327,000","42,791,000","40,478,000","38,939,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,419,000","-20,753,000","-23,875,000","-41,097,000","-46,851,000","-40,808,000","-36,808,000","-35,542,000","-34,826,000","-33,986,000","-33,623,000","-34,106,000","-34,682,000","-36,237,000","-33,664,000","-31,914,000","-30,559,000","-35,215,000","-35,290,000",,"-37,635,000","-34,089,000","-31,351,000","-31,719,000","-31,219,000","-32,242,000","-32,542,000","-32,242,000","-32,242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"55,000,000","51,900,000","54,000,000","82,000,000","58,700,000","52,600,000","43,000,000","49,000,000","49,800,000","54,800,000","44,000,000","50,200,000","51,700,000","51,300,000","39,800,000","43,600,000","50,000,000","53,100,000","35,300,000","162,400,000","132,300,000","148,600,000","128,200,000","133,700,000","134,100,000","135,400,000","159,300,000","129,800,000","132,500,000","124,900,000","129,700,000","144,000,000","158,400,000","144,400,000","132,200,000","129,200,000","146,500,000","174,600,000","117,200,000","133,300,000","142,400,000","142,900,000","140,033,000","148,992,000","149,446,000","142,312,000","134,269,000","137,480,000","117,129,000","103,765,000","105,904,000","95,031,000","83,027,000","91,804,000","93,965,000","122,545,000","109,225,000","125,287,000","87,704,000","89,770,000","94,038,000","81,821,000","66,083,000","43,843,000","86,238,000","67,064,000","55,874,000",,,"56,629,000","53,977,000",,"60,393,000","60,427,000","54,390,000","52,124,000","45,464,000","43,197,000","48,286,000","37,726,000","45,163,000","47,876,000","51,112,000","45,454,000","47,067,000",,"12,315,000",,,,"14,270,000",,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","24,700,000","25,400,000","27,000,000","26,900,000","26,700,000","29,000,000","22,000,000","20,200,000","21,300,000","22,200,000","16,700,000","17,900,000","17,200,000","18,900,000","22,600,000","22,300,000","22,400,000","23,654,000","18,723,000","19,135,000","17,220,000","19,526,000","14,465,000","14,157,000","13,838,000","19,901,000","30,121,000","28,307,000","28,617,000","33,206,000","20,355,000","20,904,000","20,991,000","27,917,000","14,951,000","15,118,000","3,381,000","15,814,000","9,241,000","9,189,000","2,152,000","10,088,000","9,357,000","5,738,000","5,489,000","6,636,000","11,238,000","8,898,000","4,802,000","10,875,000","2,968,000","2,869,000","3,182,000","3,652,000","9,648,000","9,725,000","9,335,000","9,697,000","9,464,000","9,464,000",,"2,216,000",,,,"6,857,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","24,700,000","25,400,000","27,000,000","26,900,000","26,700,000","29,000,000","22,000,000","20,200,000","21,300,000","22,200,000","16,700,000","17,900,000","17,200,000","18,900,000","22,600,000","22,300,000","22,400,000","23,654,000","18,723,000","19,135,000","17,220,000","19,526,000","14,465,000","14,157,000","13,838,000","19,901,000","30,121,000","28,307,000","28,617,000","33,206,000","20,355,000","20,904,000","20,991,000","27,917,000","14,951,000","15,118,000","3,381,000","15,814,000","9,241,000","9,189,000","2,152,000","10,088,000","9,357,000","5,738,000","5,489,000","6,636,000","11,238,000","8,898,000","4,802,000","10,875,000","2,968,000","2,869,000","3,182,000","3,652,000","9,648,000","9,725,000","9,335,000","9,697,000","9,464,000","9,464,000",,"2,216,000",,,,"6,857,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"1,700,000","139,800,000","6,900,000","6,600,000","9,200,000","57,000,000","57,000,000","5,500,000","6,200,000","4,600,000","4,100,000","2,800,000","5,300,000","4,500,000","4,400,000","2,100,000","2,600,000","1,200,000","2,200,000","77,600,000","86,900,000","86,200,000","11,800,000","11,700,000","9,300,000","28,000,000","16,900,000","24,900,000","20,800,000","19,800,000","28,300,000","64,000,000","4,800,000","200,000","1,500,000","1,700,000","6,800,000","8,300,000","5,500,000","6,600,000","12,900,000","10,300,000","11,381,000","23,036,000","19,679,000","20,798,000","28,407,000","24,789,000","29,527,000","33,174,000","31,574,000","30,876,000","24,188,000","28,995,000","21,321,000","19,182,000","15,952,000","11,179,000","11,564,000","4,662,000","4,663,000","14,479,000","3,374,000","5,961,000","3,272,000","5,853,000","8,410,000","17,103,000","14,630,000","12,511,000","14,753,000","13,945,000",,,"6,311,000",,,,"13,945,000",,,,"12,530,000",,,,"8,495,000",,,,"6,462,000",,,,,,,,,,,,,,,
		OtherCurrentAssets,"96,300,000","88,200,000","89,900,000","87,300,000","81,400,000","119,900,000","166,700,000","178,800,000","140,000,000","144,800,000","101,200,000","79,200,000","80,000,000","81,800,000","92,100,000","125,000,000","111,500,000","109,800,000","88,200,000","240,000,000",,"234,800,000","140,000,000",,,,"201,600,000","181,700,000","180,200,000",,"187,000,000",,,,"155,900,000",,,"200,100,000","141,600,000","162,500,000",,,,,,"180,400,000",,"176,700,000","160,900,000","150,700,000",,"156,000,000",,"149,400,000",,,,,,,,,,,,,,"15,391,000","66,567,000",,,"58,122,000","14,330,000","6,812,000",,"6,777,000","7,609,000","13,192,000",,"14,369,000","7,628,000","11,045,000",,"8,839,000","9,346,000","21,197,000",,"35,935,000","39,523,000","30,100,000",,"40,100,000","38,100,000","32,900,000","36,600,000","29,800,000","28,100,000","27,400,000","28,700,000","31,400,000","32,200,000","35,300,000","35,500,000","33,100,000","35,000,000","34,300,000"
	TotalNonCurrentAssets,"4,006,100,000","4,062,600,000","4,151,700,000","4,156,700,000","4,205,200,000","4,220,300,000","4,208,100,000","4,287,900,000","4,281,200,000","4,413,900,000","4,177,700,000","4,210,600,000","4,157,300,000","2,190,100,000","2,218,100,000","2,224,200,000","2,258,200,000","2,284,100,000","2,237,800,000","2,211,700,000","2,160,200,000","2,162,200,000","2,232,700,000","2,237,600,000","2,279,100,000","2,240,500,000","2,307,200,000","2,335,300,000","2,350,200,000","2,435,400,000","2,512,700,000","2,716,800,000","2,827,100,000","2,817,800,000","2,788,200,000","2,759,900,000","2,769,500,000","2,816,400,000","2,792,900,000","2,766,200,000","2,843,000,000","2,829,700,000","2,901,945,000","2,628,744,000","2,452,210,000","2,339,110,000","2,332,556,000","2,138,542,000","2,069,530,000","2,029,364,000","1,978,749,000","1,881,555,000","1,841,463,000","1,833,011,000","1,823,248,000","1,896,685,000","1,860,210,000","1,820,050,000","1,810,926,000","1,767,182,000","1,745,554,000","1,726,285,000","1,394,964,000","1,280,918,000","1,272,501,000","1,280,026,000","1,257,371,000","1,207,130,000","1,174,684,000","1,192,123,000","1,200,556,000","1,219,912,000","1,222,317,000","1,240,658,000","1,247,754,000","1,255,710,000","1,254,064,000","1,250,190,000","1,248,474,000","1,241,006,000","1,240,007,000","1,245,766,000","1,266,992,000","1,243,932,000","1,266,136,000","765,110,000","726,188,000","718,287,000","704,736,000","697,900,000","693,688,000","694,700,000","710,300,000","681,300,000","572,700,000","572,200,000","569,100,000","378,700,000","377,200,000","375,900,000","357,500,000","345,500,000","326,900,000","300,400,000","288,600,000","274,100,000"
		NetPPE,"1,465,800,000","1,516,200,000","1,586,000,000","1,554,200,000","1,575,500,000","1,590,500,000","1,609,900,000","1,634,400,000","1,644,400,000","1,719,300,000","1,417,900,000","1,405,500,000","1,411,600,000","909,600,000","917,700,000","907,400,000","915,700,000","925,800,000","912,200,000","893,300,000","866,200,000","857,800,000","886,100,000","895,000,000","919,500,000","907,800,000","940,600,000","956,200,000","968,200,000","1,011,400,000","1,048,200,000","1,117,800,000","1,164,900,000","1,170,300,000","1,183,100,000","1,186,400,000","1,189,500,000","1,209,000,000","1,201,900,000","1,394,900,000","1,418,500,000","1,421,300,000","1,435,289,000","1,387,829,000","1,345,612,000","1,291,985,000","1,275,116,000","1,175,482,000","1,151,456,000","1,121,955,000","1,092,279,000","1,075,417,000","1,049,702,000","1,051,720,000","1,066,397,000","1,114,174,000","1,104,715,000","1,074,143,000","1,074,546,000","1,060,856,000","1,046,406,000","1,046,926,000","940,949,000","885,707,000","882,647,000","889,583,000","862,056,000","844,506,000","857,014,000","875,132,000","880,682,000","877,825,000","881,252,000","901,823,000","912,375,000","792,560,000","799,629,000","797,063,000","792,018,000","783,640,000","791,383,000","794,888,000","808,837,000","847,897,000","874,612,000","476,754,000","435,662,000","427,909,000","415,777,000","406,800,000","401,133,000","397,700,000","410,700,000","395,700,000","421,500,000","418,100,000","421,900,000","340,100,000","337,800,000","344,800,000","332,000,000","322,900,000","312,200,000","290,700,000","278,500,000","264,600,000"
