name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,12/31/2012
	TotalNonCurrentAssets,"156,849,000","157,538,000","149,534,000","126,751,000","108,407,000","104,717,000","105,984,000","70,785,000","73,973,000","71,756,000","73,103,000","76,599,000","78,277,000","77,757,000","76,445,000","56,591,000","56,819,000","48,682,000","39,680,000","34,258,000","30,070,000","30,260,000","30,139,000","32,784,000","30,704,000","36,212,000","34,204,000","31,557,000","27,409,000","31,484,000","31,842,000","31,392,000","30,831,000","19,528,020","13,426,513","11,803,777","8,047,667"
		NetPPE,"19,420,000","16,944,000","13,364,000","8,570,000","6,160,000","3,618,000","2,284,000","1,876,000","1,888,000","1,632,000","1,631,000","1,429,000","1,478,000","1,432,000","1,520,000","1,675,000","1,647,000","1,674,000","1,862,000","1,877,000","1,947,000","1,960,000","2,037,000","1,950,000","1,991,000","2,108,000","2,052,000","2,076,000","1,663,000","1,610,000","1,373,000","1,195,000","1,049,000","844,707","651,761","873,877","719,390"
			GrossPPE,,"18,751,000",,,,"8,416,000",,,,"5,724,000",,,,"4,894,000",,,,"4,822,000",,,,"4,381,000",,,,"3,662,000",,,,"2,577,000","2,208,000","2,045,000","1,803,000","1,521,439","1,266,157","1,627,144","1,355,956"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0"
				BuildingsAndImprovements,,"13,390,000",,,,"145,000",,,,"145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"4,016,000",,,,"7,589,000",,,,"5,307,000",,,,"4,627,000",,,,"4,582,000",,,,"4,141,000",,,,"3,422,000",,,,"2,347,000","2,084,000","1,921,000","1,682,000","1,413,072","1,167,227","1,528,214","1,337,313"
				Leases,,"1,345,000",,,,"682,000",,,,"272,000",,,,"267,000",,,,"240,000",,,,"240,000",,,,"240,000",,,,"230,000","124,000","124,000","121,000","108,367","98,930","98,930","18,643"
			AccumulatedDepreciation,,"-1,807,000",,,,"-4,798,000",,,,"-4,092,000",,,,"-3,462,000",,,,"-3,148,000",,,,"-2,421,000",,,,"-1,554,000",,,,"-967,000","-835,000","-850,000","-754,000","-676,732","-614,396","-753,267","-636,566"
		GoodwillAndOtherIntangibleAssets,"12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","19,979,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,049,000","12,111,000","12,173,000","12,234,000","12,296,000","12,358,000","12,419,000","12,481,000","12,543,000","12,604,000","12,666,000","12,727,608",,,
			Goodwill,"12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000",,,,"12,018,000",,,,"12,018,000",,"12,018,000","12,018,000","12,018,000","12,018,000","12,018,000","12,018,000",,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5,118,726","5,325,873","4,446,302"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5,118,726","5,325,873","4,446,302"
				InvestmentsinJointVenturesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5,118,726","5,325,873","4,446,302"
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,250,000","1,250,000","1,250,000"
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","10,281"
		NonCurrentDeferredAssets,"42,104,000","46,900,000","57,880,000","44,914,000","42,838,000","44,199,000","40,398,000","34,448,000","39,749,000","41,865,000","42,926,000","48,006,000","44,838,000","48,542,000","43,913,000","31,730,000","25,751,000","20,794,000","16,348,000","13,910,000","11,562,000","10,651,000","11,450,000","12,718,000","9,262,000","10,632,000","7,879,000","7,936,000","7,070,000","13,610,000","13,196,000","13,764,000","14,442,000","3,991,074","3,700,585","3,059,966","1,001,824"
			NonCurrentDeferredTaxesAssets,"2,933,000","6,198,000","7,613,000","6,097,000","3,350,000","6,986,000","5,453,000","3,687,000","2,301,000","4,621,000","2,789,000","2,015,000","1,140,000","2,790,000","3,858,000","2,168,000","1,142,000","1,928,000","2,189,000","466,000",,,,,,,,,,,"467,000","446,000","386,000","287,781",,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,"5,631,000",,,,"11,238,000",,,,"3,783,000",,,,"1,964,631","2,705,441","1,294,061","619,870"
		OtherNonCurrentAssets,"83,307,000","81,676,000","66,272,000","61,249,000","47,391,000","44,882,000","51,284,000","22,443,000","20,318,000","16,241,000","16,528,000","15,146,000","19,943,000","15,765,000","11,033,000","11,168,000","17,403,000","14,196,000","9,452,000","6,453,000","4,543,000","5,631,000","4,603,000","6,005,000","7,278,000","14,869,000","11,977,000","9,187,000","6,257,000","7,515,000","4,730,000","3,829,000","2,674,000","1,964,000","3,984,063",,
TotalLiabilitiesNetMinorityInterest,"1,171,482,000","956,017,000","817,783,000","772,431,000","606,848,000","687,082,000","750,173,000","717,593,000","859,439,000","820,922,000","859,146,000","760,825,000","759,277,000","739,530,000","721,368,000","631,237,000","651,944,000","590,046,000","576,278,000","525,319,000","494,386,000","459,313,000","438,057,000","406,516,000","389,568,000","374,944,000","322,743,000","298,087,000","275,685,000","255,628,000","193,384,000","125,078,000","69,833,000","56,635,633","38,976,740","32,526,184","20,345,174"
	CurrentLiabilities,"109,052,000","81,863,000","89,584,000","120,545,000","123,556,000","377,329,000","78,989,000","92,582,000","71,727,000","375,353,000","67,180,000","129,689,000","51,794,000","51,252,000","53,149,000","42,549,000","47,276,000","74,874,000","72,072,000","47,539,000","38,759,000","28,002,000","49,601,000","39,933,000","36,292,000","34,686,000","45,395,000","33,438,000","22,788,000","21,819,000","18,928,000","24,325,000","16,585,000","19,085,286","9,055,428","8,856,125","4,850,989"
		PayablesAndAccruedExpenses,"109,052,000","81,863,000","89,584,000","120,545,000","123,556,000","80,648,000","78,989,000","92,582,000","71,727,000","79,325,000","67,180,000","60,433,000","51,794,000","51,252,000","53,149,000","42,549,000","47,276,000","74,874,000","72,072,000","47,539,000","38,759,000","28,002,000","49,601,000","39,933,000","36,292,000","34,686,000","45,395,000","33,438,000","22,788,000","21,819,000","18,928,000","24,325,000","16,585,000","19,085,286","9,055,428","8,856,125","4,850,989"
			Payables,"105,005,000","74,432,000","85,321,000","109,540,000","118,294,000","69,795,000","73,365,000","81,989,000","65,938,000","67,964,000","60,141,000","48,255,000","44,528,000","38,913,000","45,542,000","39,902,000","43,938,000","72,778,000","69,054,000","45,551,000","36,078,000","25,823,000","46,559,000","37,566,000","32,891,000","33,261,000","43,511,000","31,600,000","20,679,000","19,623,000","18,928,000","20,979,000","16,585,000","15,553,838","6,631,562","6,353,811","3,199,467"
				AccountsPayable,"76,087,000","62,828,000","77,503,000","93,854,000","72,690,000","43,614,000","71,715,000","46,683,000","46,289,000","39,285,000","52,338,000","41,852,000","32,300,000","28,140,000","41,435,000","35,985,000","35,226,000","24,045,000","39,610,000","33,086,000","26,947,000","20,783,000","26,323,000","26,684,000","26,222,000","24,020,000","28,865,000","24,685,000","17,556,000","15,479,000","15,449,000","19,352,000","13,369,000","14,000,155","6,347,461","6,311,718","3,090,890"
				TotalTaxPayable,"28,918,000","11,604,000","7,818,000","15,686,000","45,604,000","26,181,000","1,650,000","35,306,000","19,649,000","28,679,000","7,803,000","6,403,000","12,228,000","10,773,000","4,107,000","3,917,000","8,712,000","48,733,000","29,444,000","12,465,000","9,131,000","5,040,000","20,236,000","10,882,000","6,669,000","6,205,000","12,307,000","5,524,000","1,445,000","1,448,000","1,187,000","1,627,000","3,216,000","1,553,683","276,413",,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","7,688","42,093","108,577"
				OtherPayable,,,,,,,,,,"26,790,000","23,334,000","19,290,000","17,610,000","18,899,000","23,544,000","16,092,000","9,489,000","12,025,000","13,539,000","14,079,000","6,999,000","8,506,000","7,751,000","4,691,000","5,742,000","3,036,000","2,339,000","1,391,000","1,678,000","2,696,000","2,292,000",,,,,,
			CurrentAccruedExpenses,"4,047,000","7,431,000","4,263,000","11,005,000","5,262,000","10,853,000","5,624,000","10,593,000","5,789,000","11,361,000","7,039,000","12,178,000","7,266,000","12,339,000","7,607,000","2,647,000","3,338,000","2,096,000","3,018,000","1,988,000","2,681,000","2,179,000","3,042,000","2,367,000","3,401,000","1,425,000","1,884,000","1,838,000","2,109,000","2,196,000","10,874,000","3,346,000","1,672,000","3,531,448","2,423,866","2,502,314","1,651,522"
				InterestPayable,"4,047,000","7,431,000","4,263,000","11,005,000","5,262,000","10,853,000","5,624,000","10,593,000","5,789,000","11,361,000","7,039,000","12,178,000","7,266,000",,"7,607,000","2,647,000","3,338,000","2,096,000","3,018,000","1,988,000","2,681,000","1,645,000","2,389,000","1,470,000","2,292,000",,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,"3,500,000","3,200,000","3,050,000","3,000,000","2,950,000","2,850,000","2,800,000","2,600,000","2,450,000","2,000,000","1,850,000","1,650,000","1,600,000","1,425,000","1,375,000","1,325,000","1,325,000","1,100,000","1,000,000","900,000","900,000",,"825,000","700,000","630,000","550,000","475,000","450,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,"16,748,000","14,933,000","10,651,000","8,783,000","13,913,000","12,811,000","9,771,000","8,559,000","14,462,000","12,820,000","8,872,000","4,720,000","7,800,000","7,505,000","5,287,000","4,274,000","5,573,000","5,821,000","3,284,000","2,537,000","2,434,000","3,394,000","3,180,000","1,497,000","1,055,057","1,749,236",,
		CurrentDebtAndCapitalLeaseObligation,,,,,,"296,681,000",,,,"296,028,000",,"69,256,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,,,,,,"296,681,000",,,,"296,028,000",,"69,256,000",,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,"296,681,000",,,,"296,028,000",,"69,256,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,"0","0","1,141,000","164,000","1,774,000","2,393,000","3,120,000","2,726,000","1,478,000","1,980,000","2,930,000","2,685,000",,"569,000","559,000","330,030","178,194","129,751","75,423"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"0","0","1,141,000","164,000","1,774,000","2,393,000","3,120,000","2,726,000","1,478,000","1,980,000","2,930,000","2,685,000",,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"569,000","559,000","330,030","178,194","129,751","75,423"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,062,430,000","874,154,000","728,199,000","651,886,000","483,292,000","309,753,000","671,184,000","625,011,000","787,712,000","445,569,000","791,966,000","631,136,000","707,483,000","688,278,000","668,219,000","588,688,000","604,668,000","515,172,000","504,206,000","477,780,000","455,627,000","431,311,000","388,456,000","366,583,000","353,276,000","340,258,000","277,348,000","264,649,000","252,897,000","233,809,000","174,456,000","100,753,000","53,248,000","37,550,347","29,921,312","23,670,059","15,494,185"
		LongTermProvisions,"8,350,000","7,850,000","7,150,000","6,550,000","5,950,000","5,350,000","4,150,000","3,950,000","3,750,000","3,500,000","3,200,000","3,050,000","3,000,000","2,950,000","2,850,000","2,800,000","2,600,000","2,450,000","2,000,000","1,850,000","1,650,000","1,600,000","1,425,000","1,375,000","1,325,000","1,325,000","1,100,000","1,000,000","900,000","900,000",,"825,000","700,000","630,000","550,000","475,000","450,000"
		LongTermDebtAndCapitalLeaseObligation,"1,008,978,000","810,569,000","670,938,000","588,711,000","419,197,000","247,004,000","623,995,000","593,526,000","749,832,000","400,176,000","756,724,000","600,984,000","681,365,000","653,734,000","627,695,000","554,539,000","571,718,000","475,195,000","464,058,000","442,946,000","426,155,000","400,483,000","354,932,000","334,174,000","323,102,000","308,192,000","247,809,000","239,931,000","229,983,000","216,099,000","160,188,000","93,926,000","48,820,000","35,535,260","27,443,882","23,065,308","14,968,762"
			LongTermDebt,"1,003,596,000","805,236,000","666,094,000","583,656,000","413,948,000","241,717,000","618,678,000","587,981,000","744,393,000","394,531,000","751,364,000","595,667,000","676,075,000","653,734,000","627,695,000","554,539,000","571,718,000","475,195,000","464,058,000","442,946,000","426,155,000","400,483,000","354,932,000","334,174,000","323,102,000","308,192,000","247,809,000","239,931,000","229,983,000","216,099,000","160,188,000","93,926,000","48,820,000","35,535,260","27,443,882","23,065,308","14,968,762"
			LongTermCapitalLeaseObligation,"5,382,000","5,333,000","4,844,000","5,055,000","5,249,000","5,287,000","5,317,000","5,545,000","5,439,000","5,645,000","5,360,000","5,317,000","5,290,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,"0","0","1,141,000","164,000","1,774,000","2,393,000","3,120,000","2,726,000","1,478,000","1,980,000","2,930,000","2,685,000",,"569,000","559,000","330,030","178,194","129,751","75,423"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"0","0","1,141,000","164,000","1,774,000","2,393,000","3,120,000","2,726,000","1,478,000","1,980,000","2,930,000","2,685,000",,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"569,000","559,000","330,030","178,194","129,751","75,423"
		EmployeeBenefits,"10,166,000","24,914,000","19,105,000","19,271,000","18,680,000","28,579,000","21,205,000","12,488,000","12,077,000","16,748,000","14,933,000","10,651,000","8,783,000","13,913,000","12,811,000","9,771,000","8,559,000","14,462,000","12,820,000","8,872,000","4,720,000","7,800,000","7,505,000","5,287,000","4,274,000","5,573,000","5,821,000","3,284,000","2,537,000","2,434,000","3,394,000","3,180,000","1,497,000","1,055,057","1,749,236",,
		OtherNonCurrentLiabilities,"34,936,000","30,821,000","31,006,000","37,354,000","39,465,000","28,820,000","21,834,000","15,047,000","22,053,000","25,145,000","17,109,000","16,451,000","14,335,000","17,681,000","24,863,000","21,578,000","21,791,000","23,065,000","25,328,000","24,112,000","21,961,000","21,264,000","22,820,000","23,354,000","21,455,000","22,442,000","21,140,000","18,454,000","16,547,000","11,691,000","10,874,000","2,253,000","1,672,000",,,,
TotalEquityGrossMinorityInterest,"1,422,751,000","1,395,848,000","1,335,774,000","1,286,406,000","1,218,638,000","1,139,005,000","1,012,670,000","918,782,000","859,605,000","845,193,000","777,047,000","725,235,000","676,926,000","655,943,000","612,419,000","568,682,000","518,910,000","489,846,000","446,654,000","406,361,000","373,240,000","355,201,000","330,555,000","300,932,000","263,489,000","247,389,000","224,223,000","205,062,000","190,774,000","182,499,000","186,320,000","179,027,000","169,735,000","164,373,951","52,916,681","47,277,748","25,210,977"
	StockholdersEquity,"1,422,751,000","1,395,848,000","1,335,774,000","1,286,406,000","1,218,638,000","1,139,005,000","1,012,670,000","918,782,000","859,605,000","845,193,000","777,047,000","725,235,000","676,926,000","655,943,000","612,419,000","568,682,000","518,910,000","489,846,000","446,654,000","406,361,000","373,240,000","355,201,000","330,555,000","300,932,000","263,489,000","247,389,000","224,223,000","205,062,000","190,774,000","182,499,000","186,320,000","179,027,000","169,735,000","164,373,951","37,702,488","32,114,770","25,210,977"
		CapitalStock,"271,000","269,000","269,000","269,000","269,000","267,000","267,000","267,000","266,000","264,000","240,000","240,000","239,000","237,000","237,000","236,000","236,000","228,000","227,000","226,000","226,000","223,000","223,000","220,000","214,000","213,000","210,000","209,000","209,000","208,000","208,000","208,000","208,000","207,634",,,
			CommonStock,"271,000","269,000","269,000","269,000","269,000","267,000","267,000","267,000","266,000","264,000","240,000","240,000","239,000","237,000","237,000","236,000","236,000","228,000","227,000","226,000","226,000","223,000","223,000","220,000","214,000","213,000","210,000","209,000","209,000","208,000","208,000","208,000","208,000","207,634",,,
		AdditionalPaidInCapital,"297,451,000","291,577,000","286,709,000","281,808,000","276,398,000","270,598,000","263,945,000","259,061,000","255,509,000","252,603,000","249,351,000","246,888,000","244,635,000","241,988,000","239,611,000","233,598,000","231,434,000","229,680,000","222,129,000","215,524,000","214,602,000","208,346,000","206,905,000","196,752,000","179,974,000","175,575,000","168,143,000","164,403,000","164,092,000","163,520,000","158,325,000","158,078,000","157,823,000","157,056,191",,,
		RetainedEarnings,"1,442,608,000","1,363,922,000","1,252,619,000","1,152,069,000","1,033,935,000","934,277,000","797,849,000","708,845,000","653,221,000","610,382,000","545,512,000","496,163,000","450,108,000","431,774,000","389,121,000","351,398,000","303,790,000","276,488,000","240,848,000","207,161,000","174,962,000","163,182,000","139,977,000","120,510,000","99,851,000","88,151,000","72,420,000","57,000,000","43,023,000","35,321,000","27,787,000","20,741,000","11,704,000","7,110,126",,,
		TreasuryStock,"317,579,000","259,920,000","203,823,000","147,740,000","91,964,000","66,137,000","49,391,000","49,391,000","49,391,000","18,056,000","18,056,000","18,056,000","18,056,000","18,056,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000","16,550,000",,,,,,,
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","15,214,193","15,162,978","0"
TotalCapitalization,"2,426,347,000","2,201,084,000","2,001,868,000","1,870,062,000","1,632,586,000","1,380,722,000","1,631,348,000","1,506,763,000","1,603,998,000","1,239,724,000","1,528,411,000","1,320,902,000","1,353,001,000","1,309,677,000","1,240,114,000","1,123,221,000","1,090,628,000","965,041,000","910,712,000","849,307,000","799,395,000","755,684,000","685,487,000","635,106,000","586,591,000","555,581,000","472,032,000","444,993,000","420,757,000","398,598,000","346,508,000","272,953,000","218,555,000","199,909,211","65,146,370","55,180,078","40,179,739"
CommonStockEquity,"1,422,751,000","1,395,848,000","1,335,774,000","1,286,406,000","1,218,638,000","1,139,005,000","1,012,670,000","918,782,000","859,605,000","845,193,000","777,047,000","725,235,000","676,926,000","655,943,000","612,419,000","568,682,000","518,910,000","489,846,000","446,654,000","406,361,000","373,240,000","355,201,000","330,555,000","300,932,000","263,489,000","247,389,000","224,223,000","205,062,000","190,774,000","182,499,000","186,320,000","179,027,000","169,735,000","164,373,951","37,702,488","32,114,770","25,210,977"
CapitalLeaseObligations,"5,382,000","5,333,000","4,844,000","5,055,000","5,249,000","5,287,000","5,317,000","5,545,000","5,439,000","5,645,000","5,360,000","5,317,000","5,290,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,410,733,000","1,383,830,000","1,323,756,000","1,274,388,000","1,206,620,000","1,126,987,000","1,000,652,000","906,764,000","847,587,000","833,175,000","765,029,000","713,217,000","664,908,000","643,925,000","592,440,000","556,664,000","506,892,000","477,828,000","434,636,000","394,343,000","361,222,000","343,183,000","318,506,000","288,821,000","251,316,000","235,155,000","211,927,000","192,704,000","178,355,000","170,018,000","173,777,000","166,423,000","157,069,000","151,646,343","37,702,488","32,114,770","25,210,977"
WorkingCapital,"2,328,332,000","2,112,464,000","1,914,439,000","1,811,541,000","1,593,523,000","1,344,041,000","1,577,870,000","1,473,008,000","1,573,344,000","1,219,006,000","1,495,910,000","1,279,772,000","1,306,132,000","1,266,464,000","1,204,193,000","1,100,779,000","1,066,759,000","956,336,000","911,180,000","849,883,000","798,797,000","756,252,000","688,872,000","634,731,000","586,061,000","551,435,000","467,367,000","438,154,000","416,262,000","384,824,000","328,934,000","248,388,000","192,152,000","182,396,278","69,411,480","59,144,030","32,657,495"
InvestedCapital,"2,426,347,000","2,201,084,000","2,001,868,000","1,870,062,000","1,632,586,000","1,677,403,000","1,631,348,000","1,506,763,000","1,603,998,000","1,535,752,000","1,528,411,000","1,390,158,000","1,353,001,000","1,309,677,000","1,240,114,000","1,123,221,000","1,090,628,000","965,041,000","910,712,000","849,307,000","799,395,000","755,684,000","685,487,000","635,106,000","586,591,000","555,581,000","472,032,000","444,993,000","420,757,000","398,598,000","346,508,000","272,953,000","218,555,000","199,909,211","65,146,370","55,180,078","40,179,739"
TangibleBookValue,"1,410,733,000","1,383,830,000","1,323,756,000","1,274,388,000","1,206,620,000","1,126,987,000","1,000,652,000","906,764,000","847,587,000","833,175,000","765,029,000","713,217,000","664,908,000","643,925,000","592,440,000","556,664,000","506,892,000","477,828,000","434,636,000","394,343,000","361,222,000","343,183,000","318,506,000","288,821,000","251,316,000","235,155,000","211,927,000","192,704,000","178,355,000","170,018,000","173,777,000","166,423,000","157,069,000","151,646,343","37,702,488","32,114,770","25,210,977"
TotalDebt,"1,008,978,000","810,569,000","670,938,000","588,711,000","419,197,000","543,685,000","623,995,000","593,526,000","749,832,000","696,204,000","756,724,000","670,240,000","681,365,000","653,734,000","627,695,000","554,539,000","571,718,000","475,195,000","464,058,000","442,946,000","426,155,000","400,483,000","354,932,000","334,174,000","323,102,000","308,192,000","247,809,000","239,931,000","229,983,000","216,099,000","160,188,000","93,926,000","48,820,000","35,535,260","27,443,882","23,065,308","14,968,762"
NetDebt,"950,271,000","754,722,000","619,377,000","471,952,000","365,791,000","502,456,000","572,343,000","538,879,000","626,161,000","652,214,000","714,334,000","627,368,000","640,991,000","607,110,000","589,726,000","505,653,000","519,694,000","407,624,000","416,090,000","415,646,000","394,507,000","350,965,000","309,017,000","284,508,000","275,528,000","270,624,000","211,344,000","190,184,000","190,975,000","184,729,000","114,027,000","51,075,000","23,162,000",,"18,051,236","7,860,064","7,899,291"
ShareIssued,"27,187,895","26,963,915","26,941,222","26,926,693","26,908,643","26,741,554","26,706,454","26,695,179","26,680,474","26,398,409","23,988,956","23,978,883","23,964,730","23,746,385","23,717,153","23,632,991","23,615,146","22,845,580","22,737,859","22,615,519","22,599,861","22,311,310","22,282,514","22,023,248","21,429,694","21,270,389","21,008,649","20,908,482","20,908,482","20,849,044","20,763,449","20,763,449","20,763,449","20,763,449","19,413,449","19,413,449","19,413,449"
