name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"103,018,000","39,416,000","4,980,000","34,115,000","24,507,000","9,616,000","38,083,000","855,000","27,618,000","-3,516,000","24,228,000","16,206,000","14,427,000","9,170,000","23,186,000","38,982,000","25,936,000","36,696,000","20,066,000","16,477,000","15,643,000","30,667,000","20,341,000","17,708,000","12,868,000","51,513,000","6,917,000","21,651,000","22,156,000","34,753,000","25,151,000","23,473,000","13,916,000","11,204,000","10,474,000","15,935,000","6,981,000","7,055,000","14,305,000","14,528,000","14,705,000","11,563,000","6,174,000","13,126,000","12,036,000","725,000","22,553,000","9,999,000","16,111,000","22,176,000","5,292,000","10,407,000","-804,000","16,003,000","31,932,000","10,181,000","-3,203,000","1,398,000","15,576,000","8,808,000","6,293,000","3,044,000","19,367,000","17,004,000","-2,701,000","26,994,000","11,728,000","3,921,000","-12,126,000","22,050,000","17,673,000","12,176,000","-3,434,000","17,698,000","-1,988,000","14,590,000","23,429,000","11,685,000","11,450,000","25,027,000","18,395,000","12,295,000","22,260,000","16,362,000","17,170,000","17,972,000","11,179,000","12,210,000","15,401,000","9,871,000","6,833,000","9,132,000","10,822,000","17,698,000","9,515,916","17,842,000","5,547,000","6,998,000","10,759,575","13,261,000","16,464,000","4,761,000","10,603,498","8,627,000","4,795,000","15,100,000","-1,000,000","7,600,000","100,000","2,400,000"
	CashFlowFromContinuingOperatingActivities,"103,018,000","39,416,000","4,980,000","34,115,000","24,507,000","9,616,000","38,083,000","855,000","27,618,000","-3,516,000","24,229,000","16,205,000","14,427,000","9,170,000","23,186,000","38,982,000","25,936,000","36,696,000","20,066,000","16,477,000","15,643,000","30,667,000","20,341,000","17,708,000","12,868,000","51,513,000","6,917,000","21,651,000","22,156,000","34,753,000","25,151,000","23,473,000","13,916,000","11,204,000","10,474,000","15,935,000","6,981,000","7,055,000","14,305,000","14,528,000","14,705,000","11,563,000","6,174,000","13,126,000","12,036,000","725,000","22,553,000","9,999,000","16,111,000","22,176,000","5,292,000","10,407,000","-804,000","16,003,000","31,932,000","10,181,000","-3,203,000","1,398,000","15,576,000","8,808,000","6,293,000","3,044,000","19,367,000","17,004,000","-2,701,000","26,994,000","11,728,000","3,921,000","-12,126,000","22,050,000","17,673,000","12,176,000","-3,434,000","17,698,000","-1,988,000","14,590,000","23,429,000","11,685,000","11,450,000","25,027,000","18,395,000","12,295,000","22,260,000","16,362,000","17,170,000","17,972,000","11,179,000","12,210,000","15,401,000","9,871,000","6,833,000","9,132,000","10,822,000","17,698,000","9,515,916","17,842,000","5,547,000","6,998,000","10,759,575","13,261,000","16,464,000","4,761,000","10,603,498","8,627,000","4,795,000","15,100,000","-1,000,000","7,600,000","100,000","2,400,000"
		NetIncomeFromContinuingOperations,"71,758,000","22,167,000","17,732,000","16,440,000","15,419,000","11,140,000","-25,663,000","7,501,000","-22,343,000","-2,213,000","1,162,000","-3,189,000","6,071,000","4,433,000","16,501,000","11,614,000","9,971,000","4,417,000","49,298,000","4,631,000","1,549,000","-39,000","5,982,000","2,869,000","4,187,000","3,797,000","13,230,000","7,627,000","11,001,000","10,227,000","13,545,000","1,857,000","3,780,000","-1,374,000","3,339,000","1,973,000","1,891,000","-1,959,000","1,453,000","1,001,000","4,251,000","-640,000","-2,245,000","-11,213,000","1,655,000","-2,464,000","692,000","1,884,000","2,889,000","-2,176,000","-2,741,000","-13,599,000","-3,147,000","-5,543,000","-39,805,000","-3,416,000","-2,349,000","-7,821,000","176,000","-3,575,000","-11,257,000","-2,070,000","-894,000","796,000","-399,000","-884,000","4,482,000","820,000","384,000","-500,000","-8,627,000","5,447,000","4,877,000","1,679,000","3,237,000","4,049,000","3,164,000","839,000","1,689,000","5,272,000","2,980,000","-777,000","-8,290,000","845,000","554,000","229,000","3,865,000","3,078,000","2,899,000","2,033,000","6,394,000","6,702,000","5,932,000","3,249,000","5,603,000","5,445,000","4,561,000","2,674,000","4,213,000","4,099,000","3,552,000","1,838,000","2,254,000","3,318,000","2,906,000","500,000","2,500,000","2,600,000","2,100,000","2,100,000"
		OperatingGainsLosses,"-20,185,000","-6,982,000","-5,799,000","-2,141,000","-5,263,000","-3,901,000","42,056,000","-7,042,000","-3,954,000","-791,000","-144,000","-1,661,000","-3,802,000","-3,008,000","-511,000","-2,413,000","-2,183,000","-569,000","-44,000","-98,000","3,187,000","-640,000","130,000","-75,000","-342,000","-642,000","-1,167,000","-1,113,000","-1,499,000","-1,443,000","-1,904,000","-2,217,000","-2,017,000","-284,000","10,000","-1,761,000","-580,000","-1,101,000","-739,000","-1,363,000","-1,593,000","-2,895,000","-1,151,000","-1,347,000","-3,305,000","-1,810,000","-1,293,000","-1,675,000","-651,000","-674,000","11,643,000","-15,000","-165,000","126,000","1,596,000","980,000","713,000","-617,000","-390,000","1,230,000","560,000","341,000","813,000","-1,225,000","-1,681,000","22,000","491,000","533,000","-128,000","569,000","1,889,000","861,000","594,000","958,000","279,000","-55,000","179,000","-396,000","963,000","1,098,000","1,266,000","1,929,000","-137,000","433,000","796,000","-13,000","160,000","1,430,000","-1,056,000","-655,000","-23,000","122,000","-58,000","23,000","-16,000","41,000","-479,000","-973,000","-559,000","63,000","26,000","46,000","125,000","-324,000",,,"0","-400,000","0","-200,000"
			GainLossOnSaleOfBusiness,,,"-3,412,000",,,,"44,151,000","-75,000","0","-2,000","0","0","-6,000","-1,000","-4,000","-14,000","-11,000","-160,000","-26,000","-58,000","-30,000","-65,000",,"-46,000","-80,000","-43,000",,,,,,"18,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-3,043,000","-167,000","-116,000","-871,000","-1,889,000","-923,000","-658,000","-2,073,000","-3,422,000","-1,524,000","-692,000","-751,000","-1,243,000","-143,000","-135,000","-251,000","-397,000","1,081,000","807,000","710,000","2,057,000","450,000","511,000","421,000","-582,000","251,000","-317,000","-113,000","-164,000","-58,000","-758,000","-1,355,000","-1,095,000","516,000","509,000","-540,000","-30,000","-621,000","68,000","-965,000","-856,000","-2,962,000","-740,000","-997,000","-3,180,000","-1,810,000","-1,293,000","-1,675,000","-651,000","-674,000","185,000","-11,000","-165,000","126,000","1,596,000","254,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"0","0","0","-63,000",,,,,"17,000","3,000","-210,000","203,000","-7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-13,730,000","-6,815,000","-2,271,000","-1,270,000","-3,374,000","-2,915,000","-1,412,000","-1,251,000","-530,000","733,000","531,000","-913,000","-2,381,000","-3,036,000","-369,000","-2,156,000","-1,786,000","-1,650,000","-851,000","-808,000","1,130,000","-1,090,000","-381,000","-496,000","240,000","-893,000","-850,000","-1,000,000","-1,335,000","-1,385,000","-1,146,000","-862,000","-922,000","-800,000","-499,000","-1,221,000","-550,000","-480,000","-807,000","-398,000","-425,000","-245,000","-200,000","-350,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"53,239,000","13,445,000","12,565,000","13,365,000","13,864,000","14,087,000","14,199,000","13,428,000","19,666,000","18,187,000","19,279,000","20,824,000","20,575,000","19,851,000","19,489,000","19,541,000","18,215,000","18,614,000","17,933,000","17,221,000","18,602,000","18,666,000","19,505,000","18,907,000","16,601,000","16,634,000","18,269,000","14,768,000","14,467,000","14,506,000","12,633,000","11,440,000","12,362,000","12,608,000","12,129,000","10,752,000","9,955,000","11,621,000","12,101,000","11,647,000","12,061,000","12,326,000","13,511,000","12,722,000","12,426,000","14,342,000","14,435,000","14,467,000","13,942,000","13,256,000","13,714,000","12,406,000","10,977,000","10,890,000","50,838,000","12,410,000","11,178,000","11,534,000","11,992,000","12,725,000","14,691,000","12,393,000","13,288,000","9,732,000","10,054,000","10,160,000","8,762,000","10,940,000","10,553,000","9,514,000","-76,060,000","10,028,000","10,186,000","10,845,000","-11,833,000","-52,634,000","32,026,000","-10,600,000","-12,031,000","-62,059,000","38,651,000","-14,058,000","-85,841,000","10,348,000","10,119,000","9,050,000","8,403,000","8,811,000","11,281,000","10,686,000","60,910,000","-8,721,000","-8,560,000","-7,971,000","54,011,888","-7,902,000","-7,262,000","-6,773,000","46,859,501","-6,807,000","-6,333,000","-6,356,000","38,752,481","-5,421,000","-5,350,000","-5,200,000","-4,800,000","-4,400,000","-4,200,000","-3,400,000"
			DepreciationAndAmortization,"53,239,000","13,445,000","12,565,000","13,365,000","13,864,000","14,087,000","14,199,000","13,428,000","19,666,000","18,187,000","19,279,000","20,824,000","20,575,000","19,851,000","19,489,000","19,541,000","18,215,000","18,614,000","17,933,000","17,221,000","18,602,000","18,666,000","19,505,000","18,907,000","16,601,000","16,634,000","18,269,000","14,768,000","14,467,000","14,506,000","12,633,000","11,440,000","12,362,000","12,608,000","12,129,000","10,752,000","9,955,000","11,621,000","12,101,000","11,647,000","12,061,000","12,326,000","13,511,000","12,722,000","12,426,000","14,342,000","14,435,000","14,467,000","13,942,000","13,256,000","13,714,000","12,406,000","10,977,000","10,890,000","50,838,000","12,410,000","11,178,000","11,534,000","11,992,000","12,725,000","14,691,000","12,393,000","13,288,000","9,732,000","10,054,000","10,160,000","8,762,000","10,940,000","10,553,000","9,514,000","-76,060,000","10,028,000","10,186,000","10,845,000","-11,833,000","-52,634,000","32,026,000","-10,600,000","-12,031,000","-62,059,000","38,651,000","-14,058,000","-85,841,000","10,348,000","10,119,000","9,050,000","8,403,000","8,811,000","11,281,000","10,686,000","60,910,000","-8,721,000","-8,560,000","-7,971,000","54,011,888","-7,902,000","-7,262,000","-6,773,000","46,859,501","-6,807,000","-6,333,000","-6,356,000","38,752,481","-5,421,000","-5,350,000","-5,200,000","-4,800,000","-4,400,000","-4,200,000","-3,400,000"
