name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
MarketCap,"2,019,944,984","2,191,650,000","2,668,494,600","2,611,050,993","2,938,413,660","3,244,650,360","2,883,171,720","2,681,810,254","3,251,117,910","2,070,824,250","3,479,040,720","3,002,750,598","2,699,975,950","3,139,469,012","2,704,394,700","3,505,498,359","3,757,835,785","3,556,075,555","2,873,194,208","2,850,743,255","2,969,218,643","3,446,494,882","2,762,875,338","3,081,180,382","3,183,656,100","2,504,726,008","2,104,854,798","2,407,580,643","2,114,537,554"
EnterpriseValue,"5,526,544,984","5,600,950,000","6,000,094,600","5,997,750,993","6,260,013,660","6,421,150,360","6,703,771,720","5,764,010,254","6,354,917,910","5,343,124,250","6,715,640,720","6,342,650,598","5,943,975,950","6,192,869,012","4,640,394,700","4,149,898,359","4,396,235,785","4,194,175,555","3,581,794,208","3,537,843,255","3,664,418,643","4,162,794,882","3,518,675,338","3,509,780,382","3,604,256,100","2,945,826,008","2,605,954,798","3,324,080,643","2,024,437,554"
PeRatio,"11.386","15.153","19.005","134.655","104.829","63.28","95.864","22.624","32.979","151.25","64.385","256.353","78.857","26.429","29.704","28.61","30.563","22.231","14.901","15.299","16.007","22.211","21.868","24.019","37.279",,,"124.096","16.533"
ForwardPeRatio,"8.889","9.066","11.82","11.779","11.442","15.432","13.947","11.834","14.925","10.101","16.181","13.21","11.574","15.674","13.123","17.036","21.552","17.668","15.723","15.314","15.552","21.459","16.556","18.622","19.194","17.007","16.287","15.576","4.757"
PegRatio,,,,,,,,,,,,,,,,,,"1.203","1.71","1.666","1.747","2.386","1.924",,"1.937","2.098","2.012",,"0.835"
PsRatio,"0.646","0.691","0.912","0.892","1.004","1.168","1.068","1.007","1.234","0.792","1.355","1.273","1.231","1.533","1.542","1.999","2.18","2.096","1.711","1.676","1.76","2.07","1.706","1.948","1.972","1.529","1.298","1.4","1.204"
PbRatio,"4.379","5.353","7.502","7.666","8.532","9.844","9.328","6.951","8.7","3.525","6.398","5.262","4.122","44.595","110.383","73.138","84.068","105.522","33.763","32.134","44.449","199.219",,,,,,,"3.171"
EnterprisesValueRevenueRatio,"1.83","8.172","7.09","7.83","8.673","9.373","7.9","7.554","9.658","9.102","9.115","8.821","9.184","11.13","8.114","9.077","11.192","11.202","6.248","7.607","9.851","11.596","6.288","8.117","9.984","8.82","5.142","8.329","5.409"
EnterprisesValueEBITDARatio,"12.168","58.649","41.988","48.525","67.896","118.253","40.777","264.404","53.901","54.745","48.912","53.57","64.538","195.977","30.977","60.143","72.545","93.829","24.805","47.361","65.087","47.52","22.27","66.726","80.813","70.306","22.621","64.671","256.258"
