name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
MarketCap,"5,790,028,722","8,372,000,000","8,904,450,000","9,151,700,000","15,667,680,000","13,809,600,000","12,158,400,000","7,734,622,260","7,029,750,000","4,436,250,000","7,332,400,000","6,584,440,000","5,315,903,403","5,868,137,687","6,616,640,000","14,482,552,068","12,086,226,819","12,210,399,092","10,980,107,417","7,986,393,430","7,270,875,000","5,345,625,326","4,784,936,162","4,060,813,798","2,892,453,760","3,368,918,439","2,984,515,184","2,582,543,626","4,307,134,322","3,622,097,958","3,164,998,401","2,429,204,383","1,505,183,526","1,544,783,778","802,845,939","648,272,980","328,461,794","305,598,544","312,109,779","216,053,576","296,115,943","140,603,383","102,123,891","63,299,673","102,665,951","69,979,037","83,219,251","60,879,137","40,775,973","46,771,415","41,005,076","30,433,455","27,870,637","27,271,579","36,840,498","39,162,629","36,910,661","37,099,923","32,999,384","33,156,072","36,093,438","35,528,919","33,446,765","32,594,684","32,551,989","25,496,481","17,873,821","21,044,025","15,236,118","27,264,632","40,090,548","29,036,735","42,277,191","42,226,685","18,860,984","12,025,991","8,479,841","7,158,086","7,153,203","6,893,086"
EnterpriseValue,"9,161,028,722","12,606,000,000","13,051,450,000","16,249,700,000","22,907,680,000","20,741,600,000","19,073,400,000","14,857,622,260","14,114,750,000","11,610,250,000","14,258,400,000","13,694,440,000","12,490,903,403","9,676,137,687","10,319,040,000","18,653,152,068","16,449,526,819","16,375,899,092","15,179,207,417","12,607,493,430","11,915,975,000","9,892,825,326","9,881,036,162","9,188,813,798","8,217,653,760","8,558,518,439","5,278,115,184","5,768,243,626","4,296,134,322","3,614,097,958","3,496,528,401","2,462,965,383","1,505,646,526","1,749,665,778","892,250,939","625,725,980","276,703,794","205,546,544","212,057,779","68,266,576","134,457,943","111,519,383","75,991,891","37,167,673","104,935,951","73,658,037","89,170,251","68,185,137","47,187,973","52,396,415","48,468,076","36,596,455","33,094,637","32,583,579","40,688,498","48,495,629","46,446,661","46,579,923","32,283,384","34,349,072","38,017,438","36,852,919","35,853,765","35,634,684","35,591,989","28,070,481","22,240,935","25,411,139","19,079,118","29,323,632","41,458,548","29,316,357","33,809,600","42,374,664","19,780,956","13,195,303","11,403,723","10,166,474","10,047,361","8,352,265"
PeRatio,"7.757","25.816","22.976","18.169","87.431","158.077","156.842","98.442","22.721","13.655","24.523","25.024","21.022","18.66","15.333","33.189","35.907","41.555","75.074","77.023","71.811","90.358",,,,,,,,,,,,,,,,,,,,,,,"22.214","14.133","17.067","13.429","11.455","18.25","25.6","19","17.4","12.161","12.778","12.3","14.5","14.625","15.375","8.857","9","8.8","11.545","24.8","24.6",,,,,,,,,,"34.5","20.667","17.583","17.667","22",
ForwardPeRatio,"9.615","13.736","16.502","17.153","24.096","22.523","32.573","24.876","112.36","10.132","17.699","15.898","17.065","15.152","13.774","26.247","29.07","31.056","32.363","24.039","39.841","27.473","24.938","20.704","36.496","20.833","25.707","217.391","87.719","76.336","222.222","181.818",,,,,,,,,,"39.063","833.333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.769","1.01","0.565","0.591","0.668","0.628","2.482","1.847","9.051","0.345","0.617","0.544","0.571","0.54","0.469","0.863","0.961","1.069","0.682","0.51","0.846","0.613","0.624","0.518","0.912","0.521","0.643","5.416","2.193","1.911","5.576","4.556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.436","0.648","0.501","0.479","0.85","0.774","0.713","0.525","0.483","0.31","0.538","0.515","0.44","0.42","0.448","0.908","0.813","0.846","0.789","0.58","0.559","0.402","0.353","0.316","0.252","0.374","0.437","0.495","1.024","1.034","1.026","1.065","0.939","0.953","0.931","0.827","0.927","0.949","0.979","0.8","0.8","0.782","0.588","0.365","0.615","0.423","0.537","0.414","0.314","0.422","0.411","0.327","0.285","0.26","0.334","0.366","0.407","0.495","0.637","0.718","0.822","0.833","0.813","0.82","0.813","0.657","0.41","0.483","0.31","0.571","0.845","0.704","1.238","1.553","0.999","0.71","0.648","0.845","0.876","1.041"
PbRatio,"3.623","7.357","8.764","3.127","5.644","5.085","4.662","3.166","2.771","1.642","2.906","2.672","2.219","1.414","1.598","3.925","3.325","3.446","3.361","2.855","2.693","2.011","1.789","1.512","1.078","1.259","1.079","1.161","2.632","2.246","2.539","2.674","1.632","3.739","1.939","3.725","1.727","1.511","1.543","1.115","1.479","4.513","1.561","0.956","2.778","1.944","2.447","1.841","1.305","1.598","1.444","1.096","1.036","1.026","1.389","1.511","1.496","1.562","1.813","1.944","2.251","2.316","2.446","2.556","2.553","2.148","1.67","1.967","1.324","2.144","2.317","1.519","2.215","4.216","2.497","2.898","60.992",,,
EnterprisesValueRevenueRatio,"0.689","3.63","3.883","4.969","4.549","4.345","4.089","3.52","4.03","3.005","3.447","3.297","2.947","2.349","2.351","4.303","3.77","3.907","3.619","3.243","3.169","2.795","2.688","2.474","2.231","2.414","1.579","2.442","3.533","5.141","4.209","3.718","2.591","6.196","3.469","3.226","2.018","1.803","1.954","0.962","2.465","2.503","1.724","0.784","2.38","1.775","2.146","1.534","1.17","1.656","1.533","1.396","1.488","1.623","1.929","1.495","1.502","1.863","2.29","2.571","2.747","3.207","3.362","3.284","3.201","2.938","2.293","2.672","1.854","2.833","2.976","2.041","4.467","6.4","4.442","3.277","3.435","3.521","2.614","3.767"
EnterprisesValueEBITDARatio,"5.776","16.697","42.513","191.173","48.533","50.1","43.349","34.077","193.353","40.035","35.293","31.774","28.196","30.05","28.816","48.187","36.998","52.962","52.27","36.95","36.812","39.874","36.234","32.958","24.198","38.867","38.724","44.371","1,047.838","126.367","86.872","185.005","114.585","-173.183","2,593.753","-60.987","-22.338","-21.182","-21.45","-7.695","-45.272","-28.698","-36.412","47.958","54.287","32.207","56.188","21.328","16.144","27.738","33.311","21.477","37.06","125.805","52.165","21.149","26.988","33.632","45.089","35.194","25.95","-29.506","41.594","29.185","29.809","-6.316","-5.629","-5.549","-3.789","-12.336","18.525","-2.391","-5.179","-135.108","404.601","92.343","52.737","46.997","38.363","55.676"
