name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
OperatingCashFlow,"4,092,000,000","3,320,000,000","85,000,000","145,000,000","542,000,000","2,384,000,000","279,000,000","45,000,000","287,000,000","1,937,000,000","317,000,000","-127,000,000","-122,000,000","2,248,000,000","341,000,000","-143,000,000","-37,000,000","1,975,000,000","252,000,000","-78,000,000","-290,000,000","1,802,000,000","292,000,000","-205,000,000","-310,000,000","1,602,000,000","306,000,000","-197,000,000","-218,000,000","1,475,000,000","365,000,000","-118,000,000","-84,000,000","1,388,000,000","332,000,000","-190,000,000","-194,000,000","1,449,000,000","256,000,000","-145,000,000","-182,000,000","1,278,000,000","260,000,000","-110,000,000","-172,000,000","1,138,000,000","258,000,000","-211,000,000","-151,000,000","1,044,000,000","245,000,000","-140,000,000","-65,527,000","935,029,000","142,543,000","-199,681,000","-39,303,000","831,949,000","198,907,000","-161,363,000","-87,905,000","708,234,000","243,137,000","-136,706,000","-135,535,000","574,869,000","253,995,000","-83,779,000","-120,676,000","586,810,000","220,254,000","-88,684,000","-23,770,000","469,738,000","203,739,000","-75,132,000","-353,298,000","491,591,000","389,195,000","41,948,000","240,439,000","364,604,000","63,062,000","-90,875,000","-1,591,000","166,125,000","83,877,000","-15,198,000","-212,415,000","174,179,000","103,400,000","-59,100,000","-163,900,000","192,000,000","46,000,000","-900,000","-5,700,000","54,400,000","72,500,000","-52,900,000","-38,600,000","25,400,000","110,300,000","-16,000,000","-14,600,000","34,500,000","71,400,000","-29,800,000","25,600,000","10,600,000","62,200,000","-21,900,000","-30,900,000","15,700,000","17,600,000","1,000,000","4,700,000","2,300,000","3,700,000"
	CashFlowFromContinuingOperatingActivities,"4,092,000,000","3,320,000,000","85,000,000","145,000,000","542,000,000","2,384,000,000","279,000,000","45,000,000","287,000,000","1,937,000,000","317,000,000","-127,000,000","-122,000,000","2,248,000,000","341,000,000","-143,000,000","-37,000,000","1,975,000,000","252,000,000","-78,000,000","-290,000,000","1,802,000,000","292,000,000","-205,000,000","-310,000,000","1,602,000,000","306,000,000","-197,000,000","-218,000,000","1,475,000,000","365,000,000","-118,000,000","-84,000,000","1,388,000,000","332,000,000","-190,000,000","-194,000,000","1,449,000,000","256,000,000","-145,000,000","-182,000,000","1,278,000,000","260,000,000","-110,000,000","-172,000,000","1,138,000,000","258,000,000","-211,000,000","-151,000,000","1,044,000,000","245,000,000","-140,000,000","-65,527,000","935,029,000","142,543,000","-199,681,000","-40,058,000","831,949,000","198,907,000","-161,363,000","-87,905,000","707,094,000","243,137,000","-136,706,000","-135,535,000","563,888,000","261,867,000","-94,760,000","-119,635,000","577,191,000","220,863,000","-88,415,000","-23,770,000","469,738,000","203,739,000","-75,132,000","-11,926,000","414,758,000","221,843,000","-55,239,000","21,427,000","364,604,000","63,062,000","-90,875,000","-1,591,000","166,125,000","83,877,000","-15,198,000","-212,415,000","174,179,000","103,400,000","-59,100,000","-163,900,000","192,000,000","46,000,000","-900,000","-5,700,000","54,400,000","72,500,000","-52,900,000","-38,600,000","25,400,000","110,300,000","-16,000,000","-14,600,000","34,500,000","71,400,000","-29,800,000","25,600,000","10,600,000","62,200,000","-21,900,000","-30,900,000","15,700,000","17,600,000","1,000,000","4,700,000","2,300,000","3,700,000"
		NetIncomeFromContinuingOperations,"2,502,000,000","1,794,000,000","100,000,000","228,000,000","380,000,000","1,464,000,000","20,000,000","198,000,000","445,000,000","1,084,000,000","240,000,000","57,000,000","-44,000,000","1,378,000,000","189,000,000","34,000,000","49,000,000","1,200,000,000","-21,000,000","-17,000,000","24,000,000","964,000,000","13,000,000","-30,000,000","-40,000,000","672,000,000","24,000,000","-31,000,000","14,000,000","501,000,000","-66,000,000","-84,000,000","-29,000,000","984,000,000","-37,000,000","-51,000,000","-16,000,000","822,000,000","71,000,000","-72,000,000","4,000,000","734,000,000","118,000,000","-64,000,000","-57,000,000","688,000,000","73,000,000","-70,000,000","-48,000,000","576,000,000","114,000,000","-68,000,000","-70,675,000","484,820,000","85,040,000","-52,144,000","-61,860,000","444,179,000","115,247,000","-20,804,000","-13,640,000","367,211,000","145,362,000","-58,930,000","-18,854,000","241,037,000","212,858,000","-57,611,000","-31,897,000","300,507,000","148,843,000","-42,470,000","-42,104,000","264,033,000","149,066,000","-53,965,000","-24,688,000","222,968,000","125,163,000","-60,241,000","-102,162,000","144,481,000","119,868,000","-92,427,000","-61,289,000","-14,301,000","26,562,000","-33,765,000","17,145,000","297,116,000","53,100,000","-61,700,000","263,300,000","72,500,000","89,900,000","-49,200,000","-39,100,000","-2,200,000","41,900,000","-12,800,000","-19,800,000","500,000","115,900,000","-28,300,000","-22,000,000","-300,000","22,700,000","-21,100,000","-2,400,000","-3,700,000","14,300,000","-53,600,000","-8,600,000","7,000,000","-167,200,000","2,900,000","500,000","1,900,000","3,100,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-58,000,000",,,,,"5,133,000","-18,962,000","-13,616,000","-14,004,000","-62,835,000","-21,264,000","9,332,000","2,728,000","1,970,000","-77,305,000","49,596,000","10,543,000","21,898,000","13,058,000","8,441,000","8,123,000","10,191,000","24,810,000","10,205,000","18,775,000","14,682,000","11,107,000","12,758,000","21,880,000","35,208,000","213,937,000","10,494,000","13,950,000","49,323,000","-115,561,000","224,886,000","38,290,000","12,017,000","11,464,000","-421,002,000","-59,400,000","82,500,000","-510,600,000","-58,600,000",,,"53,800,000","0","-1,500,000","-1,600,000","0","6,100,000","-80,900,000","4,900,000",,,,,"8,500,000","0","0","44,000,000","0","0","150,500,000",,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-58,000,000",,"0","0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"651,000,000","209,000,000","215,000,000","114,000,000","113,000,000","113,000,000","91,000,000","46,000,000","50,000,000","54,000,000","57,000,000","57,000,000","59,000,000","54,000,000","55,000,000","57,000,000","62,000,000","64,000,000","62,000,000","65,000,000","62,000,000","62,000,000","57,000,000","55,000,000","63,000,000","62,000,000","58,000,000","55,000,000","61,000,000","59,000,000","57,000,000","54,000,000","50,000,000","47,000,000","50,000,000","50,000,000","63,000,000","57,000,000","58,000,000","54,000,000","57,000,000","52,000,000","61,000,000","72,000,000","63,000,000","61,000,000","61,000,000","56,000,000","58,000,000","55,000,000","68,000,000","75,000,000","85,551,000","63,019,000","65,361,000","60,742,000","82,088,000","56,938,000","51,360,000","41,715,000","41,802,000","41,435,000","27,449,000","28,044,000","30,527,000","57,871,000","-609,000","29,219,000","28,261,000","41,862,000","32,587,000","31,756,000","39,293,000","25,190,000","25,185,000","26,055,000","24,613,000","24,469,000","21,761,000","22,120,000","-129,054,000","58,436,000","85,978,000","59,484,000","280,416,000","-63,839,000","51,327,000","57,720,000","53,658,000","51,246,000","58,700,000","49,600,000","47,800,000","31,100,000","25,400,000","37,000,000","18,400,000","10,400,000","12,500,000","11,900,000","13,900,000","11,100,000","15,600,000","18,100,000","19,700,000","16,000,000","16,700,000","16,000,000","14,900,000","15,200,000","18,400,000","15,500,000","5,500,000","19,400,000","6,200,000","1,200,000","1,200,000","400,000","800,000"
			DepreciationAndAmortization,"651,000,000","209,000,000","215,000,000","114,000,000","113,000,000","113,000,000","91,000,000","46,000,000","50,000,000","54,000,000","57,000,000","57,000,000","59,000,000","54,000,000","55,000,000","57,000,000","62,000,000","64,000,000","62,000,000","65,000,000","62,000,000","62,000,000","57,000,000","55,000,000","63,000,000","62,000,000","58,000,000","55,000,000","61,000,000","59,000,000","57,000,000","54,000,000","50,000,000","47,000,000","50,000,000","50,000,000","63,000,000","57,000,000","58,000,000","54,000,000","57,000,000","52,000,000","61,000,000","72,000,000","63,000,000","61,000,000","61,000,000","56,000,000","58,000,000","55,000,000","68,000,000","75,000,000","85,551,000","63,019,000","65,361,000","60,742,000","82,088,000","56,938,000","51,360,000","41,715,000","41,802,000","41,435,000","27,449,000","28,044,000","30,527,000","57,871,000","-609,000","29,219,000","28,261,000","41,862,000","32,587,000","31,756,000","39,293,000","25,190,000","25,185,000","26,055,000","24,613,000","24,469,000","21,761,000","22,120,000","-129,054,000","58,436,000","85,978,000","59,484,000","280,416,000","-63,839,000","51,327,000","57,720,000","53,658,000","51,246,000","58,700,000","49,600,000","47,800,000","31,100,000","25,400,000","37,000,000","18,400,000","10,400,000","12,500,000","11,900,000","13,900,000","11,100,000","15,600,000","18,100,000","19,700,000","16,000,000","16,700,000","16,000,000","14,900,000","15,200,000","18,400,000","15,500,000","5,500,000","19,400,000","6,200,000","1,200,000","1,200,000","400,000","800,000"
				Depreciation,"186,000,000","46,000,000","51,000,000","45,000,000","44,000,000","45,000,000","40,000,000","37,000,000","44,000,000","47,000,000","49,000,000","49,000,000","52,000,000","48,000,000","48,000,000","51,000,000","55,000,000","56,000,000","57,000,000","60,000,000","58,000,000","55,000,000","52,000,000","49,000,000","50,000,000","51,000,000","49,000,000","45,000,000","42,000,000","40,000,000","39,000,000","36,000,000","34,000,000","35,000,000","36,000,000","39,000,000","42,000,000","42,000,000","42,000,000","40,000,000","41,000,000","42,000,000","44,000,000","44,000,000","44,000,000","42,000,000","41,000,000","37,000,000","37,000,000","36,000,000","36,000,000","39,000,000","43,828,000","36,130,000","35,574,000","33,585,000","31,030,000","31,420,000","27,900,000","26,222,000","25,609,000","25,230,000","21,061,000","22,275,000","25,359,000","46,262,000","-529,000","23,145,000","22,583,000","32,600,000","23,359,000","21,428,000","20,264,000","18,752,000","18,843,000","19,745,000","18,700,000","18,957,000","17,610,000","18,509,000","9,307,000","18,600,000","15,922,000","16,058,000",,,"14,997,000","14,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"465,000,000","163,000,000","164,000,000","69,000,000","69,000,000","68,000,000","51,000,000","9,000,000","6,000,000","7,000,000","8,000,000","8,000,000","7,000,000","6,000,000","7,000,000","6,000,000","7,000,000","8,000,000","5,000,000","5,000,000","4,000,000","7,000,000","5,000,000","6,000,000","13,000,000","11,000,000","9,000,000","10,000,000","19,000,000","19,000,000","18,000,000","18,000,000","16,000,000","12,000,000","14,000,000","11,000,000","21,000,000","15,000,000","16,000,000","14,000,000","16,000,000","10,000,000","17,000,000","28,000,000","19,000,000","19,000,000","20,000,000","19,000,000","21,000,000","19,000,000","32,000,000","36,000,000","41,723,000","26,889,000","29,787,000","27,157,000","51,058,000","25,518,000","23,460,000","15,493,000","16,193,000","16,205,000","6,388,000","5,769,000","5,168,000","11,609,000","-80,000","6,074,000","5,678,000","9,262,000","9,228,000","10,328,000","19,029,000","6,438,000","6,342,000","6,310,000","5,913,000","5,512,000","4,151,000","3,611,000","-138,361,000","39,836,000","70,056,000","43,426,000",,,"36,330,000","43,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"465,000,000","163,000,000","164,000,000","69,000,000","69,000,000","68,000,000","51,000,000","9,000,000","6,000,000","7,000,000","8,000,000","8,000,000","7,000,000","6,000,000","7,000,000","6,000,000","7,000,000","8,000,000","5,000,000","5,000,000","4,000,000","7,000,000","5,000,000","6,000,000","13,000,000","11,000,000","9,000,000","10,000,000","19,000,000","19,000,000","18,000,000","18,000,000","16,000,000","12,000,000","14,000,000","11,000,000","21,000,000","15,000,000","16,000,000","14,000,000","16,000,000","10,000,000","17,000,000","28,000,000","19,000,000","19,000,000","20,000,000","19,000,000","21,000,000","19,000,000","32,000,000","36,000,000","41,723,000","26,889,000","29,787,000","27,157,000","51,058,000","25,518,000","23,460,000","15,493,000","16,193,000","16,205,000","6,388,000","5,769,000","5,168,000","11,609,000","-80,000","6,074,000","5,678,000","9,262,000","9,228,000","10,328,000","19,029,000","6,438,000","6,342,000","6,310,000","5,913,000","5,512,000","4,151,000","3,611,000","-138,361,000","39,836,000","70,056,000","43,426,000",,,"36,330,000","43,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
