name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"15,908,429,000","15,822,637,000","15,760,163,000","15,606,729,000","15,358,673,000","15,004,007,000","14,542,361,000","14,480,700,000","13,849,018,000","13,745,251,000","13,517,970,000","13,537,766,000","13,360,105,000","13,104,051,000","12,911,554,000","12,884,104,000","12,702,718,000","13,099,828,000","12,742,850,000","12,693,805,000","12,543,275,000","12,425,506,000","12,198,985,000","11,979,239,000","11,870,506,000","11,790,196,000","11,573,466,000","11,439,631,000","11,273,447,000","11,184,161,000","10,670,471,000","10,617,143,000","10,458,070,000","10,340,044,000","10,429,012,000","10,238,145,000","10,298,569,000","10,149,132,000","9,904,827,000","9,821,957,000","9,632,952,000","9,592,731,000","9,264,363,000","9,241,071,000","9,127,536,000","9,085,344,000","8,895,167,000","8,880,361,000","8,892,940,000","8,925,002,000","9,005,013,000","9,008,664,000","8,959,956,000","9,295,082,000","9,240,927,000","9,182,196,000","10,322,580,000","10,293,916,000","10,030,599,000","9,957,556,000","9,922,576,000","9,891,209,000","9,909,836,000","10,020,728,000","9,979,708,000","9,951,577,000","9,975,518,000","9,807,071,000","9,710,185,000","9,610,627,000","9,460,894,000","9,274,274,000","9,419,285,000","9,201,158,000","9,027,707,000","9,002,844,000","9,027,984,000","8,876,503,000","8,763,237,000","8,683,986,000","8,568,786,000","2,389,738,000","8,618,149,000","8,520,891,000","8,504,551,000","8,469,322,000","8,513,560,000","8,543,310,000","8,457,737,000","8,291,000,000","8,241,600,000","8,116,800,000","8,038,700,000","8,199,300,000","8,116,700,000","8,163,300,000","7,924,700,000","7,953,900,000","6,238,300,000","6,022,900,000","6,000,600,000","5,935,800,000","5,903,100,000","5,771,500,000","5,613,600,000","5,603,700,000","5,469,200,000","5,356,600,000","5,251,900,000","5,174,500,000","4,947,900,000","4,865,600,000","4,671,300,000"
	CurrentAssets,"8,414,281,000","8,380,681,000","8,250,095,000","8,237,778,000","8,112,025,000","7,871,529,000","7,645,213,000","7,658,458,000","7,001,821,000","6,841,412,000","6,747,382,000","6,765,104,000","6,612,129,000","6,676,120,000","6,597,202,000","6,691,153,000","6,625,119,000","6,554,669,000","6,425,671,000","6,456,345,000","6,395,296,000","6,323,561,000","6,234,059,000","6,081,248,000","6,049,168,000","5,934,304,000","5,812,430,000","5,679,812,000","5,549,591,000","5,437,089,000","5,384,174,000","5,333,665,000","5,262,987,000","5,211,243,000","5,111,350,000","5,019,846,000","5,078,948,000","5,017,081,000","5,026,631,000","5,038,564,000","4,958,991,000","4,989,101,000","4,942,390,000","4,980,592,000","4,925,901,000","4,871,292,000","4,781,196,000","4,839,885,000","4,199,044,000","4,415,531,000","4,990,991,000","5,050,398,000","5,073,276,000","5,446,074,000","5,595,045,000","5,587,523,000","6,843,198,000","6,844,031,000","6,781,532,000","6,765,160,000","6,781,192,000","6,751,592,000","6,681,386,000","6,795,592,000","6,794,555,000","6,752,369,000","3,311,941,000","3,271,425,000","3,312,529,000","3,432,899,000","451,088,000","396,868,000","594,853,000","467,704,000","374,209,000","392,316,000","488,228,000","420,852,000","421,731,000","416,088,000","365,305,000","236,891,000","5,902,366,000","5,897,409,000","5,898,695,000","5,888,365,000","5,877,973,000","5,896,633,000","5,816,638,000","5,726,300,000","5,651,300,000","5,527,500,000","5,455,900,000","5,614,600,000","5,571,800,000","5,733,600,000","5,538,300,000","5,569,700,000","4,019,200,000","3,839,500,000","3,831,100,000","3,782,500,000","3,800,900,000","3,703,700,000","3,571,600,000","3,585,300,000","3,484,700,000","3,407,900,000","3,337,000,000","3,296,700,000","3,124,800,000","3,082,100,000","2,930,800,000"
		CashCashEquivalentsAndShortTermInvestments,"2,923,079,000","2,880,169,000","2,808,753,000","2,757,349,000","2,582,836,000","2,311,838,000","1,940,784,000","1,964,115,000","1,545,755,000","1,429,639,000","1,387,736,000","1,496,559,000","1,534,670,000","1,557,741,000","1,559,625,000","1,664,193,000","1,663,275,000","1,663,079,000","1,522,283,000","1,513,267,000","1,463,152,000","1,383,634,000","1,281,339,000","1,151,229,000","1,241,038,000","1,121,126,000","1,014,254,000","994,207,000","882,816,000","725,936,000","724,158,000","737,698,000","786,654,000","749,043,000","750,306,000","713,884,000","922,108,000","891,020,000","929,456,000","944,425,000","965,173,000","992,360,000","952,292,000","1,075,857,000","1,084,967,000","1,106,567,000","1,055,514,000","1,000,053,000","342,032,000","503,922,000","979,907,000","985,435,000","859,392,000","182,903,000","166,709,000","147,774,000","189,959,000","145,855,000","167,020,000","152,163,000","156,093,000","177,630,000","146,917,000","144,945,000","155,382,000","151,513,000","165,395,000","168,330,000","203,398,000","132,138,000","171,631,000","192,481,000","322,914,000","223,310,000","199,601,000","213,774,000","316,481,000","244,525,000","251,467,000","243,873,000","211,034,000","1,858,000","437,633,000","495,120,000","197,197,000","215,034,000","179,653,000","215,083,000","202,583,000","199,900,000","209,400,000","154,200,000","164,900,000","412,300,000","275,100,000","253,900,000","212,400,000","254,400,000","124,600,000","129,400,000","98,700,000","97,400,000","94,300,000","90,300,000","88,100,000","130,800,000","85,300,000","79,400,000","107,400,000","87,600,000","84,200,000","103,800,000","78,700,000"
			CashAndCashEquivalents,"301,704,000","305,551,000","227,923,000","247,443,000","277,579,000","341,421,000","193,126,000","574,482,000","205,514,000","196,813,000","176,988,000","198,549,000","186,407,000","169,208,000","172,054,000","254,665,000","244,785,000","261,881,000","202,173,000","210,381,000","234,230,000","278,452,000","284,355,000","257,208,000","334,743,000","300,478,000","228,417,000","300,687,000","292,168,000","175,542,000","192,555,000","188,377,000","269,120,000","220,036,000","215,042,000","153,712,000","262,708,000","219,662,000","168,512,000","207,549,000","236,346,000","270,265,000","283,483,000","266,746,000","316,254,000","330,651,000","387,488,000","278,324,000","341,330,000","502,443,000","257,331,000","265,143,000","160,222,000","182,903,000","166,709,000","147,774,000","189,959,000","145,855,000","167,020,000","152,163,000","156,093,000","177,630,000","146,917,000","144,945,000","155,382,000","151,513,000","165,395,000","168,330,000","203,398,000","132,138,000","171,631,000","192,481,000","322,914,000","223,310,000","199,601,000","213,774,000","316,481,000","244,525,000","251,467,000","243,873,000","211,034,000","1,858,000","437,633,000","495,120,000","197,197,000","215,034,000","179,653,000","215,083,000","202,583,000","199,900,000","209,400,000","154,200,000","164,900,000","412,300,000","275,100,000","253,900,000","212,400,000","254,400,000","124,600,000","129,400,000","98,700,000","97,400,000","94,300,000","90,300,000","88,100,000","130,800,000","85,300,000","79,400,000","107,400,000","87,600,000","84,200,000","103,800,000","78,700,000"
			OtherShortTermInvestments,"2,621,375,000","2,574,618,000","2,580,830,000","2,509,906,000","2,305,257,000","1,970,417,000","1,747,658,000","1,389,633,000","1,340,241,000","1,232,826,000","1,210,748,000","1,298,010,000","1,348,263,000","1,388,533,000","1,387,571,000","1,409,528,000","1,418,490,000","1,401,198,000","1,320,110,000","1,302,886,000","1,228,922,000","1,105,182,000","996,984,000","894,021,000","906,295,000","820,648,000","785,837,000","693,520,000","590,648,000","550,394,000","531,603,000","549,321,000","517,534,000","529,007,000","535,264,000","560,172,000","659,400,000","671,358,000","760,944,000","736,876,000","728,827,000","722,095,000","668,809,000","809,111,000","768,713,000","775,916,000","668,026,000","721,729,000","702,000","1,479,000","722,576,000","720,292,000","699,170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"5,477,329,000","5,484,197,000","5,377,932,000","5,418,934,000","5,491,485,000","5,513,858,000","5,665,742,000","5,627,824,000","5,407,009,000","5,368,615,000","5,342,531,000","5,259,349,000","5,069,323,000","5,116,574,000","5,036,541,000","5,021,712,000","4,954,465,000","4,880,340,000","4,887,660,000","4,937,817,000","4,921,690,000","4,921,110,000","4,925,977,000","4,923,802,000","4,800,230,000","4,808,547,000","4,792,578,000","4,680,024,000","4,656,869,000","4,702,729,000","4,657,688,000","4,595,011,000","4,471,970,000","4,456,898,000","4,355,215,000","4,271,889,000","4,151,489,000","4,100,056,000","4,080,680,000","4,082,224,000","3,979,161,000","3,987,140,000","3,965,082,000","3,899,951,000","3,836,626,000","3,756,876,000","3,725,682,000","3,839,832,000","3,857,012,000","3,911,609,000","4,011,084,000","4,064,963,000","4,213,884,000","300,666,000","370,481,000","323,011,000","298,304,000","294,447,000","276,786,000","250,990,000","220,894,000","248,639,000","271,203,000","247,817,000","228,771,000","249,473,000","239,133,000","212,428,000","181,945,000","208,533,000","203,516,000","184,300,000","221,681,000","187,716,000","174,608,000","178,542,000","171,747,000","176,327,000","170,264,000","172,215,000","154,271,000","137,147,000","2,959,893,000","2,948,675,000","3,376,218,000","3,402,826,000","3,397,176,000","3,389,991,000","3,358,798,000","3,366,500,000","3,371,000,000","3,353,600,000","3,330,300,000","3,299,400,000","3,282,400,000","3,208,900,000","3,176,700,000","3,194,100,000","2,265,800,000","2,217,800,000","2,188,000,000","2,152,900,000","2,125,000,000","2,051,300,000","1,877,200,000","1,830,300,000","1,896,700,000","1,837,000,000","1,777,900,000","1,954,900,000","2,096,900,000","2,026,100,000","1,936,400,000"
			AccountsReceivable,"359,807,000","344,213,000","331,752,000","312,727,000","273,197,000","281,216,000","276,299,000","271,314,000","303,161,000","300,794,000","311,235,000","309,285,000","265,440,000","325,672,000","336,309,000","299,771,000","266,336,000","263,209,000","264,426,000","249,539,000","252,416,000","237,950,000","250,076,000","224,179,000","210,280,000","242,766,000","305,448,000","269,207,000","255,365,000","313,696,000","365,728,000","349,771,000","324,433,000","346,785,000","350,083,000","359,259,000","348,487,000","362,823,000","374,932,000","386,750,000","306,760,000","344,322,000","342,901,000","319,533,000","286,876,000","266,996,000","259,132,000","266,701,000","233,885,000","241,116,000","252,186,000","212,358,000","198,923,000","300,666,000","370,481,000","323,011,000","298,304,000","294,447,000","276,786,000","250,990,000","220,894,000","248,639,000","271,203,000","247,817,000","228,771,000","249,473,000","239,133,000","212,428,000","181,945,000","208,533,000","203,516,000","184,300,000","221,681,000","187,716,000","174,608,000","178,542,000","171,747,000","176,327,000","170,264,000","172,215,000","154,271,000","84,524,000","2,959,893,000","2,948,675,000","3,376,218,000","3,402,826,000","3,397,176,000","3,389,991,000","3,358,798,000","3,366,500,000","3,371,000,000","3,353,600,000","3,330,300,000","3,299,400,000","3,282,400,000","3,208,900,000","3,176,700,000","3,194,100,000","2,265,800,000","2,217,800,000","2,188,000,000","2,152,900,000","2,125,000,000","2,051,300,000","1,877,200,000","1,830,300,000","1,896,700,000","1,837,000,000","1,777,900,000","1,954,900,000","2,096,900,000","2,026,100,000","1,936,400,000"
			LoansReceivable,"5,117,522,000","5,139,984,000","5,046,180,000","5,106,207,000","5,218,288,000","5,232,642,000","5,389,443,000","5,356,510,000","5,103,848,000","5,067,821,000","5,031,296,000","4,950,064,000","4,803,883,000","4,790,902,000","4,700,232,000","4,721,941,000","4,688,129,000","4,617,131,000","4,623,234,000","4,688,278,000","4,669,274,000","4,683,160,000","4,675,901,000","4,699,623,000","4,589,950,000","4,565,781,000","4,487,130,000","4,410,817,000","4,401,504,000","4,389,033,000","4,291,960,000","4,245,240,000","4,147,537,000","4,110,113,000","4,005,132,000","3,912,630,000","3,803,002,000","3,737,233,000","3,705,748,000","3,695,474,000","3,672,401,000","3,642,818,000","3,622,181,000","3,580,418,000","3,549,750,000","3,489,880,000","3,466,550,000","3,573,131,000","3,623,127,000","3,670,493,000","3,758,898,000","3,852,605,000","4,014,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,"-107,482,000","-112,584,000","-104,667,000","-94,292,000","-76,530,000","-52,843,000","-52,360,000","-58,081,000","-54,387,000","-52,732,000","-54,440,000","-53,472,000","-54,551,000","-54,446,000","-54,910,000","-59,478,000","-60,518,000","-60,459,000","-63,872,000","-60,434,000","-57,706,000","-56,287,000","-54,503,000","-52,602,000","-52,027,000","-51,956,000","-50,429,000","-49,805,000","-48,832,000","-48,840,000","-50,257,000","-50,759,000","-52,833,000","-53,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,142,000",,,,,,,,,,,,,,"39,200,000","36,100,000","45,400,000","42,800,000","47,100,000","47,300,000","48,700,000","48,000,000","44,300,000","38,500,000","35,300,000","39,400,000","38,000,000","36,000,000","43,100,000","40,700,000","42,800,000","34,400,000"
