name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"168,562,000","22,154,000","46,910,000","61,461,000","38,037,000","44,708,000","42,203,000","28,389,000","60,596,000","48,768,000","-12,306,000","31,977,000","40,469,000","12,945,000","38,692,000","3,541,000","3,658,000","11,096,000","7,318,000","5,139,000","4,807,000","-39,053,000","-9,802,000","9,667,000","16,657,000","-10,610,000","-683,000","5,592,000","-6,419,000","-20,176,000","-17,479,000","-19,860,000","-45,865,000","-35,420,000","-7,962,000","-10,867,000","-52,778,000","-14,197,000","-49,292,000","15,917,000","-775,000","17,352,000","21,033,000","94,665,000","55,096,000","59,656,000","54,744,000","169,650,000","-5,603,000","53,468,000","70,855,000","165,692,000","3,005,000","48,699,000","27,776,000","90,894,000","32,535,000","35,515,000","8,573,000","104,981,000","-232,000","88,491,000","1,703,000","83,226,000","8,824,000","122,637,000","89,095,000","106,661,000","70,674,000","111,795,000","116,011,000","125,550,000","44,354,000","90,239,000","113,318,000","84,579,000","8,331,000","27,059,000","54,805,000","-14,746,000","29,662,000","36,509,000","35,838,000","16,779,000","5,197,000","-5,833,000","15,772,000","9,995,000","-6,293,000","6,162,000","16,000,000","10,700,000","-100,000","7,600,000","12,300,000","4,000,000","2,000,000","3,900,000"
	CashFlowFromContinuingOperatingActivities,"168,562,000","22,154,000","46,910,000","61,461,000","38,037,000","44,708,000","42,203,000","28,389,000","60,596,000","48,768,000","-12,306,000","31,977,000","40,469,000","12,945,000","38,692,000","3,541,000","3,658,000","11,096,000","7,318,000","5,139,000","4,807,000","-39,053,000","-9,802,000","9,667,000","16,657,000","-10,610,000","-683,000","5,592,000","-6,419,000","-20,176,000","-17,479,000","-19,860,000","-45,865,000","-35,420,000","-7,962,000","-10,867,000","-52,778,000","-14,197,000","-49,292,000","15,917,000","-775,000","17,352,000","21,033,000","94,665,000","55,096,000","59,656,000","54,744,000","169,650,000","-5,603,000","53,468,000","70,855,000","165,692,000","3,005,000","48,699,000","27,776,000","105,246,000","18,183,000","35,515,000","28,835,000","104,981,000","-888,000","89,147,000","1,703,000","83,226,000","8,824,000","122,637,000","89,095,000","106,661,000","70,674,000","111,795,000","116,011,000","125,550,000","44,354,000","90,239,000","113,318,000","84,579,000","8,331,000","27,059,000","54,805,000","-14,746,000","29,662,000","36,509,000","35,838,000","16,779,000","5,197,000","-5,833,000","15,772,000","9,995,000","-6,293,000","6,162,000","16,000,000","10,700,000","-100,000","7,600,000","12,300,000","4,000,000","2,000,000","3,900,000"
		NetIncomeFromContinuingOperations,"110,962,000","32,078,000","24,466,000","27,769,000","26,649,000","30,753,000","27,051,000","39,940,000","28,167,000","29,106,000","27,516,000","18,234,000","-559,000","24,791,000","14,071,000","14,857,000","8,751,000","17,502,000","-44,382,000","3,022,000","4,286,000","5,177,000","-32,876,000","-686,000","11,839,000","3,011,000","142,724,000","-45,235,000","-20,723,000","-24,881,000","-25,488,000","-47,968,000","-46,564,000","-58,143,000","-30,606,000","-87,064,000","-31,390,000","-15,203,000",,,,,,,,"73,035,000","12,102,000","26,131,000","64,318,000","55,222,000","30,680,000","20,792,000","6,490,000","23,257,000","31,214,000","-147,000","12,691,000","16,384,000","8,829,000","15,561,000","5,125,000","30,038,000","20,664,000","20,715,000","-47,509,000","52,699,000","64,558,000","60,635,000","47,063,000","61,622,000","55,182,000","42,965,000","39,713,000","41,759,000","53,416,000","46,147,000","379,000","19,226,000","31,007,000","14,172,000","10,328,000","11,965,000","19,294,000","7,822,000","4,957,000","6,282,000","11,894,000","4,391,000","2,427,000","3,472,000","7,000,000","1,600,000","800,000","1,500,000",,,"200,000","-700,000"
		OperatingGainsLosses,"14,000",,,,,,,,,,,,,,,,,,,,,,"0","-200,000",,,"834,000","702,000","917,000","3,000","0","0","317,000","26,000","-130,162,000","39,000","6,943,000","94,000","-202,000","936,000","255,000","32,000","-27,002,000","-17,000","24,000","-1,801,000","-89,000","1,020,000","-811,000","337,000","95,000","110,000","791,000","295,000","0","409,000","-1,257,000","805,000","-2,394,000","-254,000","-197,000","231,000","1,909,000","1,370,000","-14,602,000","13,728,000","12,218,000","-5,321,000","5,938,000","548,000","328,000","478,000","139,000","131,000","277,000","411,000","147,000","131,000","128,000","22,000","737,000","13,000","13,000","16,000","20,000","13,000","13,000","35,000","791,000","-765,000",,,,,"500,000","-100,000","0","2,000,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,"161,000","715,000",,,"0","0","311,000","0","-130,177,000","39,000",,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-200,000","-238,000","0","673,000","-13,000","0","3,000","0","0","6,000","26,000","15,000","0","9,000","94,000","8,000","6,000","255,000","32,000","83,000","-17,000","24,000","-1,801,000","-89,000","1,020,000","-811,000","337,000","95,000","110,000","791,000","295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"17,646,000","4,882,000","4,964,000","3,887,000","3,913,000","4,002,000","4,001,000","3,995,000","4,151,000","2,639,000","2,393,000","2,284,000","2,235,000","2,233,000","2,345,000","2,364,000","2,103,000","2,582,000","2,622,000","3,582,000","3,876,000","3,910,000","5,761,000","5,215,000","5,202,000","6,569,000","5,077,000","5,962,000","7,187,000","6,712,000","12,489,000","13,141,000","14,394,000","15,431,000","16,531,000","18,384,000","18,940,000","19,295,000","21,258,000","20,429,000","20,020,000","20,106,000","22,048,000","22,446,000","20,507,000","20,366,000","19,811,000","17,843,000","17,217,000","16,753,000","17,558,000","16,343,000","16,893,000","16,802,000","17,618,000","19,027,000","19,640,000","21,403,000","20,439,000","19,301,000","19,662,000","18,781,000","21,578,000","21,886,000","21,942,000","21,009,000","20,787,000","20,735,000","19,924,000","17,274,000","16,699,000","14,928,000","13,337,000","12,852,000","13,220,000","21,050,000","661,000","9,246,000","8,922,000","8,431,000","8,177,000","8,106,000","8,228,000","7,756,000","7,709,000","7,125,000","5,630,000","5,278,000","5,124,000","4,562,000","4,200,000","3,800,000","3,500,000","3,100,000","2,900,000","3,200,000","3,100,000","3,000,000"
			DepreciationAndAmortization,"17,646,000","4,882,000","4,964,000","3,887,000","3,913,000","4,002,000","4,001,000","3,995,000","4,151,000","2,639,000","2,393,000","2,284,000","2,235,000","2,233,000","2,345,000","2,364,000","2,103,000","2,582,000","2,622,000","3,582,000","3,876,000","3,910,000","5,761,000","5,215,000","5,202,000","6,569,000","5,077,000","5,962,000","7,187,000","6,712,000","12,489,000","13,141,000","14,394,000","15,431,000","16,531,000","18,384,000","18,940,000","19,295,000","21,258,000","20,429,000","20,020,000","20,106,000","22,048,000","22,446,000","20,507,000","20,366,000","19,811,000","17,843,000","17,217,000","16,753,000","17,558,000","16,343,000","16,893,000","16,802,000","17,618,000","19,027,000","19,640,000","21,403,000","20,439,000","19,301,000","19,662,000","18,781,000","21,578,000","21,886,000","21,942,000","21,009,000","20,787,000","20,735,000","19,924,000","17,274,000","16,699,000","14,928,000","13,337,000","12,852,000","13,220,000","21,050,000","661,000","9,246,000","8,922,000","8,431,000","8,177,000","8,106,000","8,228,000","7,756,000","7,709,000","7,125,000","5,630,000","5,278,000","5,124,000","4,562,000","4,200,000","3,800,000","3,500,000","3,100,000","2,900,000","3,200,000","3,100,000","3,000,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,833,000","17,201,000","16,627,000","14,855,000","13,220,000","12,767,000","13,144,000","20,921,000","658,000","9,185,000",,,,,,,,,,,,,,,,,,,,
