name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,07/31/1990,04/30/1990,01/31/1990
TotalAssets,"9,721,100,000","9,828,900,000","9,452,300,000","9,462,400,000","9,244,500,000","9,328,200,000","8,949,300,000","8,459,600,000","8,676,900,000","9,223,800,000","8,753,200,000","9,048,300,000","8,818,400,000","8,519,800,000","8,725,300,000","8,812,800,000","8,896,100,000","8,883,600,000","8,581,700,000","8,139,500,000","7,678,900,000","7,574,200,000","7,720,400,000","7,506,000,000","7,548,100,000","7,517,500,000","7,444,400,000","7,072,700,000","6,855,100,000","7,182,500,000","7,380,700,000","7,533,800,000","7,280,000,000","7,288,300,000","7,106,100,000","6,673,300,000","6,803,300,000","7,012,600,000","7,005,100,000","6,907,500,000","6,973,300,000","6,899,700,000","7,075,700,000","7,276,600,000","7,017,400,000","6,729,700,000","7,015,400,000","6,427,900,000","6,115,000,000","6,213,800,000","6,509,400,000","6,241,900,000","6,021,300,000","6,618,200,000","7,114,400,000","7,887,500,000","7,657,700,000","7,224,400,000","7,295,200,000","6,996,500,000","6,559,700,000","6,514,100,000","6,239,500,000","6,400,200,000","5,683,300,000","5,568,400,000","5,613,800,000","5,423,800,000","5,417,700,000","5,843,100,000","5,532,200,000","5,351,700,000","5,077,600,000","4,384,900,000","4,147,200,000","3,959,100,000","3,684,000,000","3,701,700,000","3,653,300,000","3,641,500,000","3,152,900,000","3,239,000,000","3,383,500,000","2,970,900,000","2,938,500,000","3,041,600,000","2,974,600,000","2,983,700,000","2,719,200,000","2,718,700,000","2,641,400,000","2,317,100,000","2,207,700,000","2,381,100,000","2,582,000,000","2,327,500,000","2,042,200,000","2,047,000,000","2,077,100,000","1,831,700,000","1,732,700,000","1,752,300,000","1,715,400,000","1,573,400,000","1,446,600,000","1,517,800,000","1,543,600,000","1,365,300,000","1,261,400,000","1,203,700,000","1,200,000,000","998,500,000","862,100,000","833,300,000","887,600,000","829,700,000","884,400,000","922,400,000","1,108,200,000","1,015,700,000","903,700,000","980,800,000","1,007,600,000","949,600,000","968,500,000","1,262,700,000","1,188,400,000","1,233,100,000"
	CurrentAssets,"6,369,500,000","6,422,700,000","6,858,700,000","6,829,700,000","6,624,300,000","6,666,400,000","6,348,100,000","5,892,700,000","6,059,100,000","6,484,500,000","6,074,800,000","6,376,800,000","6,035,400,000","5,997,100,000","6,164,300,000","6,269,300,000","6,327,000,000","6,171,200,000","5,973,600,000","5,621,100,000","5,300,800,000","5,132,900,000","5,197,100,000","5,116,500,000","5,184,100,000","5,092,500,000","5,107,600,000","4,992,800,000","4,737,700,000","5,033,700,000","5,213,700,000","5,325,300,000","5,150,600,000","5,243,000,000","5,011,200,000","4,687,700,000","4,885,800,000","5,060,600,000","5,082,300,000","4,971,700,000","5,032,400,000","4,990,500,000","5,129,800,000","5,288,600,000","5,116,500,000","4,874,000,000","4,709,200,000","4,206,000,000","4,277,600,000","4,332,400,000","4,610,000,000","4,277,800,000","4,155,600,000","4,690,100,000","5,163,400,000","5,657,100,000","5,590,500,000","5,214,800,000","5,295,600,000","5,137,000,000","4,688,200,000","4,682,000,000","4,456,500,000","4,583,300,000","3,929,700,000","3,841,700,000","3,848,600,000","3,648,400,000","3,620,700,000","4,017,500,000","3,798,000,000","3,581,100,000","3,286,100,000","3,237,100,000","3,021,500,000","2,851,600,000","2,623,000,000","2,653,300,000","2,640,400,000","2,629,000,000","2,203,900,000","2,314,000,000","2,499,700,000","2,273,200,000","2,290,100,000","2,396,700,000","2,380,200,000","2,383,100,000","2,158,100,000","2,257,300,000","2,198,200,000","1,884,500,000","1,785,600,000","1,961,600,000","2,123,300,000","1,916,000,000","1,662,300,000","1,686,900,000","1,759,400,000","1,510,900,000","1,417,300,000","1,439,100,000","1,425,300,000","1,289,700,000","1,198,600,000","1,277,300,000","1,333,000,000","1,157,300,000","1,054,200,000","1,007,300,000","1,014,900,000","815,500,000","678,400,000","651,300,000","702,500,000","616,500,000","651,500,000","670,900,000","826,700,000","715,300,000","593,100,000","645,600,000","655,000,000","588,000,000","567,500,000","731,600,000","692,400,000","709,700,000"
		CashCashEquivalentsAndShortTermInvestments,"777,300,000","847,800,000","1,612,600,000","1,461,400,000","1,522,700,000","1,567,100,000","1,587,700,000","1,438,600,000","1,099,500,000","1,025,800,000","807,100,000","770,400,000","566,300,000","591,900,000","682,600,000","767,500,000","552,200,000","689,000,000","666,900,000","573,100,000","724,400,000","598,500,000","503,100,000","546,300,000","747,600,000","730,500,000","652,500,000","465,900,000","627,600,000","699,200,000","660,700,000","638,500,000","696,500,000","737,600,000","488,700,000","280,900,000","583,400,000","648,100,000","444,600,000","454,600,000","553,500,000","580,500,000","563,500,000","543,500,000","649,500,000","772,600,000","598,300,000","552,500,000","943,800,000","1,014,600,000","1,200,600,000","1,107,300,000","1,001,000,000","874,000,000","632,000,000","561,300,000","640,500,000","537,500,000","538,800,000","710,800,000","727,300,000","687,900,000","484,500,000","768,100,000","554,500,000","454,900,000","431,700,000","363,300,000","396,800,000","531,800,000","414,800,000","440,400,000","409,700,000","426,200,000","287,500,000","252,100,000","329,000,000","284,000,000","236,600,000","249,000,000","210,800,000","246,000,000","232,900,000","169,700,000","173,500,000","181,700,000","175,300,000","144,500,000","157,100,000","241,700,000","138,500,000","116,800,000","173,600,000","180,500,000","108,400,000","155,600,000","144,300,000","142,200,000","157,000,000","116,100,000","180,300,000","180,600,000","106,600,000","97,400,000","156,300,000","142,800,000","75,600,000","56,400,000","77,400,000","82,000,000","51,300,000","38,100,000","66,400,000","63,300,000","47,800,000","58,000,000","65,900,000","50,600,000","44,000,000","52,800,000","41,000,000","44,700,000","35,200,000","44,300,000","43,100,000","56,900,000","93,700,000","133,600,000"
			CashAndCashEquivalents,"777,300,000","847,800,000","1,612,600,000","1,461,400,000","1,522,700,000","1,567,100,000","1,587,700,000","1,438,600,000","1,099,500,000","1,025,800,000","807,100,000","770,400,000","566,300,000","591,900,000","682,600,000","767,500,000","552,200,000","689,000,000","666,900,000","573,100,000","724,400,000","598,500,000","503,100,000","546,300,000","747,600,000","730,500,000","652,500,000","465,900,000","627,600,000","699,200,000","660,700,000","638,500,000","696,500,000","737,600,000","488,700,000","280,900,000","583,400,000","648,100,000","444,600,000","454,600,000","553,500,000","580,500,000","563,500,000","543,500,000","649,500,000","772,600,000","598,300,000","552,500,000","943,800,000","1,014,600,000","1,200,600,000","1,107,300,000","1,001,000,000","874,000,000","632,000,000","561,300,000","640,500,000","537,500,000","538,800,000","710,800,000","727,300,000","687,900,000","484,500,000","768,100,000","554,500,000","454,900,000","431,700,000","363,300,000","396,800,000","531,800,000","414,800,000","440,400,000","409,700,000","426,200,000","287,500,000","252,100,000","329,000,000","284,000,000","236,600,000","249,000,000","210,800,000","246,000,000","232,900,000","169,700,000","173,500,000","181,700,000","175,300,000","144,500,000","157,100,000","241,700,000","138,500,000","116,800,000","173,600,000","180,500,000","108,400,000","155,600,000","144,300,000","142,200,000","157,000,000","116,100,000","180,300,000","180,600,000","106,600,000","97,400,000","156,300,000","142,800,000","75,600,000","56,400,000","77,400,000","82,000,000","51,300,000","38,100,000","66,400,000","63,300,000","47,800,000","58,000,000","65,900,000","50,600,000","44,000,000","52,800,000","41,000,000","44,700,000","35,200,000","44,300,000","43,100,000","56,900,000","93,700,000","133,600,000"
		Receivables,"5,440,000,000","5,448,200,000","5,091,400,000","5,203,300,000","4,892,700,000","4,912,400,000","4,535,700,000","4,224,600,000","4,748,500,000","5,273,100,000","5,122,100,000","5,415,600,000","5,186,300,000","5,276,100,000","5,331,300,000","5,363,900,000","5,408,300,000","5,370,500,000","5,181,000,000","4,927,400,000","4,430,600,000","4,413,100,000","4,581,900,000","4,462,300,000","4,308,300,000","4,243,000,000","4,328,700,000","4,265,400,000","3,949,900,000","4,186,700,000","4,432,100,000","4,554,200,000","4,311,300,000","4,344,100,000","4,363,600,000","4,248,200,000","4,122,000,000","4,239,600,000","4,395,000,000","4,266,200,000","4,232,700,000","4,181,300,000","4,342,000,000","4,496,800,000","4,201,000,000","3,844,100,000","3,890,900,000","3,415,700,000","3,075,700,000","3,070,800,000","3,158,800,000","2,944,900,000","2,939,400,000","3,629,700,000","4,290,200,000","4,857,600,000","4,724,600,000","4,478,800,000","4,537,300,000","4,214,900,000","3,775,200,000","3,837,200,000","3,772,100,000","3,610,800,000","3,162,200,000","3,208,200,000","3,214,400,000","3,084,700,000","3,002,400,000","3,227,800,000","3,071,000,000","2,882,000,000","2,636,800,000","2,609,400,000","2,576,300,000","2,437,800,000","2,137,000,000","2,214,200,000","2,249,000,000","2,226,800,000","1,847,400,000","1,918,000,000","2,122,400,000","1,969,200,000","1,988,200,000","2,094,400,000","2,090,700,000","2,121,700,000","1,875,900,000","1,897,600,000","1,943,000,000","1,654,100,000","1,504,500,000","1,674,700,000","1,914,300,000","1,651,800,000","1,412,500,000","1,437,400,000","1,484,200,000","1,286,700,000","1,141,300,000","1,167,500,000","1,231,300,000","1,099,700,000","954,600,000","1,043,700,000","1,156,100,000","1,000,800,000","883,600,000","832,400,000","880,100,000","700,100,000","534,400,000","516,200,000","586,700,000","493,500,000","509,000,000","546,600,000","718,600,000","598,100,000","492,500,000","543,700,000","560,100,000","478,700,000","463,100,000","619,900,000","545,200,000","532,200,000"
			AccountsReceivable,"5,440,000,000","5,448,200,000","5,091,400,000","5,203,300,000","4,892,700,000","4,912,400,000","4,535,700,000","4,224,600,000","4,748,500,000","5,273,100,000","5,122,100,000","5,415,600,000","5,186,300,000","5,276,100,000","5,331,300,000","5,363,900,000","5,408,300,000","5,370,500,000","5,181,000,000","4,927,400,000","4,430,600,000","4,413,100,000","4,581,900,000","4,462,300,000","4,308,300,000","4,243,000,000","4,278,900,000","4,214,200,000","3,903,000,000","4,134,500,000","4,381,400,000","4,501,000,000","4,244,100,000","4,277,900,000","4,294,100,000","4,172,000,000","4,042,000,000","4,179,000,000","4,395,000,000","4,266,200,000","4,232,700,000","4,181,300,000","4,342,000,000","4,496,800,000","4,201,000,000","3,844,100,000","3,890,900,000","3,415,700,000","3,075,700,000","3,070,800,000","3,158,800,000","2,944,900,000","2,939,400,000","3,629,700,000","4,290,200,000","4,857,600,000","4,724,600,000","4,478,800,000","4,537,300,000","4,214,900,000","3,775,200,000","3,837,200,000","3,772,100,000","3,610,800,000","3,162,200,000","3,208,200,000","3,214,400,000","3,084,700,000","3,002,400,000","3,227,800,000","3,071,000,000","2,882,000,000","2,636,800,000","2,609,400,000","2,576,300,000","2,437,800,000","2,137,000,000","2,214,200,000","2,249,000,000","2,226,800,000","1,847,400,000","1,918,000,000","2,122,400,000","1,969,200,000","1,988,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"5,560,800,000","5,569,800,000","5,215,400,000","5,328,700,000","5,017,200,000","5,040,500,000","4,661,000,000","4,342,300,000","4,862,900,000","5,386,600,000","5,237,400,000","5,536,600,000","5,301,200,000","5,391,800,000","5,445,500,000","5,476,400,000","5,523,700,000","5,481,300,000","5,294,600,000","5,035,800,000","4,532,100,000","4,511,300,000","4,685,000,000","4,563,000,000","4,410,400,000","4,341,100,000","4,385,000,000","4,319,800,000","4,006,100,000","4,245,900,000","4,497,300,000","4,623,100,000","4,365,500,000","4,396,500,000","4,413,200,000","4,287,600,000","4,153,600,000","4,297,000,000","4,509,600,000","4,375,600,000","4,344,300,000","4,289,900,000","4,454,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-120,800,000","-121,600,000","-124,000,000","-125,400,000","-124,500,000","-128,100,000","-125,300,000","-117,700,000","-114,400,000","-113,500,000","-115,300,000","-121,000,000","-114,900,000","-115,700,000","-114,200,000","-112,500,000","-115,400,000","-110,800,000","-113,600,000","-108,400,000","-101,500,000","-98,200,000","-103,100,000","-100,700,000","-102,100,000","-98,100,000","-106,100,000","-105,600,000","-103,100,000","-111,400,000","-115,900,000","-122,100,000","-121,400,000","-118,600,000","-119,100,000","-115,600,000","-111,600,000","-118,000,000","-114,600,000","-109,400,000","-111,600,000","-108,600,000","-112,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,800,000","51,200,000","46,900,000","52,200,000","50,700,000","53,200,000","67,200,000","66,200,000","69,500,000","76,200,000","80,000,000","60,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"152,200,000","126,700,000","154,700,000","165,000,000","208,900,000","186,900,000","224,700,000","229,500,000","211,100,000","185,600,000","145,600,000","190,800,000","282,800,000","129,100,000","150,400,000","137,900,000","366,500,000","111,700,000","125,700,000","120,600,000","145,800,000","121,300,000","112,100,000","107,900,000","128,200,000","119,000,000","126,400,000","261,500,000","160,200,000","147,800,000","120,900,000","132,600,000","142,800,000","161,300,000","158,900,000","158,600,000","180,400,000","172,900,000","173,200,000","190,000,000","189,700,000","176,300,000","166,100,000","182,100,000","204,900,000","197,600,000","146,100,000","172,400,000","202,400,000","179,600,000","191,500,000","166,400,000","152,500,000","119,900,000","177,900,000","150,400,000","138,800,000","122,200,000","130,700,000","134,900,000","118,400,000","90,500,000","104,400,000","109,600,000","129,000,000","107,500,000","98,000,000","92,700,000","110,100,000","161,400,000","198,200,000","148,000,000","133,000,000","100,100,000","76,700,000","84,600,000","81,000,000","76,000,000","80,900,000","78,700,000","74,000,000","77,000,000","70,100,000","64,100,000","61,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
