name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"1,077,965,000","1,085,748,000","1,091,899,000","1,115,724,000","1,124,419,000","1,152,260,000","1,180,786,000","1,246,883,000","1,312,010,000","1,727,867,000","1,933,964,000","1,997,701,000","2,017,227,000","2,003,821,000","2,044,796,000","2,025,126,000","2,048,758,000","1,301,511,000","1,329,355,000","1,347,828,000","1,344,984,000","1,383,898,000","1,435,127,000","1,482,836,000","1,516,242,000","1,599,138,000","1,648,338,000","1,680,984,000","1,745,388,000","1,809,612,000","1,803,469,000","1,765,543,000","4,046,087,000","4,131,261,000","4,273,472,000","4,272,529,000","4,469,020,000","4,439,962,000","4,251,539,000","4,009,689,000","3,947,765,000","3,703,641,000","3,437,012,000","3,425,054,000","3,166,756,000","3,015,999,000","2,088,909,000","1,995,013,000","1,983,096,000","1,932,386,000","1,906,596,000","1,857,820,000","2,086,286,000","2,299,247,000","2,220,961,000","2,097,384,000","2,004,578,000","1,929,626,000","1,861,791,000","1,643,906,000","1,603,606,000","1,571,094,000","1,527,737,000","1,463,933,000","1,412,221,000","1,342,872,000","1,265,993,000","1,176,375,000","1,001,165,000","933,612,000","869,538,000","826,645,000","775,866,000","717,186,000","696,072,000","675,129,000","667,784,000","644,216,000","611,807,000","513,885,000","514,337,000","529,883,000","540,704,000","547,449,000","556,245,000","353,518,000","146,296,000","142,720,000","160,221,000"
	CurrentAssets,"434,539,000","426,727,000","422,998,000","425,287,000","419,506,000","423,593,000","433,303,000","478,392,000","514,548,000","483,429,000","505,402,000","511,379,000","508,825,000","534,031,000","565,629,000","546,557,000","553,637,000","455,937,000","475,993,000","466,277,000","458,520,000","489,977,000","515,113,000","537,112,000","549,447,000","611,473,000","648,008,000","658,122,000","726,269,000","826,666,000","845,768,000","831,124,000","1,399,452,000","1,525,907,000","1,683,042,000","1,728,196,000","1,826,226,000","1,826,092,000","1,800,991,000","1,701,186,000","1,665,126,000","1,489,659,000","1,328,844,000","1,297,357,000","1,174,602,000","1,100,004,000","1,048,741,000","982,446,000","961,493,000","925,568,000","921,864,000","895,529,000","1,048,925,000","1,237,484,000","1,034,989,000","924,520,000","876,409,000","865,667,000","833,083,000","781,887,000","790,523,000","783,989,000","739,409,000","710,654,000","697,056,000","663,744,000","607,541,000","530,721,000","472,685,000","435,184,000","387,144,000","354,564,000","311,627,000","288,077,000","290,005,000","274,632,000","275,649,000","255,806,000","229,837,000","183,899,000","188,268,000","202,621,000","213,197,000","222,518,000","229,075,000","101,499,000","60,703,000","55,403,000","71,556,000"
		CashCashEquivalentsAndShortTermInvestments,"39,158,000","52,852,000","67,561,000","62,650,000","54,513,000","72,011,000","79,701,000","53,819,000","24,308,000","8,493,000","14,655,000","12,406,000","15,309,000","19,316,000","36,261,000","29,102,000","25,145,000","53,459,000","65,864,000","72,468,000","65,202,000","68,800,000","53,790,000","51,957,000","43,064,000","35,973,000","85,715,000","89,432,000","72,049,000","53,263,000","69,800,000","64,895,000","454,873,000","599,306,000","775,979,000","225,857,000","325,969,000","253,172,000","163,551,000","114,391,000","70,651,000","71,721,000","118,851,000","123,304,000","96,973,000","96,350,000","138,380,000","102,948,000","77,326,000","89,742,000","61,281,000","56,099,000","40,340,000","30,199,000","55,621,000","45,999,000","31,235,000","30,592,000","29,201,000","21,121,000","22,461,000","28,396,000","13,198,000","14,141,000","11,999,000","15,298,000","17,329,000","25,360,000","21,188,000","19,740,000","23,538,000","22,721,000","20,665,000","19,318,000","15,001,000","14,039,000","6,611,000","11,118,000","9,204,000","3,292,000","3,336,000","4,982,000","4,988,000","3,067,000","5,684,000","4,821,000","1,240,000","820,000","1,697,000"
			CashAndCashEquivalents,"39,158,000","52,852,000","67,561,000","62,650,000","54,513,000","72,011,000","79,701,000","53,819,000","24,308,000","8,493,000","14,655,000","12,406,000","15,309,000","19,316,000","36,261,000","29,102,000","25,145,000","53,459,000","65,864,000","72,468,000","65,202,000","68,800,000","53,790,000","51,957,000","43,064,000","35,973,000","85,715,000","89,432,000","72,049,000","53,263,000","69,800,000","64,895,000","454,873,000","599,306,000","775,979,000","225,857,000","325,969,000","253,172,000","163,551,000","114,391,000","70,651,000","71,721,000","118,851,000","123,304,000","96,973,000","96,350,000","138,380,000","102,948,000","77,326,000","89,742,000","61,281,000","56,099,000","40,340,000","30,199,000","55,621,000","45,999,000","31,235,000","30,592,000","29,201,000","21,121,000","22,461,000","28,396,000","13,198,000","14,141,000","11,999,000","15,298,000","17,329,000","25,360,000","21,188,000","19,740,000","23,538,000","22,721,000","20,665,000","19,318,000","15,001,000","14,039,000","6,611,000","11,118,000","9,204,000","3,292,000","3,336,000","4,982,000","4,988,000","3,067,000","5,684,000","4,821,000","1,240,000","820,000","1,697,000"
		Receivables,"194,257,000","186,080,000","161,440,000","170,424,000","173,512,000","163,135,000","158,184,000","213,764,000","266,422,000","233,487,000","256,387,000","263,453,000","262,296,000","293,136,000","306,441,000","299,157,000","300,368,000","222,066,000","227,913,000","213,075,000","204,236,000","234,943,000","257,227,000","266,823,000","274,264,000","333,494,000","318,109,000","305,824,000","377,132,000","497,124,000","506,508,000","460,664,000","631,025,000","620,333,000","616,170,000","738,784,000","795,355,000","832,785,000","811,270,000","831,424,000","842,970,000","732,240,000","579,449,000","547,877,000","519,045,000","478,739,000","377,644,000","383,309,000","396,841,000","385,816,000","361,549,000","319,690,000","415,765,000","575,982,000","502,807,000","442,389,000","463,538,000","450,153,000","414,211,000","366,456,000","361,663,000","351,701,000","315,266,000","304,929,000","302,296,000","274,070,000","250,867,000","219,844,000","214,766,000","198,297,000","161,763,000","143,564,000","159,004,000","137,484,000","135,462,000","120,445,000","138,012,000","116,875,000","106,519,000","97,403,000","104,036,000","116,790,000","104,917,000","105,193,000","112,993,000","64,137,000","28,878,000","25,845,000","38,236,000"
			AccountsReceivable,"124,692,000","116,434,000","112,077,000","125,332,000","123,129,000","109,294,000","114,204,000","128,549,000","174,041,000","178,813,000","206,574,000","208,175,000","205,328,000","227,052,000","223,341,000","213,335,000","239,806,000","153,912,000","148,981,000","160,482,000","146,369,000","173,087,000","160,889,000","163,500,000","175,519,000","210,313,000","189,253,000","191,458,000","253,517,000","348,115,000","325,351,000","308,707,000","434,445,000","456,114,000","421,623,000","549,799,000","589,513,000","616,680,000","811,270,000","831,424,000","842,970,000","732,240,000","579,449,000","423,839,000","519,045,000","478,739,000","377,644,000","383,309,000","396,841,000","385,816,000","361,549,000","319,690,000","415,765,000","575,982,000","502,807,000","442,389,000","463,538,000","450,153,000","414,211,000","366,456,000","361,663,000","351,701,000","315,266,000","304,929,000","302,296,000","274,070,000","250,867,000","219,844,000","183,565,000","198,297,000","161,763,000","143,564,000","159,004,000","137,484,000","135,462,000","120,445,000","138,012,000","116,875,000","106,519,000","97,403,000","104,036,000","116,790,000","104,917,000","105,193,000","112,993,000",,,,
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"816,152,000","835,093,000","847,160,000","736,203,000","582,191,000","426,712,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,882,000","-3,669,000","-4,190,000","-3,963,000","-2,742,000","-2,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,"44,986,000","43,950,000",,,,,"9,529,000","9,728,000","9,351,000",,"5,927,000","17,695,000",,,"430,000","645,000","2,722,000","2,291,000",,"13,535,000","12,928,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"74,344,000","74,117,000","55,623,000","52,790,000","58,928,000","62,145,000","54,180,000","50,491,000","57,117,000","63,419,000","56,784,000","61,581,000","63,692,000","63,256,000","81,931,000","86,917,000","71,046,000","69,543,000","68,889,000","60,810,000","66,147,000","69,936,000","102,803,000","107,927,000","103,314,000","130,069,000","122,145,000","107,365,000","129,906,000","156,134,000","188,084,000","157,417,000","206,400,000","171,753,000","200,869,000","195,670,000","211,362,000","221,920,000",,,,,,"124,038,000",,,,,,,,,,,,,,,,,,,,,,,,,"31,201,000",,,,,,,,,,,,,,,,,,,,
