name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,02/28/1989,02/29/1988,02/28/1987,02/28/1986
TotalAssets,"8,549,773,000","8,529,003,000","9,499,124,000","9,363,590,000","9,351,446,000","9,335,404,000","9,429,403,000","9,620,199,000","9,520,874,000","9,452,369,000","10,428,791,000","10,673,213,000","10,529,689,000","7,591,367,000","8,082,958,000","8,165,668,000","8,329,453,000","8,989,327,000","11,340,614,000","11,498,308,000","11,460,138,000","11,593,752,000","11,658,926,000","11,610,969,000","11,254,947,000","11,277,010,000","11,718,080,000","11,979,231,000","10,529,774,000","8,863,252,000","7,185,986,000","6,959,344,000","6,946,517,000","6,944,871,000","7,138,167,000","7,168,990,000","6,945,438,000","7,078,719,000","7,186,142,000","6,950,578,000","7,073,132,000","7,364,291,000","7,557,034,000","7,416,406,000","7,504,169,000","7,555,850,000","7,815,968,000","7,817,183,000","8,044,122,000","8,049,911,000","8,597,932,000","8,052,678,000","8,019,180,000","8,326,540,000","11,126,036,000","11,353,660,000","11,402,682,000","11,488,023,000","12,550,840,000","12,266,127,000","8,339,986,000","7,091,024,000","7,132,217,000","7,035,432,000","6,946,190,000","6,988,371,000","5,836,251,000","5,705,883,000","5,847,557,000","5,932,583,000","5,677,964,000","6,283,863,000","6,360,150,000","6,246,679,000","6,338,161,000","6,247,567,000","6,239,100,000","6,133,515,000","6,287,869,000","6,336,229,000","6,469,238,000","6,479,208,000","6,733,356,000","6,834,284,000","7,401,512,000","7,913,911,000","8,501,661,000","9,636,482,000","9,447,280,000","10,807,854,000","11,029,790,000","10,716,400,000","10,677,800,000","10,421,700,000","8,259,200,000","7,937,000,000","7,851,500,000","7,655,300,000","7,278,800,000","7,096,600,000","6,513,800,000","6,417,000,000","3,346,900,000","3,102,500,000","2,922,500,000","2,842,000,000","2,791,900,000","2,566,900,000","2,497,600,000","2,472,600,000","2,123,300,000","2,058,500,000","2,034,600,000","1,989,100,000","2,054,900,000","1,994,300,000","1,883,900,000","1,875,200,000","1,893,800,000","1,789,200,000","1,722,200,000","1,734,500,000","1,751,800,000","1,687,200,000","1,656,100,000","1,667,000,000","1,673,900,000","1,604,900,000","1,559,800,000","1,539,300,000","1,534,100,000","1,417,500,000","1,224,200,000","964,300,000","792,200,000"
	CurrentAssets,"3,569,424,000","3,449,355,000","4,056,030,000","3,832,782,000","3,684,952,000","3,595,174,000","3,951,448,000","4,065,697,000","3,878,811,000","3,700,641,000","4,216,267,000","4,385,359,000","4,128,743,000","4,101,719,000","4,330,478,000","4,371,662,000","4,196,143,000","4,735,291,000","5,929,445,000","5,181,369,000","4,977,567,000","5,065,288,000","5,017,168,000","4,938,516,000","4,555,185,000","4,550,727,000","4,805,167,000","5,087,134,000","5,830,847,000","4,221,758,000","4,359,967,000","4,194,027,000","4,198,536,000","4,285,125,000","4,446,253,000","4,491,033,000","4,300,884,000","4,409,047,000","4,472,592,000","4,240,927,000","4,321,851,000","4,504,586,000","4,617,104,000","4,431,883,000","4,450,526,000","4,411,365,000","4,527,356,000","4,444,666,000","4,607,494,000","4,508,668,000","4,915,575,000","4,264,641,000","4,186,187,000","4,364,932,000","4,820,354,000","4,900,609,000","4,898,287,000","4,921,894,000","5,338,846,000","5,118,680,000","2,931,339,000","2,952,988,000","3,051,888,000","2,984,814,000","2,888,743,000","2,884,812,000","2,962,459,000","2,851,415,000","2,974,208,000","3,006,754,000","2,896,416,000","3,433,882,000","3,501,044,000","3,377,997,000","3,427,112,000","3,329,483,000","3,296,552,000","3,243,887,000","3,293,843,000","3,241,926,000","3,324,732,000","3,289,545,000","3,310,229,000","3,317,518,000","3,204,444,000","3,616,832,000","3,507,206,000","3,470,944,000","3,053,774,000","3,805,470,000","3,721,129,000","4,022,900,000","3,833,700,000","3,802,400,000","3,461,600,000","3,417,400,000","3,419,000,000","3,378,300,000","3,121,600,000","2,996,000,000","2,814,100,000","2,771,500,000","1,656,700,000","1,520,500,000","1,470,700,000","1,465,000,000","1,535,100,000","1,373,800,000","1,359,100,000","1,373,200,000","1,214,800,000","1,168,600,000","1,159,600,000","1,125,400,000","1,200,800,000","1,173,900,000","1,085,700,000","1,092,200,000","1,127,000,000","1,036,300,000","983,400,000","1,013,100,000","1,027,400,000","965,400,000","936,900,000","944,600,000","963,600,000","896,900,000","853,700,000","849,200,000","853,500,000","776,400,000","666,600,000","549,700,000","448,500,000"
		CashCashEquivalentsAndShortTermInvestments,"56,060,000","39,721,000","155,289,000","146,564,000","118,480,000","160,902,000","50,813,000","92,730,000","288,316,000","218,180,000","289,498,000","142,181,000","190,453,000","144,353,000","410,043,000","132,468,000","147,092,000","447,334,000","169,800,000","238,978,000","214,449,000","245,410,000","220,028,000","136,093,000","144,840,000","124,471,000","226,252,000","152,647,000","1,922,129,000","115,899,000","232,954,000","185,758,000","166,003,000","146,406,000","183,212,000","144,167,000","108,902,000","129,452,000","263,641,000","94,325,000","214,774,000","162,285,000","148,474,000","78,363,000","230,637,000","91,116,000","122,042,000","132,412,000","327,882,000","103,594,000","156,629,000","121,007,000","136,459,000","152,035,000","148,860,000","170,260,000","152,189,000","155,762,000","173,642,000","170,332,000","111,690,000","106,148,000","148,397,000","96,632,000","111,092,000","76,067,000","105,130,000","90,094,000","135,037,000","162,821,000","95,768,000","406,885,000","500,151,000","334,755,000","274,440,000","259,931,000","342,742,000","365,321,000","236,962,000","270,880,000","386,519,000","344,055,000","94,272,000","109,140,000","80,078,000","92,290,000","117,486,000","72,295,000","114,917,000","184,600,000","272,344,000","98,600,000","71,400,000","82,900,000","97,800,000","155,600,000","111,800,000","91,000,000","83,200,000","7,400,000","3,700,000","7,000,000","8,700,000","9,400,000","9,200,000","3,100,000","28,300,000","13,300,000","9,700,000","7,100,000","15,100,000","9,900,000","6,500,000","17,400,000","7,200,000","98,500,000","16,500,000","5,400,000","7,400,000","10,000,000","6,100,000","27,400,000","5,400,000","10,300,000","2,700,000","25,900,000","5,300,000","17,800,000","4,300,000","14,500,000","5,500,000","15,300,000","19,800,000","23,700,000","13,900,000"
			CashAndCashEquivalents,"56,060,000","39,721,000","155,289,000","146,564,000","118,480,000","160,902,000","50,813,000","92,730,000","288,316,000","218,180,000","289,498,000","142,181,000","190,453,000","144,353,000","410,043,000","132,468,000","147,092,000","447,334,000","169,800,000","238,978,000","214,449,000","245,410,000","220,028,000","136,093,000","144,840,000","124,471,000","226,252,000","152,647,000","1,922,129,000","115,899,000","232,954,000","185,758,000","166,003,000","146,406,000","183,212,000","144,167,000","108,902,000","129,452,000","263,641,000","94,325,000","214,774,000","162,285,000","148,474,000","78,363,000","230,637,000","91,116,000","122,042,000","132,412,000","327,882,000","103,594,000","156,629,000","121,007,000","136,459,000","152,035,000","148,860,000","170,260,000","152,189,000","155,762,000","173,642,000","170,332,000","111,690,000","106,148,000","148,397,000","96,632,000","111,092,000","76,067,000","105,130,000","90,094,000","135,037,000","162,821,000","95,768,000","406,885,000","500,151,000","334,755,000","274,440,000","259,931,000","342,742,000","365,321,000","236,962,000","270,880,000","386,519,000","344,055,000","94,272,000","109,140,000","80,078,000","92,290,000","117,486,000","72,295,000","114,917,000","184,600,000","272,344,000","98,600,000","71,400,000","82,900,000","97,800,000","155,600,000","111,800,000","91,000,000","83,200,000","7,400,000","3,700,000","7,000,000","8,700,000","9,400,000","9,200,000","3,100,000","28,300,000","13,300,000","9,700,000","7,100,000","15,100,000","9,900,000","6,500,000","17,400,000","7,200,000","98,500,000","16,500,000","5,400,000","7,400,000","10,000,000","6,100,000","27,400,000","5,400,000","10,300,000","2,700,000","25,900,000","5,300,000","17,800,000","4,300,000","14,500,000","5,500,000","15,300,000","19,800,000","23,700,000","13,900,000"
		Receivables,"1,449,745,000","1,343,496,000","1,844,234,000","1,662,445,000","1,612,596,000","1,462,441,000","1,770,691,000","1,920,866,000","1,592,799,000","1,286,785,000","1,689,838,000","1,945,600,000","1,803,778,000","1,788,712,000","1,717,830,000","2,039,605,000","1,908,955,000","1,869,100,000","1,796,919,000","1,843,320,000","1,781,175,000","1,771,126,000","1,707,648,000","1,828,641,000","1,679,166,000","1,601,008,000","1,555,352,000","1,872,976,000","969,725,000","980,904,000","996,545,000","954,785,000","910,624,000","949,062,000","850,249,000","922,648,000","881,447,000","929,476,000","917,033,000","926,428,000","916,679,000","1,013,233,000","970,218,000","949,131,000","962,475,000","966,457,000","974,472,000","947,001,000","1,012,640,000","955,502,000","1,082,188,000","621,336,000","609,954,000","526,742,000","592,323,000","592,662,000","645,592,000","665,971,000","731,803,000","788,718,000","377,234,000","374,493,000","321,821,000","352,656,000","386,701,000","354,949,000","308,702,000","337,399,000","461,137,000","483,455,000","285,650,000","636,800,000","649,492,000","670,004,000","632,117,000","637,159,000","628,348,000","575,518,000","577,322,000","616,371,000","601,584,000","581,698,000","593,606,000","559,275,000","544,100,000","503,527,000","521,175,000","476,832,000","116,075,000","756,182,000","612,772,000","743,500,000","634,600,000","749,600,000","204,100,000","184,500,000","182,100,000","165,400,000","127,400,000","354,600,000","366,400,000","370,600,000","261,800,000","248,000,000","256,800,000","247,000,000","251,300,000","243,700,000","255,800,000","239,900,000","191,800,000","199,700,000","197,500,000","185,900,000","209,100,000","200,200,000","199,100,000","196,100,000","193,500,000","186,000,000","188,200,000","185,600,000","193,400,000","192,900,000","193,900,000","192,000,000","190,100,000","186,700,000","183,800,000","175,100,000","174,400,000","151,700,000","116,900,000","82,200,000","77,900,000"
			AccountsReceivable,"1,449,745,000","1,343,496,000","1,844,234,000","1,662,445,000","1,612,596,000","1,462,441,000","1,770,691,000","1,920,866,000","1,592,799,000","1,286,785,000","1,689,838,000","1,945,600,000","1,803,778,000","1,788,712,000","1,717,830,000","2,039,605,000","1,908,955,000","1,869,100,000","1,796,919,000","1,843,320,000","1,781,175,000","1,771,126,000","1,707,648,000","1,828,641,000","1,679,166,000","1,601,008,000","1,555,352,000","1,872,976,000","969,725,000","980,904,000","996,545,000","954,785,000","910,624,000","949,062,000","850,249,000","922,648,000","881,447,000","929,476,000","917,033,000","926,428,000","916,679,000","1,013,233,000","970,218,000","949,131,000","962,475,000","966,457,000","974,472,000","947,001,000","1,012,640,000","955,502,000","1,082,188,000","621,336,000","609,954,000","526,742,000","592,323,000","592,662,000","645,592,000","665,971,000","731,803,000","788,718,000","377,234,000","374,493,000","321,821,000","352,656,000","386,701,000","354,949,000","308,702,000","337,399,000","461,137,000","483,455,000","285,650,000","636,800,000","649,492,000","670,004,000","632,117,000","637,159,000","628,348,000","575,518,000","577,322,000","616,371,000","601,584,000","581,698,000","593,606,000","559,275,000","544,100,000","503,527,000","521,175,000","476,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"1,371,565,000",,,,"1,477,163,000",,,,"1,299,634,000",,,,"1,801,818,000",,,,"1,894,234,000",,,,"1,802,017,000",,,,"1,633,828,000",,,,"1,012,151,000",,,,"975,935,000",,,,"957,747,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-28,069,000",,,,"-14,722,000",,,,"-12,849,000",,,,"-13,106,000",,,,"-25,134,000",,,,"-30,891,000",,,,"-32,820,000",,,,"-31,247,000",,,,"-26,873,000",,,,"-28,271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,974,759,000","1,959,389,000","1,949,841,000","1,891,975,000","1,856,968,000","1,864,890,000","1,971,250,000","1,937,953,000","1,890,024,000","1,921,604,000","1,957,045,000","1,968,937,000","1,875,917,000","1,871,941,000","1,894,274,000","1,848,287,000","1,809,595,000","1,799,539,000","1,853,886,000","2,877,427,000","2,789,176,000","2,837,211,000","2,947,358,000","2,827,018,000","2,623,886,000","2,697,104,000","2,871,929,000","2,902,749,000","2,820,784,000","2,882,980,000","2,997,595,000","2,922,203,000","2,933,316,000","2,993,948,000","3,301,103,000","3,215,611,000","3,135,759,000","3,154,742,000","3,096,988,000","3,022,707,000","3,021,483,000","3,138,455,000","3,389,054,000","3,290,170,000","3,170,491,000","3,158,145,000","3,330,805,000","3,257,580,000","3,175,936,000","3,238,644,000","3,575,767,000","3,423,956,000","3,355,006,000","3,509,494,000","3,982,628,000","3,958,193,000","3,942,922,000","3,936,827,000","4,270,255,000","3,992,427,000","2,317,279,000","2,335,679,000","2,468,422,000","2,424,294,000","2,292,568,000","2,341,410,000","2,485,723,000","2,363,225,000","2,325,488,000","2,310,153,000","2,464,097,000","2,291,007,000","2,250,627,000","2,223,171,000","2,401,250,000","2,331,144,000","2,226,611,000","2,195,030,000","2,383,879,000","2,253,343,000","2,238,836,000","2,262,111,000","2,528,870,000","2,562,561,000","2,497,829,000","2,444,525,000","2,724,042,000","2,767,821,000","2,745,870,000","2,643,959,000","2,759,730,000","3,106,900,000","3,033,600,000","2,893,100,000","3,075,000,000","2,998,100,000","3,038,200,000","3,061,200,000","2,844,000,000","2,562,100,000","2,379,900,000","2,336,700,000","1,345,100,000","1,222,100,000","1,148,500,000","1,170,700,000","1,218,200,000","1,085,200,000","1,064,000,000","1,070,300,000","972,800,000","890,200,000","871,200,000","844,100,000","961,500,000","850,800,000","841,000,000","863,000,000","897,000,000","810,200,000","758,700,000","771,300,000","802,400,000","733,400,000","715,600,000","707,000,000","749,600,000","672,300,000","645,300,000","643,600,000","654,000,000","596,500,000","514,900,000","433,400,000","340,700,000"
			OtherInventories,"2,461,932,000","2,446,562,000","2,436,600,000","2,369,848,000","2,338,834,000","2,350,749,000","2,480,587,000","2,456,777,000","2,417,598,000","2,461,244,000","2,569,042,000","2,588,374,000","2,487,850,000","2,476,385,000","2,494,675,000","2,442,700,000","2,400,651,000","2,380,629,000","2,481,604,000","3,899,709,000","3,805,826,000","2,396,867,000","3,995,015,000","3,860,925,000","3,644,033,000","3,703,500,000","3,887,416,000","3,912,250,000","3,824,299,000","3,880,508,000","4,020,808,000","3,943,873,000","3,953,442,000","4,012,529,000","4,276,344,000","4,165,852,000","4,063,000,000","4,069,983,000","4,187,613,000","4,113,332,000","4,103,356,000",,"4,331,569,000","4,205,184,000","4,065,504,000",,,"4,129,749,000","4,027,577,000",,"4,366,544,000","4,199,963,000",,,,"4,551,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
