name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017
MarketCap,"3,208,269,288","10,743,495,980","20,844,874,700","25,802,476,260","25,083,052,920","20,948,441,600","18,327,684,480","15,734,206,280","8,343,562,800","2,790,859,400","4,649,169,350","3,319,536,000","3,102,255,637","2,392,148,871","1,347,913,680","2,024,232,243","1,324,253,216","447,348,019","307,271,306","227,813,635","317,755,810"
EnterpriseValue,"9,685,269,288","16,114,495,980","24,466,874,700","28,829,476,260","27,305,052,920","22,517,428,600","19,556,213,480","16,700,255,280","10,232,499,800","4,331,545,400","5,720,509,350","4,168,657,000","4,020,722,637","2,946,732,871","1,728,636,680","2,354,171,243","1,722,722,216","674,187,019","418,638,306","262,372,635","784,240,810"
PeRatio,,,,,,,,,,,,,,,,,"93.232",,"624.551","322.29",
PsRatio,"0.185","0.771","1.69","2.549","3.223","3.052","2.917","2.737","1.378","0.655","1.188","0.931","0.953","0.892","0.483","0.858","0.766","0.407","0.423","0.397","0.68"
PbRatio,"40.103","35.109","54.143","64.026","68.721","54.047","42.572","36.939","193.564","28.446","44.055","24.819","56.83","34.202","15.956","34.661","65.361","15.642","12.286","7.29",
EnterprisesValueRevenueRatio,"0.689","4.608","6.519","8.284","8.185","10.03","10.707","10.819","9.15","3.944","5.184","3.808","4.077","3.902","2.956","4.401","3.625","1.871","1.579","1.164","3.746"
EnterprisesValueEBITDARatio,"-25.488","-39.789","-263.085","4,804.913","243.795","-750.581","-277.307","785.229","-148.254","-31.188","-65.507","-68.814","-112.132","-49.94","-25.608","-44.986","-41.186","-15.141","-10.171","-7.323","-23.217"
