name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalAssets,"5,142,936,000","4,569,219,000","3,708,142,000","4,049,089,000","4,266,737,000","4,272,121,000","3,411,611,000","3,303,989,000","3,752,691,000","3,900,741,000","3,284,452,000","3,571,859,000","3,660,252,000","2,392,003,000","2,151,618,000","2,117,788,000","2,363,528,000","2,162,354,000","1,964,160,000","1,911,425,000","2,161,753,000","2,232,849,000","1,984,411,000","2,107,415,000","2,319,638,000","2,359,101,000","2,191,694,000","2,152,365,000","2,287,627,000","2,364,692,000","2,082,992,000","1,892,628,000","2,125,583,000","2,273,556,000","1,882,291,000","1,820,981,000","2,151,788,000","2,182,304,000","1,991,440,000","1,794,774,000","1,824,756,000","1,734,123,000","1,458,577,000","1,543,849,000","1,828,664,000","1,699,390,000","1,362,531,000","1,155,445,000","1,209,582,000","1,284,391,000","1,060,210,000","1,098,937,000","1,181,896,000","1,308,773,000","1,325,323,000","1,754,470,000","1,661,542,000","1,334,988,000","1,031,269,000","867,487,000","903,809,000","809,344,000","637,885,000","600,748,000","700,667,000","634,144,000","541,300,000","543,962,000","625,830,000","572,789,000","514,131,000","478,821,000","656,314,000","492,619,000","409,509,000","395,719,000","490,117,000","469,815,000","412,539,000","373,523,000","476,075,000","454,076,000","402,512,000","358,552,000","443,524,000","433,196,000","372,723,000","343,632,000","409,240,000","376,800,000","373,700,000","317,300,000","395,700,000","360,800,000","334,600,000","292,000,000","383,000,000","368,200,000","303,300,000","279,000,000","365,200,000","346,600,000","300,600,000","361,900,000","469,400,000"
	CurrentAssets,"3,940,703,000","3,372,328,000","2,498,394,000","2,234,300,000","2,436,889,000","2,416,409,000","1,540,249,000","1,398,189,000","1,821,882,000","1,945,342,000","1,488,775,000","1,768,627,000","1,886,609,000","1,023,198,000","878,293,000","879,421,000","1,137,879,000","999,211,000","803,815,000","751,023,000","993,991,000","1,058,126,000","783,293,000","895,872,000","1,096,102,000","1,129,522,000","904,403,000","879,417,000","1,173,750,000","1,254,447,000","1,048,915,000","865,193,000","1,138,549,000","1,221,784,000","895,514,000","907,269,000","1,247,050,000","1,297,153,000","1,190,439,000","1,011,040,000","1,162,189,000","1,107,222,000","869,303,000","977,008,000","1,274,421,000","1,138,558,000","830,439,000","632,270,000","708,551,000","786,823,000","573,255,000","647,111,000","735,091,000","855,962,000","842,278,000","1,251,143,000","1,181,859,000","914,891,000","641,593,000","488,157,000","575,388,000","496,448,000","331,911,000","308,778,000","414,227,000","372,541,000","302,588,000","298,906,000","400,162,000","358,293,000","299,277,000","259,740,000","438,002,000","356,979,000","275,899,000","260,002,000","354,209,000","337,886,000","287,410,000","241,249,000","345,592,000","326,673,000","276,016,000","231,734,000","312,007,000","302,824,000","256,500,000","226,702,000","300,548,000","268,500,000","272,200,000","217,600,000","297,400,000","261,300,000","239,300,000","197,900,000","288,300,000","275,100,000","211,200,000","187,700,000","275,600,000","257,600,000","213,200,000","274,900,000","382,100,000"
		CashCashEquivalentsAndShortTermInvestments,"36,381,000","216,444,000","216,874,000","27,538,000","35,393,000","29,123,000","13,693,000","30,011,000","19,693,000","54,895,000","21,299,000","11,087,000","29,991,000","22,593,000","16,820,000","58,611,000","31,497,000","34,919,000","24,478,000","18,934,000","29,645,000","62,630,000","78,158,000","31,383,000","46,301,000","63,750,000","40,658,000","40,773,000","54,461,000","114,704,000","326,946,000","47,190,000","43,693,000","309,085,000","134,441,000","75,920,000","58,284,000","138,218,000","80,370,000","23,930,000","31,874,000","20,390,000","38,510,000","18,616,000","22,320,000","49,478,000","84,344,000","211,701,000","106,714,000","145,929,000","180,578,000","179,752,000","42,285,000","81,682,000","86,618,000","33,379,000","34,765,000","22,300,000","22,357,000","28,945,000","27,449,000","23,398,000","47,773,000","15,474,000","15,821,000","13,876,000","9,592,000","7,864,000","6,138,000","8,439,000","8,138,000","8,768,000","3,624,000","6,444,000","3,964,000","14,573,000","7,038,000","6,095,000","7,835,000","7,072,000","9,592,000","5,697,000","5,088,000","9,255,000","6,246,000","13,138,000","5,900,000","5,332,000","6,047,000","25,600,000","5,000,000","6,700,000","7,700,000","3,300,000","4,300,000","5,900,000","3,400,000","8,300,000","3,900,000","16,200,000","4,900,000","27,500,000","4,200,000","4,200,000","3,600,000"
			CashAndCashEquivalents,"36,381,000","216,444,000","216,874,000","27,538,000","35,393,000","29,123,000","13,693,000","30,011,000","19,693,000","54,895,000","21,299,000","11,087,000","29,991,000","22,593,000","16,820,000","58,611,000","31,497,000","34,919,000","24,478,000","18,934,000","29,645,000","62,630,000","78,158,000","31,383,000","46,301,000","63,750,000","40,658,000","40,773,000","54,461,000","114,704,000","326,946,000","47,190,000","43,693,000","309,085,000","134,441,000","75,920,000","58,284,000","138,218,000","80,370,000","23,930,000","31,874,000","20,390,000","38,510,000","18,616,000","22,320,000","49,478,000","84,344,000","211,701,000","106,714,000","145,929,000","180,578,000","179,752,000","42,285,000","81,682,000","28,541,000","33,379,000","34,765,000","22,300,000","22,357,000","28,945,000","27,449,000","23,398,000","47,773,000","15,474,000","15,821,000","13,876,000","9,592,000","7,864,000","6,138,000","8,439,000","8,138,000","8,768,000","3,624,000","6,444,000","3,964,000","14,573,000","7,038,000","6,095,000","7,835,000","7,072,000","9,592,000","5,697,000","5,088,000","9,255,000","6,246,000","13,138,000","5,900,000","5,332,000","6,047,000","25,600,000","5,000,000","6,700,000","7,700,000","3,300,000","4,300,000","5,900,000","3,400,000","8,300,000","3,900,000","16,200,000","4,900,000","27,500,000","4,200,000","4,200,000","3,600,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0",,,,,,,,,,"58,077,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,050,259,000","835,180,000","735,349,000","721,575,000","699,725,000","659,834,000","529,584,000","537,011,000","539,671,000","536,367,000","523,110,000","712,294,000","611,290,000","207,285,000","206,380,000","218,476,000","216,021,000","183,238,000","196,192,000","186,331,000","190,628,000","194,698,000","173,593,000","212,588,000","207,740,000","170,912,000","201,664,000","238,601,000","209,928,000","183,059,000","162,270,000","189,646,000","191,972,000","173,930,000","178,970,000","216,432,000","197,842,000","208,877,000","199,158,000","205,046,000","204,400,000","167,640,000","158,757,000","240,254,000","220,665,000","152,227,000","143,591,000","132,701,000","142,617,000","137,195,000","101,279,000","130,824,000","154,528,000","130,091,000","184,566,000","194,243,000","177,947,000","136,724,000","156,352,000","165,590,000","166,916,000","136,819,000","92,867,000","95,927,000","100,063,000","83,291,000","78,845,000","91,025,000","90,778,000","66,235,000","63,520,000","75,343,000","118,534,000","68,546,000","71,092,000","62,780,000","79,057,000","59,800,000","64,159,000","67,537,000","72,826,000","54,836,000","58,165,000","56,234,000","63,610,000","55,475,000","54,521,000","60,342,000","83,072,000","53,200,000","49,500,000","59,200,000","80,100,000","62,600,000","63,700,000","64,300,000","80,700,000","68,600,000","58,900,000","58,900,000","78,700,000","73,700,000","70,200,000","88,600,000","102,500,000"
			AccountsReceivable,"1,050,259,000","835,180,000","735,349,000","721,575,000","699,725,000","659,834,000","529,584,000","537,011,000","539,671,000","536,367,000","523,110,000","712,294,000","611,290,000","207,285,000","206,380,000","218,476,000","216,021,000","183,238,000","196,192,000","186,331,000","190,628,000","194,698,000","173,593,000","212,588,000","207,740,000","170,912,000","201,664,000","238,601,000","209,928,000","183,059,000","162,270,000","189,646,000","191,972,000","173,930,000","178,970,000","216,432,000","197,842,000","208,877,000","199,158,000","205,046,000","204,400,000","167,640,000","158,757,000","240,254,000","220,665,000",,"143,591,000","132,701,000","142,617,000",,"101,279,000","130,824,000",,,"184,566,000","194,243,000","177,947,000","106,257,000","127,382,000","138,451,000","122,880,000","87,698,000","79,552,000","87,152,000","95,313,000","74,436,000","78,845,000","77,397,000","81,587,000","64,458,000","63,520,000","75,343,000","86,149,000","67,375,000","56,301,000","62,780,000","79,057,000","59,800,000","45,457,000","58,740,000","68,589,000","51,080,000","56,807,000","56,232,000","63,608,000",,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"842,091,000",,,,"675,308,000",,,,"549,148,000",,,,"215,610,000",,,,"192,394,000",,,,"202,404,000",,,,"177,850,000",,,,"187,703,000",,,,"178,922,000",,,,"213,760,000",,,,"172,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-6,911,000",,,,"-15,474,000",,,,"-12,781,000",,,,"-8,325,000",,,,"-9,156,000",,,,"-7,706,000",,,,"-6,938,000",,,,"-4,644,000",,,,"-4,992,000",,,,"-4,883,000",,,,"-4,799,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,467,000","28,970,000","27,139,000","44,036,000","49,121,000","13,315,000","8,775,000","4,750,000","8,855,000",,"13,628,000","9,191,000","1,777,000",,,"32,385,000","1,171,000","14,791,000",,,,"18,702,000","8,797,000","4,237,000","3,756,000","1,358,000","2,000","2,000",,,,,,,,,,,,,,,,,,,,
