name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"5,901,312,720","6,758,035,248","6,876,106,836","6,339,320,693"
EnterpriseValue,"6,555,010,720","7,428,286,248","7,563,264,836","7,645,318,693"
ForwardPeRatio,"41.667","50.251",,
PsRatio,"8.214","8.719","10.306",
PbRatio,"3.076","3.619","3.781",
EnterprisesValueRevenueRatio,"9.138","39.761","40.427","43.285"
EnterprisesValueEBITDARatio,"-78.807","148.462","859.853","-36.174"
