name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,02/28/1989,11/30/1988,08/31/1988,05/31/1988,02/29/1988,11/30/1987,08/31/1987,05/31/1987,02/28/1987,11/30/1986,08/31/1986
MarketCap,"2,481,953,658","2,667,368,283","3,135,556,737","2,960,965,791","3,024,326,985","3,203,699,041","2,664,282,293","2,901,421,912","3,007,793,846","2,505,085,047","2,519,808,264","2,442,926,439","2,172,122,210","2,386,678,683","2,080,855,882","2,532,358,582","2,714,894,138","2,644,578,373","2,795,824,122","2,641,583,815","2,120,535,269","1,892,157,921","1,942,049,609","1,676,864,356","1,654,992,473","1,956,706,104","1,684,050,762","1,804,512,643","1,886,924,077","2,264,744,267","2,243,995,163","1,808,265,715","1,907,398,847","1,846,651,808","1,798,215,241","1,691,889,453","1,770,987,237","1,768,743,810","1,587,253,778","1,556,788,056","1,740,562,712","1,811,234,367","1,755,286,169","1,517,042,671","1,823,768,130","1,926,368,484","1,641,776,954","1,488,147,679","1,583,708,577","1,669,934,213","1,423,550,937","1,336,812,063","1,297,085,282","1,082,234,669","1,241,132,469","1,541,972,115","1,318,387,563","1,306,441,425","1,202,837,602","1,228,059,861","1,467,899,531","1,337,202,743","1,316,930,911","1,437,413,000","1,577,222,787","1,447,150,463","1,564,582,727","1,372,527,816","1,564,985,552","1,542,950,542","1,793,036,992","1,522,680,877","1,670,490,713","1,502,493,520","1,553,631,141","1,468,551,907","1,353,254,308","1,228,021,344","1,373,211,130","1,172,314,365","1,359,462,209","1,336,212,905","1,159,751,969","794,255,736","1,143,681,107","807,644,848","799,648,166","552,340,262","544,194,975","799,966,233","663,811,814","837,271,869","984,241,857","745,728,015","836,780,785","747,098,304","911,115,471","982,520,933","783,621,700","929,702,207","741,827,120","712,302,144","688,515,386","607,716,003","655,108,871","604,639,057","509,904,794","522,085,426","503,172,217","503,257,574","566,880,067","638,462,218","702,697,031","746,996,814","664,428,605","532,647,497","492,264,844","451,714,280","456,224,743","396,281,396","370,361,922","353,078,163","270,269,087","281,524,461","260,126,526","219,945,500","139,278,953","164,579,806","218,300,457","209,568,439","247,407,185","232,853,821","214,075,477","230,204,814","211,147,680","165,696,969","142,892,004","178,887,834","151,639,256","244,955,721","204,129,768","247,179,293","204,663,858","180,746,113"
EnterpriseValue,"2,782,254,658","3,040,672,283","3,440,128,737","3,068,837,791","3,116,196,985","3,374,365,041","2,798,806,293","3,011,032,912","3,185,556,846","2,778,667,047","2,864,356,264","2,786,506,439","2,232,380,210","2,477,748,683","2,199,504,882","2,631,131,582","2,751,105,138","2,727,491,373","2,863,629,122","2,693,973,815","2,219,731,269","2,055,195,921","2,080,978,609","1,813,568,356","1,709,582,473","1,999,873,104","1,713,129,762","1,832,021,643","1,902,661,077","2,317,140,267","2,271,397,163","1,820,551,715","1,890,930,847","1,862,973,808","1,830,865,241","1,707,641,453","1,791,458,237","1,843,315,810","1,661,825,778","1,552,123,056","1,735,897,712","1,798,822,367","1,698,401,169","1,460,157,671","1,800,285,130","1,878,769,484","1,623,152,954","1,469,523,679","1,565,084,577","1,651,310,213","1,404,926,937","1,318,188,063","1,278,461,282","1,063,610,669","1,222,508,469","1,531,122,115","1,307,537,563","1,295,591,425","1,191,987,602","1,245,162,861","1,530,324,531","1,405,589,743","1,299,985,911","1,460,830,000","1,600,639,787","1,470,567,463","1,544,120,727","1,266,703,816","1,459,161,552","1,437,126,542","1,687,212,992","1,416,856,877","1,564,666,713","1,396,669,520","1,447,807,141","1,362,727,907","1,271,440,308","1,190,003,344","1,363,326,130","1,130,575,365","1,322,981,209","1,311,846,905","1,135,385,969","829,499,736","1,175,183,107","887,159,848","895,232,166","649,640,262","641,494,975","908,557,233","793,443,814","953,904,869","1,103,710,857","851,361,015","920,867,785","806,015,304","971,004,471","1,027,596,933","821,327,700","968,125,207","773,302,120","718,711,144","696,379,386","607,552,003","661,538,871","628,412,057","534,363,794","548,910,426","529,997,217","525,186,574","582,212,067","641,018,218","695,093,031","740,473,814","643,128,605","563,247,497","517,564,844","457,414,280","461,924,743","396,781,396","373,561,922","358,778,163","280,769,087","304,824,461","283,426,526","246,545,500","168,278,953","198,879,806","260,800,457","261,668,439","290,907,185","279,853,821","241,075,477","257,204,814","222,047,680","176,596,969","153,792,004","189,787,834","166,739,256","260,055,721","219,229,768","272,379,293","229,863,858","205,946,113"
PeRatio,"9.634","10.733","13.388","13.456","15.957","19.332","17.431","19.621","19.786","15.235","14.853","13.843","12.634","14.657","8.392","11.151","12.686","13.036","33.609","33.227","28.495","24.037","20.731","15.723","13.754","15.883","14.176","15.987","17.736","23.096","25.744","22.105","23.254","21.619","20.106","18.227","17.904","17.243","15.479","14.146","16.252","17.757","18.12","15.662","19.881","22.626","20.545","20.088","22.802","27.583","25.063","23.288","21.571","16.435","18.447","24.122","20.876","19.957","16.696","15.177","16.933","14.536","13.446","14.617","15.836","14.815","16.695","14.653","16.627","17.044","20.963","18.931","21.753","20.16","21.656","21.458","20.98","20.063","22.904","20.946","28.413","28.311","24.628","17.061","24.25","16.789","16.666","10.491","10.323","14.049","11.161","13.454","16.211","12.702","14.863","13.508","16.899","18.959","16.269","20.292","17.108","17.523","16.939","15.36","18.165","16.551","13.965","14.31","13.793","13.793","14.458","16.834","18.975","20.087","17.5","16.104","16.863","19.507","19.754","18.534","18.841","17.971","14.729","15.715","14.524","11.905","8.376","9.268","12.821","12.632","14.167","13.334","12.807","14.144","13.334","11.771","10.889","14.524","12.84","23.334","20.29","27.576","23.334","23.861"
ForwardPeRatio,"9.615","10.684","12.97","11.494","13.089","14.97","13.072","14.993","22.936","17.153","17.094","15.291","12.376","13.661","11.834","14.451","19.305","18.727","25","24.39","26.954","21.459","21.739","18.248","17.953","14.025","13.193","13.387","14.045","17.301","20.661","16.34","17.182","16.611","17.825","15.528","14.837","13.68","13.175","12.331","12.755","13.55","15.408","12.937","15.456","16.556","17.123","15.408",,,"20.202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"3.973","2.84","2.207","0.749","0.657","0.878","1.172",,"5.831","5.68","6.277","5.006","5.066","4.254","4.183","3.267","1.45","1.471","1.712","4.036","4.817","3.809","4.005","3.869","4.157","3.622","3.459","3.187","3.072","2.38","1.723","0.847","1.063","0.862","1.054","1.128","1.316","1.298",,,"2.153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.89","1.017","1.259","1.229","1.284","1.381","1.15","1.218","1.235","1.031","1.029","1.001","0.892","1.001","0.899","1.126","1.252","1.251","1.355","1.293","1.048","0.944","0.967","0.825","0.8","0.941","0.802","0.853","0.889","1.068","1.078","0.892","0.958","0.923","0.9","0.852","0.875","0.871","0.782","0.769","0.862","0.909","0.9","0.778","0.957","1.039","0.907","0.831","0.902","0.986","0.856","0.781","0.696","0.53","0.574","0.707","0.63","0.651","0.609","0.628","0.75","0.691","0.669","0.734","0.795","0.738","0.836","0.734","0.869","0.898","1.091","0.977","1.112","1.034","1.092","1.049","0.989","0.912","1.047","0.914","1.077","1.058","0.92","0.639","0.935","0.666","0.68","0.485","0.478","0.733","0.636","0.839","1.04","0.833","0.981","0.903","1.121","1.225","1.019","1.258","1.051","1.066","1.067","0.969","1.106","1.049","0.993","1.017","0.981","0.981","1.123","1.314","1.506","1.596","1.223","1.091","1.1","1.282","1.298","1.169","1.15","1.071","0.848","0.895","0.827","0.702","0.491","0.595","0.835","0.843","1.05","1.041","1.022","1.19","1.135","0.998","0.933","1.263","1.184","2.107","1.934","2.639","2.229","2.028"
PbRatio,"1.85","2.009","2.4","2.284","2.463","2.681","2.258","2.553","2.729","2.255","2.366","2.366","1.686","1.887","1.673","2.06","2.223","2.232","2.663","2.563","2.099","1.902","1.988","1.741","1.742","2.091","1.864","2.055","2.208","2.716","2.789","2.298","2.461","2.39","2.389","2.29","2.403","2.474","2.22","2.015","2.336","2.498","2.388","2.063","2.568","2.812","2.454","1.95","2.149","2.332","2.02","1.722","1.708","1.448","1.665","1.751","1.542","1.559","1.444","1.442","1.72","1.536","1.502","1.649","1.809","1.67","1.871","1.641","1.918","1.946","2.319","2.043","2.288","2.103","2.191","2.115","2.001","1.868","2.12","1.861","2.257","2.265","1.966","1.415","2.098","1.507","1.523","1.075","1.059","1.594","1.342","1.719","2.094","1.648","1.899","1.745","2.167","2.419","1.983","2.421","2.006","2.007","1.976","1.799","2.075","1.956","1.703","1.8","1.735","1.783","2.063","2.391","2.726","2.996","2.725","2.92","2.967","2.797","2.825","2.555","2.597","2.522","1.995","2.172","2.007","1.757","1.136","1.362","1.872","1.869","2.251","2.209","2.221","2.388","2.559","2.008","1.732","2.168","2.782","4.495","3.746","14.89","12.329","10.888"
EnterprisesValueRevenueRatio,"0.965","3.977","4.496","4.366","4.796","5.474","4.512","5.102","5.599","4.688","4.607","4.507","3.557","4.156","3.403","4.178","4.444","4.847","5.047","5.096","4.273","4.1","4.011","3.565","3.428","4.142","3.24","3.428","3.559","4.675","4.106","3.298","3.488","3.786","3.535","3.337","3.536","3.74","3.26","3.064","3.327","3.609","3.344","2.865","3.49","4.002","3.504","3.172","3.377","3.885","3.196","3.071","3.172","2.696","2.492","2.622","2.261","2.527","2.267","2.44","2.88","2.789","2.507","2.699","3.026","2.989","2.934","2.511","3.004","3.157","3.706","3.331","3.806","3.616","3.808","3.703","3.509","3.427","3.869","3.364","3.886","4.197","3.542","2.571","3.641","2.913","2.875","2.133","2.088","3.118","2.828","3.531","4.235","3.533","3.964","3.668","4.587","5.146","3.984","4.835","3.994","4.177","4.131","3.635","4.144","4.249","3.563","3.652","3.698","3.966","4.248","4.776","5.478","6.686","5.747","5.177","5.114","5.105","4.914","4.266","4.165","4.468","3.42","3.834","3.503","3.341","2.07","2.596","3.553","3.923","4.435","4.573","4.156","5.014","4.345","3.798","3.619","5.021","4.494","7.56","7.357","10.598","9.158","8.954"
EnterprisesValueEBITDARatio,"4.398","21.544","19.771","19.639","19.331","26.638","19.233","24.021","26.361","27.653","21.866","23.88","18.478","22.567","16.281","21.501","25.485","29.871","28.41","29.89","24.301","25.012","22.425","22.153","20.974","23.923","15.825","17.854","18.832","27.439","23.09","21.061","21.584","27.717","22.197","22.523","20.991","25.767","19.188","18.444","18.639","23.508","18.976","16.126","20.91","27.842","20.171","18.9","21.321","29.023","20.224","18.558","20.74","20.41","16.491","18.982","17.786","23.465","15.783","15.933","19.125","20.131","15.594","17.535","18.309","29.129","17.235","15.383","17.651","-4.36","21.26","-5.118","-5.783","-5.552","20.69","-6.724","-6.133","-5.554","22.638","-5.662","-6.347","-6.473","21.982","-4.055","-5.638","-4.592","18.268","-3.567","-3.114","-4.59","2.036","-93.557","-113.867","-41.783","2.996","524.067","1,094.706","-93.274","-2.93","-93.044","-99.473","-47.898","-3.13","177.907","455.605","-132.465","-3.054","113.717","65.61","53.898","56.923","58.386","82.7","-9.687","14.197","12.113","12.685","13.533","12.061","10.174","18.867","10.938","8.138","8.515","8.41","8.137","5.325","5.954","8.279","9.585","9.633","9.617","4.156","-3.618","4.345","3.798","3.619","-3.594","4.494","7.56","7.357","-7.651","9.158","8.954"
