name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,03/31/1999
		AmortizationOfSecurities,"72,000","11,000","19,000","21,000","21,000","28,000","57,000","81,000","87,000","95,000","99,000","106,000","120,000","129,000","137,000","136,000","145,000","153,000","156,000","173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,"48,000",,,,"429,000",,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"9,980,000","2,275,000","3,290,000","2,269,000","2,146,000","2,198,000","2,553,000","2,126,000","1,136,000","981,000","1,105,000","1,170,000","1,255,000","990,000","772,000","717,000","830,000","805,000","849,000","1,203,000","1,258,000","957,000","1,558,000","678,000","668,000","524,000","1,374,000","602,000","576,000","529,000","2,060,000","451,000","633,000","774,000","1,437,000","621,000","605,000","546,000","1,034,000","361,000","882,000","573,000","608,000","617,000","617,000","682,000","786,000","623,000","659,000","610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"5,799,000","1,619,000",,,,,,,,,,,,,,,,,,"1,376,000",,,,,,,,,,,,,,,"1,437,000",,,,,"7,207,000",,,"1,169,000",,,,,,,,"-235,000","845,000","966,000","423,000","914,000","-206,000","350,000","-61,000","218,000","197,000","104,000","292,000","343,000","118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"23,000"
		ChangeInWorkingCapital,"-112,127,000","-4,457,000","-45,684,000","-31,107,000","-30,879,000","20,024,000","-14,354,000","2,111,000","33,339,000","5,486,000","-4,128,000","-4,407,000","-10,319,000","10,348,000","-1,412,000","-7,616,000","5,443,000","3,118,000","289,000","3,630,000","4,323,000","-1,458,000","-7,516,000","-823,000","2,161,000","1,945,000","-4,080,000","1,399,000","460,000","6,061,000","-6,211,000","1,642,000","-2,411,000","1,833,000","-1,692,000","-2,999,000","2,792,000","6,236,000","-4,515,000","-2,554,000","4,994,000","13,626,000","-4,159,000","-9,648,000","3,451,000","9,595,000","-4,213,000","-555,000","-1,847,000","7,101,000","-4,399,000","1,774,000","1,477,000","1,298,000","-897,000","-1,890,000","-959,000","-1,035,000","1,673,000","-1,182,000","333,000","-689,000","1,692,000","-2,587,000","-2,130,000","1,093,000","-1,700,000","526,000","-237,000","-654,000","3,505,000","-559,000","-2,420,000","-1,835,000","-896,000","-718,000","-730,000","-339,000","-317,000","680,000","-354,000","309,000","-42,000","176,000","-20,000","-249,000","-159,151","270,455","-227,304","-535,000","1,488,000"
			ChangeInReceivables,,,,,,"496,000","15,000","-319,000","-446,000","1,047,000","-415,000","-3,682,000","-347,000","380,000","6,000","-83,000","91,000","108,000","132,000","206,000","579,000","-102,000","-256,000","496,000","488,000","-482,000","236,000","122,000","315,000","-656,000","400,000","-661,000","-169,000","-278,000","686,000","33,000","487,000","-304,000","584,000","-337,000","-218,000","-700,000","20,000","-350,000","-332,000","-192,000","241,000","140,000","97,000","-425,000","21,000","-115,000","-8,000","-126,000","35,000","-10,000","0","18,000","-66,000","-9,000","108,000","-76,000","1,371,000","-1,129,000","58,000","79,000","532,000","-380,000","22,000","-109,000","63,000","-68,000","-270,000","-147,000","-123,000","60,000","-354,000","60,000","-15,000","92,000","-122,000","44,000","65,000","12,000","109,000","-217,000","68,573","106,721","11,706","-131,000","1,166,000"
				ChangesInAccountReceivables,,,,,,"496,000","15,000","-319,000","-446,000","1,047,000","-415,000","-3,682,000","-347,000","380,000","6,000","-83,000","91,000","108,000","132,000","206,000","579,000","-102,000","-256,000","496,000","488,000","-482,000","236,000","122,000","315,000","-656,000","400,000","-661,000","-169,000","-278,000","686,000","33,000","487,000","-304,000","584,000","-337,000","-218,000","-700,000","20,000","-350,000","-332,000","-192,000","241,000","140,000","97,000","-425,000","21,000","-115,000","-8,000","-126,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-126,738,000","-8,929,000","-50,429,000","-33,824,000","-33,556,000","-8,842,000","-11,656,000","-3,156,000","9,303,000","888,000","3,154,000","-3,452,000","-5,216,000","-4,369,000","4,957,000","-16,945,000","-9,612,000","2,942,000","-3,304,000","2,024,000","1,835,000","-1,572,000","-3,296,000","-3,651,000","1,879,000","92,000","-1,565,000","654,000","1,762,000","1,549,000","-49,000","1,371,000","-1,683,000","2,163,000","-608,000","-1,470,000","2,438,000","2,385,000","-2,525,000","-2,014,000","-918,000","4,622,000","-565,000","-3,693,000","156,000","3,667,000","-1,994,000","-2,418,000","-1,536,000","-2,354,000","-473,000","430,000","1,174,000","1,493,000","-2,101,000","-717,000","-1,065,000","-792,000","-710,000","12,000","224,000","-452,000","-252,000","-1,305,000","-1,627,000","46,000","-618,000","-368,000","-28,000","-211,000","-158,000","134,000","-144,000","-1,095,000","-1,205,000","-304,000","-423,000","203,000","-372,000","44,000","-258,000","-33,000","-51,000","125,000","-28,000","-75,000","-75,007","132,326","-141,319","22,000","346,000"
			ChangeInPrepaidAssets,"-6,514,000","3,107,000","-4,793,000","-437,000","-3,895,000","-762,000","-705,000","1,279,000","1,056,000","-1,397,000","-1,278,000","2,820,000","-2,643,000","-409,000","-735,000","85,000","-359,000","727,000","-1,784,000","806,000","-285,000","577,000","-475,000","446,000","-594,000","7,000","-1,214,000","1,415,000","-273,000","16,000","-1,302,000","414,000","592,000","-53,000","-855,000","947,000","421,000","-107,000","-1,026,000","824,000","-258,000","-585,000","-50,000","-418,000","582,000","-257,000","-82,000","521,000","568,000","632,000","-1,595,000","64,000","-484,000","150,000","1,607,000","-567,000","314,000","-661,000","481,000","93,000","183,000","-885,000","329,000","160,000","-649,000","835,000","-1,269,000","-524,000","-187,000","-214,000","2,663,000","-573,000","-1,902,000","-331,000","-116,000","-287,000","-239,000","-93,000",,,"-38,000","-1,000","27,000","-28,000","-57,000","-15,000",,,,,
			ChangeInPayablesAndAccruedExpense,"32,230,000","7,052,000","11,633,000","5,785,000","7,760,000","29,202,000","-2,068,000","4,427,000","23,915,000","1,736,000","-3,441,000","1,589,000","-760,000","14,723,000","-5,638,000","9,697,000","15,354,000","-3,396,000","8,896,000","1,779,000","1,200,000","-1,222,000","-996,000","1,995,000","-1,497,000","1,268,000","-687,000","-1,080,000","-4,211,000","3,615,000","-686,000","1,881,000","-950,000","-621,000","-3,558,000","-344,000","-100,000","2,561,000","-6,040,000","-817,000","6,210,000","10,038,000","-3,232,000","-4,549,000","3,050,000","6,373,000","-2,277,000","2,018,000","-1,042,000","8,603,000","-2,326,000","1,502,000","879,000","-297,000","537,000","-1,720,000","930,000","1,103,000","1,475,000","-1,380,000","571,000","701,000","253,000","-819,000","565,000","652,000","238,000","642,000","246,000","197,000","143,000","-63,000","-326,000","-214,000","837,000","-154,000","225,000","-420,000","199,000","411,000","37,000","265,000","-92,000","56,000","-54,000","62,000","-123,901","32,982","-28,081","-358,000",
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-904,000",,,,,"-817,000","6,210,000","10,038,000","-3,232,000","-4,549,000","3,050,000","6,373,000","-2,277,000","2,018,000","-1,042,000","8,603,000","-2,326,000","1,502,000","879,000","-297,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,654,000",,,,,"-164,000","2,287,000","2,705,000","-602,000","-5,074,000","713,000","2,795,000",,,"-3,074,000","2,947,000","-80,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,654,000",,,,,"-164,000","2,287,000","2,705,000","-602,000","-5,074,000","713,000","2,795,000",,,"-3,074,000","2,947,000","-80,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-11,105,000","-6,632,000","-1,150,000","-2,631,000","-692,000","-70,000","60,000","-120,000","-682,000","-1,764,000","-179,000","153,000","12,000","23,000","-2,000","31,000","34,000","-1,000","-1,821,000","-13,000","-120,000","-4,000","0","3,000","4,000","36,000","-42,000","-1,000","0","335,000","-382,000","119,000","-67,000","12,000","-11,000","56,000","61,000","647,000",,,,"251,000","-332,000","-638,000","-5,000","4,000",,"22,000","-2,000","136,000",,,,,"-975,000","1,124,000","-1,089,000","91,000","17,000","6,000","-38,000","-125,000","-33,000","-73,000","60,000","-102,000","-21,000","-184,000",,,"120,000","11,000","222,000","-48,000","-289,000","-33,000","61,000","-89,000","44,000","94,000","27,000","34,000","9,000","11,000","10,000","-4,000","-40,816","-1,574","-69,610","-68,000",
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-592,000","491,000","101,000","-689,000","154,000","34,000","501,000","-483,000","-416,000","-562,000","1,340,000","-301,000","-317,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,"945,000",,,,,"0","0","193,000","4,976,000","-1,969,000","-1,835,000","12,000","23,000","0","-401,000","-65,000","2,738,000","-1,830,000","-1,172,000","1,114,000","865,000","-2,493,000","-112,000","1,881,000","1,024,000","-808,000","289,000","2,867,000","1,202,000","-4,192,000","-1,482,000","-134,000","610,000","2,654,000","-2,221,000","-515,000","1,054,000","4,342,000","-210,000",,,,,,,"55,000","-838,000","68,000","509,000","-26,000","-111,000","-80,000","78,000","0","0","-49,000","-202,000","-15,000","-5,000","-26,000","-6,000","-10,000","78,000","-54,000","-1,000",,,,,,,,,,,,,,,,,,,,,,,,,"-24,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,"0","0","0","0","-169,000","-199,000","-297,000","25,000","-184,000","-402,000","-610,000","-2,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-29,950,000","-1,764,000","-11,624,000","-10,389,000","-6,173,000","-878,000","570,000","-2,269,000","-289,000","706,000","-834,000","-952,000","-1,098,000","-3,444,000","-382,000","-107,000","-624,000","-86,000","211,000","-1,664,000","-694,000","-1,016,000","-837,000","-5,411,000","3,009,000","1,202,000","1,268,000","-362,000","-684,000","-411,000","-3,192,000","7,053,000","-784,000","-5,595,000","202,000","-2,949,000","-17,783,000","-2,072,000","-4,567,000","-1,961,000","-2,367,000","-2,769,000","-5,386,000","-4,458,000","-2,048,000","-4,982,000","-4,659,000","-12,365,000","-2,511,000","-4,006,000","-4,314,000","-1,453,000","-1,434,000","-731,000","-1,339,000","-1,424,000","-1,809,000","-2,741,000","-3,604,000","-2,124,000","-1,054,000","-1,187,000","-3,736,000","-840,000","-1,214,000","-957,000","-829,000","-60,000","-591,000","-552,000","-3,530,000","-78,000","-138,000","-194,000","-2,370,000","-6,125,000","-189,000","-341,000","-254,000","-3,975,000","-312,000","-27,000","-113,000","-26,000","0","-7,000","-200,130","-22,449","-55,421","-45,000","-395,000"
	CashFlowFromContinuingInvestingActivities,"-29,950,000","-1,764,000","-11,624,000","-10,389,000","-6,173,000","-878,000","570,000","-2,269,000","-289,000","706,000","-834,000","-952,000","-1,098,000","-3,444,000","-382,000","-107,000","-624,000","-86,000","211,000","-1,664,000","-694,000","-1,016,000","-837,000","-5,411,000","3,009,000","1,202,000","1,268,000","-362,000","-684,000","-411,000","-4,142,000","7,053,000","-784,000","-5,595,000","202,000","-2,949,000","-17,783,000","-2,072,000","-4,567,000","-1,961,000","-2,367,000","-2,769,000","-5,386,000","-4,458,000","-2,048,000","-4,982,000","-4,659,000","-12,365,000","-2,511,000","-4,006,000","-4,314,000","-1,453,000","-1,434,000","-731,000","-1,339,000","-1,424,000","-1,809,000","-2,741,000","-3,604,000","-2,124,000","-1,054,000","-1,187,000","-3,736,000","-840,000","-1,214,000","-957,000","-829,000","-60,000","-591,000","-552,000","-3,530,000","-78,000","-138,000","-194,000","-2,370,000","-6,125,000","-189,000","-341,000","-254,000","-3,975,000","-312,000","-27,000","-113,000","-26,000","0","-7,000","-200,130","-22,449","-55,421","-45,000","-395,000"
		NetPPEPurchaseAndSale,"-32,620,000","-3,009,000","-11,624,000","-10,389,000","-7,598,000","-4,598,000","-2,035,000","-3,269,000","-289,000","-294,000","-834,000","-2,252,000","-2,528,000","-4,444,000","-1,682,000","-1,152,000","-624,000","-1,286,000","-841,000","-1,359,000","-550,000","-411,000","-837,000","-1,265,000","-471,000","373,000","-1,214,000","-232,000","-466,000","-907,000","-4,031,000","-1,204,000","-565,000","-1,224,000","-2,962,000","-3,067,000","-3,042,000","-2,535,000","-3,948,000","-2,088,000","-2,855,000","-2,492,000","-4,426,000","-4,298,000","-2,466,000","-3,083,000","-3,809,000","-3,107,000","-2,550,000","-2,589,000","-1,959,000","-1,302,000","-1,135,000","-722,000","-1,472,000","-1,424,000","-1,809,000","-2,737,000","-3,570,000","-2,256,000","-855,000","-1,284,000","-4,632,000","-1,206,000","-1,233,000","-913,000","-682,000","-346,000","-158,000","-486,000","-628,000","-719,000","-562,000","-82,000","-613,000","-2,309,000","-156,000","-255,000","-236,000","-3,698,000","-12,000","-27,000","-13,000","-26,000","0","-7,000","-130","-22,449","-55,421","-45,000","0"
			PurchaseOfPPE,"-32,620,000","-3,009,000","-11,624,000","-10,389,000","-7,598,000","-4,598,000","-2,035,000","-3,269,000","-289,000","-294,000","-834,000","-2,252,000","-2,528,000","-4,444,000","-1,694,000","-1,152,000","-808,000","-1,286,000","-863,000","-1,359,000","-550,000","-470,000","-837,000","-1,286,000","-670,000","-83,000","-1,214,000","-232,000","-466,000","-907,000","-2,816,000","-1,204,000","-1,780,000","-1,224,000","-2,962,000","-3,067,000","-3,042,000","-2,535,000","-3,948,000","-2,088,000","-2,855,000","-2,492,000","-4,426,000","-4,298,000","-2,466,000","-3,083,000","-3,809,000","-3,107,000","-2,550,000","-2,589,000","-1,959,000","-1,302,000","-1,135,000","-722,000","-1,472,000","-1,424,000","-1,809,000","-2,737,000","-3,570,000","-2,256,000","-855,000","-1,284,000","-4,632,000","-1,206,000","-1,233,000","-913,000","-682,000","-346,000","-158,000","-486,000","-628,000","-719,000","-562,000","-82,000","-613,000","-2,309,000","-156,000","-255,000","-240,000","-3,698,000","-12,000","-27,000","-13,000","-26,000","0","-7,000","-130","-22,449","-55,421","-45,000","0"
			SaleOfPPE,,,,,,,,,,,"0","0",,,"12,000","0","184,000","0","22,000","0","0","59,000","0","21,000","199,000","456,000",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-128,000","-128,000",,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-128,000","-128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"2,670,000","1,245,000","0","0","1,425,000","3,720,000","2,605,000","1,000,000","0","1,000,000","0","1,300,000","1,430,000","1,000,000","1,300,000","1,045,000","0","1,200,000","1,052,000","-305,000","-144,000","-605,000","0","-4,146,000","3,480,000","829,000","2,482,000","-130,000","-218,000","496,000","-111,000","8,257,000","-219,000","-4,371,000","3,164,000","118,000","-14,741,000","463,000","-619,000","127,000","488,000","-277,000","-832,000","-32,000","549,000","-1,899,000","-850,000","-9,258,000","39,000","-1,417,000","-2,120,000","-151,000","-299,000","-9,000","133,000","0","0","-4,000","-34,000","132,000","-199,000","97,000","896,000","366,000","19,000","-44,000","67,000","296,000","-415,000","-32,000","-35,000","430,000","934,000","9,000","224,000",,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,"0","0","0","0","-2,863,000","-1,305,000","-1,423,000","-1,365,000","0","-4,146,000","-21,240,000","-1,192,000","-2,263,000","-2,815,000","-2,646,000","-1,526,000","-6,380,000","-8,684,000","-3,073,000","-7,943,000","-3,779,000","-1,389,000","-18,072,000","-2,115,000","-1,588,000","-1,602,000","-2,341,000","-2,859,000","-2,193,000","-1,808,000","-740,000","-5,537,000","-4,359,000","-11,236,000","39,000","-1,417,000","-2,120,000","-151,000","-299,000","-9,000",,"0","0","-4,000",,,,,,,"19,000","-44,000","67,000","296,000","-415,000","-32,000",,,,,"-194,000",,,,,,,,,,,,,,,,
