name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,868,000","35,848,000","20,592,000","11,282,000","23,922,000","26,405,000","41,314,000","17,598,000"
		HedgingAssetsCurrent,,,,,,,,,,,"45,897,000",,,,"50,000,000","45,747,000",,"0","0","51,086,000","0","49,019,000",,,,,,,,"0","113,080,000","121,055,000","82,635,000","97,847,000"
		OtherCurrentAssets,,,"177,470,000","66,237,000","82,954,000","79,453,000","2,224,000","2,544,000","2,665,000","2,409,000","2,508,000","7,181,000","1,121,000","1,471,000","2,210,000","2,776,000","1,797,000","2,797,000","4,319,000","3,901,000","2,545,000","2,794,000","3,318,000","3,150,000","3,482,000","11,660,000","2,284,000","1,389,000","1,877,000","10,639,000","5,797,000","5,998,000","6,018,000","6,000,000"
	TotalNonCurrentAssets,"16,084,000,000","16,509,000,000","17,697,265,000","18,256,008,000","19,029,699,000","19,524,613,000","12,459,197,000","12,315,693,000","12,204,132,000","12,204,209,000","12,077,096,000","12,032,854,000","12,009,079,000","12,013,863,000","11,987,196,000","11,901,943,000","11,877,662,000","11,847,735,000","9,339,917,000","9,349,604,000","9,346,542,000","9,332,541,000","9,251,575,000","9,249,470,000","2,873,708,000","2,887,494,000","2,946,051,000","2,916,124,000","2,885,156,000","2,923,502,000","2,817,616,000","2,854,330,000","2,739,966,000","2,754,585,000"
		NetPPE,"1,010,000,000","1,031,000,000","1,043,831,000","1,046,634,000","1,071,969,000","1,098,512,000",,,,,,,,,,,,,"425,000","515,000","601,000","710,000","868,000","987,000","1,137,000","1,248,000","1,421,000","1,200,000","1,254,000","3,590,000","3,775,000","4,077,000","4,168,000","4,660,000"
			GrossPPE,,"1,227,000,000",,,,"1,108,618,000",,,,,,,,,,,,,,,,"9,030,000",,,,"26,051,000",,,,"39,914,000",,,,"40,352,000"
				Properties,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"16,000,000",,,,"16,369,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"98,000,000",,,,"93,947,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,"3,853,000",,,,"4,282,000",,,,"5,388,000",,,,"5,810,000"
				OtherProperties,,"1,005,000,000",,,,"937,599,000",,,,,,,,,,,,,,,,"5,177,000",,,,"21,769,000",,,,"34,526,000",,,,"34,521,000"
				ConstructionInProgress,,"108,000,000",,,,"60,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,000"
			AccumulatedDepreciation,,"-196,000,000",,,,"-10,106,000",,,,,,,,,,,,,,,,"-8,320,000",,,,"-24,803,000",,,,"-36,324,000",,,,"-35,692,000"
		GoodwillAndOtherIntangibleAssets,"1,908,000,000","1,922,000,000","1,938,423,000","1,957,842,000","1,976,142,000","2,001,126,000",,,,,,,,,"9,779,000","10,289,000","11,179,000","12,073,000","12,560,000","13,395,000","14,249,000","15,093,000","15,933,000","16,673,000","17,526,000","18,384,000","39,910,000","38,567,000","39,247,000","40,081,000","77,127,000","78,939,000","80,733,000","21,098,000"
			Goodwill,"762,000,000","762,000,000","762,084,000","764,686,000","764,686,000","745,577,000",,,,,,,,,,,,,"6,497,000","6,497,000","6,497,000","6,497,000","6,497,000","6,497,000","6,497,000","6,497,000","27,166,000","27,166,000","27,166,000","27,166,000","45,600,000","45,600,000","45,600,000","20,669,000"
			OtherIntangibleAssets,"1,146,000,000","1,160,000,000","1,176,339,000","1,193,156,000","1,211,456,000","1,255,549,000",,,,,,,,,"9,779,000","10,289,000","11,179,000","12,073,000","6,063,000","6,898,000","7,752,000","8,596,000","9,436,000","10,176,000","11,029,000","11,887,000","12,744,000","11,401,000","12,081,000","12,915,000","31,527,000","33,339,000","35,133,000","429,000"
		InvestmentsAndAdvances,"12,902,000,000","13,260,000,000","14,386,719,000","14,947,277,000","15,734,862,000","16,178,939,000","12,450,425,000","12,306,593,000","12,194,726,000","12,194,674,000","12,067,329,000","12,023,742,000","11,999,494,000","12,004,376,000","11,977,368,000","11,891,637,000","11,866,434,000","11,835,613,000","9,326,871,000","9,335,451,000","9,330,239,000","9,315,253,000","9,233,197,000","9,230,084,000","2,785,294,000","2,812,259,000","2,857,057,000","2,858,737,000","2,811,061,000","2,859,566,000","2,714,453,000","2,768,193,000","2,654,981,000","2,728,724,000"
			LongTermEquityInvestment,"12,902,000,000","13,260,000,000","14,386,719,000","14,947,277,000","15,734,862,000","16,178,939,000","12,450,425,000","12,306,593,000","12,194,726,000","12,194,674,000","12,067,329,000","12,023,742,000","11,999,494,000","12,004,376,000","11,977,368,000","11,891,637,000","11,866,434,000","11,835,613,000","9,326,871,000","9,335,451,000","9,330,239,000","9,315,253,000","9,233,197,000","9,230,084,000","2,301,210,000","2,372,699,000","2,432,487,000","2,436,823,000","2,455,859,000","2,498,804,000","2,373,627,000","2,417,852,000","2,328,271,000","2,402,024,000"
				InvestmentsinAssociatesatCost,"12,902,000,000","13,260,000,000","14,386,719,000","14,947,277,000","15,734,862,000","16,178,939,000","12,450,425,000","12,306,593,000","12,194,726,000","12,194,674,000","12,067,329,000","12,023,742,000","11,999,494,000","12,004,376,000","11,977,368,000","11,891,637,000","11,866,434,000","11,835,613,000","9,326,871,000","9,335,451,000","9,330,239,000","9,315,253,000","9,233,197,000","9,230,084,000","2,301,210,000","2,372,699,000","2,432,487,000","2,436,823,000","2,455,859,000","2,498,804,000","2,373,627,000","2,417,852,000","2,328,271,000","2,402,024,000"
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","0","484,084,000","439,560,000","424,570,000","421,914,000","355,202,000","360,762,000","340,826,000","350,341,000","326,710,000","326,700,000"
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,,,,"484,084,000","439,560,000","424,570,000","421,914,000","355,202,000","360,762,000","340,826,000","350,341,000","326,710,000","326,700,000"
		NonCurrentAccountsReceivable,"63,000,000","86,000,000","110,836,000","108,602,000","86,260,000","94,549,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","0","68,021,000","55,368,000","47,093,000","16,993,000","32,918,000","19,540,000","22,188,000","3,053,000",,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","0","68,021,000","55,368,000","47,093,000","16,993,000","32,918,000","19,540,000","22,188,000","3,053,000",,
		OtherNonCurrentAssets,"201,000,000","210,000,000","217,456,000","195,653,000","160,466,000","151,487,000","8,772,000","9,100,000","9,406,000","9,535,000","9,767,000","9,112,000","9,585,000","9,487,000","49,000","17,000","49,000","49,000","61,000","243,000","1,453,000","1,485,000","1,577,000","1,726,000","1,730,000","235,000","570,000","627,000","676,000","725,000","73,000","68,000","84,000","103,000"
TotalLiabilitiesNetMinorityInterest,"7,031,000,000","6,829,000,000","7,308,325,000","6,945,005,000","7,680,810,000","7,856,705,000","2,374,439,000","1,614,665,000","1,578,183,000","1,588,396,000","1,559,875,000","1,520,109,000","1,493,623,000","1,499,819,000","1,497,379,000","1,481,445,000","1,446,152,000","1,444,888,000","1,011,659,000","1,124,656,000","1,118,895,000","1,117,868,000","1,090,822,000","1,091,086,000","612,025,000","417,522,000","436,705,000","535,812,000","569,349,000","509,163,000","146,812,000","171,884,000","176,738,000","130,185,000"
	CurrentLiabilities,"537,000,000","582,000,000","767,123,000","728,873,000","676,086,000","611,762,000","16,339,000","20,106,000","8,110,000","12,139,000","11,804,000","29,381,000","5,824,000","8,195,000","9,999,000","11,909,000","5,218,000","10,549,000","12,200,000","617,658,000","609,358,000","412,116,000","12,826,000","14,464,000","11,685,000","15,376,000","26,324,000","44,931,000","155,933,000","99,596,000","109,195,000","134,545,000","136,467,000","70,107,000"
		PayablesAndAccruedExpenses,"97,000,000","99,000,000","228,230,000","216,508,000","198,045,000","97,933,000","7,699,000","8,562,000","4,260,000","6,168,000","4,070,000","19,429,000","2,922,000","3,504,000","3,091,000","2,685,000","2,703,000","5,381,000","4,963,000","8,184,000","7,218,000","7,931,000","6,635,000","7,671,000","7,189,000","10,493,000","10,912,000","9,696,000","36,931,000","15,953,000","12,848,000","15,163,000","13,433,000","9,335,000"
			Payables,,,,,,,,,,,"4,070,000","19,429,000","2,922,000","3,504,000","3,091,000","2,685,000","2,703,000","5,381,000","4,963,000","8,184,000","7,218,000","7,931,000","6,635,000","7,671,000","7,189,000","10,493,000","10,912,000","9,696,000","36,931,000","15,953,000","12,848,000","15,163,000","13,433,000","9,335,000"
				AccountsPayable,,,,,,,,,,,"4,070,000","19,429,000","2,922,000","3,504,000","3,091,000","2,685,000","2,703,000","5,381,000","4,963,000","8,184,000","7,218,000","7,931,000","6,635,000","7,671,000","7,189,000","10,493,000","10,912,000","9,696,000","36,931,000","15,953,000","12,848,000","15,163,000","13,433,000","9,335,000"
		CurrentDebtAndCapitalLeaseObligation,"25,000,000","28,000,000","34,797,000","31,939,000","29,425,000","31,026,000",,,,,,,,,,,,,,"599,172,000","598,842,000","400,000,000",,,,,,,,,,,,
			CurrentDebt,"25,000,000","28,000,000","34,797,000","31,939,000","29,425,000","31,026,000",,,,,,,,,,,,,,"599,172,000","598,842,000","400,000,000",,,,,,,,,,,,
		CurrentDeferredLiabilities,"22,000,000","25,000,000","28,028,000","30,488,000","22,244,000","24,926,000","8,640,000","11,544,000","3,850,000","5,971,000","7,734,000","9,952,000","2,902,000","4,691,000","6,908,000","9,224,000","2,515,000","5,168,000","6,684,000","8,604,000","1,422,000","2,171,000","3,902,000","4,906,000","2,090,000","2,629,000","13,431,000","27,555,000","34,575,000","5,947,000","21,329,000","37,455,000","50,993,000","3,260,000"
			CurrentDeferredRevenue,"22,000,000","25,000,000","28,028,000","30,488,000","22,244,000","24,926,000","8,640,000","11,544,000","3,850,000","5,971,000","7,734,000","9,952,000","2,902,000","4,691,000","6,908,000","9,224,000","2,515,000","5,168,000","6,684,000","8,604,000","1,422,000","2,171,000","3,902,000","4,906,000","2,090,000","2,629,000","13,431,000","27,555,000","34,575,000","5,947,000","21,329,000","37,455,000","50,993,000","3,260,000"
		OtherCurrentLiabilities,"393,000,000","430,000,000","476,068,000","449,938,000","426,372,000","457,877,000",,,,,,,,,,,,,"553,000","1,698,000","1,876,000","2,014,000","2,289,000","1,887,000","2,406,000","2,254,000","1,981,000","7,680,000","84,427,000","77,696,000","75,018,000","81,927,000","72,041,000","57,512,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,494,000,000","6,247,000,000","6,541,202,000","6,216,132,000","7,004,724,000","7,244,943,000","2,358,100,000","1,594,559,000","1,570,073,000","1,576,257,000","1,548,071,000","1,490,728,000","1,487,799,000","1,491,624,000","1,487,380,000","1,469,536,000","1,440,934,000","1,434,339,000","999,459,000","506,998,000","509,537,000","705,752,000","1,077,996,000","1,076,622,000","600,340,000","402,146,000","410,381,000","490,881,000","413,416,000","409,567,000","37,617,000","37,339,000","40,271,000","60,078,000"
		LongTermDebtAndCapitalLeaseObligation,"4,077,000,000","3,822,000,000","4,096,503,000","3,800,720,000","4,648,696,000","4,878,047,000","1,318,664,000","573,593,000","573,269,000","572,944,000","572,619,000","523,549,000","523,238,000","522,928,000","522,617,000","523,159,000","497,764,000","497,370,000","496,975,000",,,"198,512,000","598,178,000","598,032,000","597,729,000","399,703,000","372,000,000","412,000,000","372,000,000","372,000,000",,,,
			LongTermDebt,"3,989,000,000","3,733,000,000","4,006,855,000","3,710,090,000","4,557,172,000","4,785,207,000","1,318,664,000","573,593,000","573,269,000","572,944,000","572,619,000","523,549,000","523,238,000","522,928,000","522,617,000","523,159,000","497,764,000","497,370,000","496,975,000",,,"198,512,000","598,178,000","598,032,000","597,729,000","399,703,000","372,000,000","412,000,000","372,000,000","372,000,000",,,,
			LongTermCapitalLeaseObligation,"88,000,000","89,000,000","89,648,000","90,630,000","91,524,000","92,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"2,037,000,000","2,033,000,000","2,044,048,000","2,028,860,000","2,012,323,000","2,017,292,000","1,036,672,000","1,017,921,000","992,704,000","999,757,000","972,005,000","964,584,000","961,665,000","965,829,000","961,835,000","943,401,000","939,821,000","932,593,000","501,179,000","506,998,000","509,537,000","507,240,000","479,818,000","478,590,000","2,611,000","2,443,000","38,381,000","37,749,000","37,659,000","37,567,000","37,617,000","37,339,000","39,310,000","60,078,000"
			NonCurrentDeferredTaxesLiabilities,"2,002,000,000","1,998,000,000","2,008,399,000","1,991,624,000","1,974,045,000","1,977,643,000","1,036,672,000","1,017,921,000","992,704,000","999,757,000","972,005,000","964,584,000","961,665,000","965,829,000","961,835,000","943,401,000","939,821,000","932,593,000","497,414,000","504,593,000","506,981,000","504,644,000","477,492,000","475,955,000",,,,,,"0","0","0","3,615,000","24,338,000"
			NonCurrentDeferredRevenue,"35,000,000","35,000,000","35,649,000","37,236,000","38,278,000","39,649,000",,,,,,,,,,,,,"3,765,000","2,405,000","2,556,000","2,596,000","2,326,000","2,635,000","2,611,000","2,443,000","38,381,000","37,749,000","37,659,000","37,567,000","37,617,000","37,339,000","35,695,000","35,740,000"
		PreferredSecuritiesOutsideStockEquity,"203,000,000","203,000,000","202,417,000","202,615,000","202,795,000","202,917,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"177,000,000","189,000,000","198,234,000","183,937,000","140,910,000","146,687,000","2,764,000","3,045,000","4,100,000","3,556,000","3,447,000","2,595,000","2,896,000","2,867,000","2,928,000","2,976,000","3,349,000","4,376,000","1,305,000",,,,,,,,,"41,132,000","3,757,000",,,,"961,000",
TotalEquityGrossMinorityInterest,"9,599,000,000","10,139,000,000","11,131,387,000","11,830,052,000","12,810,232,000","13,514,419,000","10,487,250,000","10,720,734,000","10,646,971,000","10,667,946,000","10,612,172,000","10,587,060,000","10,589,755,000","10,598,618,000","10,585,295,000","10,521,483,000","10,511,395,000","10,486,901,000","8,470,235,000","8,478,143,000","8,479,219,000","8,473,092,000","8,424,578,000","8,418,850,000","3,128,863,000","3,148,219,000","3,174,812,000","3,194,555,000","3,200,862,000","2,494,769,000","2,861,492,000","2,893,978,000","2,768,264,000","2,779,194,000"
	StockholdersEquity,"9,583,000,000","10,127,000,000","11,119,751,000","11,818,375,000","12,798,513,000","13,502,659,000","10,487,250,000","10,720,734,000","10,646,971,000","10,667,946,000","10,612,172,000","10,587,060,000","10,589,755,000","10,598,618,000","10,585,295,000","10,521,483,000","10,511,395,000","10,486,901,000","8,470,235,000","8,478,143,000","8,479,219,000","8,473,092,000","8,424,578,000","8,418,850,000","3,128,863,000","3,148,219,000","3,174,812,000","3,194,555,000","3,200,862,000","2,494,769,000","2,861,492,000","2,893,978,000","2,768,264,000","2,779,194,000"
		CapitalStock,"1,000,000","1,000,000","1,788,000","1,841,000","1,917,000","1,965,000","1,800,000","1,820,000","1,820,000","1,819,000","1,816,000","1,816,000","1,814,000","1,814,000","1,814,000","1,814,000","1,814,000","1,813,000","1,818,000","1,818,000","1,818,000","1,817,000","1,817,000","1,817,000","1,034,000","1,033,000","1,032,000","1,032,000","1,032,000","858,000",,,,
			PreferredStock,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,,
			CommonStock,"1,000,000","1,000,000","1,788,000","1,841,000","1,917,000","1,965,000","1,800,000","1,820,000","1,820,000","1,819,000","1,816,000","1,816,000","1,814,000","1,814,000","1,814,000","1,814,000","1,814,000","1,813,000","1,818,000","1,818,000","1,818,000","1,817,000","1,817,000","1,817,000","1,034,000","1,033,000","1,032,000","1,032,000","1,032,000","858,000",,,,
		AdditionalPaidInCapital,"5,375,000,000","6,214,000,000","7,593,816,000","8,530,684,000","9,563,275,000","10,319,754,000","7,587,627,000","7,878,499,000","7,876,950,000","7,890,084,000","7,926,662,000","7,929,046,000","7,943,795,000","7,938,357,000","7,939,838,000","7,940,118,000","7,940,438,000","7,907,900,000","7,952,316,000","7,950,620,000","7,948,970,000","7,945,883,000","7,942,970,000","7,941,278,000","3,540,602,000","3,537,848,000","3,536,532,000","3,537,193,000","3,535,899,000","2,835,373,000",,,,
		RetainedEarnings,"4,197,000,000","3,898,000,000","3,510,849,000","3,273,980,000","3,217,724,000","3,165,504,000","2,901,217,000","2,832,257,000","2,760,043,000","2,767,885,000","2,675,916,000","2,648,420,000","2,636,368,000","2,650,669,000","2,635,865,000","2,571,299,000","2,560,719,000","2,568,764,000","507,811,000","517,675,000","520,651,000","517,736,000","472,135,000","468,346,000","-421,808,000","-399,567,000","-371,166,000","-351,871,000","-344,062,000","-349,380,000","-302,576,000","-270,586,000","-272,490,000","-214,775,000"
		GainsLossesNotAffectingRetainedEarnings,"10,000,000","14,000,000","13,298,000","11,870,000","15,597,000","15,436,000","-3,394,000","8,158,000","8,158,000","8,158,000","7,778,000","7,778,000","7,778,000","7,778,000","7,778,000","8,252,000","8,424,000","8,424,000","8,290,000","8,030,000","7,780,000","7,656,000","7,656,000","7,409,000","9,035,000","8,905,000","8,414,000","8,201,000","7,993,000","7,918,000","7,674,000","7,175,000","6,575,000","7,890,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,156,394,000","3,157,389,000","3,034,179,000","2,986,079,000"
	MinorityInterest,"16,000,000","12,000,000","11,636,000","11,677,000","11,719,000","11,760,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"13,572,000,000","13,860,000,000","15,126,606,000","15,528,465,000","17,355,685,000","18,287,866,000","11,805,914,000","11,294,327,000","11,220,240,000","11,240,890,000","11,184,791,000","11,110,609,000","11,112,993,000","11,121,546,000","11,107,912,000","11,044,642,000","11,009,159,000","10,984,271,000","8,967,210,000","8,478,143,000","8,479,219,000","8,671,604,000","9,022,756,000","9,016,882,000","3,726,592,000","3,547,922,000","3,546,812,000","3,606,555,000","3,572,862,000","2,866,769,000","2,861,492,000","2,893,978,000","2,768,264,000","2,779,194,000"
CommonStockEquity,"9,583,000,000","10,127,000,000","11,119,751,000","11,818,375,000","12,798,513,000","13,502,659,000","10,487,250,000","10,720,734,000","10,646,971,000","10,667,946,000","10,612,172,000","10,587,060,000","10,589,755,000","10,598,618,000","10,585,295,000","10,521,483,000","10,511,395,000","10,486,901,000","8,470,235,000","8,478,143,000","8,479,219,000","8,473,092,000","8,424,578,000","8,418,850,000","3,128,863,000","3,148,219,000","3,174,812,000","3,194,555,000","3,200,862,000","2,494,769,000","2,861,492,000","2,893,978,000","2,768,264,000","2,779,194,000"
CapitalLeaseObligations,"88,000,000","89,000,000","89,648,000","90,630,000","91,524,000","92,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"7,675,000,000","8,205,000,000","9,181,328,000","9,860,533,000","10,822,371,000","11,501,533,000","10,487,250,000","10,720,734,000","10,646,971,000","10,667,946,000","10,612,172,000","10,587,060,000","10,589,755,000","10,598,618,000","10,575,516,000","10,511,194,000","10,500,216,000","10,474,828,000","8,457,675,000","8,464,748,000","8,464,970,000","8,457,999,000","8,408,645,000","8,402,177,000","3,111,337,000","3,129,835,000","3,134,902,000","3,155,988,000","3,161,615,000","2,454,688,000","2,784,365,000","2,815,039,000","2,687,531,000","2,758,096,000"
WorkingCapital,"9,000,000","-123,000,000","-24,676,000","-209,824,000","785,257,000","1,234,749,000","386,153,000","-400,000","12,912,000","39,994,000","83,147,000","44,934,000","68,475,000","76,379,000","85,479,000","89,076,000","74,667,000","73,505,000","129,777,000","-364,463,000","-357,786,000","-153,697,000","250,999,000","246,002,000","855,495,000","662,871,000","639,142,000","769,312,000","729,122,000","-19,166,000","81,493,000","76,987,000","68,569,000","84,687,000"
InvestedCapital,"13,597,000,000","13,888,000,000","15,161,403,000","15,560,404,000","17,385,110,000","18,318,892,000","11,805,914,000","11,294,327,000","11,220,240,000","11,240,890,000","11,184,791,000","11,110,609,000","11,112,993,000","11,121,546,000","11,107,912,000","11,044,642,000","11,009,159,000","10,984,271,000","8,967,210,000","9,077,315,000","9,078,061,000","9,071,604,000","9,022,756,000","9,016,882,000","3,726,592,000","3,547,922,000","3,546,812,000","3,606,555,000","3,572,862,000","2,866,769,000","2,861,492,000","2,893,978,000","2,768,264,000","2,779,194,000"
TangibleBookValue,"7,675,000,000","8,205,000,000","9,181,328,000","9,860,533,000","10,822,371,000","11,501,533,000","10,487,250,000","10,720,734,000","10,646,971,000","10,667,946,000","10,612,172,000","10,587,060,000","10,589,755,000","10,598,618,000","10,575,516,000","10,511,194,000","10,500,216,000","10,474,828,000","8,457,675,000","8,464,748,000","8,464,970,000","8,457,999,000","8,408,645,000","8,402,177,000","3,111,337,000","3,129,835,000","3,134,902,000","3,155,988,000","3,161,615,000","2,454,688,000","2,784,365,000","2,815,039,000","2,687,531,000","2,758,096,000"
TotalDebt,"4,102,000,000","3,850,000,000","4,131,300,000","3,832,659,000","4,678,121,000","4,909,073,000","1,318,664,000","573,593,000","573,269,000","572,944,000","572,619,000","523,549,000","523,238,000","522,928,000","522,617,000","523,159,000","497,764,000","497,370,000","496,975,000","599,172,000","598,842,000","598,512,000","598,178,000","598,032,000","597,729,000","399,703,000","372,000,000","412,000,000","372,000,000","372,000,000",,,,
NetDebt,"3,714,000,000","3,570,000,000","3,722,237,000","3,522,788,000","3,409,436,000","3,398,431,000","918,396,000","556,431,000","554,912,000","523,220,000","526,073,000","456,415,000","450,060,000","439,825,000","479,349,000","470,697,000","419,676,000","416,113,000","361,550,000","402,419,000","350,970,000","392,784,000","339,137,000","341,722,000",,,,,,"327,191,000",,,,
ShareIssued,"164,963,501","170,631,670","178,799,429","184,112,688","191,697,690","196,525,645","179,898,823","181,930,121","181,926,720","181,901,433","181,549,252","181,541,010","181,430,136","181,358,140","181,352,533","181,348,111","181,343,853","181,320,163","181,846,271","181,830,667","181,816,929","181,738,589","181,678,845","181,639,224","103,345,058","103,274,299","103,209,076","103,200,216","103,166,752","85,783,903","86,903,693","86,903,693","86,903,693","86,903,693"
OrdinarySharesNumber,"164,963,501","170,631,670","178,799,429","184,112,688","191,697,690","196,525,645","179,898,823","181,930,121","181,926,720","181,901,433","181,549,252","181,541,010","181,430,136","181,358,140","181,352,533","181,348,111","181,343,853","181,320,163","181,846,271","181,830,667","181,816,929","181,738,589","181,678,845","181,639,224","103,345,058","103,274,299","103,209,076","103,200,216","103,166,752","85,783,903","86,903,693","86,903,693","86,903,693","86,903,693"
PreferredSharesNumber,"7,184,124","7,187,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
