name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006
MarketCap,"1,578,172,215","1,650,826,500","2,102,008,040","1,845,980,100","1,654,950,000","1,502,435,000","1,262,305,000","1,236,994,000","1,118,876,000","802,660,000","1,489,114,000","1,180,629,000","1,144,689,000","939,831,000","745,755,000","1,087,185,000","1,036,270,000","982,360,000","1,015,305,000","1,063,225,000","1,045,255,000","994,340,000","1,072,210,000","943,734,000","900,837,000","849,795,000","862,827,000","875,316,000","890,520,000","928,530,000","882,375,000","845,733,000","876,645,000","913,353,000","948,129,000","860,706,000","846,699,000","766,521,000","710,493,000","713,874,000","674,268,000","714,357,000","598,437,000","588,294,000","770,495,250","688,726,500","826,565,250","676,700,000","561,543,750","558,897,500","467,335,000","383,463,750","296,296,250","281,203,000","354,656,250","439,458,500","360,330,750","414,553,750","469,722,500","506,291,500","562,090,750","508,550,250","350,717,500","313,498,500","291,821,500"
EnterpriseValue,"3,070,049,215","3,082,445,500","3,458,408,040","3,028,081,100","2,834,046,000","2,635,069,000","1,981,511,000","1,927,471,000","1,726,445,000","1,400,709,000","2,737,135,000","1,762,604,000","2,368,443,000","2,183,297,000","2,011,868,000","2,211,501,000","2,121,059,000","1,628,924,000","1,645,675,000","1,674,746,000","1,481,195,000","1,511,905,000","1,766,460,000","1,311,600,000","1,139,728,000","1,080,418,000","1,091,240,000","1,356,719,000","1,377,497,000","1,393,624,000","1,266,823,000","1,096,120,000","1,114,844,000","1,083,363,000","1,097,123,000","1,135,933,000","1,102,480,000","1,017,838,000","961,810,000","963,469,000","947,968,000","798,237,000","899,148,000","889,005,000","867,620,250","770,049,500","927,199,250","848,876,000","654,458,750","702,147,500","534,466,000","449,674,750","344,311,250","353,669,000","410,183,250","503,282,500","414,109,750","597,674,750","503,178,500","435,718,500","651,749,750","589,148,250","397,668,500","347,385,500","325,708,500"
PeRatio,,,,,,,,,,,,,,,"34.982","37.041","247.143",,,,"109.063","36.087","119.333",,,,"66.208","3.142","3.395","3.178","3.337","14.352","16.5","13.419","14.122",,,,,,,,"77.438","76.125",,,,,,,,,,,"1,125",,,,"93.125",,,,,,
ForwardPeRatio,"72.464","37.736","27.933","24.096","31.447","38.023","39.37","625","133.333","33.445","32.258","28.329","7.675",,,,,,,,,,,,,,,,,,,,"40.323","42.017","11.377","40.323","36.765","31.646","28.409","27.855","24.155","9.009","8.197","6.219","8.368","8.865","10.04",,,,,,,,,,,,,,,,,,
PegRatio,,,"3.491","3.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.024","4.193","1.138","4.032","3.675","3.161","2.84","2.783","2.415","0.901","0.82","0.622","0.837","0.709","0.744",,,,,,,,,,,,,,,,,,
PsRatio,"0.769","0.844","1.03","0.992","0.972","0.963","0.817","0.858","0.715","0.553","0.842","0.678","0.654","0.556","0.47","0.743","0.773","0.774","0.804","0.872","0.909","0.926","1.038","1.093","1.08","1.055","0.803","0.832","0.835","0.855","0.825","0.835","0.885","0.927","0.976","0.909","0.909","0.866","0.803","0.768","0.799","0.899","0.322","0.316","0.422","0.371","0.437","0.399","0.35","0.41","0.352","0.275","0.191","0.192","0.231","0.293","0.283","0.372","0.448","0.698","1.316","0.796",,,
PbRatio,"1.903","2.043","2.856","2.502","2.119","1.366","1.547","1.499","1.439","0.72","1.773","1.259","1.515","1.41","1.06","1.503","1.381","1.125","1.344","1.389","1.284","1.161","1.344","1.214","1.135","1.029","0.994","1.201","1.232","1.21","1.298","1.882","1.902","1.929","1.85","2.262","2.127","1.849","1.714","1.586","1.409","1.436","1.304","1.282","1.694","1.536","1.694","1.592","1.197","1.366","1.069","0.85","0.642","0.655","0.764","0.916","0.742","0.988","1.085","1.121","1.962","1.989","1.283","1.163","1.083"
EnterprisesValueRevenueRatio,"1.58","6.038","7.368","6.203","5.814","5.709","4.174","4.601","5.175","4.201","7.073","4.539","7.047","5.424","4.446","4.929","4.935","4.516","4.724","5.17","4.819","5.214","5.545","5.199","4.969","5.193","5.004","6.518","4.838","5.417","4.798","5.396","4.143","4.403","4.715","4.278","4.486","4.213","4.409","3.994","4.121","3.435","-1.592","1.814","2.027","1.816","2.113","1.842","1.619","1.986","1.476","1.387","1.197","1.286","1.094","1.217","1.038","1.603","1.747","1.852","2.987","3.341","3.005","1.89","3.44"
EnterprisesValueEBITDARatio,"13.049","40.4","76.823","42.86","66.429","36.965","33.543","32.043","46.867","39.451","67.169","190.223","67.852","61.172","41.355","40.529","41.358","64.763","44.514","40.287","38.654","112.761","48.565","16.381","26.307","73.804","52.852","37.647","26.882","320.668","35.257","3.848","35.18","36.473","82.422","11.355","46.789","35.995","62.064","30.592","30.827","33.089","-43.085","27.632","34.857","88.45","46.581","-76.551","35.175","-94.975","34.674","28.408","33.435","-6.126","58.901","19.398","29.324","43.728","22.703","28.783","51.734","70.087","-36.129","49.79","50.217"
