name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
MarketCap,"473,329,164","717,415,260","1,129,439,117","1,275,180,114","2,512,473,435","2,168,628,230","1,661,483,205","1,283,594,010","1,725,332,400","1,140,630,230","2,576,079,990","2,545,512,920","1,279,669,249","1,349,565,634","2,581,153,800","4,796,198,264","6,701,133,351","4,220,584,873","2,857,397,743","2,804,231,708","2,144,556,654","996,853,960","731,375,058","659,057,976","742,397,572","924,810,510","1,450,559,301","365,003,608","277,332,738","399,627,645","1,408,071,769","1,555,354,080","1,143,054,070","1,159,585,700","1,858,108,180","2,107,518,520","2,571,080,668","2,352,019,814","2,919,279,440","2,936,954,275","2,863,649,463","5,681,440,425","4,047,345,622","4,285,010,790","5,511,711,455","5,119,119,866","2,760,967,770","2,351,182,732","1,980,274,447","1,967,010,216","2,245,978,024","2,113,114,310","1,984,209,984","1,428,064,793","2,262,111,213","2,813,734,800","2,827,790,100","3,685,458,840","3,587,743,800","4,567,731,360","4,022,335,936","3,627,087,255","5,115,159,441","4,314,636,720","4,005,134,610","5,170,171,800","4,971,570,540","5,330,225,620","5,311,562,885","4,423,114,780","4,206,101,910","4,078,152,646","4,109,386,880","4,498,960,192","4,080,611,130","4,448,204,800","4,858,513,960","4,910,956,200","4,885,553,690","4,602,187,040","4,603,684,320","4,045,918,480","3,568,010,000"
EnterpriseValue,"1,859,334,164","2,080,179,260","2,513,319,117","2,729,894,114","3,984,776,435","3,618,653,230","3,125,051,205","2,828,878,010","3,298,827,400","2,695,764,230","4,136,522,990","4,160,398,920","2,953,446,249","2,859,299,634","4,106,597,800","6,391,412,264","8,364,243,351","5,960,892,873","4,595,421,743","4,619,658,708","4,007,868,654","2,890,496,960","2,638,423,058","2,602,444,976","2,676,249,572","2,917,857,510","3,478,122,301","2,412,354,608","2,353,508,738","2,456,415,645","3,450,690,769","3,654,884,080","3,293,421,070","3,373,028,700","4,070,853,180","4,387,541,520","4,849,720,668","4,688,168,814","5,255,428,440","5,339,876,275","4,534,826,463","6,685,772,425","5,052,724,622","5,290,389,790","6,614,092,455","6,292,821,866","4,085,518,770","3,667,149,732","3,321,431,447","3,329,567,216","3,652,841,024","3,524,948,310","3,461,243,984","2,937,155,793","3,852,289,213","4,398,429,800","4,383,848,100","5,214,596,840","5,196,045,800","6,270,702,360","5,786,523,936","4,438,742,255","5,873,393,441","5,004,938,720","4,695,436,610","5,789,731,800","5,280,404,540","5,639,059,620","5,660,916,885","4,764,170,780","4,640,070,910","4,491,242,646","4,504,163,880","4,896,526,192","4,527,043,130","4,863,862,800","5,308,534,960","5,212,377,200","5,282,703,690","4,992,349,040","5,054,887,320","4,499,487,480","4,021,579,000"
PeRatio,"6.174","10.768","23.043","22.256","40.156","29.234","18.626","15.595","14.179","9.831","19.901","16.884","7.733","6.317","11.046","22.927","36.107","26.55","26.357","27.917","24.574","15.117","18.468","21.957","23.735","25.946","44.706","8.076","3.849","4.017","9.78","9.333","6.424","5.658","7.973","8.814","10.55","10.123","12.587","13.367","13.392","18.781","14.033","14.86","22.067","23.523","14.645","14.575","11.52","11.247","12.678","10.239","9.509","7.45","11.315","14.758","14.654","18.027","18.218","24.704","23.321","21.844","25.877","22.281","20.548","29.54","28.906","30.164","30.359","23.108","22.566","22.057","28.158","30.41","29.29","34.098","31.372","34.366","35.092",,"28.294","29.206","25.817"
ForwardPeRatio,"9.615","10.764","7.435","7.905","19.802","17.212","10.799","8.326","14.728","7.758","18.215","16.447","12.739","15.152","10.504","18.315","33.557","24.691","21.692","19.724","22.573","11.287","10.225","9.381","11.751","12.21","32.154","23.641","13.85","15.198","17.182","17.422","13.624","14.368","7.905","8.265","8.826","8.058","11.124","10.142","9.251","14.327","11.919","12.755","16.978","16.556","13.587",,,,"14.265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.869","1.03","0.425","0.334","0.835","0.886","0.793","0.46","1.183","0.465","1.837","1.597","1.305","1.516","0.525","0.916","1.77","1.499","0.772","0.751","1.017","0.597","0.365","0.329","0.372","0.391","118.936",,,"4.918","3.681",,"2.636","2.778","0.819","0.856","0.786","0.688","0.887","0.811","0.69","0.83","0.993","0.851","1.414","1.379","1.133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.405","0.597","0.905","0.989","1.944","1.589","1.231","0.932","1.219","0.832","1.883","1.848","0.903","0.933","1.8","3.443","5.032","3.328","2.367","2.38","1.876","0.881","0.648","0.569","0.614","0.736","1.056","0.278","0.198","0.268","0.926","0.989","0.693","0.672","1.057","1.174","1.434","1.404","1.746","2.031","2.104","3.144","2.294","2.429","3.348","3.354","1.96","1.7","1.415","1.411","1.607","1.475","1.363","0.969","1.504","1.89","1.866","2.452","2.498","3.833","3.762","3.716","4.409","3.868","3.567","4.568","4.567","4.766","4.845","4.244","4.287","4.165","4.351","4.751","4.46","4.978","5.648","5.973","6.226","9.939","6.914","6.806","6.016"
PbRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"444.088","476.126",,"17.775","21.412","20.005","19.798","25.308","22.521","26.768","32.109","53.453","104.957","314.916",,,
EnterprisesValueRevenueRatio,"1.578","6.986","9.113","9.301","12.797","10.906","9.662","8.821","9.887","6.733","12.438","11.936","8.003","7.873","12.43","17.474","20.413","14.602","14.706","14.272","11.73","8.784","9.867","9.267","8.64","9.507","13.417","8.826","7.598","7.626","10.526","10.588","8.284","8.24","10.765","11.139","10.427","9.628","12.884","12.401","9.355","13.278","12.592","12.348","13.609","12.5","11.454","11.092","8.816","8.581","11.734","10.863","9.291","7.52","11.129","12.474","10.959","11.932","15.103","18.583","14.98","11.113","20.575","17.576","14.623","16.927","21.023","21.901","18.109","14.437","19.936","18.263","17.004","17.403","20.95","22.363","20.507","20.727","27.793","26.391","23.199","21.174","27.634"
EnterprisesValueEBITDARatio,"8.598","107.309","39.423","30.303","92.592","222.714","51.379","26.872","52.08","72.752","53.167","39.958","25.39","86.648","45.022","49.623","61.055","81.143","89.544","44.407","36.126","68.084","44.65","32.407","31.108","110.145","124.143","32.105","25.779","67.898","120.38","35.638","26.174","46.347","44.669","32.153","33.802","41.743","39.5","40.228","30.29","65.576","44.464","38.332","42.647","46.202","42.391","40.273","29.885","36.666","72.979","34.672","30.954","31.467","38.551","40.788","43.287","44.949","57.688","58.88","48.101","38.349","75.049","54.231","44.522","55.63","78.444","66.606","93.587","52.919","73.796","60.842","51.787","59.557","69.646","65.712","54.371","65.635","86.787","67.095","55.842","63.323","116.137"
